qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1256:1651:35383	chr2	178560094	178560243	True	-293	150M	255	0	25	0.17317655682563782	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2355:3314:32784	chr2	178568568	178568717	True	-267	150M	255	0	25	0.17682917416095734	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2217:9408:31939	chr2	178562425	178562574	False	348	150M	255	0	25	0.4609840214252472	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2664:22281:31031	chr2	178565697	178565846	True	-231	150M	255	0	25	0.1788511723279953	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2329:3070:17989	chr2	178564319	178564468	True	-425	150M	255	0	5	0.7273409366607666	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2613:14145:1939	chr2	178568123	178568272	True	-254	150M	255	0	25	0.019987575709819794	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178584816		RIGEL_NRNA_chr2_1_178528739_178584816	nrna
A00839:75:H7MFFDSXY:3:2121:5141:11835	chr2	178563471	178563620	False	275	150M	255	0	25	0.7203001976013184	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1648:21558:8985	chr2	178565847	178565996	True	-388	150M	255	0	5	0.7344604730606079	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2168:29550:22701	chr2	178563971	178564120	False	373	150M	255	1	5	0.7244450449943542	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2529:4725:16877	chr2	178567565	178567714	True	-277	150M	255	1	25	0.1702352613210678	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2215:19199:27946	chr2	178565669	178565818	True	-349	150M	255	0	25	0.15857410430908203	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2335:7826:19022	chr2	178568894	178569043	True	-253	150M	255	0	25	0.1726117730140686	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1172:22968:32002	chr2	178565000	178565149	False	221	150M	255	0	25	0.7462242245674133	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2439:26377:9283	chr2	178562126	178562275	True	-348	150M	255	0	25	0.12583526968955994	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2125:28185:24158	chr2	178568590	178568739	False	303	150M	255	0	25	0.6768515706062317	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1126:26747:25770	chr2	178569267	178569416	True	-224	150M	255	0	25	0.03841520473361015	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178633078		RIGEL_NRNA_chr2_1_178528739_178633078	nrna
A00839:75:H7MFFDSXY:3:1567:29884:16172	chr2	178565165	178565314	False	186	150M	255	0	3	0.07394509762525558	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2149:5348:7874	chr2	178565692	178565841	False	219	150M	255	0	25	0.7467092871665955	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1106:23005:27492	chr2	178563186	178563335	False	406	150M	255	0	5	0.8724668622016907	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1327:23945:28119	chr2	178561115	178561264	False	246	150M	255	0	3	0.09101744741201401	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2476:7274:5134	chr2	178567358	178567507	False	230	150M	255	1	25	0.7462064623832703	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2443:19985:7075	chr2	178565391	178565540	True	-197	150M	255	0	25	0.16309793293476105	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:1211:27109:14246	chr2	178561594	178561743	True	-345	150M	255	0	25	0.13722088932991028	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2528:22697:26960	chr2	178565209	178565358	False	337	150M	255	0	3	0.054094113409519196	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:1436:25780:27665	chr2	178563515	178563664	False	371	150M	255	0	25	0.23030056059360504	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1674:30201:17409	chr2	178560831	178560980	True	-320	150M	255	0	25	0.14940747618675232	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:1246:29469:26287	chr2	178560089	178560238	False	313	150M	255	0	25	0.6488268375396729	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1305:16776:33176	chr2	178560493	178560642	True	-157	150M	255	0	25	0.16383697092533112	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2144:30029:24690	chr2	178564305	178564454	True	-290	150M	255	0	25	0.03727548196911812	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178633078		RIGEL_NRNA_chr2_1_178528739_178633078	nrna
A00839:75:H7MFFDSXY:3:1504:4517:5682	chr2	178562890	178563039	False	174	150M	255	0	25	0.7336777448654175	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1268:22562:21151	chr2	178565979	178566128	False	604	150M	255	0	25	0.3525388538837433	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2140:30129:31594	chr2	178567525	178567674	False	352	150M	255	0	5	0.4639136493206024	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2659:7545:23766	chr2	178561695	178561844	True	-257	150M	255	0	25	0.17231856286525726	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1322:6831:32643	chr2	178569329	178569478	False	241	150M	255	0	3	0.07440921664237976	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:1268:26802:29403	chr2	178568108	178568257	False	261	150M	255	0	25	0.7336958050727844	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1523:5267:21605	chr2	178562840	178562989	False	280	150M	255	0	25	0.7157753705978394	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1542:12020:23750	chr2	178560615	178560764	False	336	150M	255	0	5	0.2983829975128174	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1102:1018:18067	chr2	178568905	178569054	True	-301	150M	255	0	25	0.16004155576229095	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2437:8856:34522	chr2	178560237	178560386	False	212	150M	255	0	3	0.07463672012090683	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2325:9932:17127	chr2	178564845	178564994	True	-268	150M	255	0	25	0.17676760256290436	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:2660:5448:36605	chr2	178560250	178560399	False	172	150M	255	0	25	0.7311204671859741	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1248:7591:28573	chr2	178566656	178566805	False	259	150M	255	0	25	0.7347457408905029	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1334:20265:26193	chr2	178569867	178570016	False	276	150M	255	0	3	0.08821529150009155	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2266:31964:3427	chr2	178563512	178563661	False	288	150M	255	0	25	0.7061769366264343	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2218:13847:29230	chr2	178562366	178562515	False	322	150M	255	0	25	0.6172564029693604	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1105:17833:27305	chr2	178565745	178565894	False	276	150M	255	0	25	0.7195205688476562	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1359:22797:35305	chr2	178569222	178569371	True	-401	150M	255	0	5	0.7486341595649719	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2606:22779:19867	chr2	178565272	178565421	True	-206	150M	255	0	25	0.17884330451488495	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1334:2781:33802	chr2	178567271	178567420	False	479	150M	255	0	5	0.8532832860946655	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2677:19904:18646	chr2	178563924	178564073	True	-531	150M	255	0	5	0.7194053530693054	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2202:11342:27211	chr2	178569970	178570119	True	-346	150M	255	0	5	0.23542924225330353	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2344:10655:31688	chr2	178562904	178563053	True	-335	150M	255	0	5	0.1653214544057846	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2466:9064:10426	chr2	178561826	178561975	True	-492	150M	255	0	25	0.05657926946878433	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1362:17779:18787	chr2	178568601	178568750	False	464	150M	255	0	5	0.8699483275413513	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1242:1108:16814	chr2	178564458	178564607	False	310	150M	255	0	25	0.6580366492271423	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1335:32588:2440	chr2	178566963	178567112	False	265	150M	3	1	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2159:11415:2691	chr2	178568800	178568949	True	-251	150M	255	0	25	0.17269480228424072	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2346:6614:29105	chr2	178565741	178565890	True	-310	150M	255	0	25	0.017826324328780174	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178738038		RIGEL_NRNA_chr2_1_178528764_178738038	nrna
A00839:75:H7MFFDSXY:3:2275:10583:14779	chr2	178560110	178560259	True	-389	150M	255	0	5	0.7547020316123962	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2229:19370:10645	chr2	178563846	178563995	False	257	150M	255	0	25	0.7362647652626038	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1502:4472:3850	chr2	178567679	178567828	False	218	150M	255	0	25	0.7463626861572266	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1536:11071:29089	chr2	178562269	178562418	True	-407	150M	255	0	25	0.04299771413207054	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:2133:30120:16830	chr2	178560474	178560623	True	-285	150M	255	0	25	0.16922838985919952	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:1436:19741:10441	chr2	178569400	178569549	True	-224	150M	255	0	5	0.024819087237119675	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1665:24894:17362	chr2	178565493	178565642	False	297	150M	255	0	5	0.12242110073566437	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1464:14217:21793	chr2	178563740	178563889	False	400	150M	255	4	5	0.8612249493598938	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2420:3369:4695	chr2	178567927	178568076	True	-187	150M	255	0	25	0.16273809969425201	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528764_178620148		RIGEL_NRNA_chr2_1_178528764_178620148	nrna
A00839:75:H7MFFDSXY:3:1324:6632:36276	chr2	178560815	178560964	True	-264	150M	255	0	25	0.17719414830207825	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1207:12192:24017	chr2	178568207	178568356	False	480	150M	255	0	5	0.8903940320014954	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1676:28022:24314	chr2	178562937	178563086	True	-326	150M	255	0	25	0.1552356630563736	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2559:3766:6918	chr2	178566742	178566891	False	343	150M	255	0	25	0.49764832854270935	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1417:31213:26553	chr2	178560305	178560454	False	445	150M	255	0	5	0.8369429111480713	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2360:24126:18662	chr2	178568809	178568958	False	341	150M	255	0	25	0.5126522183418274	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2663:8133:5650	chr2	178560059	178560208	False	491	150M	255	0	5	0.8601886034011841	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2650:20347:26177	chr2	178563760	178563909	False	231	150M	255	0	25	0.7453240156173706	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1115:24903:25801	chr2	178560492	178560641	False	168	150M	255	0	25	0.7279058694839478	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1260:21784:13291	chr2	178560832	178560981	True	-379	150M	255	0	5	0.640011727809906	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2411:26729:30561	chr2	178562545	178562694	True	-303	150M	255	2	25	0.019145948812365532	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178584816		RIGEL_NRNA_chr2_1_178528739_178584816	nrna
A00839:75:H7MFFDSXY:3:2663:32334:18630	chr2	178565451	178565600	True	-443	150M	255	0	5	0.79593425989151	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1433:17390:13197	chr2	178560419	178560568	True	-249	150M	255	0	25	0.03828815743327141	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178528739_178633078		RIGEL_NRNA_chr2_1_178528739_178633078	nrna
A00839:75:H7MFFDSXY:3:1418:24089:15969	chr2	178562868	178563017	True	-606	150M	255	0	5	0.2831249535083771	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2117:20600:33692	chr2	178567610	178567759	False	222	150M	255	0	3	0.07463296502828598	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:1644:17960:5603	chr2	178569991	178570140	True	-228	150M	255	0	25	0.17890962958335876	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1554:9923:13041	chr2	178569259	178569408	True	-255	150M	255	0	25	0.20935319364070892	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1132:26738:13761	chr2	178561066	178561188	False	123	123M	255	0	25	0.5742973685264587	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2432:16731:6543	chr2	178569358	178569507	False	357	150M	255	0	3	0.037978868931531906	ambig_opp_strand	unspliced	12994	44	ENST00000342175.12	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2476:25880:25770	chr2	178563210	178563359	False	197	150M	255	1	25	0.7435592412948608	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1160:10149:28025	chr2	178568698	178568847	False	245	150M	255	0	25	0.7427022457122803	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1145:4689:14090	chr2	178562268	178562417	True	-437	150M	255	0	25	0.043712541460990906	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1140:13187:29872	chr2	178561720	178561869	False	159	150M	255	0	25	0.7173223495483398	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2139:23140:6370	chr2	178562706	178562855	False	279	150M	255	0	5	0.0891350582242012	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2236:29993:35587	chr2	178562339	178562488	False	274	150M	255	0	25	0.7214449048042297	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2560:14959:15718	chr2	178561714	178561863	True	-276	150M	255	0	25	0.16450099647045135	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:1414:1407:2080	chr2	178562778	178562927	False	355	150M	255	0	25	0.3929325342178345	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2542:15058:9502	chr2	178564208	178564357	True	-416	150M	255	0	25	0.05340074747800827	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:2222:13847:36558	chr2	178562362	178562511	True	-341	150M	255	1	25	0.14672160148620605	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178539804_178576557		RIGEL_NRNA_chr2_1_178539804_178576557	nrna
A00839:75:H7MFFDSXY:3:1576:31801:33270	chr2	178568637	178568786	False	276	150M	255	0	25	0.7195205688476562	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1155:22218:14826	chr2	178561889	178562030	True	-142	142M	255	0	25	0.15988197922706604	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2103:16550:26772	chr2	178565440	178565589	False	290	150M	255	0	25	0.7017327547073364	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2206:31078:29951	chr2	178563108	178563257	False	338	150M	255	0	3	0.0659095048904419	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2116:6912:11209	chr2	178568493	178568642	False	341	150M	255	0	25	0.5126522183418274	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:2470:31367:28541	chr2	178567603	178567752	False	344	150M	255	0	3	0.059829290956258774	ambig_opp_strand	unspliced	12994	44	ENST00000460472.6	TTN	ENSG00000155657.29	mrna
A00839:75:H7MFFDSXY:3:2125:13512:30624	chr2	178568492	178568641	False	370	150M	255	0	5	0.6891862750053406	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1627:3558:33677	chr2	178568400	178568549	True	-453	150M	255	0	5	0.7357704043388367	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2635:22797:3803	chr2	178566325	178566474	False	197	150M	255	0	25	0.7435593008995056	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1112:3947:31313	chr2	178560539	178560688	True	-240	150M	255	0	25	0.16723421216011047	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178540115_178582663		RIGEL_NRNA_chr2_1_178540115_178582663	nrna
A00839:75:H7MFFDSXY:3:2424:11523:8359	chr2	178565614	178565746	False	133	133M	255	0	5	0.19076572358608246	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2652:9607:1939	chr2	178561230	178561379	False	366	150M	255	0	5	0.6358820796012878	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2357:24948:27853	chr2	178561482	178561631	False	307	150M	255	0	25	0.6658114194869995	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_2_178525988_178804642		RIGEL_NRNA_chr2_2_178525988_178804642	nrna
A00839:75:H7MFFDSXY:3:1268:6406:25113	chr2	178562609	178562758	True	-206	150M	255	0	25	0.17333394289016724	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178541746_178597681		RIGEL_NRNA_chr2_1_178541746_178597681	nrna
A00839:75:H7MFFDSXY:3:2262:1814:7294	chr2	178560180	178560329	True	-342	150M	255	0	5	0.20286527276039124	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2653:31476:4272	chr2	178569137	178569286	True	-340	150M	255	0	25	0.17420035600662231	ambig_opp_strand	unspliced	12994	44	RIGEL_NRNA_chr2_1_178523417_178776534		RIGEL_NRNA_chr2_1_178523417_178776534	nrna
A00839:75:H7MFFDSXY:3:1103:30210:26256	chr2	178569188	178569337	True	-420	150M	255	0	5	0.7342039346694946	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1148:31222:14512	chr2	178562319	178562468	False	364	150M	255	0	5	0.6056120991706848	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2564:21965:10692	chr2	178567010	178567159	False	351	150M	255	2	5	0.45289725065231323	ambig_opp_strand	unspliced	-1	44	.	.	.	mrna
