qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1424:14931:28009	chr11	65505013	65505162	True	-265	150M	255	0	3	0.3662031888961792	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1166:19931:8985	chr11	65504649	65504798	True	-195	150M	255	0	3	0.42721086740493774	ambig_opp_strand	unspliced	3419	20	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1606:12789:8641	chr11	65504808	65504957	False	292	150M	255	0	9	0.927573561668396	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1545:26558:25817	chr11	65505625	65505774	False	332	150M	255	0	9	0.8877063989639282	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2146:25111:26694	chr11	65502076	65502225	True	-368	150M	255	0	3	0.5351908802986145	ambig_opp_strand	unspliced	3419	20	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2347:12744:4304	chr11	65501014	65501163	True	-224	150M	255	0	3	0.7115238904953003	ambig_opp_strand	unspliced	3419	15	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1534:24035:28119	chr11	65506219	65506368	False	254	150M	255	0	9	0.9832828640937805	ambig_opp_strand	unspliced	3419	3	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2624:15302:36323	chr11	65504258	65504407	False	363	150M	255	0	5	0.26293569803237915	ambig_opp_strand	unspliced	-1	11	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1678:30309:31219	chr11	65504399	65504548	False	475	150M	255	0	9	0.380387544631958	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1159:5710:25066	chr11	65501719	65501868	True	-439	150M	255	0	3	0.5233362913131714	ambig_opp_strand	unspliced	3419	17	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1377:11270:29246	chr11	65500843	65500992	False	282	150M	255	0	9	0.9294050931930542	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1255:11605:23469	chr11	65504828	65504977	False	321	150M	255	0	9	0.8982564210891724	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1138:15157:34663	chr11	65505251	65505400	False	311	150M	255	0	9	0.922563374042511	ambig_opp_strand	unspliced	3419	8	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1162:29441:7232	chr11	65501428	65501577	False	282	150M	255	0	9	0.94564288854599	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2669:1551:15890	chr11	65503398	65503547	True	-299	150M	255	0	3	0.2824355661869049	ambig_opp_strand	unspliced	3419	27	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1101:26377:16767	chr11	65504507	65504656	True	-426	150M	255	0	3	0.6699967384338379	ambig_opp_strand	unspliced	3419	11	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2258:1931:7467	chr11	65506269	65506418	True	-398	150M	255	1	3	0.4162859618663788	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1342:26729:36292	chr11	65502195	65502344	False	341	150M	255	0	9	0.8686957955360413	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2374:8829:36041	chr11	65505978	65506128	True	-279	120M1D30M	255	2	3	0.44619429111480713	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1324:12246:10238	chr11	65500779	65500928	True	-306	150M	255	0	3	0.7119867205619812	ambig_opp_strand	unspliced	3419	13	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2450:20347:11647	chr11	65503700	65503849	True	-295	150M	255	0	3	0.5956605672836304	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1406:19958:26631	chr11	65505708	65505857	False	332	150M	255	0	9	0.8877063989639282	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1629:15130:11475	chr11	65500621	65500770	False	405	150M	255	0	5	0.6210549473762512	ambig_opp_strand	unspliced	-1	13	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2167:2067:23202	chr11	65504251	65504399	True	-376	71M1I78M	255	2	3	0.7039342522621155	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1107:28782:25661	chr11	65504428	65504577	True	-675	150M	255	0	3	1.0	unambig	spliced_annot	3419	1	ENST00000710947.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1362:19271:25723	chr11	65500360	65500509	True	-287	150M	255	1	3	0.11177878826856613	ambig_opp_strand	unspliced	3419	26	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1314:6180:20713	chr11	65505053	65505202	False	203	150M	255	1	9	0.9423792362213135	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2541:15130:28573	chr11	65504843	65504992	True	-322	150M	255	0	3	0.0823725238442421	ambig_opp_strand	unspliced	3419	21	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1106:8034:16845	chr11	65500990	65501139	True	-267	150M	255	0	3	0.7122412323951721	ambig_opp_strand	unspliced	3419	13	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2528:12554:17879	chr11	65503586	65503735	True	-346	150M	255	0	3	0.5917976498603821	ambig_opp_strand	unspliced	3419	23	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2643:29713:9111	chr11	65505700	65505849	True	-332	150M	255	0	3	0.24672354757785797	ambig_opp_strand	unspliced	3419	6	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2467:13358:26600	chr11	65500821	65500970	False	178	150M	255	0	9	0.9368044137954712	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1425:9824:34976	chr11	65502662	65502811	False	254	150M	255	0	9	0.9647506475448608	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2619:8350:28635	chr11	65504738	65504887	True	-316	150M	255	1	3	0.427036851644516	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2637:1868:10081	chr11	65501201	65501350	False	367	150M	255	2	5	0.30652278661727905	ambig_opp_strand	unspliced	-1	15	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1662:23647:1078	chr11	65505978	65506128	True	-305	120M1D30M	255	1	3	0.44581690430641174	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2216:31078:17112	chr11	65504676	65504825	False	403	150M	255	0	9	0.37204891443252563	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2168:3947:20353	chr11	65503658	65503807	False	306	150M	255	0	9	0.9324960112571716	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1402:25039:21277	chr11	65505717	65505866	True	-353	150M	255	0	3	0.5151013135910034	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2156:15609:30091	chr11	65500327	65500476	True	-292	150M	255	0	3	0.5393294095993042	ambig_opp_strand	unspliced	3419	26	ENST00000710935.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2557:9588:13651	chr11	65504751	65504900	True	-427	150M	255	0	5	0.028897905722260475	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1602:14579:12931	chr11	65505877	65506026	True	-168	150M	255	0	3	0.21531513333320618	ambig_opp_strand	unspliced	3419	6	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1421:6976:4492	chr11	65502705	65502854	True	-195	150M	255	0	3	0.8542274832725525	ambig_opp_strand	unspliced	3419	20	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1255:18168:32080	chr11	65506173	65506306	True	-134	134M	255	0	3	0.44556885957717896	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2667:11822:31735	chr11	65502998	65503147	False	410	150M	255	1	9	0.38499459624290466	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1644:27661:31829	chr11	65500256	65500405	True	-232	150M	255	0	3	0.11180753260850906	ambig_opp_strand	unspliced	3419	26	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2448:27290:7670	chr11	65502148	65502297	True	-266	150M	255	0	3	0.5408418774604797	ambig_opp_strand	unspliced	3419	21	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2137:11315:20181	chr11	65504838	65504987	True	-377	150M	255	0	3	0.20112788677215576	ambig_opp_strand	unspliced	3419	19	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2310:5312:22999	chr11	65504046	65504195	False	339	150M	255	0	9	0.8847406506538391	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2609:9037:6496	chr11	65500517	65500666	False	311	150M	255	1	9	0.9085817337036133	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2525:19506:11631	chr11	65505435	65505584	False	268	150M	255	0	9	0.9491626024246216	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2371:26377:14512	chr11	65505130	65505279	True	-181	150M	255	0	3	0.09996592998504639	ambig_opp_strand	unspliced	3419	19	ENST00000710944.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2549:15176:12117	chr11	65500305	65500454	False	345	150M	255	0	9	0.8339330554008484	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2417:8061:36088	chr11	65500285	65500434	True	-266	150M	255	0	3	0.5394402742385864	ambig_opp_strand	unspliced	3419	26	ENST00000710935.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1307:8784:13479	chr11	65506169	65506318	True	-469	150M	255	0	3	0.4166422486305237	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1149:14479:33614	chr11	65501493	65501642	False	330	150M	255	0	9	0.8947999477386475	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1418:5520:21825	chr11	65500955	65501068	False	114	114M	255	0	9	0.8513051271438599	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1265:8919:35540	chr11	65500515	65500664	False	170	150M	255	0	9	0.9114649295806885	ambig_opp_strand	unspliced	3419	28	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2562:18123:14278	chr11	65501703	65501852	False	197	150M	255	5	9	0.9558581113815308	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1404:28474:14105	chr11	65500347	65500496	False	278	150M	255	0	9	0.9380115866661072	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1327:26323:29074	chr11	65505974	65506124	True	-350	124M1D26M	255	1	3	0.442626953125	ambig_opp_strand	unspliced	3419	5	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1531:24279:3897	chr11	65500159	65500308	True	-355	150M	255	0	3	0.6045440435409546	ambig_opp_strand	unspliced	3419	25	ENST00000710935.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1315:6506:29825	chr11	65502124	65502273	True	-318	150M	255	0	3	0.5404335260391235	ambig_opp_strand	unspliced	3419	21	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1242:8712:22905	chr11	65500602	65500751	False	220	150M	255	0	9	0.9401630163192749	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1448:25147:30264	chr11	65503177	65503296	False	120	120M	255	0	9	0.8828775882720947	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2628:26124:33301	chr11	65501153	65501302	False	290	150M	255	0	5	0.028375787660479546	ambig_opp_strand	unspliced	-1	16	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1437:10474:31532	chr11	65504100	65504249	False	299	150M	255	0	9	0.9546139240264893	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2462:22842:35947	chr11	65505859	65506008	True	-382	150M	255	0	3	0.5046085715293884	ambig_opp_strand	unspliced	3419	6	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2501:11514:22153	chr11	65502648	65502797	False	278	150M	255	1	9	0.9576417207717896	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2631:17987:34710	chr11	65505854	65506003	False	263	150M	255	0	9	0.9665548205375671	ambig_opp_strand	unspliced	3419	5	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1605:29432:4053	chr11	65501538	65501687	False	188	150M	255	0	9	0.9548720717430115	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1115:10872:33692	chr11	65501980	65502129	True	-428	150M	255	0	3	0.5237353444099426	ambig_opp_strand	unspliced	3419	18	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1664:15691:26099	chr11	65500995	65501145	False	194	14M1D136M	255	1	9	0.9391510486602783	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1439:16134:30812	chr11	65505292	65505441	False	422	150M	255	0	9	0.3581041395664215	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2619:25563:4210	chr11	65506276	65506425	True	-333	150M	255	0	3	0.5103874206542969	ambig_opp_strand	unspliced	3419	5	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1633:11035:30655	chr11	65501489	65501638	False	297	150M	255	0	9	0.9377254247665405	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2447:4887:35540	chr11	65505761	65505910	False	377	150M	255	1	9	0.5497701168060303	ambig_opp_strand	unspliced	3419	5	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2243:5321:30655	chr11	65504737	65504886	True	-276	150M	255	0	9	0.01614072546362877	ambig_opp_strand	unspliced	3419	19	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2419:22462:20729	chr11	65504387	65504536	True	-263	150M	255	0	3	0.7394248247146606	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1336:31711:14325	chr11	65501256	65501405	False	297	150M	255	0	9	0.937751293182373	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1278:3097:36166	chr11	65505712	65505861	False	310	150M	255	0	9	0.9242309331893921	ambig_opp_strand	unspliced	3419	6	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1206:32316:22200	chr11	65502490	65502639	False	310	150M	255	0	9	0.9373236894607544	ambig_opp_strand	unspliced	3419	15	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1526:32054:13917	chr11	65500111	65500260	False	201	150M	255	0	9	0.9467466473579407	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2568:15573:28150	chr11	65504483	65504632	True	-194	150M	255	0	3	0.42721256613731384	ambig_opp_strand	unspliced	3419	20	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2127:13078:33442	chr11	65506247	65506396	False	316	150M	255	0	9	0.9451701045036316	ambig_opp_strand	unspliced	3419	3	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1246:13404:36010	chr11	65504429	65504578	True	-157	150M	255	0	3	0.42142972350120544	ambig_opp_strand	unspliced	3419	22	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2404:25988:6230	chr11	65503757	65503906	True	-359	150M	255	0	3	0.049051158130168915	ambig_opp_strand	unspliced	3419	19	ENST00000508832.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1335:11984:21308	chr11	65503804	65503953	False	202	150M	255	0	9	0.9591825008392334	ambig_opp_strand	unspliced	3419	17	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1347:27290:23484	chr11	65504371	65504520	True	-226	150M	255	0	9	0.05851117521524429	ambig_opp_strand	unspliced	3419	12	ENST00000534336.3	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2211:14082:36933	chr11	65500341	65500490	True	-280	150M	255	0	3	0.19589684903621674	ambig_opp_strand	unspliced	3419	26	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1506:2672:25661	chr11	65503193	65503342	False	213	150M	255	0	9	0.9590331315994263	ambig_opp_strand	unspliced	3419	27	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2571:25509:3020	chr11	65500721	65500870	False	279	150M	255	1	9	0.9306434988975525	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2634:11306:12336	chr11	65502221	65502370	True	-402	150M	255	0	3	0.5210584402084351	ambig_opp_strand	unspliced	3419	21	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2372:13349:11616	chr11	65503203	65503352	False	402	150M	255	0	9	0.37575024366378784	ambig_opp_strand	unspliced	3419	26	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1152:6777:6339	chr11	65505676	65505825	False	298	150M	255	3	5	0.033332709223032	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1512:1244:13636	chr11	65501543	65501692	False	153	150M	255	0	9	0.9433804750442505	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2447:30807:9502	chr11	65504649	65504798	False	177	150M	255	0	9	0.9453182816505432	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2140:2347:3583	chr11	65504398	65504547	False	273	150M	255	0	9	0.9414162039756775	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2244:25889:32456	chr11	65504411	65504560	False	525	150M	255	0	9	0.4291587769985199	ambig_opp_strand	unspliced	3419	19	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1253:13693:32659	chr11	65501789	65501938	True	-194	150M	255	0	3	0.5434281826019287	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2125:19895:8390	chr11	65504520	65504669	False	176	150M	255	0	9	0.9447399973869324	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2313:17327:5102	chr11	65504824	65504973	True	-354	150M	255	1	3	0.4255704879760742	ambig_opp_strand	unspliced	3419	19	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1456:10565:12336	chr11	65505191	65505340	False	339	150M	255	0	9	0.8675702810287476	ambig_opp_strand	unspliced	3419	8	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1234:23800:7639	chr11	65505525	65505674	False	332	150M	255	0	5	0.0827111005783081	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2319:9815:7560	chr11	65502071	65502220	True	-305	150M	255	0	3	0.12291354686021805	ambig_opp_strand	unspliced	3419	21	ENST00000710943.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2327:9164:23218	chr11	65502177	65502314	True	-138	138M	255	0	3	0.25784650444984436	ambig_opp_strand	unspliced	3419	22	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2642:17553:36683	chr11	65504379	65504528	True	-375	150M	255	0	3	0.7057666778564453	ambig_opp_strand	unspliced	3419	12	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1242:7491:16658	chr11	65502288	65502437	True	-264	150M	255	0	3	0.9504186511039734	ambig_opp_strand	unspliced	3419	12	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1474:10601:34100	chr11	65501556	65501705	True	-297	150M	255	1	3	0.5438113808631897	ambig_opp_strand	unspliced	3419	17	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2466:14805:12414	chr11	65504233	65504383	False	169	76M1D74M	255	1	9	0.9699956178665161	ambig_opp_strand	unspliced	3419	12	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1561:20121:23594	chr11	65504385	65504534	True	-195	150M	255	0	3	0.42151251435279846	ambig_opp_strand	unspliced	3419	22	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1254:3323:7686	chr11	65504118	65504266	False	263	149M1S	3	0	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2522:4797:11240	chr11	65500923	65501072	True	-244	150M	255	1	3	0.16416437923908234	ambig_opp_strand	unspliced	3419	13	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2459:16631:29543	chr11	65501247	65501314	True	-385	47S68M	255	0	3	0.5328111052513123	ambig_opp_strand	unspliced	3419	13	ENST00000710862.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1171:23809:12665	chr11	65505239	65505388	True	-328	150M	255	0	3	0.3665641248226166	ambig_opp_strand	unspliced	3419	15	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2414:5484:34381	chr11	65501850	65501998	True	-434	1S149M	255	3	3	0.522785484790802	ambig_opp_strand	unspliced	3419	18	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1112:23863:12414	chr11	65505754	65505903	False	301	150M	255	0	5	0.03607014939188957	ambig_opp_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2664:23249:36432	chr11	65502064	65502213	False	345	150M	255	0	9	0.8509158492088318	ambig_opp_strand	unspliced	3419	11	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1221:29270:22185	chr11	65505928	65506077	True	-406	150M	255	0	3	0.2074546068906784	ambig_opp_strand	unspliced	3419	6	ENST00000710951.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:1115:13801:22044	chr11	65500456	65500605	True	-161	150M	255	0	3	0.4594618082046509	ambig_opp_strand	unspliced	3419	27	ENST00000710933.1	MALAT1	ENSG00000251562.11	mrna
A00839:75:H7MFFDSXY:3:2323:8449:23390	chr11	65500984	65501133	False	445	150M	255	1	5	0.5572914481163025	ambig_opp_strand	unspliced	-1	13	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1371:25165:25066	chr11	65500567	65500716	False	284	150M	255	0	9	0.9286490082740784	ambig_opp_strand	unspliced	3419	13	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1346:3568:11710	chr11	65504682	65504831	False	340	150M	255	0	9	0.8516873717308044	ambig_opp_strand	unspliced	3419	18	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:1626:28474:31923	chr11	65504501	65504650	False	344	150M	255	0	9	0.8384444713592529	ambig_opp_strand	unspliced	3419	20	ENST00000698129.1	TALAM1	ENSG00000289740.1	mrna
A00839:75:H7MFFDSXY:3:2355:26341:35430	chr11	65504035	65504184	True	-294	150M	255	0	3	0.605861485004425	ambig_opp_strand	unspliced	3419	17	ENST00000618132.2	MALAT1	ENSG00000251562.11	mrna
