qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:2119:7301:4116	chr1	152357514	152357663	False	244	150M	255	1	25	0.7670838832855225	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:1537:31512:8218	chr1	152355448	152356046	False	824	42M456N101M	255	0	3	0.9008230566978455	ambig_opp_strand	spliced_unannot	1437	11	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1345:16875:28056	chr1	152353726	152353875	False	252	150M	255	0	3	0.8729961514472961	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1413:18539:31908	chr1	152351065	152351214	True	-443	150M	255	0	5	0.9468745589256287	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1268:10538:30358	chr1	152357577	152357726	True	-440	150M	255	1	5	0.9301386475563049	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2163:18620:18270	chr1	152356505	152356647	True	-143	143M	255	0	25	0.6947364211082458	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1511:2275:5181	chr1	152352090	152352239	False	232	150M	255	4	3	0.8764368295669556	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2460:25427:15248	chr1	152352260	152352392	True	-133	133M	255	0	25	0.610503077507019	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1130:21893:7592	chr1	152350899	152351048	False	387	150M	255	0	5	0.73553866147995	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2245:16984:33692	chr1	152356128	152356277	False	436	150M	255	0	3	0.2221241295337677	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1262:28980:14920	chr1	152351708	152351857	True	-315	150M	255	0	5	0.322464257478714	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1228:32488:23406	chr1	152353602	152353751	False	372	150M	255	0	5	0.5482625961303711	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2428:30092:28557	chr1	152353358	152353507	False	380	150M	255	0	3	0.3049458861351013	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2323:21712:28134	chr1	152351887	152352036	True	-459	150M	255	0	5	0.9351302981376648	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1422:16260:19038	chr1	152351928	152352077	True	-377	150M	255	0	5	0.8736746311187744	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2576:4824:19210	chr1	152356171	152356320	False	210	150M	255	0	3	0.8767477869987488	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1232:25111:4429	chr1	152351632	152351781	False	396	150M	255	0	5	0.7712962627410889	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1426:21929:19460	chr1	152352826	152352975	True	-343	150M	255	0	25	0.4093395173549652	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2443:23909:8672	chr1	152358867	152359010	False	144	144M	255	0	25	0.5705745816230774	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:2456:29785:15906	chr1	152356808	152356957	True	-208	150M	255	0	25	0.8229703307151794	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1169:18936:1814	chr1	152350944	152351093	False	302	150M	255	0	3	0.8335878252983093	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2617:15637:12602	chr1	152357469	152357618	True	-269	150M	255	0	25	0.7800508737564087	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2343:18132:32049	chr1	152353393	152353542	True	-199	150M	255	0	25	0.8182909488677979	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2125:31638:26475	chr1	152357441	152357590	True	-260	150M	255	0	25	0.7961675524711609	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2375:9471:24596	chr1	152357107	152357256	False	219	150M	255	0	3	0.8770769834518433	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1102:24966:4147	chr1	152357359	152357508	True	-457	150M	255	0	5	0.9340350031852722	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2428:2356:34131	chr1	152351948	152352097	False	343	150M	255	0	3	0.6964337229728699	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1349:22797:4554	chr1	152352790	152352896	False	338	107M	255	0	3	0.7299172282218933	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1304:20907:30467	chr1	152354105	152354254	False	375	150M	255	0	5	0.5958624482154846	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2411:12717:27586	chr1	152354386	152354535	False	300	150M	255	0	5	0.0714283287525177	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2549:22046:19100	chr1	152356465	152356614	True	-396	150M	255	0	5	0.9346668720245361	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1513:23963:3223	chr1	152352832	152352980	False	462	149M	255	2	5	0.7615358829498291	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1267:4056:7733	chr1	152357284	152357433	True	-375	150M	255	1	5	0.8621543645858765	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1310:12943:35806	chr1	152350756	152350905	False	423	150M	255	0	5	0.7746952176094055	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2573:18014:21950	chr1	152355454	152355603	True	-298	150M	255	0	25	0.7031342387199402	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2324:11632:27461	chr1	152354772	152354921	True	-216	150M	255	0	25	0.823824942111969	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2147:7419:2942	chr1	152355337	152355486	True	-384	150M	255	0	5	0.9103489518165588	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1326:5674:9815	chr1	152356445	152356594	True	-357	150M	255	0	25	0.27863243222236633	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1409:29017:24220	chr1	152354474	152354554	False	312	81M	255	0	3	0.8142598867416382	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1325:18150:9909	chr1	152354778	152354927	True	-380	150M	255	0	25	0.09892727434635162	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1568:21016:8923	chr1	152353104	152353253	False	430	150M	255	0	5	0.7766677141189575	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1273:22381:9189	chr1	152353357	152353506	True	-296	150M	255	0	5	0.226652592420578	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1370:11098:35305	chr1	152355048	152355197	False	366	150M	255	2	5	0.46873998641967773	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1135:15899:18505	chr1	152352243	152352392	False	205	150M	255	0	3	0.8762255907058716	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1458:10041:4351	chr1	152354817	152354966	True	-451	150M	255	0	5	0.9356775283813477	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2329:30183:11898	chr1	152352866	152352988	True	-123	123M	255	0	25	0.5125916600227356	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1553:18665:4413	chr1	152352389	152352538	True	-238	150M	255	0	25	0.8201908469200134	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2217:30816:24298	chr1	152354334	152354483	True	-255	150M	255	0	5	0.12569187581539154	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2448:15085:24612	chr1	152350598	152350747	False	358	150M	255	0	3	0.5685729384422302	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2322:22164:20901	chr1	152352492	152352554	False	288	63M	255	0	3	0.8517400026321411	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1266:25391:12994	chr1	152356405	152356554	True	-348	150M	255	0	5	0.6022961735725403	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2132:6786:2597	chr1	152353585	152353734	True	-417	150M	255	0	5	0.9391791224479675	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1638:3531:11146	chr1	152353093	152353242	True	-157	150M	255	0	25	0.7535413503646851	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2278:26784:29215	chr1	152357220	152357369	False	441	150M	255	0	5	0.9718179702758789	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1634:28022:6026	chr1	152351372	152351521	False	193	150M	255	0	3	0.8741233348846436	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1278:3070:20870	chr1	152352155	152352304	False	255	150M	255	0	5	0.03277880325913429	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2347:29324:12853	chr1	152356182	152356331	False	315	150M	255	0	3	0.809950590133667	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2353:8793:19351	chr1	152353567	152353716	True	-248	150M	255	0	25	0.8128185868263245	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1377:27118:25974	chr1	152355902	152355958	False	282	57M	255	0	3	0.8560124039649963	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1201:20799:15311	chr1	152353861	152354010	False	177	150M	255	0	3	0.8699658513069153	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2668:3775:22153	chr1	152352595	152352744	False	287	150M	255	0	3	0.8521929979324341	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2512:22299:3537	chr1	152354338	152354487	False	397	150M	255	0	3	0.21226651966571808	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1568:17806:3521	chr1	152355415	152355564	False	937	150M	255	0	3	0.833442211151123	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1506:25699:11334	chr1	152352933	152353082	False	371	150M	255	0	3	0.4056526720523834	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1371:19244:36198	chr1	152353066	152353215	True	-260	150M	255	0	25	0.7961675524711609	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1351:32696:15969	chr1	152353753	152353902	False	245	150M	255	0	3	0.8746313452720642	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1518:10474:25332	chr1	152356790	152356939	True	-221	150M	255	0	25	0.8231970071792603	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2204:3260:2002	chr1	152355728	152355877	True	-359	150M	255	0	25	0.2581595778465271	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2102:8865:28839	chr1	152356417	152356566	True	-274	150M	255	0	25	0.7696875333786011	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2454:3586:7138	chr1	152356719	152356868	True	-175	150M	255	0	25	0.7954053282737732	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1511:16595:13385	chr1	152354490	152354639	False	207	150M	255	0	3	0.8761937618255615	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1348:21748:5838	chr1	152354191	152354340	True	-401	150M	255	0	5	0.931551992893219	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2276:27814:18818	chr1	152357129	152357278	True	-306	150M	255	0	5	0.2745581269264221	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2246:12915:28338	chr1	152352060	152352209	False	340	150M	255	0	25	0.07868995517492294	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:2460:5077:7059	chr1	152352494	152352641	False	492	148M2S	255	2	5	0.7521133422851562	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1668:1615:10614	chr1	152351131	152351280	True	-419	150M	255	0	5	0.9370877742767334	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1111:11180:36980	chr1	152354388	152354445	False	289	58M	255	0	3	0.8504444360733032	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2316:1796:24111	chr1	152354790	152354935	True	-146	146M	255	0	25	0.7059110403060913	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2640:7717:30984	chr1	152357051	152357200	True	-334	150M	255	0	5	0.460141122341156	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2561:32515:21825	chr1	152355740	152355889	True	-378	150M	255	0	5	0.8826590180397034	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1403:16595:34240	chr1	152353362	152353511	True	-318	150M	255	0	5	0.34324511885643005	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1646:16504:33207	chr1	152354417	152354566	True	-405	150M	255	0	5	0.9368135929107666	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1109:32362:16799	chr1	152353474	152353623	True	-303	150M	255	0	25	0.6817617416381836	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2628:4074:33943	chr1	152352822	152352971	True	-198	150M	255	0	25	0.8186776041984558	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1533:6632:12978	chr1	152356435	152356584	False	203	150M	255	0	3	0.8758506178855896	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2608:31774:23390	chr1	152353807	152353956	False	468	150M	255	0	5	0.7797767519950867	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1129:13503:12633	chr1	152356771	152356920	True	-327	150M	255	0	25	0.5466032028198242	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2567:12192:10269	chr1	152351618	152351767	True	-385	150M	255	0	5	0.9184357523918152	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2178:32551:30154	chr1	152350735	152350884	True	-302	150M	255	1	25	0.6846825480461121	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2638:20374:10942	chr1	152352298	152352447	True	-306	150M	255	0	25	0.6666442155838013	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1316:30400:11992	chr1	152354858	152355007	True	-471	150M	255	0	5	0.9332556128501892	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1162:30092:30968	chr1	152353105	152353254	True	-311	150M	255	0	25	0.6406136155128479	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2369:31774:12837	chr1	152356642	152356791	True	-348	150M	255	0	25	0.36546963453292847	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1512:28076:12383	chr1	152357168	152357317	False	534	150M	255	0	5	0.9610271453857422	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1177:16794:20306	chr1	152350744	152350893	True	-303	150M	255	0	25	0.6817617416381836	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1116:1190:13980	chr1	152354805	152354894	True	-321	90M	255	0	5	0.3630385994911194	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1539:8287:15969	chr1	152354443	152354592	True	-371	150M	255	0	5	0.838139533996582	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1356:31385:5368	chr1	152356375	152356524	False	515	150M	255	1	5	0.7405186295509338	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1211:27064:33896	chr1	152350586	152350735	False	370	150M	255	0	5	0.5283640623092651	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1130:31042:23249	chr1	152358986	152359135	True	-416	150M	255	1	5	0.9331055283546448	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1157:17870:7263	chr1	152352170	152352319	True	-391	150M	255	0	5	0.9352997541427612	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1244:21287:28995	chr1	152353544	152353661	True	-349	118M	255	0	25	0.34636756777763367	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1454:16080:34381	chr1	152351214	152351339	False	126	126M	255	0	3	0.770194411277771	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1616:30228:23625	chr1	152357284	152357433	False	244	150M	255	1	3	0.8746841549873352	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2611:18168:12226	chr1	152351470	152351619	False	522	150M	255	1	5	0.7374270558357239	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2160:6885:28917	chr1	152354170	152354319	False	212	150M	255	0	25	0.09634913504123688	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_2_152348734_152360006		RIGEL_NRNA_chr1_2_152348734_152360006	nrna
A00839:75:H7MFFDSXY:3:2575:11342:28181	chr1	152352398	152352547	True	-458	150M	255	0	5	0.932711660861969	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2276:29966:35289	chr1	152354028	152354177	True	-521	150M	255	0	25	0.057596202939748764	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1444:27742:9142	chr1	152356901	152357044	False	144	144M	255	0	3	0.8384950757026672	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2362:18611:1376	chr1	152352677	152352826	True	-284	150M	255	0	25	0.7473503351211548	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2509:19623:16752	chr1	152351378	152351527	False	486	150M	255	0	5	0.7737305164337158	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2201:15736:17002	chr1	152356221	152356370	True	-249	150M	255	0	25	0.8119003176689148	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2414:18493:18458	chr1	152357222	152357371	True	-445	150M	255	0	5	0.9166716933250427	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1344:9742:22686	chr1	152356914	152357063	True	-477	150M	255	0	5	0.9226515293121338	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1472:20844:5838	chr1	152356876	152357025	True	-348	150M	255	0	5	0.6022961735725403	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1238:28556:17033	chr1	152351060	152351209	True	-264	150M	255	0	25	0.7902271151542664	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:1546:10086:33489	chr1	152357140	152357289	False	406	150M	255	0	5	0.7756003737449646	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2678:27733:24940	chr1	152356279	152356428	True	-345	150M	255	0	25	0.3905017375946045	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
A00839:75:H7MFFDSXY:3:2274:5005:32456	chr1	152354156	152354305	False	596	150M	255	0	5	0.38923585414886475	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1405:24668:14090	chr1	152352078	152352171	True	-319	94M	255	0	5	0.3525165319442749	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1569:4092:10551	chr1	152356732	152356881	False	319	150M	255	0	3	0.7983585596084595	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:1168:28085:27242	chr1	152353551	152353668	True	-349	118M	255	0	5	0.6230829954147339	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2577:2645:7451	chr1	152350564	152350713	False	310	150M	255	0	3	0.8198214769363403	ambig_opp_strand	unspliced	1437	12	ENST00000388718.5	FLG2	ENSG00000143520.6	mrna
A00839:75:H7MFFDSXY:3:2239:32389:24518	chr1	152356753	152356902	False	354	150M	255	0	5	0.33016157150268555	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2245:19352:34507	chr1	152353590	152353656	True	-298	67M	255	0	25	0.7031342387199402	ambig_opp_strand	unspliced	1437	12	RIGEL_NRNA_chr1_1_152335378_152364080		RIGEL_NRNA_chr1_1_152335378_152364080	nrna
