qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1468:29197:2080	chr9	76705176	76705325	True	-300	150M	255	0	25	0.8980106711387634	ambig_opp_strand	unspliced	22928	22	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2103:10493:25426	chr9	76709432	76709581	True	-330	150M	255	0	25	0.9058647155761719	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1475:23104:27978	chr9	76703875	76704024	False	204	150M	255	1	3	0.6877153515815735	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1612:1940:10081	chr9	76707498	76707643	False	146	146M	255	0	3	0.6867371201515198	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1205:13684:3803	chr9	76708890	76709039	False	348	150M	3	0	128	0.0	.	unknown	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2254:13033:26443	chr9	76709781	76709930	True	-252	150M	255	1	25	0.9648229479789734	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1508:14326:24518	chr9	76708599	76708748	False	276	150M	255	0	3	0.6872606873512268	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1527:4363:21010	chr9	76704740	76704889	True	-327	150M	255	0	5	0.884818971157074	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1131:20925:17942	chr9	76703964	76704113	True	-435	150M	255	2	5	0.9927717447280884	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1451:31403:14074	chr9	76706152	76706301	True	-367	150M	255	0	25	0.685042679309845	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1555:2175:19038	chr9	76705974	76706123	True	-268	150M	255	0	25	0.9607782363891602	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1209:14751:9345	chr9	76705254	76705380	False	127	127M	255	0	3	0.2044205218553543	ambig_opp_strand	unspliced	22928	26	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1206:14705:31720	chr9	76708821	76708970	False	283	150M	255	0	3	0.20509690046310425	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2135:19596:28792	chr9	76703311	76703475	False	241	149M15D1M	255	15	5	0.8591398596763611	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1107:1136:16485	chr9	76705612	76705761	False	291	150M	255	1	3	0.6869463324546814	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2339:30165:30123	chr9	76705144	76705293	True	-206	150M	255	1	25	0.9157096743583679	ambig_opp_strand	unspliced	22928	24	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2337:2971:13401	chr9	76708792	76708941	False	306	150M	255	1	3	0.6863425374031067	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1601:2736:25019	chr9	76707794	76707943	False	352	150M	255	1	3	0.678833544254303	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1103:20446:36839	chr9	76708150	76708299	True	-305	150M	255	0	25	0.9414352774620056	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1504:29125:22748	chr9	76706562	76706711	True	-366	150M	255	0	5	0.2902640104293823	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2414:6831:29199	chr9	76708645	76708794	True	-334	150M	255	1	25	0.8956617116928101	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1329:19361:36683	chr9	76708354	76708503	False	274	150M	255	0	3	0.6872929334640503	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1523:15718:29528	chr9	76709335	76709484	True	-182	150M	255	0	25	0.9640100002288818	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1122:2492:28729	chr9	76708989	76709138	False	292	150M	255	0	3	0.6869170069694519	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1376:29134:23077	chr9	76703722	76703871	True	-262	150M	255	1	25	0.2484423667192459	ambig_opp_strand	unspliced	22928	12	RIGEL_NRNA_chr9_1_76700179_76740086		RIGEL_NRNA_chr9_1_76700179_76740086	nrna
A00839:75:H7MFFDSXY:3:2168:19479:33473	chr9	76708735	76708884	False	389	150M	255	0	3	0.6225248575210571	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2549:30011:7717	chr9	76707900	76708049	True	-334	150M	255	0	25	0.8956617116928101	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2501:13150:14967	chr9	76707683	76707803	True	-311	6S121M23S	255	2	25	0.9347026944160461	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1205:29243:15154	chr9	76707417	76707566	True	-355	150M	255	0	25	0.7929695248603821	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2362:6406:31407	chr9	76709274	76709423	False	388	150M	255	2	5	0.08674028515815735	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2103:20509:20290	chr9	76705725	76705874	False	224	150M	255	0	3	0.20526622235774994	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1273:23845:17895	chr9	76705045	76705194	False	402	150M	255	0	5	0.0955614447593689	ambig_opp_strand	unspliced	-1	22	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1471:6072:16986	chr9	76703634	76703783	True	-379	150M	255	1	5	0.9773117899894714	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1216:32624:18975	chr9	76703364	76703528	True	-257	96M15D54M	255	15	25	0.36619675159454346	ambig_opp_strand	unspliced	22928	12	RIGEL_NRNA_chr9_1_76700179_76740086		RIGEL_NRNA_chr9_1_76700179_76740086	nrna
A00839:75:H7MFFDSXY:3:2654:15609:11741	chr9	76705384	76705533	True	-237	150M	255	0	25	0.9105939865112305	ambig_opp_strand	unspliced	22928	26	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1526:32154:20415	chr9	76704901	76705046	True	-146	146M	255	0	25	0.9002227783203125	ambig_opp_strand	unspliced	22928	22	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2204:26729:5447	chr9	76708298	76708447	True	-348	150M	255	0	5	0.141984760761261	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1236:26160:6339	chr9	76704859	76705008	False	286	150M	255	0	3	0.687057614326477	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2625:4761:17284	chr9	76703923	76704072	True	-217	150M	255	4	3	0.22671329975128174	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2608:5945:5619	chr9	76704961	76705110	False	321	150M	255	0	3	0.6853572130203247	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1405:32796:34115	chr9	76705846	76705995	False	280	150M	255	0	3	0.6871975064277649	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1277:14244:16172	chr9	76709010	76709159	True	-198	150M	255	0	25	0.9661478996276855	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1558:15139:3223	chr9	76709481	76709630	True	-294	150M	255	1	25	0.9499852657318115	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1426:32461:11021	chr9	76708325	76708474	True	-162	150M	255	0	25	0.9589009284973145	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1631:1787:17268	chr9	76704881	76705030	False	348	150M	255	0	3	0.10159409791231155	ambig_opp_strand	unspliced	22928	22	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1619:8088:26209	chr9	76705705	76705854	False	198	150M	255	1	3	0.6876615881919861	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1312:26521:36088	chr9	76705391	76705540	False	407	150M	255	0	3	0.09345537424087524	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2433:24731:13636	chr9	76706772	76706921	True	-320	150M	255	0	25	0.9231412410736084	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2144:21549:15890	chr9	76707419	76707568	True	-468	150M	255	0	5	0.6213935017585754	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2244:1362:28620	chr9	76705621	76705770	False	244	150M	255	1	3	0.10265277326107025	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1251:14760:35571	chr9	76706070	76706219	True	-272	150M	255	0	25	0.959537148475647	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2244:10411:22999	chr9	76706130	76706279	False	266	150M	255	0	3	0.68742835521698	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2630:23393:23469	chr9	76707775	76707924	True	-456	150M	255	1	5	0.6187203526496887	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2166:27118:23625	chr9	76704705	76704854	True	-155	150M	255	0	25	0.2709336578845978	ambig_opp_strand	unspliced	22928	12	RIGEL_NRNA_chr9_1_76700179_76740086		RIGEL_NRNA_chr9_1_76700179_76740086	nrna
A00839:75:H7MFFDSXY:3:2157:14290:34945	chr9	76709220	76709367	False	289	2S148M	255	1	3	0.6869972348213196	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2654:31530:27571	chr9	76709401	76709550	False	305	150M	255	2	3	0.20488223433494568	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1332:29839:33348	chr9	76706889	76707038	False	308	150M	255	1	3	0.6862510442733765	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2509:22498:22576	chr9	76706863	76707012	False	422	150M	255	1	3	0.0922461673617363	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1278:16324:21057	chr9	76708092	76708241	True	-185	150M	255	0	25	0.9646268486976624	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1251:25075:6872	chr9	76703610	76703743	False	134	134M	255	0	3	0.6859131455421448	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2418:8585:25535	chr9	76705976	76706125	False	262	150M	255	0	3	0.6874751448631287	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1101:21097:19210	chr9	76709351	76709500	True	-281	150M	255	1	25	0.9562086462974548	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1164:4435:34945	chr9	76709249	76709398	False	253	150M	255	1	3	0.1026434451341629	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2625:22336:8453	chr9	76708868	76709017	True	-420	150M	255	0	25	0.4115047752857208	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1135:7184:8797	chr9	76705633	76705782	True	-272	150M	255	1	25	0.959537148475647	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2332:32606:26490	chr9	76707878	76708022	True	-390	5S145M	255	0	5	0.5713198184967041	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2129:17110:25958	chr9	76706883	76707032	False	215	150M	255	1	3	0.2052682638168335	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1447:8956:23547	chr9	76706258	76706407	False	294	150M	255	1	3	0.10253461450338364	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1630:1976:15060	chr9	76706501	76706650	False	233	150M	255	0	3	0.6876754760742188	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2536:28745:12665	chr9	76706681	76706830	True	-353	150M	255	0	25	0.8048648834228516	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2256:31774:12868	chr9	76705236	76705385	False	351	150M	255	0	3	0.6792387962341309	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1512:2591:5008	chr9	76705581	76705730	True	-431	150M	255	1	5	0.5865440964698792	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2405:22788:21230	chr9	76708317	76708466	False	285	150M	255	0	3	0.6870914697647095	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1460:31955:2879	chr9	76703815	76703964	True	-481	150M	255	0	64	0.0	.	unspliced	-1	0	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2170:30318:29606	chr9	76705984	76706133	True	-324	150M	255	0	25	0.9173480868339539	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1135:28456:2801	chr9	76709615	76709764	True	-272	150M	255	2	25	0.959537148475647	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2407:5855:35243	chr9	76707854	76708003	False	330	150M	255	0	3	0.6844899654388428	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1506:11053:36949	chr9	76705944	76706093	True	-185	150M	255	1	25	0.9646268486976624	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2321:19777:30076	chr9	76705829	76705978	True	-373	150M	255	0	25	0.6059832572937012	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2331:7039:24706	chr9	76707448	76707597	False	405	150M	255	1	3	0.6192970275878906	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2248:20311:9768	chr9	76708344	76708454	True	-215	39S111M	255	6	25	0.9669297337532043	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1603:14832:32377	chr9	76707549	76707698	True	-502	150M	255	0	25	0.4178612232208252	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2404:10682:5400	chr9	76705037	76705186	False	281	150M	255	0	3	0.10258154571056366	ambig_opp_strand	unspliced	22928	22	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1444:11162:7075	chr9	76703771	76703920	True	-189	150M	255	1	5	0.41099733114242554	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1351:9118:22858	chr9	76706489	76706638	True	-270	150M	255	0	25	0.9601799249649048	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2220:5132:18302	chr9	76708593	76708742	True	-238	150M	255	1	25	0.9663636684417725	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2249:14904:16532	chr9	76708605	76708754	False	469	150M	255	2	3	0.18678101897239685	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2175:13223:28808	chr9	76707857	76708006	False	272	150M	255	0	3	0.6873318552970886	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2261:22146:3552	chr9	76703872	76704021	False	257	150M	255	2	5	0.8787243366241455	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1416:27832:15154	chr9	76707249	76707398	False	271	150M	255	0	3	0.2051636427640915	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2370:1814:34068	chr9	76703293	76703442	False	321	150M	255	0	5	0.9656543135643005	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2450:27787:25160	chr9	76709057	76709206	True	-355	150M	255	0	25	0.7929695844650269	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1607:18837:5776	chr9	76705715	76705864	True	-343	150M	255	1	25	0.8618380427360535	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1452:8178:24424	chr9	76704832	76704981	True	-347	150M	255	0	5	0.9438661336898804	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2468:11776:1470	chr9	76703961	76704110	True	-298	150M	255	2	25	0.21804498136043549	ambig_opp_strand	unspliced	22928	12	RIGEL_NRNA_chr9_1_76700179_76740086		RIGEL_NRNA_chr9_1_76700179_76740086	nrna
A00839:75:H7MFFDSXY:3:2229:4752:2895	chr9	76703621	76703770	False	257	150M	255	1	3	0.6875703930854797	ambig_opp_strand	unspliced	22928	12	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1557:5547:29700	chr9	76707544	76707685	True	-341	8S142M	255	0	25	0.8701373934745789	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2637:26738:8844	chr9	76709220	76709334	True	-293	35S115M	255	1	25	0.9507495760917664	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1533:21694:15013	chr9	76706802	76706951	False	440	150M	255	0	3	0.625857412815094	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1226:30056:26459	chr9	76708092	76708241	False	425	150M	255	0	5	0.08391529321670532	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2369:31864:2879	chr9	76708736	76708885	True	-232	150M	255	0	25	0.9666115045547485	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2354:1118:24909	chr9	76708328	76708476	False	317	149M	255	0	3	0.6856741309165955	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1328:19144:36652	chr9	76708667	76708816	False	239	150M	255	0	3	0.10265664756298065	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1478:9625:22044	chr9	76707458	76707607	False	376	150M	255	0	3	0.6557564735412598	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1559:25518:26052	chr9	76709295	76709444	False	283	150M	255	0	3	0.10257614403963089	ambig_opp_strand	unspliced	22928	19	ENST00000376718.8	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1247:22652:35744	chr9	76708068	76708217	False	262	150M	255	0	3	0.20520105957984924	ambig_opp_strand	unspliced	22928	19	ENST00000428286.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1361:31024:32174	chr9	76708861	76709010	False	298	150M	255	0	3	0.6867106556892395	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2643:22281:14152	chr9	76707569	76707718	True	-258	150M	255	0	25	0.9633492827415466	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:1317:9209:4351	chr9	76703293	76703442	False	302	150M	255	0	5	0.9440664649009705	ambig_opp_strand	unspliced	-1	12	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1361:27154:19523	chr9	76705069	76705218	True	-431	150M	255	0	5	0.9856808185577393	ambig_opp_strand	unspliced	-1	13	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2270:15022:3834	chr9	76708873	76709022	True	-346	150M	255	0	25	0.8486033082008362	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2173:24903:26553	chr9	76705953	76706102	True	-179	150M	255	0	25	0.9634842276573181	ambig_opp_strand	unspliced	22928	19	RIGEL_NRNA_chr9_1_76704847_76710661		RIGEL_NRNA_chr9_1_76704847_76710661	nrna
A00839:75:H7MFFDSXY:3:2476:17716:13135	chr9	76705709	76705858	False	262	150M	255	1	3	0.6874751448631287	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2453:11849:28682	chr9	76709244	76709393	False	362	150M	255	1	5	0.02229558490216732	ambig_opp_strand	unspliced	-1	19	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1268:13774:34303	chr9	76704947	76705096	False	246	150M	255	0	3	0.6876310110092163	ambig_opp_strand	unspliced	22928	22	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:1345:27950:27571	chr9	76705851	76706000	False	297	150M	255	0	3	0.6867516040802002	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
A00839:75:H7MFFDSXY:3:2238:17002:4288	chr9	76704971	76705120	True	-323	150M	255	0	5	0.5176341533660889	ambig_opp_strand	unspliced	-1	14	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1258:29026:32095	chr9	76708486	76708635	False	353	150M	255	0	3	0.6781991124153137	ambig_opp_strand	unspliced	22928	19	ENST00000426088.5	PRUNE2	ENSG00000106772.19	mrna
