qname	chrom	pos	end	is_reverse	tlen	cigar	mapq	nm	zf	zw	zc	zs	zl	zn	zt	zr	zg	pred
A00839:75:H7MFFDSXY:3:1664:1398:6981	chr11	64264702	64264851	False	371	150M	255	0	5	0.9997565746307373	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2357:5122:13526	chr11	64263689	64263838	True	-290	150M	255	1	25	0.8567163944244385	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1661:17870:14184	chr11	64265276	64265425	True	-208	150M	255	0	25	0.933192789554596	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1427:1325:16501	chr11	64265806	64265955	False	303	150M	255	0	5	0.9963894486427307	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2222:8241:11381	chr11	64263092	64263241	True	-211	150M	255	0	25	0.9329171776771545	ambig_same_strand	unspliced	4067	4	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2568:32796:18458	chr11	64261333	64261471	True	-139	139M	255	0	25	0.8165749311447144	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2446:19461:16344	chr11	64262444	64262593	False	334	150M	255	0	5	0.9985231161117554	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1428:14064:20400	chr11	64263578	64263727	False	353	150M	255	0	5	0.9993574619293213	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1135:31051:29496	chr11	64263615	64263764	True	-197	150M	255	0	5	0.0683525800704956	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2360:20256:35008	chr11	64262076	64262225	False	153	150M	255	0	5	0.9948517680168152	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2318:5132:28886	chr11	64260160	64260309	False	376	150M	255	0	5	0.9998090863227844	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2138:17192:5650	chr11	64266249	64266398	True	-482	150M	255	0	5	0.8917670249938965	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1661:13205:15217	chr11	64261454	64261603	False	285	150M	255	0	5	0.9946187138557434	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1578:19614:22153	chr11	64262080	64262229	False	272	150M	255	0	5	0.9932813048362732	ambig_same_strand	unspliced	-1	4	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1170:32886:1235	chr11	64260257	64260406	True	-250	150M	255	0	25	0.9251437783241272	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1256:31448:8860	chr11	64262111	64262260	True	-309	150M	255	0	25	0.800203263759613	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2468:31810:34319	chr11	64266146	64266295	True	-423	150M	255	0	25	0.9980326890945435	ambig_same_strand	spliced_implicit	4067	6	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1554:13205:20791	chr11	64262110	64262259	False	319	150M	255	0	5	0.9976898431777954	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2413:11523:36699	chr11	64265182	64265327	False	413	146M4S	255	10	5	0.9999192953109741	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2123:11966:25629	chr11	64261571	64261720	True	-293	150M	255	4	25	0.8585538268089294	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2258:20799:5259	chr11	64261668	64261817	True	-358	150M	255	1	25	0.40294548869132996	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1308:5846:27680	chr11	64261422	64261571	False	213	150M	255	0	5	0.9893320202827454	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2619:3314:32659	chr11	64263711	64263860	True	-195	150M	255	0	25	0.9188981652259827	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1106:12671:29825	chr11	64265912	64266061	False	323	150M	255	0	5	0.9979296326637268	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2477:1832:3912	chr11	64265910	64266059	False	265	150M	255	0	5	0.9925342798233032	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2272:2437:36151	chr11	64266321	64266470	False	299	150M	255	0	5	0.9959972500801086	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2105:26458:16282	chr11	64265260	64265409	True	-205	150M	255	0	25	0.9319166541099548	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1322:24306:3474	chr11	64267371	64267520	True	-272	150M	255	1	25	0.8982895016670227	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1175:10158:14293	chr11	64260053	64260202	True	-345	150M	255	0	5	0.44636043906211853	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1602:3314:16908	chr11	64262062	64262211	True	-343	150M	255	0	25	0.5730190873146057	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2577:22724:6903	chr11	64261658	64261807	True	-557	150M	255	0	25	0.9980326890945435	ambig_same_strand	spliced_implicit	4067	6	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2250:29017:18239	chr11	64260118	64260267	True	-211	150M	255	0	5	0.06524384766817093	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2462:18828:34663	chr11	64264000	64264149	True	-377	150M	255	0	5	0.8030866980552673	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1273:26765:9799	chr11	64265312	64265461	False	369	150M	255	0	5	0.9997132420539856	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2141:19479:7232	chr11	64262344	64262493	False	179	150M	255	0	5	0.991560697555542	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1312:10484:3803	chr11	64263356	64263505	True	-586	150M	255	1	5	0.7226051688194275	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1518:25482:2378	chr11	64260064	64260213	True	-386	150M	255	0	5	0.8701231479644775	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1127:20401:12618	chr11	64262030	64262179	False	426	150M	255	0	5	0.9999111294746399	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1374:18267:25895	chr11	64265373	64265522	True	-300	150M	255	0	25	0.8355891108512878	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2202:32298:3411	chr11	64262058	64262207	True	-291	150M	255	0	25	0.8636542558670044	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1121:5330:22310	chr11	64262325	64262474	True	-392	150M	255	1	5	0.889126718044281	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2155:14235:13870	chr11	64265871	64266020	False	407	150M	255	0	25	0.9980326890945435	ambig_same_strand	spliced_implicit	4067	6	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1332:19379:21652	chr11	64263326	64263475	False	273	150M	255	1	5	0.99334716796875	ambig_same_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2513:13205:30060	chr11	64263369	64263518	True	-342	150M	255	1	25	0.5895581245422363	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2448:27859:1799	chr11	64262027	64262176	False	317	150M	255	0	5	0.9975272417068481	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1217:27353:16579	chr11	64263616	64263765	True	-309	150M	255	0	5	0.19659541547298431	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2109:31358:32816	chr11	64266485	64266634	True	-313	150M	255	2	5	0.21345029771327972	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1659:13232:19398	chr11	64262240	64262389	False	258	150M	255	0	5	0.9916336536407471	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2541:32208:25081	chr11	64262340	64262485	True	-164	146M	255	0	25	0.8981711268424988	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1444:1136:32049	chr11	64267278	64267427	True	-194	150M	255	2	25	0.9286519885063171	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1211:2944:18270	chr11	64263628	64263777	True	-217	150M	255	0	25	0.9252017736434937	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1340:30626:17143	chr11	64264059	64264208	True	-260	150M	255	0	25	0.9055078625679016	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2369:25518:7451	chr11	64263144	64263293	False	432	150M	255	2	5	0.999906063079834	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1476:29161:7936	chr11	64262196	64262345	False	324	150M	255	0	5	0.9979571104049683	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1269:16007:9455	chr11	64260315	64260464	True	-428	150M	255	1	5	0.8919392228126526	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2128:22191:2597	chr11	64265316	64265465	True	-309	150M	255	0	5	0.19821928441524506	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2463:18195:31657	chr11	64269905	64270054	False	450	150M	255	0	5	0.9999728798866272	ambig_opp_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2174:21305:7200	chr11	64261624	64261773	True	-338	150M	255	1	25	0.6270033717155457	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1220:29532:30029	chr11	64266180	64266329	True	-372	150M	255	0	5	0.754137396812439	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1456:16468:26537	chr11	64261577	64261726	True	-182	150M	255	0	25	0.9196562170982361	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2615:26539:4711	chr11	64264913	64265062	True	-322	150M	255	0	25	0.7389755249023438	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2346:11749:12477	chr11	64261711	64261860	True	-434	150M	255	0	5	0.8965133428573608	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2463:3161:33489	chr11	64265427	64265576	True	-191	150M	255	0	25	0.9251918792724609	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1331:20365:17002	chr11	64264716	64264865	False	402	150M	255	0	5	0.9999103546142578	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2267:27697:32330	chr11	64263995	64264144	False	402	150M	255	0	5	0.9999094009399414	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1607:23222:3004	chr11	64263970	64264119	False	270	150M	255	1	5	0.9929786324501038	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1344:10113:10833	chr11	64263344	64263493	False	338	150M	255	1	5	0.9987323880195618	ambig_same_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1435:27859:22467	chr11	64266103	64266252	True	-435	150M	255	0	5	0.8788761496543884	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1439:31349:4492	chr11	64266218	64266367	True	-249	150M	255	0	25	0.925344705581665	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2530:7536:27790	chr11	64266417	64266566	False	364	150M	255	0	5	0.9996170997619629	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1638:12418:20024	chr11	64267471	64267620	True	-296	150M	255	0	5	0.14865262806415558	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2335:24189:20807	chr11	64267322	64267471	False	270	150M	255	0	5	0.9930497407913208	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2176:10764:17754	chr11	64261399	64261548	False	292	150M	255	0	5	0.9952980279922485	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1572:1723:28526	chr11	64260268	64260417	True	-354	150M	255	0	5	0.5547035932540894	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1533:32000:21245	chr11	64261409	64261558	False	283	150M	255	0	5	0.994459331035614	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2440:12427:30749	chr11	64262113	64262262	True	-249	150M	255	0	25	0.925344705581665	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2174:15519:24267	chr11	64262357	64262506	True	-360	150M	255	0	25	0.38611742854118347	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2320:22842:13714	chr11	64260171	64260320	False	375	150M	255	0	5	0.9997984766960144	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1414:11216:5134	chr11	64263788	64263937	True	-236	150M	255	0	25	0.9223611950874329	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1239:9706:31046	chr11	64261356	64261505	False	253	150M	255	0	5	0.9910036325454712	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1606:9914:1908	chr11	64264868	64265017	False	343	150M	255	0	5	0.9989883899688721	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2470:20781:14497	chr11	64261937	64262086	True	-236	150M	255	2	25	0.9312278032302856	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1470:25617:3646	chr11	64262234	64262383	False	193	150M	255	0	5	0.9903642535209656	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2469:2085:3944	chr11	64263976	64264125	True	-403	150M	255	0	5	0.8928734064102173	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2132:22272:12070	chr11	64263514	64263663	False	418	150M	255	0	5	0.9999163150787354	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1640:28438:6464	chr11	64262499	64262648	True	-254	150M	255	0	25	0.9207732677459717	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1562:20256:10113	chr11	64263996	64264145	True	-254	150M	255	0	25	0.9121037125587463	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1444:28565:19335	chr11	64265092	64265241	False	244	150M	255	0	5	0.9901533126831055	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1228:31819:12414	chr11	64263967	64264116	True	-379	150M	255	0	5	0.8273131251335144	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2456:24985:10723	chr11	64264011	64264160	True	-398	150M	255	0	5	0.8881610035896301	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1353:28004:10160	chr11	64265947	64266094	False	148	148M	255	0	5	0.9953843951225281	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2213:11324:29778	chr11	64261928	64262077	True	-401	150M	255	0	5	0.8902091383934021	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1134:29514:2190	chr11	64263358	64263507	False	249	150M	255	1	5	0.9905291795730591	ambig_same_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2555:13856:11271	chr11	64266694	64266843	True	-336	150M	255	0	25	0.646803081035614	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2469:11577:36448	chr11	64261379	64261528	False	342	150M	255	0	5	0.9989171624183655	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1638:12093:14450	chr11	64262146	64262295	False	366	150M	255	0	5	0.9996632933616638	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2622:18837:29011	chr11	64261188	64261337	False	328	150M	255	0	5	0.9982008934020996	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1473:26042:13870	chr11	64263921	64264070	False	271	150M	255	0	5	0.9930843114852905	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1550:11180:15436	chr11	64264139	64264288	True	-236	150M	255	0	25	0.9223611950874329	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1674:19714:4946	chr11	64267185	64267334	False	407	150M	255	1	5	0.9999047517776489	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2148:6840:24298	chr11	64263673	64263822	True	-310	150M	255	0	25	0.7920839786529541	ambig_same_strand	unspliced	4067	9	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2251:2040:6402	chr11	64266065	64266214	True	-319	150M	255	1	25	0.7535948753356934	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1235:32560:6652	chr11	64265106	64265255	True	-154	150M	255	1	25	0.8765352964401245	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1242:13241:36198	chr11	64264925	64265074	True	-179	150M	255	0	5	0.08108977228403091	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1174:27236:35383	chr11	64266565	64266714	True	-250	150M	255	0	25	0.9251437783241272	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2634:9941:34741	chr11	64260059	64260208	False	198	150M	255	0	5	0.9898120164871216	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1105:30572:20838	chr11	64267268	64267417	False	365	150M	255	2	5	0.9996308088302612	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2678:20057:18161	chr11	64265668	64265817	False	249	150M	255	0	5	0.9905291795730591	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1210:14290:28119	chr11	64266063	64266212	False	256	150M	255	0	5	0.9913663268089294	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1234:29170:30060	chr11	64262417	64262566	False	184	150M	255	0	5	0.9909201860427856	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2536:4933:27477	chr11	64265886	64266035	False	310	150M	255	0	5	0.9970012307167053	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2648:25744:14387	chr11	64261596	64261745	False	400	150M	255	0	5	0.9999052286148071	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2313:21251:3474	chr11	64262452	64262601	False	293	150M	255	0	5	0.9953981041908264	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1646:7111:35790	chr11	64267459	64267608	True	-154	150M	255	0	3	0.6933744549751282	ambig_same_strand	unspliced	4067	6	ENST00000279230.12	PLCB3	ENSG00000149782.13	mrna
A00839:75:H7MFFDSXY:3:2241:1108:2534	chr11	64266231	64266380	True	-452	150M	255	0	5	0.8996037244796753	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1171:28763:5368	chr11	64264808	64264957	False	342	150M	255	0	5	0.9989171624183655	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1233:18719:31156	chr11	64262686	64262835	True	-162	150M	255	0	25	0.8953149914741516	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1378:17210:28009	chr11	64266347	64266496	False	263	150M	255	0	5	0.9921650886535645	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2453:15112:15859	chr11	64263379	64263528	False	291	150M	255	1	5	0.9951910972595215	ambig_same_strand	unspliced	-1	6	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1274:9616:18803	chr11	64262507	64262656	True	-274	150M	255	0	25	0.8946672081947327	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1425:1551:32643	chr11	64263357	64263491	False	135	135M	255	1	5	0.9972096681594849	ambig_same_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1567:14714:12884	chr11	64264902	64265051	True	-264	150M	255	0	25	0.909744918346405	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1244:6560:7467	chr11	64262641	64262790	False	315	150M	255	0	5	0.9973582029342651	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1511:27579:17879	chr11	64260101	64260250	True	-355	150M	255	0	25	0.43779969215393066	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:2419:2935:26866	chr11	64266152	64266301	True	-229	150M	255	0	25	0.932322084903717	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1349:26630:32017	chr11	64263891	64264040	False	368	150M	255	0	5	0.9996901750564575	ambig_same_strand	unspliced	-1	9	.	.	.	mrna
A00839:75:H7MFFDSXY:3:1258:14687:3317	chr11	64262222	64262371	True	-370	150M	255	0	25	0.26049646735191345	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
A00839:75:H7MFFDSXY:3:1260:22254:8218	chr11	64263555	64263704	True	-401	150M	255	1	5	0.8902091383934021	ambig_same_strand	unspliced	-1	5	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2544:22281:26960	chr11	64266489	64266638	False	359	150M	255	0	5	0.9995077252388	ambig_same_strand	unspliced	-1	7	.	.	.	mrna
A00839:75:H7MFFDSXY:3:2660:30129:34287	chr11	64260185	64260334	True	-264	150M	255	0	25	0.909744918346405	ambig_same_strand	unspliced	4067	7	RIGEL_NRNA_chr11_1_64251529_64267923		RIGEL_NRNA_chr11_1_64251529_64267923	nrna
