target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA CAV2 ENST00000495841.1	chr7	116500070	116506338	14	4.8069791844067086e-06	14	0	14	0	14	0.530022606253624	0.6182395815849304	0.0
mRNA CREBBP ENST00000262367.10	chr16	3727491	3850812	14	4.8069791844067086e-06	14	0	14	0	14	0.266458997502923	0.9188912510871887	0.14285714285714285
mRNA CYP2R1 ENST00000526489.5	chr11	14880144	14880723	14	4.8069791844067086e-06	14	0	14	0	14	0.39638814915503773	0.455651193857193	0.0
mRNA DTX2 ENST00000465488.1	chr7	76503378	76505823	14	4.8069791844067086e-06	14	0	14	0	14	0.3919637157980885	0.7091784477233887	0.0
nRNA chr16:70,480,866-70,482,794(-)	chr16	70481159	70482758	14	4.8069791844067086e-06	0	14	14	0	14	0.45694311442119734	0.6696702837944031	0.0
nRNA chr13:38,687,076-38,887,131(+)	chr13	38769449	38879048	14	4.8069791844067086e-06	0	14	11	2	11	0.23815061604338034	1.0	0.21428571428571427
mRNA ENSG00000234117 ENST00000420595.2	chr6	116496644	116497082	14	4.8069791844067086e-06	14	0	0	14	14	0.8097308959279742	0.8729677796363831	0.0
mRNA SNAP25 ENST00000254976.7	chr20	10306129	10307034	14	4.8069791844067086e-06	14	0	0	14	14	0.32532765716314316	0.3430146872997284	0.0
mRNA TBC1D8 ENST00000409318.2	chr2	101007488	101050631	14	4.8069791844067086e-06	14	0	4	10	14	0.4066864603332111	0.8929357528686523	0.0
mRNA CNTN4 ENST00000480113.1	chr3	2735890	2736341	14	4.8069791844067086e-06	14	0	14	0	14	0.9187009888035911	0.9588382244110107	0.9285714285714286
nRNA chr1:206,609,375-206,612,465(-)	chr1	206609390	206612428	14	4.8069791844067086e-06	0	14	14	0	14	0.34327349811792374	0.43256112933158875	0.0
mRNA WDR73 ENST00000398528.7	chr15	84643388	84654622	14	4.8069791844067086e-06	14	0	2	12	12	0.3521303417427199	1.0	0.14285714285714285
mRNA TTL ENST00000233336.7	chr2	112482236	112529185	14	4.8069791844067086e-06	14	0	13	0	13	0.73444122501782	1.0	0.07142857142857142
mRNA PLK3 ENST00000476731.1	chr1	44802959	44803380	14	4.8069791844067086e-06	14	0	14	0	14	0.28128395415842533	0.31893661618232727	0.0
mRNA GORASP1 ENST00000695596.1	chr3	39098830	39101235	14	4.8069791844067086e-06	14	0	14	0	12	0.11828380982790675	0.1865011602640152	0.0
mRNA MAPK8IP1 ENST00000497090.1	chr11	45902059	45902737	14	4.8069791844067086e-06	14	0	14	0	13	0.7867013216018677	0.8329266905784607	0.0
nRNA chr2:85,395,574-85,401,671(-)	chr2	85397855	85401347	14	4.8069791844067086e-06	0	14	14	0	14	0.16829382574984006	0.2625613510608673	0.0
nRNA chr2:8,858,846-8,862,476(-)	chr2	8860420	8862428	14	4.8069791844067086e-06	0	14	14	0	14	0.4270052430885179	0.5109633207321167	0.0
mRNA EEF1A1 ENST00000488500.2	chr6	73518441	73519956	14	4.8069791844067086e-06	14	0	14	0	12	0.8704904219401735	0.9977508187294006	0.8571428571428571
mRNA MCOLN1 ENST00000394321.9	chr19	7527570	7527960	14	4.8069791844067086e-06	14	0	14	0	14	0.6536905744246074	0.7565808296203613	0.0
mRNA BHLHE40 ENST00000467610.1	chr3	4979626	4983173	14	4.8069791844067086e-06	14	0	1	13	13	0.5806388173784528	0.9354090094566345	0.07142857142857142
nRNA ENST00000564401.1	chr15	56394489	56395036	14	4.8069791844067086e-06	0	14	0	14	14	0.7109625552381788	0.8320664167404175	0.0
nRNA chr6:167,827,132-167,952,262(+)	chr6	167864440	167943623	14	4.8069791844067086e-06	0	14	14	0	14	0.021398733370006084	0.02796793170273304	0.0
mRNA AGPAT3 ENST00000479117.5	chr21	43982311	43982720	14	4.8069791844067086e-06	14	0	14	0	14	0.5518923348614148	0.6057235598564148	0.0
nRNA chr11:17,522,882-17,533,874(-)	chr11	17523354	17533495	14	4.8069791844067086e-06	0	14	14	0	12	0.23872270781014646	0.9476833939552307	0.14285714285714285
nRNA chr2:148,644,750-148,787,569(+)	chr2	148644916	148786438	14	4.8069791844067086e-06	0	14	13	0	11	0.252001955706094	1.0	0.21428571428571427
mRNA LARP1 ENST00000687700.1	chr5	154795124	154814360	14	4.8069791844067086e-06	14	0	13	0	14	0.2890738666589771	1.0	0.07142857142857142
nRNA ENST00000475212.1	chr2	202201398	202201879	14	4.8069791844067086e-06	0	14	0	13	14	0.8968952553612846	0.999914288520813	0.5714285714285714
mRNA HERC1 ENST00000558532.1	chr15	63775172	63775635	14	4.8069791844067086e-06	14	0	14	0	14	0.24600848129817418	0.25313329696655273	0.0
mRNA DNTTIP2 ENST00000436063.7	chr1	93869457	93877779	14	4.8069791844067086e-06	14	0	14	0	14	0.11835052738232273	0.7316710948944092	0.0
mRNA TRPM2 ENST00000397932.6	chr21	44391293	44442126	14	4.8069791844067086e-06	14	0	14	0	14	0.2350876150386674	0.3840835690498352	0.0
mRNA HNRNPH1 ENST00000520415.1	chr5	179619269	179619689	14	4.8069791844067086e-06	14	0	14	0	14	0.7320793422072062	0.8521056175231934	0.0
nRNA chr3:19,390,276-19,484,702(-)	chr3	19395030	19457136	14	4.8069791844067086e-06	0	14	0	14	14	0.10188329379473414	0.12094657868146896	0.0
mRNA TNIP1 ENST00000521423.1	chr5	151032100	151032672	14	4.8069791844067086e-06	14	0	14	0	14	0.431796114093491	0.6237932443618774	0.0
nRNA ENST00000498809.1	chr3	69535663	69536572	14	4.8069791844067086e-06	0	14	14	0	14	0.7445914234433856	0.9128332734107971	0.21428571428571427
mRNA EXOC6 ENST00000443748.6	chr10	92848507	93058833	14	4.8069791844067086e-06	14	0	14	0	14	0.5050796674830573	0.8699197173118591	0.0
nRNA chr8:144,309,033-144,314,720(+)	chr8	144309344	144314352	14	4.8069791844067086e-06	0	14	13	0	11	0.07327025649803025	0.11741362512111664	0.0
mRNA FAM241B ENST00000373279.6	chr10	69631837	69633278	14	4.8069791844067086e-06	14	0	13	0	13	0.7594781177384513	0.873541533946991	0.0
nRNA chr12:54,282,799-54,283,695(+)	chr12	54282884	54283539	14	4.8069791844067086e-06	0	14	14	0	14	0.34117626185928074	0.3775746822357178	0.0
nRNA chr8:117,799,413-118,017,235(-)	chr8	117804693	118009374	14	4.8069791844067086e-06	0	14	11	0	10	0.2704905409898077	0.904790997505188	0.07142857142857142
mRNA AGT ENST00000680783.1	chr1	230691200	230710559	14	4.8069791844067086e-06	14	0	1	13	14	0.13421433538730657	0.25868430733680725	0.0
mRNA HARS2 ENST00000230771.9	chr5	140691458	140698888	14	4.8069791844067086e-06	14	0	8	6	14	0.6443939996617181	0.7806447744369507	0.0
nRNA chr17:4,816,707-4,817,375(+)	chr17	4816742	4817366	14	4.8069791844067086e-06	0	14	14	0	11	0.561349596296038	0.914476752281189	0.07142857142857142
nRNA chr6:149,661,093-149,702,354(-)	chr6	149676105	149701835	14	4.8069791844067086e-06	0	14	14	0	14	0.07785417565277644	0.11191754043102264	0.0
nRNA chr2:9,407,571-9,420,294(-)	chr2	9412061	9418898	14	4.8069791844067086e-06	0	14	14	0	14	0.25407233741134405	0.35440322756767273	0.0
mRNA GPC1 ENST00000495100.1	chr2	240458488	240466327	14	4.8069791844067086e-06	14	0	14	0	10	0.4246536054249321	0.5571044683456421	0.0
nRNA chr14:37,267,066-37,278,874(+)	chr14	37268550	37272857	14	4.8069791844067086e-06	0	14	14	0	14	0.2286628633737564	0.31775417923927307	0.0
mRNA AAR2 ENST00000680247.1	chr20	36239849	36256135	14	4.8069791844067086e-06	14	0	14	0	14	0.08823040447064809	0.1551230549812317	0.0
nRNA chr12:57,745,049-57,747,292(+)	chr12	57745095	57746798	14	4.8069791844067086e-06	0	14	14	0	14	0.07530933432281017	0.108714260160923	0.0
nRNA ENST00000528616.5	chr11	56542350	56543251	14	4.8069791844067086e-06	0	14	0	0	14	0.14771105921162025	0.23134133219718933	0.0
nRNA chr10:113,854,823-113,858,852(+)	chr10	113854924	113858838	14	4.8069791844067086e-06	0	14	14	0	14	0.28748637723869513	0.3796510100364685	0.0
mRNA PROSER2 ENST00000277570.10	chr10	11869516	11870672	14	4.8069791844067086e-06	14	0	0	14	14	0.4700159765779972	0.8940104842185974	0.0
nRNA chr3:191,268,040-191,282,331(-)	chr3	191273387	191278439	14	4.8069791844067086e-06	0	14	14	0	14	0.19993283173867635	0.28438761830329895	0.0
mRNA PTK7 ENST00000487673.5	chr6	43142079	43160970	14	4.8069791844067086e-06	14	0	14	0	13	0.4100547565945557	1.0	0.07142857142857142
nRNA chr14:71,092,553-71,110,161(+)	chr14	71101993	71109198	14	4.8069791844067086e-06	0	14	14	0	14	0.11942309114549841	0.1863575130701065	0.0
mRNA FBXO41 ENST00000520530.3	chr2	73264278	73269763	14	4.8069791844067086e-06	14	0	14	0	14	0.17646457268191235	0.26440849900245667	0.0
nRNA chr18:23,898,736-23,899,700(+)	chr18	23898759	23899589	14	4.8069791844067086e-06	0	14	14	0	14	0.568983833704676	0.6980909109115601	0.0
mRNA LINC02901 ENST00000693135.1	chr6	158869952	158910371	14	4.8069791844067086e-06	14	0	14	0	14	0.4165281682674374	0.8101295828819275	0.0
mRNA ACBD5 ENST00000677440.1	chr10	27169687	27170260	14	4.8069791844067086e-06	14	0	0	14	14	0.5386633681399482	0.6132659316062927	0.0
mRNA ENSG00000267706 ENST00000591954.3	chr19	55353590	55359274	14	4.8069791844067086e-06	14	0	14	0	12	0.18654641242963926	1.0	0.14285714285714285
nRNA chr10:132,192,759-132,205,235(+)	chr10	132194725	132205025	14	4.8069791844067086e-06	0	14	13	0	10	0.3677940789077963	0.9545534253120422	0.2857142857142857
mRNA LUC7L2 ENST00000354926.9	chr7	139360039	139422753	14	4.8069791844067086e-06	14	0	14	0	14	0.28766229123409304	0.8463089466094971	0.0
mRNA TPM1 ENST00000558868.6	chr15	63060940	63061746	14	4.8069791844067086e-06	14	0	14	0	14	0.33323329580681665	0.4909461736679077	0.0
nRNA chr20:63,737,498-63,738,805(+)	chr20	63737590	63738800	14	4.8069791844067086e-06	0	14	14	0	13	0.18064559996128082	0.269457072019577	0.0
mRNA EPHA10 ENST00000373048.9	chr1	37718117	37762065	14	4.8069791844067086e-06	14	0	14	0	14	0.3053009382316044	0.5018750429153442	0.0
mRNA UBALD1 ENST00000283474.12	chr16	4609295	4614884	14	4.8069791844067086e-06	14	0	14	0	14	0.7035475504318518	0.9506336450576782	0.14285714285714285
mRNA CHD2 ENST00000626782.2	chr15	92904494	92904990	14	4.8069791844067086e-06	14	0	14	0	14	0.7411506335650172	0.8842343688011169	0.0
nRNA chr17:732,583-742,841(+)	chr17	732959	741435	14	4.8069791844067086e-06	0	14	12	0	10	0.3190084621310234	0.7918170690536499	0.0
nRNA chr1:112,508,964-112,530,165(+)	chr1	112509156	112520674	14	4.8069791844067086e-06	0	14	14	0	14	0.13335792241351946	0.20473775267601013	0.0
nRNA chr2:172,465,146-172,466,022(-)	chr2	172465174	172465836	14	4.8069791844067086e-06	0	14	0	14	14	0.6821936352976731	0.8257147073745728	0.0
mRNA ADCY3 ENST00000260600.9	chr2	24819684	24919258	14	4.8069791844067086e-06	14	0	12	2	14	0.28962704965046476	0.7798147797584534	0.0
mRNA GPR85 ENST00000449735.1	chr7	113084381	113084877	14	4.8069791844067086e-06	14	0	14	0	14	0.4308032840490341	0.4870717227458954	0.0
nRNA ENST00000625132.1	chr2	242003096	242004710	14	4.8069791844067086e-06	0	14	9	0	14	0.6805494427680969	0.9991172552108765	0.14285714285714285
nRNA chr20:62,122,526-62,130,605(+)	chr20	62122613	62130330	14	4.8069791844067086e-06	0	14	13	0	13	0.17516752092966012	0.41924187541007996	0.0
mRNA F2RL1 ENST00000514165.1	chr5	76832699	76833208	14	4.8069791844067086e-06	14	0	14	0	14	0.3836064338684082	0.3922460675239563	0.0
mRNA SPATA6L ENST00000451763.6	chr9	4626193	4627953	14	4.8069791844067086e-06	14	0	14	0	14	0.3433546152498041	0.4587768018245697	0.0
mRNA ZBTB40 ENST00000400239.6	chr1	22489940	22490584	14	4.8069791844067086e-06	14	0	14	0	14	0.228944331407547	0.23714758455753326	0.0
mRNA ENOSF1 ENST00000578651.5	chr18	682996	683374	14	4.8069791844067086e-06	14	0	14	0	14	0.9067065375191825	0.9609228372573853	0.7857142857142857
nRNA chr6:144,797,744-144,835,830(+)	chr6	144797757	144828995	14	4.8069791844067086e-06	0	14	14	0	14	0.09093266472752605	0.16177894175052643	0.0
mRNA SNTB1 ENST00000519177.5	chr8	120570926	120811530	14	4.8069791844067086e-06	14	0	14	0	14	0.7181714219706399	0.8780320286750793	0.0
mRNA CTC1 ENST00000699861.1	chr17	8228024	8243132	14	4.8069791844067086e-06	14	0	14	0	14	0.3286907108766692	0.4386269450187683	0.0
mRNA FADS6 ENST00000621859.1	chr17	74893365	74893768	14	4.8069791844067086e-06	14	0	14	0	13	0.818993593965258	0.9988296031951904	0.07142857142857142
mRNA GJD4 ENST00000321660.2	chr10	35605386	35608685	14	4.8069791844067086e-06	14	0	3	10	13	0.31051527336239815	0.9726650714874268	0.07142857142857142
mRNA MKX ENST00000419761.6	chr10	27675016	27734775	14	4.8069791844067086e-06	14	0	14	0	14	0.5283867062202522	0.6918874979019165	0.0
mRNA MGAT4B ENST00000292591.12	chr5	179797660	179798049	14	4.8069791844067086e-06	14	0	14	0	14	0.859837898186275	0.9263248443603516	0.07142857142857142
mRNA CREBBP ENST00000574740.1	chr16	3736520	3736814	14	4.8069791844067086e-06	14	0	14	0	14	0.8901554473808834	0.9046635627746582	0.2857142857142857
mRNA PIK3CB ENST00000477593.5	chr3	138655054	138759337	14	4.8069791844067086e-06	14	0	13	0	14	0.4956684833658593	0.7769201993942261	0.0
mRNA ABCA7 ENST00000673773.1	chr19	1056015	1063971	14	4.8069791844067086e-06	14	0	14	0	11	0.2947533407381603	0.9966036081314087	0.07142857142857142
nRNA chr12:115,959,605-115,963,549(-)	chr12	115961166	115963546	14	4.8069791844067086e-06	0	14	10	4	14	0.2589384856234704	0.32723650336265564	0.0
nRNA ENST00000622403.1	chr9	39654383	66722531	14	4.8069791844067086e-06	0	14	0	0	14	0.39366742017279777	0.5606208443641663	0.0
mRNA STXBP5 ENST00000367480.7	chr6	147315543	147363704	14	4.8069791844067086e-06	14	0	14	0	14	0.5454385397689683	0.6328644752502441	0.0
nRNA chr12:12,116,024-12,244,304(-)	chr12	12121287	12187081	14	4.8069791844067086e-06	0	14	0	13	13	0.08880397857033781	0.8969969153404236	0.0
mRNA NLGN4Y ENST00000413217.1	chrY	14622182	14622580	14	4.8069791844067086e-06	14	0	14	0	14	0.7262501461165292	0.8952016234397888	0.0
mRNA HDAC6 ENST00000644068.1	chrX	48823065	48824973	14	4.8069791844067086e-06	14	0	14	0	14	0.3391596866505487	0.7941159009933472	0.0
mRNA UPK1A-AS1 ENST00000443196.2	chr19	35668032	35668629	14	4.8069791844067086e-06	14	0	0	14	14	0.6347009369305202	0.7437761425971985	0.0
mRNA NCSTN ENST00000699550.1	chr1	160351373	160352060	14	4.8069791844067086e-06	14	0	14	0	14	0.20727490846599853	0.2706642746925354	0.0
mRNA ADD2 ENST00000403045.6	chr2	70663247	70768198	14	4.8069791844067086e-06	14	0	13	0	14	0.5290586756808418	1.0	0.07142857142857142
mRNA CLIP1 ENST00000648993.1	chr12	122328001	122341251	14	4.8069791844067086e-06	14	0	13	0	14	0.2645383558369109	0.3132009208202362	0.0
mRNA ENSG00000247049 ENST00000499096.2	chr5	181224646	181225120	14	4.8069791844067086e-06	14	0	0	14	14	0.4163883136851447	0.563905656337738	0.0
mRNA SEMA4D ENST00000544513.1	chr9	89386368	89386747	14	4.8069791844067086e-06	14	0	14	0	14	0.8460927307605743	0.8934383988380432	0.0
mRNA MAP3K4 ENST00000544041.5	chr6	161048686	161049972	14	4.8069791844067086e-06	14	0	14	0	14	0.09726822402860437	0.11511535942554474	0.0
nRNA chr7:111,869,459-111,872,347(-)	chr7	111869509	111872345	14	4.8069791844067086e-06	0	14	14	0	14	0.565751422728811	0.640227735042572	0.0
nRNA chr16:89,716,527-89,718,165(+)	chr16	89717147	89718045	14	4.8069791844067086e-06	0	14	0	14	13	0.48568208515644073	0.8128861784934998	0.0
mRNA RPS6KC1 ENST00000366959.4	chr1	213240786	213272884	14	4.8069791844067086e-06	14	0	14	0	14	0.028762178695095435	0.031790584325790405	0.0
nRNA chr5:102,989,770-103,006,859(+)	chr5	102990099	103005308	14	4.8069791844067086e-06	0	14	13	0	14	0.1779243110546044	0.3734721839427948	0.0
mRNA SLC48A1 ENST00000442218.3	chr12	47780198	47781221	14	4.8069791844067086e-06	14	0	14	0	14	0.47412792486803873	0.7196989059448242	0.0
nRNA chr7:103,481,940-103,486,257(-)	chr7	103482749	103486190	14	4.8069791844067086e-06	0	14	0	14	14	0.10440060516287174	0.14707067608833313	0.0
nRNA chr12:81,279,184-81,298,283(+)	chr12	81281053	81297243	14	4.8069791844067086e-06	0	14	0	14	14	0.12402237259915896	0.20846380293369293	0.0
mRNA GFPT2 ENST00000510122.1	chr5	180318629	180318954	14	4.8069791844067086e-06	14	0	14	0	14	0.6525651088782719	0.7581076622009277	0.0
mRNA RACK1 ENST00000514455.5	chr5	181238119	181238524	14	4.8069791844067086e-06	14	0	14	0	14	0.2238407845475844	0.26043322682380676	0.0
mRNA TBX5 ENST00000405440.7	chr12	114355202	114356099	14	4.8069791844067086e-06	14	0	14	0	14	0.12335063091346196	0.14834189414978027	0.0
nRNA chr22:20,114,766-20,115,622(-)	chr22	20114797	20115603	14	4.8069791844067086e-06	0	14	14	0	14	0.31928851056311813	0.5360695123672485	0.0
mRNA ZNF875 ENST00000589392.5	chr19	37362342	37363772	14	4.8069791844067086e-06	14	0	14	0	14	0.04223800969443151	0.048015154898166656	0.0
mRNA CDK14 ENST00000380050.8	chr7	90596330	91209494	14	4.8069791844067086e-06	14	0	2	12	14	0.8344430313445628	0.9882789254188538	0.7857142857142857
nRNA chr3:42,635,079-42,637,156(+)	chr3	42635089	42637129	14	4.8069791844067086e-06	0	14	0	14	14	0.31959507933684755	0.4659591615200043	0.0
nRNA chr22:38,424,287-38,427,336(+)	chr22	38426562	38427333	14	4.8069791844067086e-06	0	14	0	14	14	0.3988163774566991	0.5718172788619995	0.0
nRNA chr1:45,567,548-45,570,049(+)	chr1	45567848	45570039	14	4.8069791844067086e-06	0	14	14	0	14	0.18446705011384829	0.2940349578857422	0.0
nRNA chr12:53,195,653-53,197,111(-)	chr12	53195841	53197053	14	4.8069791844067086e-06	0	14	14	0	14	0.22444772134934152	0.32033249735832214	0.0
mRNA DHCR24 ENST00000648728.1	chr1	54851881	54871571	14	4.8069791844067086e-06	14	0	14	0	14	0.6528363552476678	0.8159979581832886	0.0
mRNA EOMES ENST00000461503.2	chr3	27716835	27719363	14	4.8069791844067086e-06	14	0	14	0	13	0.21363252800490176	0.7582824230194092	0.0
mRNA TMEM128 ENST00000254742.6	chr4	4247639	4248181	14	4.8069791844067086e-06	14	0	14	0	14	0.589128560253552	0.7492933869361877	0.0
mRNA GNG5 ENST00000370641.3	chr1	84506029	84506481	14	4.8069791844067086e-06	14	0	0	14	14	0.8951293911252703	0.9651522636413574	0.5714285714285714
nRNA chr19:46,838,157-46,838,820(-)	chr19	46838229	46838810	14	4.8069791844067086e-06	0	14	14	0	14	0.7322443361793246	0.890426754951477	0.0
nRNA chr3:148,827,810-148,860,187(+)	chr3	148827864	148845835	14	4.8069791844067086e-06	0	14	14	0	12	0.2352518979460001	0.9732722043991089	0.14285714285714285
nRNA chr20:20,017,309-20,033,629(+)	chr20	20017318	20033343	14	4.8069791844067086e-06	0	14	13	0	13	0.09972794773057103	0.7387176752090454	0.0
nRNA chr1:100,133,149-100,150,496(+)	chr1	100133167	100148787	14	4.8069791844067086e-06	0	14	12	2	14	0.08263572119176388	0.12864422798156738	0.0
mRNA GON4L ENST00000460075.1	chr1	155754062	155754468	14	4.8069791844067086e-06	14	0	14	0	14	0.8047422681535993	0.8856214880943298	0.0
mRNA SMYD2 ENST00000471645.5	chr1	214281141	214337042	14	4.8069791844067086e-06	14	0	14	0	14	0.3166589510760137	0.5055124759674072	0.0
nRNA chr1:155,289,292-155,301,438(-)	chr1	155291596	155300183	14	4.8069791844067086e-06	0	14	14	0	11	0.07704756914504937	0.22641663253307343	0.0
nRNA chr18:58,044,366-58,045,477(+)	chr18	58044442	58045150	14	4.8069791844067086e-06	0	14	14	0	14	0.6587319475199495	0.9031179547309875	0.2857142857142857
nRNA chr6:158,608,062-158,633,749(+)	chr6	158608096	158631887	14	4.8069791844067086e-06	0	14	14	0	14	0.094804823265544	0.1519411951303482	0.0
mRNA KDM5D ENST00000492117.1	chrY	19706030	19721479	14	4.8069791844067086e-06	14	0	14	0	11	0.5370664764195681	0.9967449307441711	0.14285714285714285
nRNA chr3:2,735,872-2,745,627(+)	chr3	2736036	2745614	14	4.8069791844067086e-06	0	14	14	0	14	0.5505375894052642	0.6767590045928955	0.0
mRNA RGS9 ENST00000583473.5	chr17	65158294	65158704	14	4.8069791844067086e-06	14	0	14	0	14	0.8069804055350167	0.8908101320266724	0.0
nRNA chr3:197,004,765-197,029,835(-)	chr3	197008549	197027893	14	4.8069791844067086e-06	0	14	14	0	12	0.17572056874632835	0.6210034489631653	0.0
mRNA CD7 ENST00000581744.1	chr17	82316143	82316978	14	4.8069791844067086e-06	14	0	14	0	10	0.2467729151248932	0.3769518733024597	0.0
mRNA LINC01551 ENST00000671672.1	chr14	28791886	28792310	14	4.8069791844067086e-06	14	0	14	0	14	0.8777519592217037	0.8987636566162109	0.0
mRNA CREM ENST00000374726.7	chr10	35179140	35179676	14	4.8069791844067086e-06	14	0	14	0	14	0.3669102154672146	0.5024192333221436	0.0
mRNA NUSAP1 ENST00000260359.10	chr15	41332710	41380259	14	4.8069791844067086e-06	14	0	14	0	14	0.660461498690503	0.8514761328697205	0.0
mRNA ATP8B4 ENST00000560479.3	chr15	49859947	49897450	14	4.8069791844067086e-06	14	0	13	0	13	0.495284237499748	0.6332677006721497	0.0
mRNA ITSN2 ENST00000361999.7	chr2	24203379	24300123	14	4.8069791844067086e-06	14	0	11	0	14	0.5730512941788349	0.9442578554153442	0.14285714285714285
nRNA chr6:83,150,753-83,193,250(-)	chr6	83152220	83191403	14	4.8069791844067086e-06	0	14	5	7	10	0.12145511845925025	0.4969523251056671	0.0
mRNA EXOC7 ENST00000405068.3	chr17	76094093	76094579	14	4.8069791844067086e-06	14	0	14	0	14	0.5907939374446869	0.6489055752754211	0.0
mRNA MICAL2 ENST00000528931.5	chr11	12220206	12260172	14	4.8069791844067086e-06	14	0	14	0	14	0.6471426955291203	0.6808887720108032	0.0
nRNA chr16:56,962,106-56,983,845(+)	chr16	56969327	56983831	14	4.8069791844067086e-06	0	14	14	0	11	0.15815264053110564	0.7020788192749023	0.0
nRNA chr17:1,009,708-1,013,146(-)	chr17	1009749	1013140	14	4.8069791844067086e-06	0	14	14	0	13	0.08189012216670173	0.10546407103538513	0.0
mRNA ESR1 ENST00000440973.5	chr6	121563566	152099292	14	4.8069791844067086e-06	14	0	14	0	13	0.2290566140519721	1.0	0.07142857142857142
nRNA chr19:11,361,265-11,364,215(+)	chr19	11361328	11363942	14	4.8069791844067086e-06	0	14	14	0	14	0.21034026784556253	0.28009310364723206	0.0
mRNA SYNE2 ENST00000394768.6	chr14	64075689	64225881	14	4.8069791844067086e-06	14	0	7	6	14	0.45922102459839415	0.896862268447876	0.0
mRNA PIGS ENST00000706179.1	chr17	28554920	28556932	14	4.8069791844067086e-06	14	0	14	0	14	0.1561041663267783	0.22611649334430695	0.0
mRNA ANKRD28 ENST00000462657.1	chr3	15689852	15690218	14	4.8069791844067086e-06	14	0	0	14	14	0.8084619045257568	0.8229487538337708	0.0
mRNA FCGRT ENST00000593431.1	chr19	49524516	49525012	14	4.8069791844067086e-06	14	0	14	0	14	0.5119520681244987	0.5841359496116638	0.0
nRNA chr19:2,249,308-2,252,073(+)	chr19	2249368	2251909	14	4.8069791844067086e-06	0	14	14	0	13	0.3272513225674629	0.9774466753005981	0.07142857142857142
nRNA chr22:30,926,636-30,947,172(-)	chr22	30927956	30942290	14	4.8069791844067086e-06	0	14	11	3	11	0.18131674453616142	0.9146393537521362	0.14285714285714285
mRNA TAS1R1 ENST00000351136.7	chr1	6578763	6579594	14	4.8069791844067086e-06	14	0	14	0	14	0.07890297711959907	0.13326774537563324	0.0
nRNA chr17:20,579,723-20,580,911(+)	chr17	20579774	20580844	14	4.8069791844067086e-06	0	14	14	0	14	0.33864474509443554	0.44074955582618713	0.0
nRNA chr1:58,666,818-58,669,730(-)	chr1	58667031	58669077	14	4.8069791844067086e-06	0	14	14	0	14	0.3389620876738003	0.4669399857521057	0.0
nRNA chr11:9,089,282-9,090,456(+)	chr11	9089400	9090036	14	4.8069791844067086e-06	0	14	0	14	14	0.5427558084151575	0.7959298491477966	0.0
mRNA RUFY3 ENST00000502653.5	chr4	70806528	70806999	14	4.8069791844067086e-06	14	0	14	0	14	0.5272680989333561	0.6965727806091309	0.0
mRNA ENSG00000258924 ENST00000591482.1	chr17	28357701	28381642	14	4.8069791844067086e-06	14	0	14	0	14	0.2233564369380474	0.24519190192222595	0.0
nRNA chr17:48,930,370-48,933,591(-)	chr17	48930386	48933494	14	4.8069791844067086e-06	0	14	2	12	14	0.27046554535627365	0.37375977635383606	0.0
mRNA RAD1 ENST00000506311.1	chr5	34914542	34914960	14	4.8069791844067086e-06	14	0	14	0	14	0.6952438758952277	0.8272579312324524	0.0
mRNA USO1 ENST00000514213.7	chr4	75724675	75813690	14	4.8069791844067086e-06	14	0	14	0	14	0.8350062072277069	0.8502390384674072	0.0
nRNA chr1:32,465,056-32,496,686(+)	chr1	32470028	32485601	14	4.8069791844067086e-06	0	14	14	0	14	0.13686587874378478	0.23016847670078278	0.0
mRNA LEPROT ENST00000484243.1	chr1	65429880	65430297	14	4.8069791844067086e-06	14	0	14	0	14	0.926993978875024	0.9501969814300537	0.9285714285714286
mRNA RPS24 ENST00000440692.6	chr10	78054549	78055167	14	4.8069791844067086e-06	14	0	14	0	14	0.5052901804447174	0.6533012986183167	0.0
nRNA chr12:50,988,172-51,009,270(-)	chr12	50991581	51009150	14	4.8069791844067086e-06	0	14	14	0	14	0.06204925790163023	0.10544659197330475	0.0
mRNA CALCOCO1 ENST00000549935.6	chr12	53713708	53714227	14	4.8069791844067086e-06	14	0	14	0	14	0.6850347210253988	0.8632447719573975	0.0
nRNA chr8:17,645,868-17,647,278(-)	chr8	17645924	17647268	14	4.8069791844067086e-06	0	14	14	0	14	0.7222314120403358	0.8636713624000549	0.0
mRNA SLC7A6OS ENST00000561933.1	chr16	68299084	68310849	14	4.8069791844067086e-06	14	0	8	6	14	0.3752615451812744	0.6524400115013123	0.0
nRNA chr17:81,715,017-81,715,814(+)	chr17	81715306	81715744	14	4.8069791844067086e-06	0	14	14	0	14	0.26157025141375406	0.27050286531448364	0.0
mRNA NPBWR1 ENST00000674939.1	chr8	52939716	52941335	14	4.8069791844067086e-06	14	0	14	0	14	0.05572033939617021	0.07295157015323639	0.0
nRNA chr11:108,282,786-108,285,470(+)	chr11	108284102	108284668	14	4.8069791844067086e-06	0	14	14	0	14	0.25989391867603573	0.46587368845939636	0.0
mRNA LINC02908 ENST00000671989.1	chr9	137034822	137035246	14	4.8069791844067086e-06	14	0	0	14	14	0.42818526497909	0.4969649910926819	0.0
mRNA CUTC ENST00000370476.10	chr10	99743155	99756108	14	4.8069791844067086e-06	14	0	14	0	14	0.7735538386872837	0.9432628750801086	0.7142857142857143
