locus_id	locus_key	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unambig	unspliced	mean_zw	max_zw	zw_ge_90_rate	top_target	top_target_count
20979	chr9:20979	chr9	133406748	133459372	158	6.601051656153726e-05	60	98	122	28	0	141	0.2824874919709526	1.0	0.03164556962025317	nRNA chr9:133,421,999-133,459,402(+)	61
21226	chrX:21226	chrX	27746808	27749036	158	6.601051656153726e-05	5	153	157	0	0	157	0.7880404240369231	0.9675265550613403	0.45569620253164556	nRNA ENST00000545306.2	153
15667	chr4:15667	chr4	94455015	94666549	158	6.601051656153726e-05	91	67	157	0	0	158	0.5340319875203356	0.972897469997406	0.22151898734177214	nRNA chr4:94,585,626-94,657,547(+)	38
4720	chr12:4720	chr12	27961711	27970236	158	6.601051656153726e-05	68	90	11	146	0	157	0.49758788364456047	0.9830015897750854	0.012658227848101266	nRNA chr12:27,963,355-27,970,277(-)	89
12085	chr2:12085	chr2	169487804	169526066	158	6.601051656153726e-05	93	65	158	0	0	157	0.5904125820821787	0.9267328381538391	0.006329113924050633	mRNA KLHL41 ENST00000284669.2	86
106	chr1:106	chr1	3889674	3892993	158	6.601051656153726e-05	158	0	158	0	0	158	0.5561108393830401	0.9451683163642883	0.14556962025316456	mRNA C1orf174 ENST00000680535.1	71
14869	chr3:14869	chr3	154337343	154429880	158	6.601051656153726e-05	156	2	157	0	0	158	0.7664756527217694	1.0	0.2088607594936709	mRNA GPR149 ENST00000389740.3	155
20198	chr8:20198	chr8	144291594	144314694	158	6.601051656153726e-05	26	132	150	4	1	120	0.4513589002934721	1.0	0.012658227848101266	nRNA chr8:144,310,398-144,314,720(+)	60
10013	chr19:10013	chr19	4816065	4818503	158	6.601051656153726e-05	158	0	155	0	0	158	0.8424475655619856	0.9738691449165344	0.6329113924050633	mRNA TICAM1 ENST00000248244.6	158
19211	chr7:19211	chr7	142942159	142962289	158	6.601051656153726e-05	6	152	155	0	2	139	0.4613193616601108	1.0	0.10759493670886076	nRNA chr7:142,942,065-142,943,839(-)	74
9702	chr18:9702	chr18	49783483	50195103	158	6.601051656153726e-05	41	117	137	16	0	152	0.45012956562369494	0.9962556958198547	0.05063291139240506	nRNA chr18:49,795,810-49,813,953(-)	48
20851	chr9:20851	chr9	122910497	122912081	158	6.601051656153726e-05	158	0	158	0	0	158	0.5708935574357268	0.7337858080863953	0.0	mRNA ZBTB6 ENST00000373659.4	158
16322	chr5:16322	chr5	43231944	43280809	158	6.601051656153726e-05	156	2	156	2	0	158	0.8512518959049182	0.9662773013114929	0.7151898734177216	mRNA NIM1K ENST00000326035.6	156
12539	chr20:12539	chr20	2652828	2658393	158	6.601051656153726e-05	45	113	157	0	1	144	0.41634973749824905	1.0	0.04430379746835443	nRNA chr20:2,654,233-2,655,512(+)	41
18127	chr6:18127	chr6	151365301	151373684	158	6.601051656153726e-05	151	7	158	0	0	158	0.7582175177404115	0.9448264241218567	0.3924050632911392	mRNA ZBTB2 ENST00000325144.5	151
14550	chr3:14550	chr3	101726371	101765806	158	6.601051656153726e-05	158	0	158	0	0	158	0.6916946717832662	0.9256728887557983	0.189873417721519	mRNA CEP97 ENST00000494050.5	118
18013	chr6:18013	chr6	131574130	131628241	158	6.601051656153726e-05	46	112	129	25	0	152	0.39660991483096836	0.9627398252487183	0.0189873417721519	mRNA MED23 ENST00000368068.8	39
2860	chr10:2860	chr10	101786078	101818355	158	6.601051656153726e-05	120	38	158	0	0	158	0.38106069405551385	0.9455376267433167	0.0379746835443038	mRNA OGA ENST00000370094.7	71
3366	chr11:3366	chr11	22624467	22812322	158	6.601051656153726e-05	10	148	14	48	96	158	0.8005961225592072	0.9599767327308655	0.4936708860759494	nRNA ENST00000327470.6	129
14418	chr3:14418	chr3	58333365	58425127	158	6.601051656153726e-05	11	147	157	0	0	156	0.3876813246656351	0.9434683918952942	0.006329113924050633	nRNA chr3:58,397,137-58,414,527(+)	101
4269	chr11:4269	chr11	115169330	115504343	158	6.601051656153726e-05	27	131	157	0	0	157	0.5781542163318659	0.9799044132232666	0.02531645569620253	nRNA chr11:115,217,939-115,240,980(-)	95
6801	chr14:6801	chr14	104986208	105011932	158	6.601051656153726e-05	117	41	158	0	0	158	0.4321312339905697	0.9286615252494812	0.012658227848101266	mRNA CDCA4 ENST00000392590.3	46
7734	chr16:7734	chr16	14140509	14261678	158	6.601051656153726e-05	140	18	158	0	0	156	0.5649965876430462	0.8672101497650146	0.0	mRNA MRTFB ENST00000574045.5	66
7873	chr16:7873	chr16	30569729	30585761	158	6.601051656153726e-05	128	30	46	111	0	155	0.4075937973323596	0.9703880548477173	0.006329113924050633	mRNA ZNF785 ENST00000395216.3	41
1685	chr1:1685	chr1	182842499	182887722	158	6.601051656153726e-05	26	132	152	1	0	144	0.3608813027532983	1.0	0.1518987341772152	nRNA chr1:182,839,346-182,887,982(+)	73
3887	chr11:3887	chr11	65890695	65891635	158	6.601051656153726e-05	0	158	0	0	158	158	0.8169616100649479	0.9576078653335571	0.6075949367088608	nRNA ENST00000312579.4	158
14224	chr3:14224	chr3	39494702	39520183	157	6.559272848203386e-05	17	140	26	130	1	139	0.3702236642337339	1.0	0.006369426751592357	nRNA chr3:39,467,679-39,503,027(+)	47
9851	chr18:9851	chr18	79410415	79527771	157	6.559272848203386e-05	139	18	151	2	0	150	0.34640322751395264	0.8149643540382385	0.0	mRNA NFATC1 ENST00000586434.1	46
4504	chr12:4504	chr12	4270364	4379705	157	6.559272848203386e-05	51	106	109	45	0	154	0.4009355599250478	0.9733451008796692	0.006369426751592357	nRNA chr12:4,273,761-4,297,968(+)	45
5772	chr13:5772	chr13	47763574	48046249	157	6.559272848203386e-05	40	117	71	83	1	153	0.4315798349239549	1.0	0.12738853503184713	nRNA chr13:47,946,052-47,956,830(+)	50
9083	chr17:9083	chr17	48841566	48864783	157	6.559272848203386e-05	87	70	155	0	1	155	0.4775927938746324	1.0	0.03821656050955414	nRNA chr17:48,856,100-48,863,125(+)	52
10769	chr19:10769	chr19	45485490	45502278	157	6.559272848203386e-05	96	61	89	68	0	148	0.3402484187702085	0.9981833696365356	0.025477707006369428	mRNA PPM1N ENST00000415077.1	46
12150	chr2:12150	chr2	181891988	181929952	157	6.559272848203386e-05	152	5	153	0	3	152	0.3659861798866824	1.0	0.01910828025477707	mRNA ITPRID2 ENST00000454579.5	78
9713	chr18:9713	chr18	51176006	51197249	157	6.559272848203386e-05	157	0	157	0	0	157	0.707199726858811	0.9396454095840454	0.24203821656050956	mRNA MEX3C ENST00000406189.4	103
6271	chr14:6271	chr14	24136903	24141718	157	6.559272848203386e-05	36	121	129	28	0	129	0.33858917531954824	1.0	0.07006369426751592	nRNA chr14:24,137,397-24,138,967(+)	52
10746	chr19:10746	chr19	44172117	44177668	157	6.559272848203386e-05	157	0	157	0	0	157	0.6062448232843998	0.8025669455528259	0.0	mRNA ZNF226 ENST00000337433.10	132
19708	chr8:19708	chr8	51909119	51948922	157	6.559272848203386e-05	154	3	156	0	0	157	0.5654500676141043	0.7584583759307861	0.0	mRNA PCMTD1-DT ENST00000518942.3	82
13119	chr20:13119	chr20	62804850	62813997	157	6.559272848203386e-05	108	49	152	1	0	152	0.6954397422136964	0.9943806529045105	0.46496815286624205	mRNA OGFR ENST00000290291.10	101
19701	chr8:19701	chr8	49072479	49075593	157	6.559272848203386e-05	0	157	156	0	0	152	0.6392796906838372	0.9928228855133057	0.03184713375796178	nRNA chr8:49,072,343-49,075,603(+)	157
10516	chr19:10516	chr19	34931853	34944991	157	6.559272848203386e-05	156	1	156	0	0	156	0.3480919495011401	0.8253265619277954	0.0	mRNA ZNF30 ENST00000601957.5	84
4371	chr11:4371	chr11	124185216	124186245	157	6.559272848203386e-05	0	157	157	0	0	157	0.7997405518107353	0.9100111126899719	0.2802547770700637	nRNA ENST00000318666.6	157
17328	chr6:17328	chr6	29262556	29269286	157	6.559272848203386e-05	34	123	0	157	0	157	0.6204026576641734	0.9831717014312744	0.27388535031847133	nRNA chr6:29,262,702-29,264,079(-)	95
1395	chr1:1395	chr1	155262878	155288737	157	6.559272848203386e-05	102	55	154	3	0	153	0.28394483659819814	0.8409709334373474	0.0	mRNA HCN3 ENST00000368358.4	45
1593	chr1:1593	chr1	168084779	168137573	157	6.559272848203386e-05	133	24	156	0	0	156	0.3633087256294527	0.7561390399932861	0.0	mRNA GPR161 ENST00000367838.5	76
1801	chr1:1801	chr1	203574585	203741469	157	6.559272848203386e-05	68	89	149	1	0	144	0.3200163113985472	0.9913004040718079	0.05732484076433121	nRNA chr1:203,630,096-203,741,076(+)	87
7145	chr15:7145	chr15	45484754	45555807	157	6.559272848203386e-05	50	107	5	151	0	155	0.49756518484443235	0.9491690397262573	0.1910828025477707	nRNA chr15:45,479,605-45,522,755(-)	71
19608	chr8:19608	chr8	37695782	37698990	157	6.559272848203386e-05	157	0	157	0	0	157	0.6901220342583337	0.8216879367828369	0.0	mRNA ZNF703 ENST00000331569.6	157
7159	chrX:7159	chrX	74583446	74593051	157	6.559272848203386e-05	157	0	156	0	0	157	0.8303104786878559	0.9711810946464539	0.6751592356687898	mRNA RLIM ENST00000349225.2	155
9430	chr17:9430	chr17	81887906	81900339	157	6.559272848203386e-05	45	112	141	13	2	147	0.4531268120334027	1.0	0.08280254777070063	nRNA chr17:81,887,834-81,891,586(-)	72
4095	chr11:4095	chr11	86432223	86672200	157	6.559272848203386e-05	31	126	18	139	0	157	0.2606830318594814	0.8867349624633789	0.0	nRNA chr11:86,441,107-86,672,198(-)	86
17202	chr6:17202	chr6	20100300	20497130	157	6.559272848203386e-05	19	138	137	16	0	152	0.2973177582025528	1.0	0.03821656050955414	nRNA chr6:20,099,683-20,212,469(-)	137
7209	chr15:7209	chr15	34371555	59689343	157	6.559272848203386e-05	92	65	124	31	0	157	0.6276085793639824	0.9324171543121338	0.03184713375796178	mRNA GCNT3 ENST00000560585.5	75
10172	chr19:10172	chr19	11199316	11253074	157	6.559272848203386e-05	17	140	38	118	0	136	0.4204843502052745	0.9990895986557007	0.050955414012738856	nRNA chr19:11,199,294-11,203,313(-)	61
1359	chr1:1359	chr1	153728327	153773546	157	6.559272848203386e-05	91	66	123	32	0	148	0.38010579279392576	0.9999948143959045	0.006369426751592357	nRNA chr1:153,766,830-153,774,079(+)	46
5338	chr12:5338	chr12	113195442	113220999	157	6.559272848203386e-05	156	1	155	0	0	155	0.39864094056497523	0.7347779870033264	0.0	mRNA IQCD ENST00000546692.1	83
10744	chr19:10744	chr19	44115553	44132815	157	6.559272848203386e-05	152	5	157	0	0	156	0.42573085908961905	0.8096408843994141	0.0	mRNA ZNF225 ENST00000590612.1	108
12396	chr2:12396	chr2	231056875	231170966	157	6.559272848203386e-05	145	12	42	110	0	151	0.705667555207612	0.9971762895584106	0.10191082802547771	mRNA HTR2B ENST00000258400.4	90
5339	chr12:5339	chr12	113226733	113296231	157	6.559272848203386e-05	25	132	154	0	0	149	0.3020114479230563	0.9325399398803711	0.006369426751592357	nRNA chr12:113,260,301-113,268,852(+)	49
19314	chr7:19314	chr7	155068838	155087156	157	6.559272848203386e-05	81	76	43	111	0	153	0.5327590815722942	0.9941750168800354	0.01910828025477707	nRNA chr7:155,068,618-155,071,584(-)	73
6312	chr14:6312	chr14	33215194	33801364	157	6.559272848203386e-05	103	54	154	0	1	154	0.4624806375058878	1.0	0.006369426751592357	mRNA NPAS3 ENST00000548645.5	92
8188	chr16:8188	chr16	68273902	68310961	157	6.559272848203386e-05	85	72	55	99	0	152	0.4733703238948895	0.993217408657074	0.06369426751592357	nRNA chr16:68,294,677-68,297,433(+)	36
9391	chr17:9391	chr17	80037892	80100049	157	6.559272848203386e-05	83	74	88	65	0	141	0.2739825721023379	0.9977759718894958	0.012738853503184714	mRNA ENSG00000289689 ENST00000695611.1	32
6506	chr14:6506	chr14	67620086	67695759	156	6.517494040253046e-05	90	66	87	65	0	151	0.5381501787580932	0.9953365921974182	0.16025641025641027	nRNA chr14:67,690,274-67,695,774(-)	41
11309	chr2:11309	chr2	27123799	27134630	156	6.517494040253046e-05	36	120	149	5	1	130	0.3474713452996161	1.0	0.03205128205128205	nRNA chr2:27,130,114-27,130,687(+)	25
1528	chr1:1528	chr1	161160355	161165687	156	6.517494040253046e-05	69	87	156	0	0	146	0.38953525618387336	0.9984419941902161	0.01282051282051282	mRNA USP21 ENST00000492950.5	44
9432	chr17:9432	chr17	81902323	81911218	156	6.517494040253046e-05	37	119	129	27	0	148	0.3621214671084323	0.9513501524925232	0.01282051282051282	nRNA chr17:81,904,635-81,907,794(-)	66
20757	chr9:20757	chr9	107283306	107332150	156	6.517494040253046e-05	116	40	156	0	0	156	0.6741649393911641	0.9823266863822937	0.5897435897435898	mRNA RAD23B ENST00000358015.8	115
17319	chr6:17319	chr6	29044221	29077054	156	6.517494040253046e-05	2	154	1	152	2	155	0.7845103716573272	0.9964252710342407	0.6153846153846154	nRNA ENST00000377175.2	139
4052	chr11:4052	chr11	76658031	76668869	156	6.517494040253046e-05	106	50	1	154	0	155	0.5221660275919697	0.7649512887001038	0.0	mRNA LRRC32 ENST00000404995.5	106
20022	chr8:20022	chr8	108652548	108785316	156	6.517494040253046e-05	108	48	152	4	0	156	0.49458323574314517	0.7081228494644165	0.0	mRNA TMEM74 ENST00000297459.4	108
17581	chr6:17581	chr6	41770255	41789448	156	6.517494040253046e-05	109	47	64	91	0	151	0.5528463055200589	0.9988978505134583	0.00641025641025641	mRNA ENSG00000124593 ENST00000487182.5	58
12944	chr20:12944	chr20	45760039	58228601	156	6.517494040253046e-05	3	153	154	0	1	152	0.5756095534142776	1.0	0.03205128205128205	nRNA chr20:58,216,125-58,228,653(-)	111
14673	chr3:14673	chr3	125083666	125334688	156	6.517494040253046e-05	60	96	146	0	0	145	0.4149305799868531	1.0	0.00641025641025641	mRNA SLC12A8 ENST00000479352.5	40
12867	chr20:12867	chr20	38033752	38090219	156	6.517494040253046e-05	42	114	156	0	0	156	0.4788575142693634	0.7026095390319824	0.0	nRNA chr20:38,033,831-38,059,425(+)	103
7239	chr15:7239	chr15	64152303	64163122	156	6.517494040253046e-05	147	9	71	83	1	153	0.34572142265880335	1.0	0.07051282051282051	mRNA SNX22 ENST00000557789.5	55
663	chr1:663	chr1	44739851	44778689	156	6.517494040253046e-05	7	149	74	82	0	145	0.3298011850625372	0.9981307983398438	0.08333333333333333	nRNA chr1:44,746,405-44,767,767(+)	107
14749	chr3:14749	chr3	130679040	130745252	156	6.517494040253046e-05	118	38	155	0	0	154	0.6940966139559467	1.0	0.32051282051282054	mRNA PIK3R4 ENST00000356763.8	118
20517	chr9:20517	chr9	71684872	71768184	156	6.517494040253046e-05	100	56	155	0	0	156	0.33173739965646887	0.9313819408416748	0.07692307692307693	nRNA chr9:71,683,984-71,768,386(-)	50
14140	chr3:14140	chr3	20160693	20184246	156	6.517494040253046e-05	82	74	20	135	0	155	0.37500779653111327	0.769802451133728	0.0	mRNA SGO1 ENST00000421451.5	52
3488	chr11:3488	chr11	47355055	47415615	156	6.517494040253046e-05	74	82	154	0	0	149	0.36389558790968013	0.8500486016273499	0.0	nRNA chr11:47,414,436-47,415,434(+)	34
1438	chr1:1438	chr1	157092371	157136589	156	6.517494040253046e-05	138	18	155	1	0	148	0.7087643439284502	0.995013415813446	0.25	mRNA ETV3 ENST00000368192.9	126
581	chr1:581	chr1	39560792	39576248	155	6.475715232302705e-05	63	92	123	32	0	141	0.3295439102837155	1.0	0.01935483870967742	nRNA chr1:39,563,445-39,565,233(-)	60
4721	chr12:4721	chr12	28129398	28565138	155	6.475715232302705e-05	15	140	149	1	0	152	0.33862791054191127	0.9997076988220215	0.0064516129032258064	nRNA chr12:28,256,724-28,452,640(+)	89
15025	chr3:15025	chr3	185192020	185254086	155	6.475715232302705e-05	152	3	153	0	0	153	0.7518146439785919	0.9958439469337463	0.0967741935483871	mRNA EHHADH ENST00000456310.5	152
10713	chr19:10713	chr19	42313457	42325051	155	6.475715232302705e-05	34	121	155	0	0	128	0.440711631121174	0.8852895498275757	0.0	nRNA chr19:42,313,376-42,321,789(+)	58
1371	chr1:1371	chr1	154327678	154349331	155	6.475715232302705e-05	38	117	151	0	1	124	0.35926920883357527	1.0	0.1935483870967742	nRNA chr1:154,328,798-154,349,841(+)	110
15891	chr4:15891	chr4	147617576	147684148	155	6.475715232302705e-05	116	39	70	84	0	153	0.479753538617684	0.8729783296585083	0.0	mRNA PRMT9 ENST00000322396.7	57
4036	chr11:4036	chr11	75131026	75204692	155	6.475715232302705e-05	21	134	147	5	0	152	0.23713174861284994	0.8768276572227478	0.0	nRNA chr11:75,159,779-75,204,736(+)	89
1841	chr1:1841	chr1	206635592	206649253	155	6.475715232302705e-05	151	4	151	3	0	154	0.5006073634050066	0.9640480279922485	0.012903225806451613	mRNA DYRK3 ENST00000367108.7	112
10016	chr19:10016	chr19	5032764	5151676	155	6.475715232302705e-05	33	122	154	0	0	152	0.34922067804201956	0.9757776260375977	0.05806451612903226	nRNA chr19:5,016,324-5,153,105(+)	68
14972	chr3:14972	chr3	179562972	193378815	155	6.475715232302705e-05	44	111	112	37	2	143	0.31959614629346517	1.0	0.03225806451612903	nRNA chr3:179,575,009-179,581,008(+)	27
16291	chr5:16291	chr5	37812945	37835955	155	6.475715232302705e-05	87	68	0	154	0	155	0.35081181988841104	0.6028150320053101	0.0	nRNA chr5:37,811,588-37,874,894(+)	49
15605	chr4:15605	chr4	81089435	81205044	155	6.475715232302705e-05	38	117	148	2	0	150	0.3511995411207599	0.855589747428894	0.0	nRNA chr4:81,140,627-81,154,157(-)	87
10537	chr19:10537	chr19	35448493	35450968	155	6.475715232302705e-05	0	155	155	0	0	155	0.5057072444308188	0.814620852470398	0.0	nRNA ENST00000246549.2	94
1403	chr1:1403	chr1	155947763	155972847	155	6.475715232302705e-05	26	129	154	0	1	149	0.2549977152518207	1.0	0.0064516129032258064	nRNA chr1:155,947,941-155,978,427(-)	69
3472	chr13:3472	chr13	42888146	44148127	155	6.475715232302705e-05	44	111	133	6	0	137	0.4047444513728542	0.9929810166358948	0.04516129032258064	nRNA chr13:43,879,283-43,893,932(+)	28
14343	chr3:14343	chr3	50226839	50259168	155	6.475715232302705e-05	52	103	154	0	0	153	0.4274957158512646	0.9701476097106934	0.012903225806451613	nRNA chr3:50,251,408-50,258,898(+)	81
20800	chr9:20800	chr9	113408353	113429642	155	6.475715232302705e-05	75	80	108	46	0	146	0.568158310435472	1.0	0.2064516129032258	nRNA chr9:113,407,234-113,410,675(-)	64
16753	chr5:16753	chr5	138556594	138575665	155	6.475715232302705e-05	48	107	151	0	0	139	0.4194579849800756	1.0	0.09032258064516129	nRNA chr5:138,556,406-138,575,431(-)	106
12535	chr20:12535	chr20	2296029	2341070	155	6.475715232302705e-05	57	98	155	0	0	148	0.3853366406454194	0.9844776391983032	0.04516129032258064	nRNA chr20:2,296,000-2,341,079(+)	98
14816	chr3:14816	chr3	142449268	142563353	155	6.475715232302705e-05	79	76	137	13	0	152	0.4704665295959961	0.9345865845680237	0.10967741935483871	mRNA ATR ENST00000350721.9	61
2682	chr10:2682	chr10	80152507	80173010	155	6.475715232302705e-05	26	129	153	0	0	152	0.356667520153907	0.9900142550468445	0.03225806451612903	nRNA chr10:80,155,123-80,172,871(-)	56
38	chr1:38	chr1	1081856	1092191	155	6.475715232302705e-05	64	91	155	0	0	148	0.3266349106486286	0.97569739818573	0.03225806451612903	nRNA chr1:1,082,234-1,092,174(-)	75
4061	chr11:4061	chr11	77322842	77392652	155	6.475715232302705e-05	31	124	154	0	0	154	0.46327996314653463	0.9130182862281799	0.0064516129032258064	nRNA chr11:77,353,130-77,355,951(-)	53
902	chr1:902	chr1	85158671	85200650	155	6.475715232302705e-05	155	0	155	0	0	155	0.5284669509578136	0.8421866297721863	0.0	mRNA SYDE2 ENST00000234668.6	115
16166	chr5:16166	chr5	9628080	9630294	155	6.475715232302705e-05	15	140	155	0	0	155	0.7119699694216252	0.9714910387992859	0.4064516129032258	nRNA ENST00000382492.4	140
12086	chr2:12086	chr2	169529518	169572250	155	6.475715232302705e-05	82	73	152	0	1	150	0.5754420775499556	1.0	0.01935483870967742	nRNA chr2:169,529,831-169,531,682(-)	68
15086	chr3:15086	chr3	195863913	195909462	155	6.475715232302705e-05	116	39	151	2	0	147	0.435906990587471	0.9166543483734131	0.012903225806451613	mRNA TNK2 ENST00000673420.1	72
17208	chr6:17208	chr6	21594255	21596314	155	6.475715232302705e-05	0	155	0	114	41	155	0.8803690781756754	0.9925681948661804	0.832258064516129	nRNA ENST00000244745.4	149
10060	chr19:10060	chr19	7439753	7471073	154	6.433936424352366e-05	69	85	150	0	0	148	0.4686840907005327	0.9656929969787598	0.03896103896103896	nRNA chr19:7,439,687-7,472,485(+)	83
10843	chr19:10843	chr19	48445965	48465020	154	6.433936424352366e-05	114	40	153	0	0	151	0.4906031486832283	1.0	0.1038961038961039	mRNA KCNJ14 ENST00000391884.2	88
19885	chr8:19885	chr8	81702526	81758778	154	6.433936424352366e-05	26	128	123	28	1	146	0.39644147999366963	1.0	0.08441558441558442	nRNA chr8:81,714,439-81,732,903(-)	55
14838	chr3:14838	chr3	148740766	148742520	154	6.433936424352366e-05	110	44	151	0	0	151	0.2585356318053197	0.7314355969429016	0.0	mRNA AGTR1 ENST00000461609.1	48
17326	chr6:17326	chr6	29173302	29174779	154	6.433936424352366e-05	3	151	154	0	0	153	0.723987377442226	0.9394638538360596	0.006493506493506494	nRNA ENST00000377167.3	151
3769	chr11:3769	chr11	61951829	61967526	154	6.433936424352366e-05	78	76	14	138	0	147	0.2953239388812285	0.9903038740158081	0.025974025974025976	nRNA chr11:61,959,717-61,967,634(-)	64
601	chr1:601	chr1	40514368	40515977	154	6.433936424352366e-05	137	17	57	96	1	151	0.3972432886117271	1.0	0.006493506493506494	mRNA EXO5 ENST00000419161.2	94
22068	chrX:22068	chrX	153336489	153348219	154	6.433936424352366e-05	117	37	153	0	0	133	0.458983385288338	0.8694924712181091	0.0	mRNA ZNF275 ENST00000650114.2	70
827	chr1:827	chr1	66822227	66986857	154	6.433936424352366e-05	83	71	146	3	0	148	0.3138206533228906	0.7369374632835388	0.0	mRNA MIER1 ENST00000355356.3	36
18806	chr7:18806	chr7	87934308	88196722	154	6.433936424352366e-05	9	145	154	0	0	154	0.14384817664039792	0.4981878697872162	0.0	nRNA chr7:87,934,328-88,182,113(+)	105
8189	chr16:8189	chr16	68315676	68375269	154	6.433936424352366e-05	112	42	151	2	0	151	0.3678616246619782	0.8796661496162415	0.0	mRNA SMPD3 ENST00000563226.1	42
6769	chr14:6769	chr14	103385825	103503501	154	6.433936424352366e-05	109	45	150	0	0	150	0.5035149986408167	0.9445458054542542	0.05194805194805195	nRNA chr14:103,457,026-103,467,420(+)	38
10801	chr19:10801	chr19	46601292	46610589	154	6.433936424352366e-05	97	57	63	87	3	147	0.6246909491427532	1.0	0.03896103896103896	mRNA CALM3 ENST00000596362.1	58
15578	chr4:15578	chr4	76313095	108167934	154	6.433936424352366e-05	51	103	135	14	0	144	0.2898678512481803	1.0	0.05194805194805195	nRNA chr4:108,048,416-108,167,798(-)	37
15311	chr4:15311	chr4	26860820	27023349	154	6.433936424352366e-05	86	68	153	1	0	154	0.45566764322121617	0.8810529112815857	0.0	nRNA chr4:27,002,999-27,022,840(+)	65
5946	chr13:5946	chr13	96965662	97392620	153	6.392157616402026e-05	56	97	150	0	0	140	0.39267006460455506	0.9859338402748108	0.058823529411764705	nRNA chr13:97,276,203-97,357,635(+)	83
10937	chr19:10937	chr19	51142300	51172909	153	6.392157616402026e-05	24	129	44	105	0	146	0.34709155006833325	0.9411728382110596	0.013071895424836602	nRNA chr19:51,167,383-51,173,231(+)	49
18044	chr6:18044	chr6	134964862	135054883	153	6.392157616402026e-05	109	44	152	0	0	152	0.570177126815847	0.8916904330253601	0.0	mRNA HBS1L ENST00000367822.9	99
533	chr1:533	chr1	35892525	35920850	153	6.392157616402026e-05	27	126	151	0	0	150	0.29580638018966304	0.9140822291374207	0.013071895424836602	nRNA chr1:35,892,579-35,920,019(+)	111
19627	chr8:19627	chr8	38902066	38970111	153	6.392157616402026e-05	53	100	150	0	0	150	0.2562972289674422	0.9304032325744629	0.013071895424836602	nRNA chr8:38,901,278-38,970,227(+)	75
17997	chr6:17997	chr6	127286622	127288019	153	6.392157616402026e-05	153	0	153	0	0	153	0.25405821157923714	0.38630056381225586	0.0	mRNA RNF146 ENST00000608991.5	62
14310	chr3:14310	chr3	48750826	48847828	153	6.392157616402026e-05	107	46	129	24	0	152	0.3912787431169277	0.9813856482505798	0.0196078431372549	mRNA PRKAR2A ENST00000706575.1	34
17007	chr5:17007	chr5	177592227	177595712	153	6.392157616402026e-05	48	105	153	0	0	151	0.5224201607645726	0.9979183673858643	0.0196078431372549	nRNA chr5:177,592,202-177,594,115(+)	105
16251	chr5:16251	chr5	31400975	31526911	153	6.392157616402026e-05	73	80	151	0	0	152	0.42847146106628226	0.951832115650177	0.006535947712418301	mRNA DROSHA ENST00000513349.5	33
13229	chr21:13229	chr21	17917553	18266495	153	6.392157616402026e-05	3	150	151	1	0	152	0.45991128636219725	0.8566721081733704	0.0	nRNA chr21:18,245,874-18,266,837(+)	141
12335	chr2:12335	chr2	219539057	219543691	153	6.392157616402026e-05	153	0	148	4	0	153	0.45209181969802753	0.9144075512886047	0.0196078431372549	mRNA CHPF ENST00000243776.11	67
12957	chr20:12957	chr20	46062097	46087574	153	6.392157616402026e-05	82	71	152	0	0	153	0.6154378837132766	0.9837198257446289	0.3660130718954248	mRNA NCOA5 ENST00000290231.11	82
6455	chr14:6455	chr14	58299410	58372335	153	6.392157616402026e-05	88	65	136	16	0	147	0.38554221462896643	0.9701322913169861	0.006535947712418301	mRNA ARID4A ENST00000395168.7	61
22089	chrX:22089	chrX	154028081	154060703	153	6.392157616402026e-05	144	9	152	0	0	148	0.6563329640715048	0.940131664276123	0.1568627450980392	mRNA MECP2 ENST00000628176.2	98
3499	chr11:3499	chr11	47980763	48167779	153	6.392157616402026e-05	79	74	153	0	0	144	0.5308957786049718	0.9832638502120972	0.42483660130718953	nRNA chr11:47,980,558-48,170,839(+)	72
20890	chr9:20890	chr9	127867649	127896482	153	6.392157616402026e-05	53	100	152	0	0	151	0.36751314185048434	0.9224687218666077	0.013071895424836602	nRNA chr9:127,867,998-127,875,007(-)	60
16765	chr5:16765	chr5	139675527	139683266	153	6.392157616402026e-05	136	17	151	0	0	151	0.47463628345966535	0.9952508211135864	0.06535947712418301	mRNA CXXC5 ENST00000511048.1	82
17049	chr5:17049	chr5	180494438	180577331	153	6.392157616402026e-05	57	96	134	14	0	149	0.4776179130049118	0.9711294174194336	0.032679738562091505	nRNA chr5:180,529,274-180,567,968(+)	88
17492	chr6:17492	chr6	34589618	34696854	153	6.392157616402026e-05	63	90	115	37	0	153	0.47966257378069405	0.8331782221794128	0.0	nRNA chr6:34,590,508-34,671,956(-)	71
459	chr1:459	chr1	29148105	29181899	153	6.392157616402026e-05	152	1	153	0	0	153	0.8003240583306239	0.9877185821533203	0.6013071895424836	mRNA SRSF4 ENST00000373795.7	147
4934	chr12:4934	chr12	53506686	53601014	153	6.392157616402026e-05	41	112	94	58	0	148	0.647053704043132	0.9733829498291016	0.30718954248366015	nRNA chr12:53,506,687-53,507,484(-)	78
2413	chr10:2413	chr10	36522500	36524211	153	6.392157616402026e-05	11	142	0	0	84	85	0.7566295475303347	1.0	0.1503267973856209	nRNA ENST00000440465.1	142
3456	chr11:3456	chr11	45161801	45225078	153	6.392157616402026e-05	121	32	74	78	0	153	0.5990605472641832	1.0	0.006535947712418301	mRNA PRDM11 ENST00000424263.6	72
