target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA MAP3K7 ENST00000700587.1	chr6	90516093	90587020	13	5.431245033544205e-06	13	0	13	0	13	0.3761483814853888	0.5374818444252014	0.0
nRNA chr15:96,325,937-96,338,618(+)	chr15	96326141	96337492	13	5.431245033544205e-06	0	13	7	6	13	0.2318879202581369	0.4947366714477539	0.0
mRNA FBXL2 ENST00000421391.5	chr3	33383988	33385855	13	5.431245033544205e-06	13	0	13	0	13	0.3266835631086276	0.3781617283821106	0.0
mRNA PUS7 ENST00000481939.5	chr7	105502430	105508503	13	5.431245033544205e-06	13	0	13	0	13	0.2028343826532364	0.207310289144516	0.0
nRNA chr17:8,206,490-8,208,225(-)	chr17	8206537	8207890	13	5.431245033544205e-06	0	13	13	0	12	0.35869910969183993	0.8944175243377686	0.0
mRNA TOR1B ENST00000486372.1	chr9	129803160	129804472	13	5.431245033544205e-06	13	0	13	0	13	0.7953185760057889	0.9233518838882446	0.38461538461538464
mRNA PPP1R12C ENST00000590268.1	chr19	55091280	55092590	13	5.431245033544205e-06	13	0	13	0	13	0.6423994096425863	0.7041842937469482	0.0
mRNA PFDN5 ENST00000548984.1	chr12	53297795	53298144	13	5.431245033544205e-06	13	0	13	0	13	0.6202133045746729	0.7055646777153015	0.0
mRNA EARS2 ENST00000562402.1	chr16	23534941	23535444	13	5.431245033544205e-06	13	0	13	0	13	0.7126416976635273	0.926819384098053	0.3076923076923077
mRNA WARS2-AS1 ENST00000425884.7	chr1	119140404	119140791	13	5.431245033544205e-06	13	0	0	13	13	0.8578565877217513	0.9308408498764038	0.5384615384615384
mRNA HMCN2 ENST00000683500.2	chr9	130265817	130433890	13	5.431245033544205e-06	13	0	11	1	8	0.32809835142241073	0.7295907139778137	0.0
mRNA NUP98 ENST00000429801.5	chr11	3675912	3699341	13	5.431245033544205e-06	13	0	13	0	13	0.45853387392484224	0.5293099284172058	0.0
nRNA ENST00000610042.1	chr3	196474969	196475389	13	5.431245033544205e-06	0	13	0	13	13	0.6926387387972611	0.7657303810119629	0.0
mRNA G6PC3 ENST00000696392.1	chr17	44080142	44081041	13	5.431245033544205e-06	13	0	0	13	13	0.21048274693580774	0.26816651225090027	0.0
nRNA chr17:7,436,556-7,437,523(-)	chr17	7436571	7437481	13	5.431245033544205e-06	0	13	0	13	13	0.48965733555647045	0.5494460463523865	0.0
mRNA TMEM119 ENST00000549031.1	chr12	108591979	108592392	13	5.431245033544205e-06	13	0	13	0	13	0.48907347138111407	0.5513966679573059	0.0
nRNA chr9:77,340,200-77,340,711(+)	chr9	77340245	77340675	13	5.431245033544205e-06	0	13	13	0	13	0.6672546003873532	0.8134287595748901	0.0
nRNA chr21:37,501,325-37,512,064(+)	chr21	37505002	37512023	13	5.431245033544205e-06	0	13	13	0	13	0.10677336228008454	0.1560070514678955	0.0
nRNA chr12:47,739,166-47,741,898(-)	chr12	47740033	47741792	13	5.431245033544205e-06	0	13	0	13	12	0.15134492674126074	0.300801157951355	0.0
nRNA chr12:69,738,859-69,796,647(+)	chr12	69755264	69795407	13	5.431245033544205e-06	0	13	12	0	13	0.13896321075466964	0.44001060724258423	0.0
nRNA ENST00000457810.2	chr1	92756080	92756922	13	5.431245033544205e-06	0	13	0	13	13	0.5509669668972492	0.7175934314727783	0.0
mRNA PCCB ENST00000473073.1	chr3	136326804	136327248	13	5.431245033544205e-06	13	0	13	0	13	0.5345274989421551	0.6490142345428467	0.0
nRNA chr2:207,124,168-207,166,186(-)	chr2	207124205	207165936	13	5.431245033544205e-06	0	13	13	0	13	0.24469210873716152	0.31215155124664307	0.0
nRNA chr10:105,158,927-105,211,250(+)	chr10	105164228	105201450	13	5.431245033544205e-06	0	13	13	0	13	0.09676060252464734	0.13719671964645386	0.0
mRNA ATXN3 ENST00000532032.5	chr14	92070759	92071052	13	5.431245033544205e-06	13	0	13	0	13	0.9095134230760428	0.9292610883712769	0.8461538461538461
mRNA NEB ENST00000484968.1	chr2	151671026	151671357	13	5.431245033544205e-06	13	0	13	0	13	0.7636264975254352	0.7860180139541626	0.0
mRNA DLEC1 ENST00000308059.11	chr3	38039351	177106114	13	5.431245033544205e-06	13	0	6	5	6	0.47308419845425165	1.0	0.15384615384615385
nRNA chr1:207,496,237-207,507,610(+)	chr1	207496334	207506933	13	5.431245033544205e-06	0	13	13	0	13	0.30345952625458056	0.4814659655094147	0.0
nRNA chr16:81,007,206-81,029,309(+)	chr16	81011573	81028782	13	5.431245033544205e-06	0	13	0	13	13	0.11729658122819203	0.15397034585475922	0.0
mRNA RNF141 ENST00000265981.7	chr11	10514647	10515057	13	5.431245033544205e-06	13	0	13	0	13	0.7000442319191419	0.8936610817909241	0.0
nRNA chr16:84,422,426-84,426,051(+)	chr16	84422427	84425980	13	5.431245033544205e-06	0	13	13	0	13	0.2725665855866212	0.38845589756965637	0.0
mRNA SLC12A5 ENST00000622711.4	chr20	46035533	46040893	13	5.431245033544205e-06	13	0	13	0	12	0.3090581951233057	0.5696972012519836	0.0
nRNA chr11:232,982-236,859(-)	chr11	232983	236496	13	5.431245033544205e-06	0	13	13	0	12	0.1502789119974925	0.21677133440971375	0.0
nRNA chr4:39,199,477-39,206,115(+)	chr4	39203389	39205871	13	5.431245033544205e-06	0	13	13	0	13	0.13443717475120837	0.16921661794185638	0.0
nRNA ENST00000545713.1	chr12	17400405	17400911	13	5.431245033544205e-06	0	13	0	0	13	0.5774205739681537	0.7008891701698303	0.0
mRNA CIAO1 ENST00000491394.1	chr2	96267629	96267977	13	5.431245033544205e-06	13	0	13	0	13	0.8254499710523165	0.8676282167434692	0.0
nRNA ENST00000546499.1	chr12	44008638	44010111	13	5.431245033544205e-06	0	13	0	13	13	0.7471549465106084	0.8899385929107666	0.0
mRNA CLVS1 ENST00000521189.1	chr8	61299757	61376947	13	5.431245033544205e-06	13	0	11	2	13	0.21225910920363206	0.3290261924266815	0.0
mRNA USF2 ENST00000594064.5	chr19	35278953	35279276	13	5.431245033544205e-06	13	0	13	0	13	0.8239744781301572	0.9643230438232422	0.8461538461538461
mRNA SEMA3B ENST00000433753.4	chr3	50274400	50276923	13	5.431245033544205e-06	13	0	13	0	13	0.3533412837065183	0.447117418050766	0.0
nRNA chr12:6,863,335-6,866,104(+)	chr12	6863369	6866025	13	5.431245033544205e-06	0	13	13	0	11	0.21551941621762055	0.9562229514122009	0.15384615384615385
nRNA chr3:57,912,294-57,916,971(+)	chr3	57912381	57913363	13	5.431245033544205e-06	0	13	13	0	13	0.4878671388500012	0.5889029502868652	0.0
mRNA PGS1 ENST00000588281.5	chr17	77797884	78404065	13	5.431245033544205e-06	13	0	11	0	11	0.35655579142845595	0.9306427240371704	0.15384615384615385
mRNA B3GALT5-AS1 ENST00000670049.1	chr21	39597552	39612654	13	5.431245033544205e-06	13	0	0	13	13	0.29200106407873905	0.5208418965339661	0.0
nRNA chr16:1,977,025-1,978,717(+)	chr16	1977522	1978712	13	5.431245033544205e-06	0	13	12	0	9	0.2747217525656407	0.8495535850524902	0.0
mRNA STX5 ENST00000394690.5	chr11	62807188	62807622	13	5.431245033544205e-06	13	0	13	0	13	0.5872693887123694	0.6417046189308167	0.0
nRNA chr6:31,114,749-31,118,820(+)	chr6	31114763	31117393	13	5.431245033544205e-06	0	13	1	12	13	0.15853339834855154	0.2894127666950226	0.0
nRNA chr1:161,305,328-161,306,372(-)	chr1	161305636	161306317	13	5.431245033544205e-06	0	13	13	0	12	0.218051294867809	0.5836614966392517	0.0
mRNA NPR1 ENST00000368680.4	chr1	153678984	153689175	13	5.431245033544205e-06	13	0	9	0	9	0.4430105797946453	1.0	0.3076923076923077
nRNA chr1:52,941,802-52,980,453(+)	chr1	52950668	52978476	13	5.431245033544205e-06	0	13	12	0	12	0.1256519275215956	0.38585543632507324	0.0
mRNA CMTM8 ENST00000307526.4	chr3	32238737	32370229	13	5.431245033544205e-06	13	0	13	0	13	0.8688816565733689	0.9225060939788818	0.5384615384615384
nRNA chr2:127,634,225-127,637,696(+)	chr2	127635055	127637439	13	5.431245033544205e-06	0	13	13	0	12	0.12798440685639015	0.19928908348083496	0.0
mRNA CALY ENST00000368555.3	chr10	133327503	133328003	13	5.431245033544205e-06	13	0	0	13	13	0.6196576127639184	0.7176763415336609	0.0
nRNA ENST00000379499.3	chrX	21655672	21657941	13	5.431245033544205e-06	0	13	0	0	13	0.09694345094836675	0.14338767528533936	0.0
mRNA FNIP2 ENST00000504704.6	chr4	158833577	158835688	13	5.431245033544205e-06	13	0	13	0	13	0.31515207370886433	0.3995753526687622	0.0
nRNA chr16:1,766,171-1,766,971(+)	chr16	1766189	1766965	13	5.431245033544205e-06	0	13	13	0	12	0.6142899004312662	0.9438117146492004	0.07692307692307693
mRNA EN1 ENST00000295206.7	chr2	118842764	118847016	13	5.431245033544205e-06	13	0	13	0	13	0.24602076296622938	0.31350594758987427	0.0
nRNA chr15:78,024,400-78,066,123(-)	chr15	78024466	78066119	13	5.431245033544205e-06	0	13	13	0	13	0.08152342014587842	0.11542202532291412	0.0
nRNA chr12:39,330,051-39,332,327(-)	chr12	39330608	39332310	13	5.431245033544205e-06	0	13	13	0	13	0.27936982850615794	0.3660556674003601	0.0
nRNA chr5:149,833,014-149,847,718(+)	chr5	149833152	149847419	13	5.431245033544205e-06	0	13	13	0	13	0.08135392516851425	0.14667296409606934	0.0
nRNA ENST00000625110.1	chr17	81004101	81005118	13	5.431245033544205e-06	0	13	13	0	13	0.4268996727008086	0.5218420028686523	0.0
nRNA ENST00000564295.1	chr16	56657809	56659301	13	5.431245033544205e-06	0	13	13	0	13	0.43904956315572446	0.5163349509239197	0.0
mRNA RRM1 ENST00000300738.10	chr11	4094847	4138794	13	5.431245033544205e-06	13	0	10	3	13	0.8467681052593085	0.9839579463005066	0.6923076923076923
nRNA chr12:57,762,333-57,767,095(-)	chr12	57763016	57767041	13	5.431245033544205e-06	0	13	13	0	13	0.0664149558601471	0.11808889359235764	0.0
nRNA chr10:33,177,491-33,336,262(-)	chr10	33180119	33256419	13	5.431245033544205e-06	0	13	11	2	13	0.03831661048416908	0.05500992015004158	0.0
nRNA ENST00000372101.3	chrX	109624367	109625140	13	5.431245033544205e-06	0	13	13	0	13	0.5055196955800056	0.6592779159545898	0.0
nRNA chr4:83,462,074-83,469,901(-)	chr4	83462261	83469237	13	5.431245033544205e-06	0	13	0	13	13	0.13963130488991737	0.2250368595123291	0.0
mRNA MTFR1 ENST00000262146.9	chr8	65704725	65709362	13	5.431245033544205e-06	13	0	13	0	13	0.7598951241144767	0.8546257615089417	0.0
mRNA PLEKHM3 ENST00000447645.5	chr2	207861125	207977384	13	5.431245033544205e-06	13	0	13	0	12	0.24682785857182282	0.9318526387214661	0.07692307692307693
mRNA SYMPK ENST00000245934.12	chr19	45815381	45847980	13	5.431245033544205e-06	13	0	12	0	9	0.8091095342085912	0.9462570548057556	0.3076923076923077
mRNA WDR91 ENST00000682534.1	chr7	135186129	135188679	13	5.431245033544205e-06	13	0	13	0	13	0.1423442316456483	0.1955249011516571	0.0
mRNA MLH3 ENST00000380968.6	chr14	75016851	75048806	13	5.431245033544205e-06	13	0	13	0	13	0.02958149305329873	0.035377852618694305	0.0
mRNA SLC16A7 ENST00000549928.5	chr12	59774661	59779618	13	5.431245033544205e-06	13	0	13	0	13	0.18462143322596183	0.4698749780654907	0.0
nRNA chr7:131,327,845-131,399,297(+)	chr7	131328080	131397556	13	5.431245033544205e-06	0	13	12	1	13	0.0773118447798949	0.08857588469982147	0.0
nRNA ENST00000375123.5	chr9	97854015	97855561	13	5.431245033544205e-06	0	13	0	0	13	0.1351210752931925	0.21934612095355988	0.0
nRNA chr2:190,677,296-190,701,546(-)	chr2	190680872	190690688	13	5.431245033544205e-06	0	13	0	13	13	0.19047217787458345	0.40135353803634644	0.0
mRNA C1orf210 ENST00000423420.1	chr1	43282671	43283104	13	5.431245033544205e-06	13	0	13	0	13	0.6821380234681643	0.7274572253227234	0.0
mRNA SERPINA5 ENST00000553780.5	chr14	94580528	94592545	13	5.431245033544205e-06	13	0	11	0	11	0.3605826147473775	0.8941510319709778	0.0
nRNA chr12:80,632,221-80,658,051(+)	chr12	80634673	80657557	13	5.431245033544205e-06	0	13	13	0	13	0.13883287001114625	0.2038060426712036	0.0
nRNA chr10:12,149,855-12,164,547(+)	chr10	12155230	12162692	13	5.431245033544205e-06	0	13	11	0	11	0.07940931503589337	0.1431741565465927	0.0
mRNA ATG16L1 ENST00000479942.5	chr2	233289862	233294704	13	5.431245033544205e-06	13	0	13	0	13	0.5214618003139129	0.7252248525619507	0.0
nRNA chr20:3,044,009-3,045,747(+)	chr20	3044210	3045704	13	5.431245033544205e-06	0	13	13	0	10	0.36064802224819476	0.966270923614502	0.23076923076923078
mRNA TRIM26 ENST00000454678.7	chr6	30185475	30199229	13	5.431245033544205e-06	13	0	13	0	13	0.15689101270758188	0.5780132412910461	0.0
nRNA chr11:72,983,764-72,989,012(-)	chr11	72983911	72985208	13	5.431245033544205e-06	0	13	13	0	13	0.3476036259761223	0.37779149413108826	0.0
mRNA CRY1 ENST00000008527.10	chr12	106997240	107093170	13	5.431245033544205e-06	13	0	13	0	12	0.8653495265887334	1.0	0.07692307692307693
mRNA MET ENST00000436117.3	chr7	116699194	116796349	13	5.431245033544205e-06	13	0	13	0	13	0.0662451907992363	0.16768625378608704	0.0
nRNA chr22:37,613,969-37,621,632(+)	chr22	37613995	37620991	13	5.431245033544205e-06	0	13	13	0	13	0.11747247066635352	0.22086940705776215	0.0
mRNA KCNH1 ENST00000640243.1	chr1	210683206	210804129	13	5.431245033544205e-06	13	0	13	0	13	0.13825315237045288	0.2873958349227905	0.0
mRNA VAPB ENST00000520497.1	chr20	58440907	58444521	13	5.431245033544205e-06	13	0	13	0	13	0.7620013917867954	0.8391925096511841	0.0
mRNA NIT1 ENST00000479728.1	chr1	161124247	161124664	13	5.431245033544205e-06	13	0	0	13	13	0.3078329505828711	0.39287784695625305	0.0
mRNA IDH3A ENST00000558554.5	chr15	78168926	78169376	13	5.431245033544205e-06	13	0	0	13	13	0.4763318414871509	0.6364400386810303	0.0
mRNA KDM4C ENST00000543771.5	chr9	6986356	7076863	13	5.431245033544205e-06	13	0	12	0	12	0.3268007217691495	0.49080324172973633	0.0
nRNA chr19:54,803,639-54,814,393(+)	chr19	54803736	54835205	13	5.431245033544205e-06	0	13	12	0	11	0.14969877440195817	0.6585415005683899	0.0
mRNA RDH5 ENST00000548082.1	chr12	55721152	55724684	13	5.431245033544205e-06	13	0	13	0	13	0.4410083993123128	0.5773417353630066	0.0
nRNA chr15:34,856,826-34,863,224(-)	chr15	34856837	34863041	13	5.431245033544205e-06	0	13	13	0	13	0.31484278119527376	0.39701876044273376	0.0
nRNA chrX:70,286,891-70,289,945(-)	chrX	70287012	70289763	13	5.431245033544205e-06	0	13	12	0	12	0.21777344179841188	0.7415018677711487	0.0
nRNA chr3:51,894,875-51,903,353(-)	chr3	51894881	51903286	13	5.431245033544205e-06	0	13	13	0	9	0.33859295605753476	1.0	0.3076923076923077
nRNA chr14:59,472,860-59,474,939(-)	chr14	59472938	59474731	13	5.431245033544205e-06	0	13	13	0	13	0.36399382983262724	0.4661371111869812	0.0
mRNA LIMD1 ENST00000273317.5	chr3	45594895	45677395	13	5.431245033544205e-06	13	0	3	10	13	0.3431787333236291	0.6424646377563477	0.0
nRNA chr5:140,547,661-140,549,576(+)	chr5	140547665	140549466	13	5.431245033544205e-06	0	13	0	13	13	0.288625972202191	0.4056418836116791	0.0
nRNA chr2:71,570,137-71,570,916(+)	chr2	71570144	71570903	13	5.431245033544205e-06	0	13	13	0	13	0.4704594726745899	0.6346164345741272	0.0
mRNA C19orf53 ENST00000588234.6	chr19	13778051	13778599	13	5.431245033544205e-06	13	0	13	0	13	0.847865893290593	0.9820948243141174	0.38461538461538464
mRNA ENSG00000282556 ENST00000668307.2	chr11	6319183	6319688	13	5.431245033544205e-06	13	0	0	13	13	0.4563687753218871	0.5605732202529907	0.0
mRNA CACNB2 ENST00000377328.5	chr10	18538185	18539712	13	5.431245033544205e-06	13	0	0	13	13	0.4179393717875847	0.4689719080924988	0.0
mRNA ENTR1 ENST00000446833.1	chr9	136409915	136410268	13	5.431245033544205e-06	13	0	13	0	13	0.7182476016191336	0.7520182132720947	0.0
mRNA OSBPL9 ENST00000531819.5	chr1	51765768	51786138	13	5.431245033544205e-06	13	0	13	0	13	0.15532608015032914	0.23005686700344086	0.0
nRNA chr10:22,317,883-22,320,306(+)	chr10	22317985	22320181	13	5.431245033544205e-06	0	13	13	0	10	0.23533578045093095	0.7609453201293945	0.0
mRNA MARVELD2 ENST00000325631.10	chr5	69419423	69442014	13	5.431245033544205e-06	13	0	13	0	13	0.05987985303195623	0.4457259476184845	0.0
nRNA chr16:71,133,004-71,152,891(-)	chr16	71133093	71137495	13	5.431245033544205e-06	0	13	4	0	13	0.2661516729455728	0.46436619758605957	0.0
nRNA chr12:95,867,047-95,879,671(-)	chr12	95869326	95878484	13	5.431245033544205e-06	0	13	0	12	12	0.2750590088275763	0.9908885955810547	0.07692307692307693
mRNA KCNJ13 ENST00000409779.1	chr2	232768081	232768786	13	5.431245033544205e-06	13	0	0	13	13	0.27081857048548186	0.6678577065467834	0.0
mRNA LTB4R2 ENST00000533293.2	chr14	24310779	24311834	13	5.431245033544205e-06	13	0	1	12	10	0.12050311152751629	0.15248572826385498	0.0
mRNA BAZ2A ENST00000551759.1	chr12	56604588	56605318	13	5.431245033544205e-06	13	0	13	0	13	0.5280171644229156	0.7060285806655884	0.0
mRNA ARHGEF1 ENST00000595897.5	chr19	41897835	41898429	13	5.431245033544205e-06	13	0	13	0	13	0.2910989196254657	0.40461546182632446	0.0
nRNA chr6:127,474,597-127,516,067(-)	chr6	127476226	127515711	13	5.431245033544205e-06	0	13	13	0	13	0.14093709966311088	0.19131101667881012	0.0
nRNA chr1:173,824,842-173,831,027(+)	chr1	173824964	173830944	13	5.431245033544205e-06	0	13	13	0	13	0.17911137310931316	0.2601069509983063	0.0
nRNA chr12:108,523,868-108,526,185(-)	chr12	108524152	108525737	13	5.431245033544205e-06	0	13	0	13	13	0.17287221149756357	0.20998163521289825	0.0
nRNA ENST00000550293.1	chr12	71849262	71850287	13	5.431245033544205e-06	0	13	0	13	13	0.4821074054791377	0.5673483610153198	0.0
nRNA chr8:23,199,885-23,224,600(-)	chr8	23200406	23212342	13	5.431245033544205e-06	0	13	12	0	11	0.2796416271191377	0.6339200735092163	0.0
mRNA S100A4 ENST00000481009.1	chr1	153543662	153545069	13	5.431245033544205e-06	13	0	13	0	13	0.4830513642384456	0.5806601047515869	0.0
nRNA chr7:67,302,652-67,320,405(+)	chr7	67302751	67320194	13	5.431245033544205e-06	0	13	12	1	13	0.130172483336467	0.2911838889122009	0.0
mRNA BOLA1 ENST00000369150.1	chr1	149899922	149900527	13	5.431245033544205e-06	13	0	13	0	13	0.3565906836436345	0.6344738602638245	0.0
nRNA chr17:1,585,238-1,628,250(-)	chr17	1585832	1627786	13	5.431245033544205e-06	0	13	12	0	11	0.1643103533066236	0.6354987025260925	0.0
nRNA chr17:78,484,909-78,499,346(+)	chr17	78484918	78499010	13	5.431245033544205e-06	0	13	0	11	10	0.20285537795951733	0.9992078542709351	0.15384615384615385
mRNA PLCB4 ENST00000407043.7	chr20	9365466	9365890	13	5.431245033544205e-06	13	0	13	0	13	0.7432948098732874	0.8492988348007202	0.0
mRNA BEX5 ENST00000333643.4	chrX	102153757	102154266	13	5.431245033544205e-06	13	0	13	0	13	0.5710851974212207	0.6727649569511414	0.0
nRNA chr17:68,249,010-68,251,065(+)	chr17	68250028	68251002	13	5.431245033544205e-06	0	13	13	0	13	0.24770944364942038	0.4831213355064392	0.0
mRNA TTC21B ENST00000464374.5	chr2	165928823	165929329	13	5.431245033544205e-06	13	0	13	0	13	0.7114151229078953	0.8902825713157654	0.0
nRNA chr16:22,316,980-22,325,359(+)	chr16	22317018	22325211	13	5.431245033544205e-06	0	13	13	0	11	0.31034184247255325	0.8765144348144531	0.0
mRNA SERPINB2 ENST00000299502.9	chr18	63902941	63903585	13	5.431245033544205e-06	13	0	13	0	13	0.29601077964672673	0.4733222723007202	0.0
nRNA chr17:56,834,106-56,836,466(+)	chr17	56834599	56835433	13	5.431245033544205e-06	0	13	0	13	13	0.31296914400389564	0.6361484527587891	0.0
mRNA PTPA ENST00000455240.1	chr9	129137594	129138106	13	5.431245033544205e-06	13	0	13	0	13	0.7537262118779696	0.8450102210044861	0.0
mRNA OXSM ENST00000420173.2	chr3	25791027	25794421	13	5.431245033544205e-06	13	0	8	0	8	0.41827788605139804	1.0	0.38461538461538464
mRNA NUMA1 ENST00000540626.5	chr11	72003387	72007660	13	5.431245033544205e-06	13	0	4	9	13	0.35903824020463687	0.42327889800071716	0.0
mRNA KIF13B ENST00000521515.1	chr8	29146137	29186463	13	5.431245033544205e-06	13	0	13	0	13	0.6593226125607123	0.7815658450126648	0.0
nRNA chr16:28,872,339-28,872,813(+)	chr16	28872354	28872810	13	5.431245033544205e-06	0	13	13	0	13	0.5843117099541885	0.6592624187469482	0.0
nRNA chr1:244,854,189-244,860,018(-)	chr1	244855376	244859520	13	5.431245033544205e-06	0	13	13	0	13	0.11829053324002486	0.1758168339729309	0.0
mRNA TUSC3 ENST00000511342.1	chr8	15748385	15748844	13	5.431245033544205e-06	13	0	13	0	13	0.7952399047521445	0.8820995092391968	0.0
mRNA ZNF682 ENST00000397165.7	chr19	20005747	20007243	13	5.431245033544205e-06	13	0	13	0	13	0.19037428383643812	0.40771228075027466	0.0
nRNA chr10:89,213,568-89,251,775(-)	chr10	89214849	89247772	13	5.431245033544205e-06	0	13	13	0	13	0.12021561024280694	0.14816667139530182	0.0
mRNA ATXN2 ENST00000672105.1	chr12	111513149	111513535	13	5.431245033544205e-06	13	0	13	0	13	0.3622373319589175	0.40397992730140686	0.0
mRNA UNC93B1 ENST00000533424.6	chr11	68003022	68003795	13	5.431245033544205e-06	13	0	13	0	13	0.4867567511705252	0.591362714767456	0.0
nRNA chr18:76,822,556-76,972,901(+)	chr18	76849567	76960926	13	5.431245033544205e-06	0	13	13	0	12	0.032385379720765814	0.19571809470653534	0.0
nRNA chr4:521,756-522,365(+)	chr4	521789	522277	13	5.431245033544205e-06	0	13	13	0	13	0.3721470500414188	0.48444104194641113	0.0
nRNA chr12:48,832,002-48,832,820(-)	chr12	48832054	48832778	13	5.431245033544205e-06	0	13	13	0	13	0.5079800326090592	0.6224766969680786	0.0
mRNA YLPM1 ENST00000325680.12	chr14	74763422	74809704	13	5.431245033544205e-06	13	0	13	0	13	0.024103668804925222	0.031041504815220833	0.0
nRNA chr10:12,896,624-13,001,713(-)	chr10	12898061	13001421	13	5.431245033544205e-06	0	13	7	6	13	0.16492260734622294	0.27459925413131714	0.0
nRNA chr3:100,828,392-100,847,673(-)	chr3	100832918	100846341	13	5.431245033544205e-06	0	13	13	0	13	0.05918109975755215	0.08331798017024994	0.0
nRNA chr2:219,206,781-219,208,900(+)	chr2	219207083	219208648	13	5.431245033544205e-06	0	13	13	0	13	0.0366524076805665	0.04890650510787964	0.0
nRNA chr9:100,442,148-100,451,229(+)	chr9	100442226	100451152	13	5.431245033544205e-06	0	13	13	0	13	0.2582594150534043	0.3416496813297272	0.0
nRNA chr1:2,055,440-2,071,536(+)	chr1	2056426	2071466	13	5.431245033544205e-06	0	13	10	0	13	0.30070810765028	0.9778595566749573	0.15384615384615385
mRNA ENSG00000291117 ENST00000701190.1	chr17	64785064	64800856	13	5.431245033544205e-06	13	0	13	0	13	0.4454174196490875	0.5793207883834839	0.0
nRNA ENST00000441525.4	chrX	27979463	27981384	13	5.431245033544205e-06	0	13	0	0	13	0.09062229727323239	0.1279994547367096	0.0
mRNA ACTG1 ENST00000679410.1	chr17	81510667	81511421	13	5.431245033544205e-06	13	0	13	0	11	0.62111469071645	0.9900009632110596	0.15384615384615385
mRNA HPS4 ENST00000429411.5	chr22	26452172	26464815	13	5.431245033544205e-06	13	0	13	0	13	0.1003737564270313	0.11893285810947418	0.0
mRNA ETF1 ENST00000506345.5	chr5	138511105	138511401	13	5.431245033544205e-06	13	0	13	0	13	0.5219018734418429	0.6421716809272766	0.0
mRNA RTF2 ENST00000395881.7	chr20	56518091	56518527	13	5.431245033544205e-06	13	0	0	13	13	0.5202741554150214	0.5743352174758911	0.0
mRNA HDX ENST00000297977.9	chrX	84321573	84469575	13	5.431245033544205e-06	13	0	13	0	13	0.2425663574383809	0.5590505599975586	0.0
nRNA chr19:2,514,992-2,683,691(-)	chr19	2515020	2643021	13	5.431245033544205e-06	0	13	11	1	10	0.276917121014916	0.9470115303993225	0.23076923076923078
mRNA ZDHHC11B ENST00000622126.2	chr5	747779	749257	13	5.431245033544205e-06	13	0	11	0	11	0.5694820158756696	1.0	0.15384615384615385
mRNA FAM83F ENST00000333407.11	chr22	39994960	40039847	13	5.431245033544205e-06	13	0	13	0	13	0.38402006259331334	0.6918927431106567	0.0
nRNA chr1:31,181,588-31,188,153(-)	chr1	31181830	31185402	13	5.431245033544205e-06	0	13	13	0	13	0.24789655380524123	0.3411053419113159	0.0
mRNA ME1 ENST00000369705.4	chr6	83211406	83431046	13	5.431245033544205e-06	13	0	13	0	13	0.7806796981738164	0.8784400224685669	0.0
mRNA LTV1 ENST00000367576.6	chr6	143857329	143863778	13	5.431245033544205e-06	13	0	13	0	13	0.8302770278488214	0.9560233354568481	0.6923076923076923
nRNA chr19:3,270,613-3,290,347(+)	chr19	3277866	3284890	13	5.431245033544205e-06	0	13	13	0	11	0.12866290701696506	0.46048295497894287	0.0
nRNA chr12:93,469,213-93,487,897(+)	chr12	93469261	93487795	13	5.431245033544205e-06	0	13	13	0	13	0.3095523084585483	0.43870946764945984	0.0
nRNA chr4:52,626,092-52,628,366(-)	chr4	52626125	52628236	13	5.431245033544205e-06	0	13	13	0	13	0.3645375050031222	0.4875010550022125	0.0
mRNA RSRC2 ENST00000531389.2	chr12	122506626	122508347	13	5.431245033544205e-06	13	0	13	0	13	0.46281292690680575	0.5306016206741333	0.0
nRNA ENST00000393350.1	chr16	79594420	79599585	13	5.431245033544205e-06	0	13	13	0	13	0.2575703641543022	0.4111695885658264	0.0
mRNA ENSG00000248115 ENST00000504048.1	chr4	52948316	52948749	13	5.431245033544205e-06	13	0	0	13	13	0.7724756781871502	0.8871507048606873	0.0
mRNA IDE ENST00000678248.1	chr10	92469891	92470342	13	5.431245033544205e-06	13	0	13	0	13	0.5301325894319094	0.7087033987045288	0.0
mRNA TBRG1 ENST00000473629.6	chr11	124622846	124632422	13	5.431245033544205e-06	13	0	13	0	13	0.4990305212827829	0.7860895395278931	0.0
mRNA ACVR1B ENST00000426655.6	chr12	51976353	51992287	13	5.431245033544205e-06	13	0	13	0	13	0.7195957262928669	0.8925142884254456	0.0
mRNA CD59 ENST00000351554.8	chr11	33710002	33710338	13	5.431245033544205e-06	13	0	13	0	13	0.4653857654103866	0.5454908609390259	0.0
nRNA chr11:121,292,680-121,304,925(+)	chr11	121300783	121304573	13	5.431245033544205e-06	0	13	13	0	13	0.14611735596106604	0.21021921932697296	0.0
mRNA THBS1 ENST00000560894.1	chr15	39590971	39591332	13	5.431245033544205e-06	13	0	0	13	13	0.5424946500704839	0.5716803073883057	0.0
nRNA chr20:45,306,839-45,316,959(+)	chr20	45306876	45316948	13	5.431245033544205e-06	0	13	9	3	11	0.1682072229540119	0.884466290473938	0.0
nRNA chr7:130,008,853-130,026,551(+)	chr7	130010389	130026380	13	5.431245033544205e-06	0	13	1	12	13	0.178666030558256	0.212068110704422	0.0
