2026-03-14 12:51:09,065 INFO  __main__ — nRNA groups (100):
    T42: expected=21, observed=10, diff=+11, rel_err=54.0%
    T43: expected=555, observed=504, diff=+51, rel_err=9.3%
    T44: expected=2326, observed=2169, diff=+157, rel_err=6.8%
    T45: expected=929, observed=822, diff=+107, rel_err=11.5%
    T46: expected=2, observed=3, diff=+1, rel_err=26.7%
    T47: expected=501, observed=445, diff=+56, rel_err=11.1%
    T48: expected=7, observed=0, diff=+7, rel_err=100.0%
    T49: expected=8, observed=4, diff=+4, rel_err=49.4%
    T50: expected=612, observed=559, diff=+53, rel_err=8.6%
    T51: expected=3, observed=2, diff=+1, rel_err=49.9%
    T52: expected=101, observed=83, diff=+18, rel_err=18.2%
    T53: expected=91, observed=67, diff=+24, rel_err=26.0%
    T54: expected=48, observed=38, diff=+10, rel_err=21.1%
    T55: expected=1902, observed=1696, diff=+206, rel_err=10.9%
    T56: expected=352, observed=318, diff=+34, rel_err=9.7%
    T57: expected=24, observed=20, diff=+4, rel_err=18.3%
    T58: expected=75, observed=58, diff=+17, rel_err=22.4%
    T59: expected=15, observed=16, diff=+1, rel_err=9.8%
    T60: expected=238, observed=214, diff=+24, rel_err=10.3%
    U01: expected=0, observed=0, diff=+0, rel_err=0.0%
    U02: expected=0, observed=0, diff=+0, rel_err=0.0%
    U03: expected=0, observed=0, diff=+0, rel_err=0.0%
    U04: expected=0, observed=0, diff=+0, rel_err=0.0%
    U05: expected=0, observed=0, diff=+0, rel_err=0.0%
    U06: expected=0, observed=0, diff=+0, rel_err=0.0%
    U07: expected=0, observed=0, diff=+0, rel_err=0.0%
    U08: expected=0, observed=0, diff=+0, rel_err=0.0%
    U09: expected=0, observed=0, diff=+0, rel_err=0.0%
    U10: expected=0, observed=0, diff=+0, rel_err=0.0%
    U11: expected=0, observed=0, diff=+0, rel_err=0.0%
    U12: expected=0, observed=0, diff=+0, rel_err=0.0%
    U13: expected=0, observed=0, diff=+0, rel_err=0.0%
    U14: expected=0, observed=0, diff=+0, rel_err=0.0%
    U15: expected=0, observed=0, diff=+0, rel_err=0.0%
    U16: expected=0, observed=0, diff=+0, rel_err=0.0%
    U17: expected=0, observed=0, diff=+0, rel_err=0.0%
    U18: expected=0, observed=0, diff=+0, rel_err=0.0%
    U19: expected=0, observed=0, diff=+0, rel_err=0.0%
    U20: expected=0, observed=0, diff=+0, rel_err=0.0%
    U21: expected=0, observed=0, diff=+0, rel_err=0.0%
    U22: expected=0, observed=0, diff=+0, rel_err=0.0%
    U23: expected=0, observed=0, diff=+0, rel_err=0.0%
    U24: expected=0, observed=0, diff=+0, rel_err=0.0%
    U25: expected=0, observed=0, diff=+0, rel_err=0.0%
    U26: expected=0, observed=0, diff=+0, rel_err=0.0%
    U27: expected=0, observed=0, diff=+0, rel_err=0.0%
    U28: expected=0, observed=0, diff=+0, rel_err=0.0%
    U29: expected=0, observed=0, diff=+0, rel_err=0.0%
    U30: expected=0, observed=0, diff=+0, rel_err=0.0%
    U31: expected=0, observed=0, diff=+0, rel_err=0.0%
    U32: expected=0, observed=0, diff=+0, rel_err=0.0%
    U33: expected=0, observed=0, diff=+0, rel_err=0.0%
    U34: expected=0, observed=0, diff=+0, rel_err=0.0%
    U35: expected=0, observed=0, diff=+0, rel_err=0.0%
    U36: expected=0, observed=0, diff=+0, rel_err=0.0%
    U37: expected=0, observed=0, diff=+0, rel_err=0.0%
    U38: expected=0, observed=0, diff=+0, rel_err=0.0%
    U39: expected=0, observed=0, diff=+0, rel_err=0.0%
    U40: expected=0, observed=0, diff=+0, rel_err=0.0%
2026-03-14 12:51:56,824 INFO  rigel.region_evidence — Processed 65000 query-name groups
2026-03-14 12:51:56,827 INFO  rigel.region_evidence — Region evidence: 551 regions, 54192 FL observations
2026-03-14 12:51:56,828 INFO  rigel.calibration — gDNA calibration: 113 seed regions (of 551 total)
2026-03-14 12:51:56,828 INFO  rigel.calibration — gDNA calibration: initial κ_sym=10000.0, density=7.16e-03 (frozen)
2026-03-14 12:51:56,828 INFO  rigel.calibration — gDNA calibration: converged after 1 iterations, κ_sym=10000.0
2026-03-14 12:51:56,828 INFO  __main__ — Calibration: κ_est=10000.0 (true=5.0), density=7.16e-03, seed=113, iter=1, conv=True
2026-03-14 12:51:56,830 INFO  __main__ — ============================================================
2026-03-14 12:51:56,830 INFO  __main__ — Run 14/120: T01=314 T02=23 T03=242 T04=201 T05=2470 T06=37 T07=15 T08=27 T09=24 T10=103 T11=4127 T12=3988 T13=457 T14=50 T15=181 T16=1379 T17=17 T18=2083 T19=379 T20=212 T21=179 T22=44 T23=3472 T24=1396 T25=329 T26=16 T27=1511 T28=488 T29=1418 T30=387 T31=11 T32=4471 T33=2881 T34=11 T35=466 T36=242 T37=47 T38=4305 T39=401 T40=42 T41=4777 T42=18 T43=2408 T44=4985 T45=3196 T46=15 T47=2378 T48=11 T49=25 T50=2556 T51=12 T52=274 T53=432 T54=210 T55=4920 T56=1177 T57=48 T58=316 T59=24 T60=459 N19=161 N06=17 N16=459 N47=1098 N53=250 N38=1938 N45=1105 N08=12 N41=2680 N24=825 N33=1240 N54=118 N10=43 N50=767 N36=136 N23=1592 N30=147 N31=5 N46=7 N56=461 N22=26 N43=1183 N58=178 N12=2389 N13=206 N55=2703 N21=74 N39=141 N35=273 N03=105 N14=16 N25=183 N02=13 N27=780 N28=246 N51=4 N48=5 N15=56 N40=24 N09=13 N04=76 N26=4 N42=7 N57=15 N44=2406 N29=653 N18=1119 N01=131 N37=17 N20=67 N59=14 N07=5 N52=83 N05=923 N17=8 N32=1490 N49=11 N34=4 N60=149 N11=1509 ss=0.5
2026-03-14 12:51:57,926 INFO  rigel.sim.annotation — Wrote 100 transcripts (275 exon lines) → /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_3mzt9dpj/work/annotations.gtf
2026-03-14 12:51:59,762 INFO  rigel.sim.oracle_bam — Wrote 65000 read pairs to /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_3mzt9dpj/work/sweep_oracle.bam (mRNA=22318, nRNA=27682, gDNA=15000)
2026-03-14 12:51:59,793 INFO  rigel.index — [START] Loading references from /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_3mzt9dpj/work/sweep.fa
2026-03-14 12:51:59,793 INFO  rigel.index — [DONE] Read 1 references
2026-03-14 12:51:59,794 INFO  rigel.index — [START] Reading transcripts from /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_3mzt9dpj/work/annotations.gtf
2026-03-14 12:51:59,795 INFO  rigel.index — [DONE] Read 100 transcripts
2026-03-14 12:51:59,795 INFO  rigel.index — [START] Computing nRNA table
2026-03-14 12:51:59,796 INFO  rigel.index — [DONE] Found 100 unique nRNA spans from 100 transcripts
2026-03-14 12:51:59,798 INFO  rigel.index — [START] Building splice junctions
2026-03-14 12:51:59,798 INFO  rigel.index — [DONE] Found 175 splice junctions
2026-03-14 12:51:59,799 INFO  rigel.index — [START] Building genomic intervals
2026-03-14 12:51:59,800 INFO  rigel.index — [DONE] Found 651 genomic intervals
2026-03-14 12:51:59,801 INFO  rigel.index — [START] Building calibration regions
2026-03-14 12:51:59,803 INFO  rigel.index — [DONE] Found 551 calibration regions
2026-03-14 12:51:59,803 INFO  rigel.index — Index written to /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_3mzt9dpj/work/index
2026-03-14 12:51:59,843 INFO  rigel.pipeline — [START] Native C++ BAM scan → resolve + train + buffer
2026-03-14 12:52:00,415 INFO  rigel.pipeline — [DONE] Native scan: 65,000 fragments → 54,139 same-strand, 0 ambig-strand, 10,861 intergenic, 54,139 buffered (2.6 MB in memory, 0 chunks spilled), 0 multimapper molecules
2026-03-14 12:52:00,415 INFO  rigel.strand_model — Strand models (κ=2.0):
2026-03-14 12:52:00,415 INFO  rigel.strand_model —   [exonic_spliced] (RNA — used for scoring)  5,156 obs, p_r1_sense=0.5091, specificity=0.5091
2026-03-14 12:52:00,415 INFO  rigel.strand_model —   [exonic] (diagnostic)  54,139 obs, p_r1_sense=0.4994, specificity=0.5006
2026-03-14 12:52:00,415 INFO  rigel.strand_model —   [intergenic] (diagnostic)  10,861 obs, p_r1_sense=0.4965, specificity=0.5035
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model — Fragment length models: 65,000 total observations
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   Global: mean=241.7, std=56.1, median=243.0, mode=247
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   UNSPLICED: 48,983 obs, mean=245.8, mode=241
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   SPLICED_ANNOT: 5,156 obs, mean=259.6, mode=239
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   INTERGENIC: 10,861 obs, mean=215.1, mode=213
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   gDNA (mixed): 10861 weighted obs, mean=215.1, mode=213
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   Unspliced same-strand: 24,414 obs, mean=247.0, mode=248
2026-03-14 12:52:00,415 INFO  rigel.frag_length_model —   Unspliced opp-strand: 24,569 obs, mean=247.1, mode=253
2026-03-14 12:52:00,416 INFO  rigel.frag_length_model — Fragment length mixing: S=24414 sense, A=24569 anti, s_rna=0.5091, W_sense=1.0000, W_anti=0.9968
2026-03-14 12:52:00,416 INFO  rigel.frag_length_model —   Certainty: C_gdna=[1.000, 0.994], C_rna=[0.000, 0.000]
2026-03-14 12:52:00,416 INFO  rigel.frag_length_model —   gDNA model: 59612 weighted obs, mean=241.3
2026-03-14 12:52:00,416 INFO  rigel.frag_length_model —   RNA model: 5156 weighted obs, mean=259.6
2026-03-14 12:52:00,417 INFO  rigel.pipeline — [START] Quantifying 54,139 buffered fragments (locus-level EM: mRNA/nRNA/gDNA)
2026-03-14 12:52:00,447 INFO  rigel.pipeline — [DONE] Scan: 5,156 unique, 48,983 ambiguous units (80,387 RNA candidates)
2026-03-14 12:52:00,449 INFO  rigel.pipeline — [LOCI] 100 loci from 48,983 units (largest: 1 transcripts, 5145 units)
2026-03-14 12:52:00,449 INFO  rigel.pipeline — [INFO] Strand specificity: 0.509 (strand weight=0.000, density weight=1.000)
2026-03-14 12:52:00,451 INFO  rigel.locus — gDNA EB: global_density=0.00747678 reads/bp (N=48983), κ_ref=5.0
2026-03-14 12:52:00,452 INFO  rigel.locus — gDNA EB: κ_locus=200.0, median_locus_density=0.00740853, n_zero=0/100, n_high(≥0.001)=100/100
2026-03-14 12:52:00,480 INFO  rigel.pipeline — [DONE] Per-locus EM: 100 loci, 48,983 ambiguous fragments, gDNA EM=33718
2026-03-14 12:52:00,499 INFO  rigel.pipeline — [gDNA] total=33718 (EM=33718), contamination rate=62.49%
2026-03-14 12:52:00,817 INFO  __main__ — 
Benchmark: sweep_13
  Simulated: 65000 fragments
  Pipeline fragments: 65000 (alignment rate: 100.0%)
  Intergenic: 10861, Chimeric: 0
  Total expected: 22318, Total observed: 20241
  gDNA: expected=15000, pipeline=44579, diff=29579
  nRNA: expected=27682, pipeline=179, diff=27503
  All exact: False, Total abs error: 2090, Max rel error: 100.0%
  Per-transcript:
    T01: expected=196, observed=172, diff=+24, rel_err=12.5%
    T02: expected=9, observed=0, diff=+9, rel_err=100.0%
    T03: expected=49, observed=35, diff=+14, rel_err=28.6%
    T04: expected=124, observed=82, diff=+42, rel_err=33.8%
    T05: expected=1022, observed=947, diff=+75, rel_err=7.3%
    T06: expected=8, observed=6, diff=+2, rel_err=27.3%
    T07: expected=8, observed=6, diff=+2, rel_err=28.7%
    T08: expected=6, observed=0, diff=+6, rel_err=100.0%
    T09: expected=13, observed=11, diff=+2, rel_err=15.1%
    T10: expected=27, observed=14, diff=+13, rel_err=49.1%
    T11: expected=2444, observed=2237, diff=+207, rel_err=8.5%
    T12: expected=977, observed=863, diff=+114, rel_err=11.7%
    T13: expected=161, observed=145, diff=+16, rel_err=9.8%
    T14: expected=5, observed=7, diff=+2, rel_err=31.6%
    T15: expected=36, observed=29, diff=+7, rel_err=19.8%
    T16: expected=181, observed=171, diff=+10, rel_err=5.7%
    T17: expected=8, observed=4, diff=+4, rel_err=47.0%
    T18: expected=1204, observed=1081, diff=+123, rel_err=10.2%
    T19: expected=77, observed=70, diff=+7, rel_err=9.5%
    T20: expected=70, observed=59, diff=+11, rel_err=15.7%
    T21: expected=68, observed=65, diff=+3, rel_err=5.0%
    T22: expected=2, observed=0, diff=+2, rel_err=100.0%
    T23: expected=223, observed=206, diff=+17, rel_err=7.5%
    T24: expected=410, observed=344, diff=+66, rel_err=16.2%
    T25: expected=91, observed=80, diff=+11, rel_err=11.7%
    T26: expected=9, observed=4, diff=+5, rel_err=55.9%
    T27: expected=548, observed=501, diff=+47, rel_err=8.6%
    T28: expected=186, observed=159, diff=+27, rel_err=14.5%
    T29: expected=529, observed=506, diff=+23, rel_err=4.4%
    T30: expected=115, observed=90, diff=+25, rel_err=21.4%
    T31: expected=1, observed=1, diff=+0, rel_err=23.4%
    T32: expected=2668, observed=2482, diff=+186, rel_err=7.0%
    T33: expected=719, observed=645, diff=+74, rel_err=10.3%
    T34: expected=3, observed=0, diff=+3, rel_err=100.0%
    T35: expected=165, observed=139, diff=+26, rel_err=16.0%
    T36: expected=46, observed=29, diff=+17, rel_err=37.3%
    T37: expected=17, observed=22, diff=+5, rel_err=27.7%
    T38: expected=734, observed=700, diff=+34, rel_err=4.6%
    T39: expected=112, observed=93, diff=+19, rel_err=17.2%
    T40: expected=22, observed=11, diff=+11, rel_err=50.1%
    T41: expected=1238, observed=1166, diff=+72, rel_err=5.8%
    T42: expected=19, observed=2, diff=+17, rel_err=88.2%
    T43: expected=543, observed=519, diff=+24, rel_err=4.4%
    T44: expected=2307, observed=2108, diff=+199, rel_err=8.6%
    T45: expected=968, observed=886, diff=+82, rel_err=8.4%
    T46: expected=2, observed=0, diff=+2, rel_err=100.0%
    T47: expected=505, observed=450, diff=+55, rel_err=10.9%
    T48: expected=6, observed=0, diff=+6, rel_err=100.0%
    T49: expected=6, observed=2, diff=+4, rel_err=68.1%
    T50: expected=596, observed=556, diff=+40, rel_err=6.8%
    T51: expected=2, observed=0, diff=+2, rel_err=100.0%
    T52: expected=93, observed=80, diff=+13, rel_err=13.5%
    T53: expected=83, observed=55, diff=+28, rel_err=33.1%
    T54: expected=53, observed=45, diff=+8, rel_err=14.9%
    T55: expected=1900, observed=1734, diff=+166, rel_err=8.7%
    T56: expected=370, observed=332, diff=+38, rel_err=10.4%
    T57: expected=17, observed=15, diff=+2, rel_err=12.5%
    T58: expected=64, observed=51, diff=+13, rel_err=19.9%
    T59: expected=15, observed=11, diff=+4, rel_err=29.2%
    T60: expected=238, observed=215, diff=+23, rel_err=9.6%
    U01: expected=0, observed=0, diff=+0, rel_err=0.0%
    U02: expected=0, observed=0, diff=+0, rel_err=0.0%
    U03: expected=0, observed=0, diff=+0, rel_err=0.0%
    U04: expected=0, observed=0, diff=+0, rel_err=0.0%
    U05: expected=0, observed=0, diff=+0, rel_err=0.0%
    U06: expected=0, observed=0, diff=+0, rel_err=0.0%
    U07: expected=0, observed=0, diff=+0, rel_err=0.0%
    U08: expected=0, observed=0, diff=+0, rel_err=0.0%
    U09: expected=0, observed=0, diff=+0, rel_err=0.0%
    U10: expected=0, observed=0, diff=+0, rel_err=0.0%
    U11: expected=0, observed=0, diff=+0, rel_err=0.0%
    U12: expected=0, observed=0, diff=+0, rel_err=0.0%
    U13: expected=0, observed=0, diff=+0, rel_err=0.0%
    U14: expected=0, observed=0, diff=+0, rel_err=0.0%
    U15: expected=0, observed=0, diff=+0, rel_err=0.0%
    U16: expected=0, observed=0, diff=+0, rel_err=0.0%
    U17: expected=0, observed=0, diff=+0, rel_err=0.0%
    U18: expected=0, observed=0, diff=+0, rel_err=0.0%
    U19: expected=0, observed=0, diff=+0, rel_err=0.0%
    U20: expected=0, observed=0, diff=+0, rel_err=0.0%
    U21: expected=0, observed=0, diff=+0, rel_err=0.0%
    U22: expected=0, observed=0, diff=+0, rel_err=0.0%
    U23: expected=0, observed=0, diff=+0, rel_err=0.0%
    U24: expected=0, observed=0, diff=+0, rel_err=0.0%
    U25: expected=0, observed=0, diff=+0, rel_err=0.0%
    U26: expected=0, observed=0, diff=+0, rel_err=0.0%
    U27: expected=0, observed=0, diff=+0, rel_err=0.0%
    U28: expected=0, observed=0, diff=+0, rel_err=0.0%
    U29: expected=0, observed=0, diff=+0, rel_err=0.0%
    U30: expected=0, observed=0, diff=+0, rel_err=0.0%
    U31: expected=0, observed=0, diff=+0, rel_err=0.0%
    U32: expected=0, observed=0, diff=+0, rel_err=0.0%
    U33: expected=0, observed=0, diff=+0, rel_err=0.0%
    U34: expected=0, observed=0, diff=+0, rel_err=0.0%
    U35: expected=0, observed=0, diff=+0, rel_err=0.0%
    U36: expected=0, observed=0, diff=+0, rel_err=0.0%
    U37: expected=0, observed=0, diff=+0, rel_err=0.0%
    U38: expected=0, observed=0, diff=+0, rel_err=0.0%
    U39: expected=0, observed=0, diff=+0, rel_err=0.0%
    U40: expected=0, observed=0, diff=+0, rel_err=0.0%
2026-03-14 12:52:01,153 INFO  rigel.region_evidence — Processed 65000 query-name groups
2026-03-14 12:52:01,155 INFO  rigel.region_evidence — Region evidence: 551 regions, 54284 FL observations
2026-03-14 12:52:01,156 INFO  rigel.calibration — gDNA calibration: 118 seed regions (of 551 total)
2026-03-14 12:52:01,156 INFO  rigel.calibration — gDNA calibration: initial κ_sym=10000.0, density=7.26e-03 (frozen)
2026-03-14 12:52:01,156 INFO  rigel.calibration — gDNA calibration: converged after 1 iterations, κ_sym=10000.0
2026-03-14 12:52:01,157 INFO  __main__ — Calibration: κ_est=10000.0 (true=20.0), density=7.26e-03, seed=118, iter=1, conv=True
2026-03-14 12:52:01,158 INFO  __main__ — ============================================================
2026-03-14 12:52:01,158 INFO  __main__ — Run 15/120: T01=314 T02=23 T03=242 T04=201 T05=2470 T06=37 T07=15 T08=27 T09=24 T10=103 T11=4127 T12=3988 T13=457 T14=50 T15=181 T16=1379 T17=17 T18=2083 T19=379 T20=212 T21=179 T22=44 T23=3472 T24=1396 T25=329 T26=16 T27=1511 T28=488 T29=1418 T30=387 T31=11 T32=4471 T33=2881 T34=11 T35=466 T36=242 T37=47 T38=4305 T39=401 T40=42 T41=4777 T42=18 T43=2408 T44=4985 T45=3196 T46=15 T47=2378 T48=11 T49=25 T50=2556 T51=12 T52=274 T53=432 T54=210 T55=4920 T56=1177 T57=48 T58=316 T59=24 T60=459 N19=161 N06=17 N16=459 N47=1098 N53=250 N38=1938 N45=1105 N08=12 N41=2680 N24=825 N33=1240 N54=118 N10=43 N50=767 N36=136 N23=1592 N30=147 N31=5 N46=7 N56=461 N22=26 N43=1183 N58=178 N12=2389 N13=206 N55=2703 N21=74 N39=141 N35=273 N03=105 N14=16 N25=183 N02=13 N27=780 N28=246 N51=4 N48=5 N15=56 N40=24 N09=13 N04=76 N26=4 N42=7 N57=15 N44=2406 N29=653 N18=1119 N01=131 N37=17 N20=67 N59=14 N07=5 N52=83 N05=923 N17=8 N32=1490 N49=11 N34=4 N60=149 N11=1509 ss=0.5
2026-03-14 12:52:02,274 INFO  rigel.sim.annotation — Wrote 100 transcripts (275 exon lines) → /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_xwgwytdg/work/annotations.gtf
2026-03-14 12:52:04,111 INFO  rigel.sim.oracle_bam — Wrote 65000 read pairs to /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_xwgwytdg/work/sweep_oracle.bam (mRNA=22318, nRNA=27682, gDNA=15000)
2026-03-14 12:52:04,143 INFO  rigel.index — [START] Loading references from /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_xwgwytdg/work/sweep.fa
2026-03-14 12:52:04,143 INFO  rigel.index — [DONE] Read 1 references
2026-03-14 12:52:04,144 INFO  rigel.index — [START] Reading transcripts from /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_xwgwytdg/work/annotations.gtf
2026-03-14 12:52:04,146 INFO  rigel.index — [DONE] Read 100 transcripts
2026-03-14 12:52:04,146 INFO  rigel.index — [START] Computing nRNA table
2026-03-14 12:52:04,146 INFO  rigel.index — [DONE] Found 100 unique nRNA spans from 100 transcripts
2026-03-14 12:52:04,148 INFO  rigel.index — [START] Building splice junctions
2026-03-14 12:52:04,149 INFO  rigel.index — [DONE] Found 175 splice junctions
2026-03-14 12:52:04,149 INFO  rigel.index — [START] Building genomic intervals
2026-03-14 12:52:04,151 INFO  rigel.index — [DONE] Found 651 genomic intervals
2026-03-14 12:52:04,151 INFO  rigel.index — [START] Building calibration regions
2026-03-14 12:52:04,153 INFO  rigel.index — [DONE] Found 551 calibration regions
2026-03-14 12:52:04,154 INFO  rigel.index — Index written to /var/folders/ph/_lsypp750wj0q9_44ksdh3_00000gq/T/rigel_sweep_xwgwytdg/work/index
2026-03-14 12:52:04,192 INFO  rigel.pipeline — [START] Native C++ BAM scan → resolve + train + buffer
2026-03-14 12:52:04,609 INFO  rigel.pipeline — [DONE] Native scan: 65,000 fragments → 54,145 same-strand, 0 ambig-strand, 10,855 intergenic, 54,145 buffered (2.6 MB in memory, 0 chunks spilled), 0 multimapper molecules
2026-03-14 12:52:04,609 INFO  rigel.strand_model — Strand models (κ=2.0):
2026-03-14 12:52:04,609 INFO  rigel.strand_model —   [exonic_spliced] (RNA — used for scoring)  5,102 obs, p_r1_sense=0.5086, specificity=0.5086
2026-03-14 12:52:04,609 INFO  rigel.strand_model —   [exonic] (diagnostic)  54,145 obs, p_r1_sense=0.5002, specificity=0.5002
2026-03-14 12:52:04,609 INFO  rigel.strand_model —   [intergenic] (diagnostic)  10,855 obs, p_r1_sense=0.5079, specificity=0.5079
2026-03-14 12:52:04,609 INFO  rigel.frag_length_model — Fragment length models: 65,000 total observations
2026-03-14 12:52:04,609 INFO  rigel.frag_length_model —   Global: mean=241.7, std=56.1, median=243.0, mode=247
2026-03-14 12:52:04,609 INFO  rigel.frag_length_model —   UNSPLICED: 49,043 obs, mean=245.8, mode=250
2026-03-14 12:52:04,609 INFO  rigel.frag_length_model —   SPLICED_ANNOT: 5,102 obs, mean=258.9, mode=260
2026-03-14 12:52:04,609 INFO  rigel.frag_length_model —   INTERGENIC: 10,855 obs, mean=215.1, mode=213
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   gDNA (mixed): 10855 weighted obs, mean=215.1, mode=213
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   Unspliced same-strand: 24,486 obs, mean=247.4, mode=236
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   Unspliced opp-strand: 24,557 obs, mean=247.0, mode=253
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model — Fragment length mixing: S=24486 sense, A=24557 anti, s_rna=0.5086, W_sense=1.0000, W_anti=0.9986
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   Certainty: C_gdna=[1.000, 0.997], C_rna=[0.000, 0.000]
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   gDNA model: 59792 weighted obs, mean=241.4
2026-03-14 12:52:04,610 INFO  rigel.frag_length_model —   RNA model: 5102 weighted obs, mean=258.9
2026-03-14 12:52:04,611 INFO  rigel.pipeline — [START] Quantifying 54,145 buffered fragments (locus-level EM: mRNA/nRNA/gDNA)
2026-03-14 12:52:04,638 INFO  rigel.pipeline — [DONE] Scan: 5,102 unique, 49,043 ambiguous units (80,473 RNA candidates)
2026-03-14 12:52:04,640 INFO  rigel.pipeline — [LOCI] 100 loci from 49,043 units (largest: 1 transcripts, 5146 units)
2026-03-14 12:52:04,640 INFO  rigel.pipeline — [INFO] Strand specificity: 0.509 (strand weight=0.000, density weight=1.000)
2026-03-14 12:52:04,641 INFO  rigel.locus — gDNA EB: global_density=0.00745626 reads/bp (N=49043), κ_ref=5.0
2026-03-14 12:52:04,642 INFO  rigel.locus — gDNA EB: κ_locus=200.0, median_locus_density=0.00740138, n_zero=0/100, n_high(≥0.001)=100/100
2026-03-14 12:52:04,668 INFO  rigel.pipeline — [DONE] Per-locus EM: 100 loci, 49,043 ambiguous fragments, gDNA EM=33589
2026-03-14 12:52:04,687 INFO  rigel.pipeline — [gDNA] total=33589 (EM=33589), contamination rate=62.24%
2026-03-14 12:52:04,998 INFO  __main__ — 
Benchmark: sweep_14
  Simulated: 65000 fragments
  Pipeline fragments: 65000 (alignment rate: 100.0%)
  Intergenic: 10855, Chimeric: 0
  Total expected: 22318, Total observed: 20376
  gDNA: expected=15000, pipeline=44444, diff=29444
  nRNA: expected=27682, pipeline=180, diff=27502
  All exact: False, Total abs error: 1950, Max rel error: 100.0%
  Per-transcript:
    T01: expected=191, observed=158, diff=+33, rel_err=17.3%
    T02: expected=8, observed=4, diff=+4, rel_err=56.2%
    T03: expected=54, observed=36, diff=+18, rel_err=34.0%
    T04: expected=125, observed=108, diff=+17, rel_err=13.4%
    T05: expected=1037, observed=965, diff=+72, rel_err=6.9%
    T06: expected=7, observed=5, diff=+2, rel_err=23.8%
    T07: expected=8, observed=9, diff=+1, rel_err=13.4%
    T08: expected=6, observed=1, diff=+5, rel_err=80.6%
    T09: expected=14, observed=11, diff=+3, rel_err=24.1%
    T10: expected=25, observed=15, diff=+10, rel_err=38.9%
    T11: expected=2444, observed=2270, diff=+174, rel_err=7.1%
    T12: expected=995, observed=922, diff=+73, rel_err=7.4%
    T13: expected=172, observed=164, diff=+8, rel_err=4.6%
    T14: expected=6, observed=6, diff=+0, rel_err=2.2%
    T15: expected=37, observed=34, diff=+3, rel_err=9.2%
    T16: expected=190, observed=178, diff=+12, rel_err=6.3%
    T17: expected=8, observed=5, diff=+3, rel_err=35.4%
    T18: expected=1194, observed=1088, diff=+106, rel_err=8.8%
    T19: expected=74, observed=58, diff=+16, rel_err=21.3%
    T20: expected=69, observed=61, diff=+8, rel_err=11.5%
    T21: expected=68, observed=52, diff=+16, rel_err=23.0%
    T22: expected=3, observed=0, diff=+3, rel_err=100.0%
    T23: expected=214, observed=202, diff=+12, rel_err=5.8%
    T24: expected=412, observed=352, diff=+60, rel_err=14.4%
    T25: expected=92, observed=81, diff=+11, rel_err=12.1%
    T26: expected=7, observed=5, diff=+2, rel_err=32.8%
    T27: expected=564, observed=519, diff=+45, rel_err=8.1%
    T28: expected=184, observed=162, diff=+22, rel_err=12.0%
    T29: expected=535, observed=496, diff=+39, rel_err=7.2%
    T30: expected=114, observed=107, diff=+7, rel_err=6.4%
    T31: expected=0, observed=0, diff=+0, rel_err=0.0%
    T32: expected=2665, observed=2517, diff=+148, rel_err=5.6%
    T33: expected=716, observed=663, diff=+53, rel_err=7.4%
    T34: expected=3, observed=1, diff=+2, rel_err=51.3%
    T35: expected=172, observed=122, diff=+50, rel_err=29.0%
    T36: expected=46, observed=29, diff=+17, rel_err=36.5%
    T37: expected=17, observed=19, diff=+2, rel_err=12.1%
    T38: expected=747, observed=684, diff=+63, rel_err=8.5%
    T39: expected=109, observed=101, diff=+8, rel_err=7.8%
    T40: expected=24, observed=16, diff=+8, rel_err=35.2%
    T41: expected=1220, observed=1097, diff=+123, rel_err=10.0%
    T42: expected=18, observed=7, diff=+11, rel_err=63.1%
    T43: expected=561, observed=510, diff=+51, rel_err=9.1%
    T44: expected=2280, observed=2073, diff=+207, rel_err=9.1%
    T45: expected=958, observed=882, diff=+76, rel_err=7.9%
    T46: expected=2, observed=0, diff=+2, rel_err=100.0%
    T47: expected=502, observed=464, diff=+38, rel_err=7.7%
