target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA RPL32 ENST00000429711.7	chr3	12835713	12836207	14	5.59935047534486e-06	14	0	0	14	14	0.8035857847758702	0.9301512837409973	0.2857142857142857
mRNA POLG ENST00000532363.2	chr15	89327014	89327349	14	5.59935047534486e-06	14	0	14	0	14	0.6541009268590382	0.7054917812347412	0.0
mRNA PIGQ ENST00000409527.6	chr16	570757	574731	14	5.59935047534486e-06	14	0	13	0	13	0.4157898093440703	0.9273936152458191	0.07142857142857142
mRNA RETREG1-AS1 ENST00000653650.1	chr5	16681159	16681905	14	5.59935047534486e-06	14	0	0	14	14	0.3569153845310211	0.5539287328720093	0.0
nRNA chr12:6,539,576-6,556,073(-)	chr12	6540053	6555925	14	5.59935047534486e-06	0	14	14	0	10	0.1990740214075361	0.6732032299041748	0.0
mRNA BCL2L1 ENST00000307677.5	chr20	31721718	31722309	14	5.59935047534486e-06	14	0	0	14	14	0.13038057621036256	0.1368236392736435	0.0
nRNA chr19:43,766,585-43,769,827(-)	chr19	43767532	43769731	14	5.59935047534486e-06	0	14	14	0	14	0.13839344148124968	0.22124147415161133	0.0
nRNA chr3:132,317,436-132,333,492(+)	chr3	132317440	132332388	14	5.59935047534486e-06	0	14	14	0	14	0.2388997578195163	0.2893308103084564	0.0
mRNA SCYL1 ENST00000524944.5	chr11	65537972	65538662	14	5.59935047534486e-06	14	0	8	6	9	0.45922358334064484	1.0	0.14285714285714285
mRNA ZNF862 ENST00000488265.1	chr7	149850173	149850649	14	5.59935047534486e-06	14	0	14	0	14	0.47229582803057774	0.6548203825950623	0.0
mRNA MFGE8 ENST00000559770.1	chr15	88906617	88910125	14	5.59935047534486e-06	14	0	14	0	13	0.5646050380808967	0.9491629600524902	0.07142857142857142
mRNA DNAH8 ENST00000373278.8	chr6	38722792	38723193	14	5.59935047534486e-06	14	0	14	0	14	0.6431849684034076	0.6792121529579163	0.0
mRNA C1orf50 ENST00000650521.1	chr1	42774743	42775687	14	5.59935047534486e-06	14	0	14	0	14	0.35213544432606014	0.46237683296203613	0.0
mRNA AMBN ENST00000449493.2	chr4	70606207	70606857	14	5.59935047534486e-06	14	0	14	0	14	0.17773706865097796	0.23323297500610352	0.0
mRNA HTATIP2 ENST00000419348.6	chr11	20363907	20383574	14	5.59935047534486e-06	14	0	14	0	12	0.5160064824989864	0.7449731230735779	0.0
mRNA PDE2A-AS2 ENST00000545254.1	chr11	72584591	72585048	14	5.59935047534486e-06	14	0	0	14	14	0.5290968716144562	0.5832227468490601	0.0
nRNA ENST00000418257.1	chr10	89362300	89363363	14	5.59935047534486e-06	0	14	0	14	14	0.594101043684142	0.8018537759780884	0.0
mRNA CYTH3 ENST00000466543.1	chr7	6170849	6171307	14	5.59935047534486e-06	14	0	14	0	14	0.5808983061994825	0.709768533706665	0.0
mRNA PTPRA ENST00000356147.3	chr20	2964880	3038439	14	5.59935047534486e-06	14	0	14	0	12	0.8084822722843715	0.9219750761985779	0.14285714285714285
nRNA chr19:46,003,005-46,018,392(+)	chr19	46006483	46018249	14	5.59935047534486e-06	0	14	14	0	11	0.29707061858581646	0.9720267057418823	0.21428571428571427
nRNA chr4:99,574,823-99,623,997(+)	chr4	99583252	99622993	14	5.59935047534486e-06	0	14	5	8	12	0.1787152116053871	0.9463485479354858	0.14285714285714285
nRNA chrX:91,434,594-91,437,000(+)	chrX	91435443	91436853	14	5.59935047534486e-06	0	14	14	0	14	0.23728131423039095	0.3191600739955902	0.0
nRNA chr2:70,941,816-70,948,552(-)	chr2	70943354	70948550	14	5.59935047534486e-06	0	14	0	14	14	0.2568378834319966	0.3463163375854492	0.0
nRNA ENST00000505751.1	chr19	34022732	34023192	14	5.59935047534486e-06	0	14	14	0	14	0.8362388951437814	0.9551255106925964	0.5
nRNA ENST00000621523.1	chr15	75639771	75640419	14	5.59935047534486e-06	0	14	0	14	14	0.36487251094409395	0.4479798376560211	0.0
mRNA LRRC37A5P ENST00000536054.6	chr9	111602835	111613384	14	5.59935047534486e-06	14	0	14	0	14	0.3067971393465996	0.3797167241573334	0.0
nRNA ENST00000545713.1	chr12	17400401	17400839	14	5.59935047534486e-06	0	14	0	0	14	0.5615159198641777	0.7078995704650879	0.0
mRNA TMPRSS3 ENST00000478680.1	chr21	42381890	42382233	14	5.59935047534486e-06	14	0	14	0	14	0.6099148392677307	0.6281229853630066	0.0
nRNA chr15:100,475,836-100,479,496(-)	chr15	100475908	100479478	14	5.59935047534486e-06	0	14	14	0	14	0.6327339879104069	0.7333523631095886	0.0
mRNA PITPNM1 ENST00000436757.6	chr11	67491788	67504105	14	5.59935047534486e-06	14	0	14	0	13	0.1521540880203247	0.1902124285697937	0.0
nRNA chr15:31,339,932-31,372,443(+)	chr15	31345421	31372230	14	5.59935047534486e-06	0	14	14	0	14	0.5414286000388009	0.6439605951309204	0.0
mRNA MRPS25 ENST00000444840.6	chr3	15051898	15065312	14	5.59935047534486e-06	14	0	2	12	14	0.2683308188404356	0.588610053062439	0.0
mRNA KANK1 ENST00000689779.1	chr9	710959	745367	14	5.59935047534486e-06	14	0	14	0	14	0.037890648136713674	0.04340135678648949	0.0
mRNA NWD1 ENST00000674033.1	chr19	16744435	16744939	14	5.59935047534486e-06	14	0	14	0	14	0.6463967391422817	0.7661410570144653	0.0
mRNA SYMPK ENST00000245934.12	chr19	45815381	45831566	14	5.59935047534486e-06	14	0	13	0	10	0.8780528051512582	0.9445606470108032	0.42857142857142855
nRNA chr20:35,772,011-35,950,370(+)	chr20	35801322	35941051	14	5.59935047534486e-06	0	14	11	0	9	0.3737806654535234	1.0	0.2857142857142857
mRNA CALM2 ENST00000460218.5	chr2	47170738	47172659	14	5.59935047534486e-06	14	0	14	0	14	0.549345389008522	0.6585251688957214	0.0
nRNA chr7:142,433,894-142,434,394(+)	chr7	142433779	142434376	14	5.59935047534486e-06	0	14	14	0	11	0.4222780976976667	0.6071667075157166	0.0
mRNA TERF1 ENST00000518961.1	chr8	73027049	73030773	14	5.59935047534486e-06	14	0	10	0	10	0.5743034375565392	0.9342737197875977	0.2857142857142857
nRNA chrX:48,574,448-48,576,591(+)	chrX	48574584	48576536	14	5.59935047534486e-06	0	14	13	1	14	0.3023048270759838	0.4792248606681824	0.0
nRNA chr7:66,797,371-66,808,064(+)	chr7	66799010	66805570	14	5.59935047534486e-06	0	14	14	0	14	0.24445484897920064	0.3161652982234955	0.0
nRNA chr7:143,387,888-143,388,597(+)	chr7	143388011	143388597	14	5.59935047534486e-06	0	14	14	0	14	0.35536488158894436	0.45011118054389954	0.0
nRNA chr20:36,190,764-36,221,944(+)	chr20	36194349	36220002	14	5.59935047534486e-06	0	14	14	0	14	0.02945107314735651	0.044601406902074814	0.0
mRNA TMEM25 ENST00000313236.10	chr11	118532153	118535765	14	5.59935047534486e-06	14	0	14	0	14	0.20173878861325129	0.26974380016326904	0.0
mRNA B9D2 ENST00000243578.8	chr19	41354502	41354982	14	5.59935047534486e-06	14	0	0	14	14	0.7469377634780747	0.8617317080497742	0.0
nRNA chr4:75,965,783-75,975,844(-)	chr4	75965816	75974326	14	5.59935047534486e-06	0	14	14	0	14	0.10682710592768022	0.13433107733726501	0.0
mRNA USPL1 ENST00000465952.5	chr13	30630878	30631440	14	5.59935047534486e-06	14	0	14	0	14	0.19461967796087265	0.21850265562534332	0.0
nRNA ENST00000563131.2	chr15	89201090	89201634	14	5.59935047534486e-06	0	14	0	14	14	0.720586257321494	0.8691598176956177	0.0
mRNA DCAF17 ENST00000468592.5	chr2	171481008	171481456	14	5.59935047534486e-06	14	0	14	0	14	0.6408397065741676	0.7690783739089966	0.0
nRNA chr5:180,899,076-180,950,906(+)	chr5	180902181	181003438	14	5.59935047534486e-06	0	14	13	0	12	0.0854630175578807	0.506309986114502	0.0
mRNA DUSP4 ENST00000240101.2	chr8	29336644	29345770	14	5.59935047534486e-06	14	0	14	0	14	0.4179800663675581	0.693989634513855	0.0
nRNA chr14:22,320,187-22,320,691(+)	chr14	22320232	22320691	14	5.59935047534486e-06	0	14	0	14	14	0.7733923409666333	0.8987805843353271	0.0
nRNA chr14:70,596,211-70,597,830(-)	chr14	70596387	70597829	14	5.59935047534486e-06	0	14	14	0	14	0.4380919850830521	0.5817062854766846	0.0
nRNA chr9:113,595,471-113,597,743(+)	chr9	113595503	113597036	14	5.59935047534486e-06	0	14	14	0	14	0.23761524406394788	0.37067046761512756	0.0
mRNA CPEB4 ENST00000519467.1	chr5	173955919	173956399	14	5.59935047534486e-06	14	0	14	0	14	0.43470829193081173	0.4759971797466278	0.0
mRNA RERE ENST00000656437.1	chr1	8361159	8656433	14	5.59935047534486e-06	14	0	13	0	14	0.2736935280263424	0.8305545449256897	0.0
nRNA chr9:101,185,034-101,188,026(+)	chr9	101185066	101185704	14	5.59935047534486e-06	0	14	14	0	13	0.45105380564928055	0.9737675189971924	0.07142857142857142
nRNA chr1:175,006,582-175,008,897(+)	chr1	175006781	175008890	14	5.59935047534486e-06	0	14	14	0	14	0.4479829190032823	0.5522112250328064	0.0
nRNA ENST00000546688.1	chr12	89752948	89753800	14	5.59935047534486e-06	0	14	14	0	14	0.7885373405047825	0.8735061883926392	0.0
nRNA chr7:88,794,105-88,795,737(-)	chr7	88794141	88795150	14	5.59935047534486e-06	0	14	0	14	14	0.11895911342331342	0.3369765281677246	0.0
mRNA FXYD2 ENST00000514385.1	chr11	117817994	117818902	14	5.59935047534486e-06	14	0	1	13	14	0.2736718681241785	0.38857030868530273	0.0
nRNA chr11:103,062,075-103,089,318(-)	chr11	103062228	103083411	14	5.59935047534486e-06	0	14	14	0	14	0.06348655545817954	0.08277169615030289	0.0
mRNA BCAM ENST00000589558.1	chr19	44818747	44819225	14	5.59935047534486e-06	14	0	14	0	14	0.3352127415793283	0.41494905948638916	0.0
mRNA ATP2B4 ENST00000356729.5	chr1	203727569	203733624	14	5.59935047534486e-06	14	0	12	0	12	0.7931329352515084	0.9640445113182068	0.14285714285714285
nRNA chr14:35,053,199-35,081,103(+)	chr14	35053218	35079309	14	5.59935047534486e-06	0	14	13	0	13	0.2571076186639922	0.8049511313438416	0.0
nRNA chr8:61,644,599-61,651,431(-)	chr8	61646482	61651367	14	5.59935047534486e-06	0	14	14	0	14	0.18368663731962442	0.2724941670894623	0.0
mRNA UBE4B ENST00000487244.5	chr1	10170964	10171320	14	5.59935047534486e-06	14	0	14	0	14	0.8116405010223389	0.9068354964256287	0.14285714285714285
mRNA CERS2 ENST00000368954.10	chr1	150965825	150966264	14	5.59935047534486e-06	14	0	0	14	14	0.9132755100727081	0.9411870837211609	0.8571428571428571
mRNA KDM3B ENST00000507996.5	chr5	138420747	138436005	14	5.59935047534486e-06	14	0	14	0	14	0.16940052009054593	0.20599365234375	0.0
nRNA ENST00000621407.1	mixed	142501	181331826	14	5.59935047534486e-06	0	14	0	6	14	0.2742524269436087	0.6210204362869263	0.0
mRNA DNAJB2 ENST00000336576.10	chr2	219284644	219286245	14	5.59935047534486e-06	14	0	14	0	14	0.24898498984319822	0.6162911653518677	0.0
nRNA chr7:21,900,898-21,905,709(-)	chr7	21902132	21905702	14	5.59935047534486e-06	0	14	14	0	14	0.18388576033924306	0.2772884666919708	0.0
mRNA B3GALNT2 ENST00000675555.1	chr1	235449938	235450325	14	5.59935047534486e-06	14	0	0	14	14	0.5197168567350933	0.5478338599205017	0.0
mRNA KIF13B ENST00000521515.1	chr8	29146076	29190999	14	5.59935047534486e-06	14	0	14	0	13	0.6747567845242364	0.8070793747901917	0.0
mRNA CFLAR-AS1 ENST00000627956.2	chr2	201148742	201149200	14	5.59935047534486e-06	14	0	0	14	14	0.6814931588513511	0.775372326374054	0.0
nRNA chr3:186,048,581-186,064,560(-)	chr3	186048765	186064551	14	5.59935047534486e-06	0	14	14	0	13	0.24054170187030519	0.5917780995368958	0.0
mRNA ANKRD52 ENST00000267116.8	chr12	56238372	56245576	14	5.59935047534486e-06	14	0	14	0	14	0.7638266198337078	0.8989274501800537	0.0
mRNA GZMB ENST00000526004.1	chr14	24631585	24632094	14	5.59935047534486e-06	14	0	0	14	14	0.401727346437318	0.47568297386169434	0.0
nRNA chr19:14,477,759-14,480,596(-)	chr19	14478184	14480516	14	5.59935047534486e-06	0	14	14	0	14	0.22488937806338072	0.4803687632083893	0.0
mRNA CCDC43 ENST00000592333.1	chr17	44681738	44682126	14	5.59935047534486e-06	14	0	0	14	14	0.8542318599564689	0.9219605326652527	0.5
mRNA PXDN ENST00000433670.5	chr2	1653275	1653783	14	5.59935047534486e-06	14	0	14	0	14	0.5714063601834434	0.622456967830658	0.0
mRNA STK33 ENST00000534493.5	chr11	8392291	8413675	14	5.59935047534486e-06	14	0	14	0	14	0.4930673560925892	0.5423386693000793	0.0
nRNA chr7:35,846,759-35,872,762(+)	chr7	35846911	35847513	14	5.59935047534486e-06	0	14	0	14	14	0.27841542129005703	0.4046971797943115	0.0
mRNA DNAI4 ENST00000488333.2	chr1	66904915	66905370	14	5.59935047534486e-06	14	0	14	0	14	0.7240018461431775	0.8226336240768433	0.0
nRNA chr15:40,872,213-40,874,234(-)	chr15	40872634	40874191	14	5.59935047534486e-06	0	14	14	0	14	0.14906013703772	0.24143697321414948	0.0
mRNA ANKRD18A ENST00000562942.3	chr9	38542953	38543660	14	5.59935047534486e-06	14	0	0	14	13	0.5313628645879882	0.8984022736549377	0.0
mRNA CD200R1 ENST00000490004.1	chr3	112928918	112929476	14	5.59935047534486e-06	14	0	14	0	14	0.5857476464339665	0.7305004596710205	0.0
nRNA ENST00000613638.1	mixed	18890027	131178765	14	5.59935047534486e-06	0	14	8	0	14	0.8921243718692234	0.9626726508140564	0.5714285714285714
mRNA PLPPR2 ENST00000688289.1	chr19	11361255	11365140	14	5.59935047534486e-06	14	0	14	0	14	0.17779579173241342	0.20159830152988434	0.0
nRNA chr5:16,616,157-16,681,905(+)	chr5	16666540	16681605	14	5.59935047534486e-06	0	14	0	14	14	0.082859968633524	0.12110239267349243	0.0
nRNA chr19:38,917,813-38,919,784(-)	chr19	38917816	38919768	14	5.59935047534486e-06	0	14	14	0	13	0.25492026949567453	0.6415940523147583	0.0
mRNA GXYLT2 ENST00000389617.9	chr3	72908411	168425393	14	5.59935047534486e-06	14	0	13	0	13	0.49605866628033773	1.0	0.07142857142857142
mRNA FASLG ENST00000340030.4	chr1	172659145	172666050	14	5.59935047534486e-06	14	0	12	0	12	0.49582388724333476	0.9630609154701233	0.14285714285714285
nRNA chr12:65,245,299-65,246,539(+)	chr12	65245481	65246430	14	5.59935047534486e-06	0	14	14	0	12	0.5300234364611762	0.7043869495391846	0.0
mRNA ESCO2 ENST00000523910.1	chr8	27776526	27777150	14	5.59935047534486e-06	14	0	14	0	14	0.7378117314406804	0.8153868317604065	0.0
nRNA chr19:16,234,043-16,234,784(+)	chr19	16234043	16234661	14	5.59935047534486e-06	0	14	14	0	13	0.5100822448730469	0.7245796322822571	0.0
nRNA chr14:20,891,384-20,892,348(+)	chr14	20891557	20892118	14	5.59935047534486e-06	0	14	14	0	14	0.2337768684540476	0.37077364325523376	0.0
mRNA SP8 ENST00000361443.4	chr7	20784320	20785703	14	5.59935047534486e-06	14	0	14	0	14	0.26802983454295565	0.3720182478427887	0.0
nRNA chr4:6,053,756-6,061,701(-)	chr4	6053895	6060711	14	5.59935047534486e-06	0	14	14	0	14	0.2258491494825908	0.2649228274822235	0.0
mRNA ARHGEF7 ENST00000700426.1	chr13	111275632	111303466	14	5.59935047534486e-06	14	0	12	0	13	0.2317517442362649	0.6280495524406433	0.0
mRNA SLC18B1 ENST00000275227.9	chr6	132769914	132770335	14	5.59935047534486e-06	14	0	14	0	14	0.6763272136449814	0.7436771988868713	0.0
mRNA IFRD1 ENST00000429071.5	chr7	112450480	112457373	14	5.59935047534486e-06	14	0	14	0	14	0.49676615265863283	0.5863265991210938	0.0
mRNA FBRSL1 ENST00000650108.1	chr12	132489564	132584032	14	5.59935047534486e-06	14	0	14	0	14	0.23792704407657897	0.4091084897518158	0.0
mRNA COPS3 ENST00000268717.10	chr17	17246722	17247145	14	5.59935047534486e-06	14	0	14	0	14	0.7936068842453616	0.990932822227478	0.35714285714285715
mRNA PRKACB ENST00000370685.7	chr1	84144286	84235790	14	5.59935047534486e-06	14	0	14	0	14	0.7777280882000923	0.9661648869514465	0.14285714285714285
nRNA chr7:50,592,878-50,595,840(-)	chr7	50592892	50595746	14	5.59935047534486e-06	0	14	13	0	14	0.4072924756578037	0.5068075656890869	0.0
nRNA chr16:50,304,393-50,309,198(+)	chr16	50304467	50308845	14	5.59935047534486e-06	0	14	14	0	14	0.24095883326871054	0.30492374300956726	0.0
mRNA PTPN12 ENST00000248594.11	chr7	77537306	77639642	14	5.59935047534486e-06	14	0	14	0	14	0.1989312343565481	0.7875940799713135	0.0
nRNA chr19:41,796,616-41,811,554(+)	chr19	41797426	41811390	14	5.59935047534486e-06	0	14	14	0	10	0.2866069879382849	0.8395064473152161	0.0
mRNA RTKN ENST00000472518.1	chr2	74432016	74432646	14	5.59935047534486e-06	14	0	14	0	14	0.3968214254294123	0.5134957432746887	0.0
nRNA chr9:121,299,792-121,332,843(+)	chr9	121300220	121331745	14	5.59935047534486e-06	0	14	14	0	14	0.039762487435447316	0.06707855314016342	0.0
nRNA chr19:17,859,931-17,863,319(+)	chr19	17861274	17863244	14	5.59935047534486e-06	0	14	14	0	14	0.1898406594991684	0.23048168420791626	0.0
mRNA GRB2 ENST00000577711.1	chr17	75393427	75393766	14	5.59935047534486e-06	14	0	14	0	14	0.9136924488203866	0.952579140663147	0.7857142857142857
nRNA chr5:171,419,646-171,457,626(+)	chr5	171420091	171457022	13	5.199396869963084e-06	0	13	13	0	13	0.160143093420909	0.2270854115486145	0.0
nRNA chr3:33,382,551-33,386,633(+)	chr3	33383959	33385916	13	5.199396869963084e-06	0	13	13	0	13	0.18870575568423822	0.26688989996910095	0.0
mRNA PDE4A ENST00000590407.1	chr19	10459136	10467311	13	5.199396869963084e-06	13	0	13	0	12	0.37783941397300136	0.995944619178772	0.07692307692307693
nRNA chr12:108,784,796-108,807,690(-)	chr12	108789095	108806463	13	5.199396869963084e-06	0	13	13	0	13	0.08616022335795256	0.11863130331039429	0.0
nRNA chr7:93,349,897-93,356,186(+)	chr7	93349915	93356146	13	5.199396869963084e-06	0	13	13	0	13	0.15603894453782302	0.19962617754936218	0.0
nRNA chr3:52,548,010-52,679,714(-)	chr3	52550576	52678659	13	5.199396869963084e-06	0	13	11	2	13	0.016838666911308583	0.020231550559401512	0.0
mRNA NFATC2 ENST00000610033.5	chr20	51432077	51542668	13	5.199396869963084e-06	13	0	13	0	13	0.34355489852336735	0.7150121331214905	0.0
nRNA chr4:1,804,491-1,805,859(+)	chr4	1804781	1805823	13	5.199396869963084e-06	0	13	13	0	9	0.2887141697395306	0.5497934222221375	0.0
nRNA chr17:41,582,278-41,586,895(-)	chr17	41582971	41586465	13	5.199396869963084e-06	0	13	13	0	11	0.27075858715061957	1.0	0.15384615384615385
mRNA HEBP1 ENST00000014930.9	chr12	12974916	13000254	13	5.199396869963084e-06	13	0	7	6	13	0.8921493731725675	0.9771134853363037	0.9230769230769231
nRNA chr2:27,039,919-27,041,033(+)	chr2	27039989	27040914	13	5.199396869963084e-06	0	13	13	0	13	0.24948807476231685	0.38872599601745605	0.0
mRNA SLC22A17 ENST00000354772.10	chr14	23346382	23352282	13	5.199396869963084e-06	13	0	13	0	13	0.41874591318460613	0.4866611957550049	0.0
nRNA chr5:157,300,817-157,303,123(+)	chr5	157302439	157302947	13	5.199396869963084e-06	0	13	13	0	13	0.34396741453271645	0.49472954869270325	0.0
nRNA chr6:143,450,804-143,472,261(+)	chr6	143450870	143471624	13	5.199396869963084e-06	0	13	12	0	13	0.15534124623697537	0.9543554782867432	0.07692307692307693
mRNA FAM174A ENST00000509040.1	chr5	100535413	100535902	13	5.199396869963084e-06	13	0	13	0	13	0.42226745646733505	0.4500572979450226	0.0
nRNA chr1:156,243,911-156,248,056(-)	chr1	156244204	156246263	13	5.199396869963084e-06	0	13	13	0	11	0.15472630239450014	0.47392216324806213	0.0
nRNA chr1:76,867,479-76,869,074(+)	chr1	76868306	76868783	13	5.199396869963084e-06	0	13	13	0	13	0.5262775919758357	0.7364913821220398	0.0
mRNA COPB2 ENST00000677073.1	chr3	139355391	139357082	13	5.199396869963084e-06	13	0	0	13	13	0.2871968359328233	0.3487357795238495	0.0
mRNA ESRRA ENST00000000442.11	chr11	64307186	64315269	13	5.199396869963084e-06	13	0	13	0	6	0.6395315482066228	0.8972841501235962	0.0
nRNA chr6:38,675,924-38,683,215(-)	chr6	38677136	38683059	13	5.199396869963084e-06	0	13	13	0	13	0.18620556592941284	0.24883097410202026	0.0
mRNA POT1 ENST00000393329.5	chr7	124822402	124841176	13	5.199396869963084e-06	13	0	13	0	13	0.17906730793989623	0.24637474119663239	0.0
mRNA OR2AG2 ENST00000641169.1	chr11	6767929	6769141	13	5.199396869963084e-06	13	0	13	0	13	0.12177240733916943	0.17809946835041046	0.0
nRNA chr6:37,649,870-37,663,989(-)	chr6	37650209	37658497	13	5.199396869963084e-06	0	13	13	0	13	0.11743983425773107	0.16267620027065277	0.0
mRNA ZNF823 ENST00000586121.1	chr19	11722715	11723344	13	5.199396869963084e-06	13	0	13	0	13	0.3065604269504547	0.34312713146209717	0.0
nRNA chr7:74,210,005-74,220,734(+)	chr7	74215804	74220720	13	5.199396869963084e-06	0	13	13	0	13	0.1473241505714563	0.17346787452697754	0.0
nRNA chr7:120,988,696-121,050,868(+)	chr7	120989376	121047203	13	5.199396869963084e-06	0	13	13	0	13	0.08030806023340958	0.10080420225858688	0.0
mRNA LRRFIP1 ENST00000308482.14	chr2	237779437	237779929	13	5.199396869963084e-06	13	0	13	0	13	0.42907171982985276	0.5075546503067017	0.0
nRNA chr8:144,317,916-144,326,674(-)	chr8	144318245	144321528	13	5.199396869963084e-06	0	13	13	0	7	0.4018331877887249	0.75080806016922	0.0
nRNA chr15:45,430,606-45,433,340(+)	chr15	45430923	45433258	13	5.199396869963084e-06	0	13	0	13	13	0.34855948331264347	0.5294312834739685	0.0
nRNA chr3:31,732,586-31,830,180(-)	chr3	31732965	31798041	13	5.199396869963084e-06	0	13	13	0	10	0.3036207536665293	0.914936900138855	0.23076923076923078
mRNA WDHD1 ENST00000420358.2	chr14	54941172	55008715	13	5.199396869963084e-06	13	0	13	0	13	0.7898223170867333	0.8872219920158386	0.0
mRNA ZNF266 ENST00000590306.5	chr19	9413151	9414447	13	5.199396869963084e-06	13	0	13	0	13	0.12200884721600093	0.1438768208026886	0.0
mRNA NECTIN1 ENST00000340882.2	chr11	119677560	119678741	13	5.199396869963084e-06	13	0	13	0	13	0.672344295737835	0.7885326147079468	0.0
mRNA CEMIP ENST00000560027.1	chr15	80936676	80938140	13	5.199396869963084e-06	13	0	0	13	13	0.44441954447672916	0.5827898383140564	0.0
mRNA KCNMB1 ENST00000521859.1	chr5	170383283	170383836	13	5.199396869963084e-06	13	0	0	13	13	0.431452119579682	0.4710663855075836	0.0
nRNA chr11:61,313,672-61,315,750(-)	chr11	61313724	61314620	13	5.199396869963084e-06	0	13	13	0	12	0.22268651597774947	0.6225830912590027	0.0
nRNA chr5:147,393,824-147,401,602(-)	chr5	147393850	147401082	13	5.199396869963084e-06	0	13	13	0	13	0.19624665121619517	0.2878277003765106	0.0
nRNA chr3:58,162,546-58,170,636(-)	chr3	58162874	58169900	13	5.199396869963084e-06	0	13	0	13	13	0.09303625716039768	0.1329340636730194	0.0
nRNA chr18:70,138,262-70,150,018(-)	chr18	70139369	70149194	13	5.199396869963084e-06	0	13	13	0	13	0.15257804382305878	0.212784081697464	0.0
mRNA CLTA ENST00000540080.5	chr9	36190855	36212053	13	5.199396869963084e-06	13	0	13	0	13	0.5703607324797374	0.8803539276123047	0.0
nRNA chr19:496,453-505,343(+)	chr19	496485	505121	13	5.199396869963084e-06	0	13	0	13	12	0.23422604312117284	0.8294344544410706	0.0
nRNA chr22:37,490,361-37,509,149(-)	chr22	37491656	37509000	13	5.199396869963084e-06	0	13	13	0	13	0.06606847585107271	0.08722451329231262	0.0
nRNA ENST00000507033.1	chr4	39480572	39481379	13	5.199396869963084e-06	0	13	13	0	13	0.28124590103442854	0.305563747882843	0.0
mRNA COPA ENST00000696210.1	chr1	160343133	160343555	13	5.199396869963084e-06	13	0	1	12	13	0.7740182188841013	0.866426944732666	0.0
mRNA ACTN4 ENST00000588618.5	chr19	38647666	38721872	13	5.199396869963084e-06	13	0	13	0	13	0.8696200125492536	0.9913903474807739	0.8461538461538461
nRNA chr16:682,574-683,600(-)	chr16	682685	683534	13	5.199396869963084e-06	0	13	10	3	10	0.21696185836425194	0.298718124628067	0.0
mRNA METTL3 ENST00000544500.5	chr14	21503376	21503826	13	5.199396869963084e-06	13	0	13	0	13	0.33661202971751875	0.44677478075027466	0.0
mRNA PHF6 ENST00000332070.7	chrX	134425210	134427707	13	5.199396869963084e-06	13	0	13	0	13	0.7892751798320276	0.9501742124557495	0.46153846153846156
nRNA chr10:37,829,277-37,838,111(-)	chr10	37832055	37837926	13	5.199396869963084e-06	0	13	13	0	13	0.09594586606209095	0.17141029238700867	0.0
mRNA ANKRD29 ENST00000322980.13	chr18	23600626	23601303	13	5.199396869963084e-06	13	0	13	0	13	0.5943188296201137	0.8298009634017944	0.0
nRNA chr1:12,244,423-12,249,603(+)	chr1	12244468	12249591	13	5.199396869963084e-06	0	13	13	0	13	0.20953660372358102	0.3108530044555664	0.0
mRNA PHF11 ENST00000486276.1	chr13	49526210	49528935	13	5.199396869963084e-06	13	0	13	0	13	0.6636470349935385	0.7371712923049927	0.0
nRNA chrX:129,557,860-129,592,338(+)	chrX	129558431	129590337	13	5.199396869963084e-06	0	13	12	0	10	0.22268055193126202	0.820425271987915	0.0
mRNA TMEM143 ENST00000601522.1	chr19	48363292	48363673	13	5.199396869963084e-06	13	0	13	0	13	0.7479094037642846	0.8371825218200684	0.0
mRNA RELT ENST00000537771.1	chr11	73393701	73394696	13	5.199396869963084e-06	13	0	12	0	13	0.30193963990761685	0.3983212113380432	0.0
nRNA ENST00000356130.7	chr11	124423947	124424710	13	5.199396869963084e-06	0	13	0	0	13	0.20433597839795625	0.27445873618125916	0.0
mRNA MSMO1 ENST00000504317.1	chr4	165340226	165340627	13	5.199396869963084e-06	13	0	13	0	13	0.878352912572714	0.9476384520530701	0.38461538461538464
mRNA PECR ENST00000265322.8	chr2	216038937	216039358	13	5.199396869963084e-06	13	0	13	0	13	0.9074589976897607	0.9708512425422668	0.7692307692307693
mRNA BORA ENST00000651477.1	chr13	72727923	72755403	13	5.199396869963084e-06	13	0	12	1	13	0.7332200087033786	0.8842682242393494	0.0
mRNA CSK ENST00000567135.5	chr15	74799179	74799480	13	5.199396869963084e-06	13	0	13	0	13	0.6568432352863826	0.7444307804107666	0.0
mRNA FABP1 ENST00000472846.1	chr2	88125916	88126346	13	5.199396869963084e-06	13	0	13	0	13	0.5177675760709323	0.630669355392456	0.0
nRNA chr10:102,869,469-102,901,899(+)	chr10	102869545	102890771	13	5.199396869963084e-06	0	13	13	0	13	0.0841117945428078	0.10349012911319733	0.0
mRNA NME4 ENST00000468031.1	chr16	398176	399709	13	5.199396869963084e-06	13	0	12	0	12	0.3477598036137911	0.5817928910255432	0.0
mRNA GRHL1 ENST00000494520.1	chr2	9960966	9961409	13	5.199396869963084e-06	13	0	13	0	13	0.5117292160598131	0.8338281512260437	0.0
