condition	true_pool	pred_pool	zc	zs	count
gdna_zero_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	15566
gdna_zero_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	9218
gdna_zero_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	61398
gdna_zero_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	170499
gdna_zero_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	33433
gdna_zero_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10493
gdna_zero_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	62
gdna_zero_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	779
gdna_zero_ss_0.50_nrna_high	mrna	gdna	unambig	unspliced	2
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	598512
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	153369
gdna_zero_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	59532
gdna_zero_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	2974
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2404
gdna_zero_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37519
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	134060
gdna_zero_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	9952
gdna_zero_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	897
gdna_zero_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	58087
gdna_zero_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	159366
gdna_zero_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	33895
gdna_zero_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	10671
gdna_zero_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	3608
gdna_zero_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10196
gdna_zero_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	62
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	779
gdna_zero_ss_0.99_nrna_high	mrna	gdna	unambig	unspliced	2
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	603406
gdna_low_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	36821
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	152499
gdna_low_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	21300
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2376
gdna_low_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37772
gdna_low_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	10204
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	133125
gdna_low_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	37723
gdna_low_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	107187
gdna_low_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	23487
gdna_low_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10918
gdna_low_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	61639
gdna_low_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34879
gdna_low_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	52
gdna_low_ss_0.50_nrna_high	gdna	gdna	.	unknown	219495
gdna_low_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	24641
gdna_low_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	3360
gdna_low_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	316
gdna_low_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	327
gdna_low_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	1159
gdna_low_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	625
gdna_low_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	56
gdna_low_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	21
gdna_low_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	1696
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	801
gdna_low_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	39763
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	617242
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	152499
gdna_low_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	4522
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2376
gdna_low_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37772
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	135920
gdna_low_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	7886
gdna_low_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	1219
gdna_low_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	57289
gdna_low_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	151583
gdna_low_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10338
gdna_low_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	4501
gdna_low_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35529
gdna_low_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	16593
gdna_low_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	52
gdna_low_ss_0.99_nrna_high	gdna	gdna	.	unknown	219495
gdna_low_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	2187
gdna_low_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	23055
gdna_low_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	2970
gdna_low_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	727
gdna_low_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	1183
gdna_low_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	56
gdna_low_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	306
gdna_low_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	21
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	801
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	603331
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151872
gdna_med_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	33611
gdna_med_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	25356
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2357
gdna_med_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37682
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	132971
gdna_med_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	8777
gdna_med_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	82479
gdna_med_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	28859
gdna_med_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	32538
gdna_med_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10810
gdna_med_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34665
gdna_med_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	86483
gdna_med_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	51
gdna_med_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	96762
gdna_med_ss_0.50_nrna_high	gdna	gdna	.	unknown	879867
gdna_med_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	12973
gdna_med_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	4175
gdna_med_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	1629
gdna_med_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	3210
gdna_med_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	1083
gdna_med_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	166
gdna_med_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	135
gdna_med_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	3287
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	756
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	613556
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151872
gdna_med_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	39976
gdna_med_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	8766
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2357
gdna_med_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37682
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	134569
gdna_med_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	2358
gdna_med_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	8108
gdna_med_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	141480
gdna_med_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	54105
gdna_med_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10078
gdna_med_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	8024
gdna_med_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35218
gdna_med_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	26929
gdna_med_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	51
gdna_med_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	94613
gdna_med_ss_0.99_nrna_high	gdna	gdna	.	unknown	879867
gdna_med_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	12611
gdna_med_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	5959
gdna_med_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	3575
gdna_med_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	2151
gdna_med_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	923
gdna_med_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	166
gdna_med_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	135
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	756
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	598903
gdna_high_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	39337
gdna_high_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	24528
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151732
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2364
gdna_high_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37369
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	131445
gdna_high_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	10342
gdna_high_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	78894
gdna_high_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	30035
gdna_high_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	90413
gdna_high_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	31409
gdna_high_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10772
gdna_high_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34310
gdna_high_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	52
gdna_high_ss_0.50_nrna_high	gdna	gdna	.	unknown	1759164
gdna_high_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	195105
gdna_high_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	26438
gdna_high_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	2831
gdna_high_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	7857
gdna_high_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	5923
gdna_high_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	2086
gdna_high_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	373
gdna_high_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	223
gdna_high_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	3201
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	778
gdna_high_ss_0.50_nrna_high	mrna	gdna	unambig	unspliced	1
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	611376
gdna_high_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	37025
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151732
gdna_high_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	14367
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2364
gdna_high_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37369
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	133472
gdna_high_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	4117
gdna_high_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	7399
gdna_high_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	131384
gdna_high_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	50464
gdna_high_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	37374
gdna_high_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	11596
gdna_high_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10156
gdna_high_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34859
gdna_high_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	52
gdna_high_ss_0.99_nrna_high	gdna	gdna	.	unknown	1759164
gdna_high_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	193500
gdna_high_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	26260
gdna_high_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	9220
gdna_high_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	6165
gdna_high_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	3468
gdna_high_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	373
gdna_high_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	1627
gdna_high_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	223
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	778
gdna_high_ss_0.99_nrna_high	mrna	gdna	unambig	unspliced	1
