condition	locus_id	true_pool	pred_pool	count
gdna_med_ss_0.99_nrna_zero	27	gdna	mrna	248
gdna_med_ss_0.99_nrna_zero	24	gdna	mrna	352
gdna_med_ss_0.99_nrna_zero	6	gdna	mrna	191
gdna_med_ss_0.99_nrna_zero	17	gdna	mrna	65
gdna_med_ss_0.99_nrna_zero	-1	gdna	unresolved	128
gdna_med_ss_0.99_nrna_zero	31	gdna	nrna	63
gdna_med_ss_0.99_nrna_zero	28	gdna	mrna	19
gdna_med_ss_0.99_nrna_zero	10	gdna	mrna	91
gdna_med_ss_0.99_nrna_zero	2	gdna	mrna	26
gdna_med_ss_0.99_nrna_zero	9	gdna	mrna	59
gdna_med_ss_0.99_nrna_zero	19	gdna	mrna	95
gdna_med_ss_0.99_nrna_zero	26	gdna	mrna	215
gdna_med_ss_0.99_nrna_zero	47	gdna	mrna	32
gdna_med_ss_0.99_nrna_zero	36	gdna	mrna	38
gdna_med_ss_0.99_nrna_zero	7	gdna	nrna	36
gdna_med_ss_0.99_nrna_zero	25	gdna	mrna	104
gdna_med_ss_0.99_nrna_zero	5	gdna	mrna	129
gdna_med_ss_0.99_nrna_zero	0	gdna	mrna	18
gdna_med_ss_0.99_nrna_zero	22	gdna	mrna	19
gdna_med_ss_0.99_nrna_zero	46	gdna	mrna	42
gdna_med_ss_0.99_nrna_zero	33	gdna	mrna	26
gdna_med_ss_0.99_nrna_zero	14	gdna	mrna	31
gdna_med_ss_0.99_nrna_zero	38	gdna	mrna	7
gdna_med_ss_0.99_nrna_zero	3	gdna	mrna	12
gdna_med_ss_0.99_nrna_zero	18	gdna	mrna	4
gdna_med_ss_0.99_nrna_zero	12	gdna	mrna	19
gdna_med_ss_0.99_nrna_zero	49	gdna	mrna	15
gdna_med_ss_0.99_nrna_zero	13	gdna	mrna	10
gdna_med_ss_0.99_nrna_zero	48	gdna	mrna	4
gdna_med_ss_0.99_nrna_zero	34	mrna	mrna	36606
gdna_med_ss_0.99_nrna_zero	43	mrna	mrna	14942
gdna_med_ss_0.99_nrna_zero	26	mrna	mrna	9501
gdna_med_ss_0.99_nrna_zero	10	mrna	mrna	8527
gdna_med_ss_0.99_nrna_zero	17	mrna	mrna	4647
gdna_med_ss_0.99_nrna_zero	20	mrna	nrna	3548
gdna_med_ss_0.99_nrna_zero	7	mrna	nrna	2217
gdna_med_ss_0.99_nrna_zero	19	mrna	mrna	1378
gdna_med_ss_0.99_nrna_zero	25	mrna	mrna	1592
gdna_med_ss_0.99_nrna_zero	14	mrna	mrna	152
gdna_med_ss_0.99_nrna_zero	15	mrna	mrna	178311
gdna_med_ss_0.99_nrna_zero	28	mrna	mrna	52
gdna_med_ss_0.99_nrna_zero	39	mrna	mrna	66282
gdna_med_ss_0.99_nrna_zero	13	mrna	mrna	30
gdna_med_ss_0.99_nrna_zero	1	mrna	mrna	4698
gdna_med_ss_0.99_nrna_zero	18	mrna	mrna	17
gdna_med_ss_0.99_nrna_zero	2	mrna	mrna	260
gdna_med_ss_0.99_nrna_zero	41	mrna	mrna	6301
gdna_med_ss_0.99_nrna_zero	21	mrna	mrna	79135
gdna_med_ss_0.99_nrna_zero	22	mrna	mrna	4419
gdna_med_ss_0.99_nrna_zero	31	mrna	nrna	4155
gdna_med_ss_0.99_nrna_zero	32	mrna	mrna	23266
gdna_med_ss_0.99_nrna_zero	33	mrna	mrna	451
gdna_med_ss_0.99_nrna_zero	47	mrna	mrna	252
gdna_med_ss_0.99_nrna_zero	38	mrna	mrna	12
gdna_med_ss_0.99_nrna_zero	37	mrna	mrna	757
gdna_med_ss_0.99_nrna_zero	46	mrna	mrna	100
gdna_high_ss_0.50_nrna_zero	24	mrna	mrna	110252
gdna_high_ss_0.50_nrna_zero	-1	mrna	gdna	23434
gdna_high_ss_0.50_nrna_zero	27	mrna	mrna	71978
gdna_high_ss_0.50_nrna_zero	30	mrna	mrna	34832
gdna_high_ss_0.50_nrna_zero	44	mrna	mrna	93939
gdna_high_ss_0.50_nrna_zero	5	mrna	mrna	10120
gdna_high_ss_0.50_nrna_zero	9	mrna	mrna	6699
gdna_high_ss_0.50_nrna_zero	6	mrna	mrna	11528
gdna_high_ss_0.50_nrna_zero	3	mrna	mrna	3845
gdna_high_ss_0.50_nrna_zero	35	mrna	mrna	1972
gdna_high_ss_0.50_nrna_zero	45	mrna	mrna	34690
gdna_high_ss_0.50_nrna_zero	12	mrna	mrna	479
gdna_high_ss_0.50_nrna_zero	0	mrna	mrna	334
gdna_high_ss_0.50_nrna_zero	52	mrna	mrna	68287
gdna_high_ss_0.50_nrna_zero	8	mrna	mrna	116
gdna_high_ss_0.50_nrna_zero	49	mrna	mrna	32
gdna_high_ss_0.50_nrna_zero	48	mrna	mrna	8
gdna_high_ss_0.50_nrna_zero	42	mrna	nrna	858
gdna_high_ss_0.50_nrna_zero	4	mrna	mrna	83376
gdna_high_ss_0.50_nrna_zero	36	mrna	mrna	1075
gdna_high_ss_0.50_nrna_zero	-1	gdna	gdna	1987517
gdna_high_ss_0.50_nrna_zero	39	gdna	mrna	531
gdna_high_ss_0.50_nrna_zero	24	gdna	mrna	861
gdna_high_ss_0.50_nrna_zero	31	gdna	nrna	166
gdna_high_ss_0.50_nrna_zero	52	gdna	mrna	770
gdna_high_ss_0.50_nrna_zero	27	gdna	mrna	596
gdna_high_ss_0.50_nrna_zero	32	gdna	mrna	547
gdna_high_ss_0.50_nrna_zero	12	gdna	mrna	42
gdna_high_ss_0.50_nrna_zero	17	gdna	mrna	166
gdna_high_ss_0.50_nrna_zero	10	gdna	mrna	228
gdna_high_ss_0.50_nrna_zero	26	gdna	mrna	561
gdna_high_ss_0.50_nrna_zero	19	gdna	mrna	195
gdna_high_ss_0.50_nrna_zero	37	gdna	mrna	170
gdna_high_ss_0.50_nrna_zero	45	gdna	mrna	250
gdna_high_ss_0.50_nrna_zero	20	gdna	nrna	121
gdna_high_ss_0.50_nrna_zero	9	gdna	mrna	186
gdna_high_ss_0.50_nrna_zero	41	gdna	mrna	565
gdna_high_ss_0.50_nrna_zero	34	gdna	mrna	536
gdna_high_ss_0.50_nrna_zero	1	gdna	mrna	211
gdna_high_ss_0.50_nrna_zero	6	gdna	mrna	471
gdna_high_ss_0.50_nrna_zero	21	gdna	mrna	1181
gdna_high_ss_0.50_nrna_zero	4	gdna	mrna	599
gdna_high_ss_0.50_nrna_zero	36	gdna	mrna	93
gdna_high_ss_0.50_nrna_zero	15	gdna	mrna	771
gdna_high_ss_0.50_nrna_zero	43	gdna	mrna	457
gdna_high_ss_0.50_nrna_zero	30	gdna	mrna	177
gdna_high_ss_0.50_nrna_zero	44	gdna	mrna	493
gdna_high_ss_0.50_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.50_nrna_zero	42	gdna	nrna	82
gdna_high_ss_0.50_nrna_zero	35	gdna	mrna	237
gdna_high_ss_0.50_nrna_zero	5	gdna	mrna	386
gdna_high_ss_0.50_nrna_zero	22	gdna	mrna	59
gdna_high_ss_0.50_nrna_zero	14	gdna	mrna	33
gdna_high_ss_0.50_nrna_zero	25	gdna	mrna	187
gdna_high_ss_0.50_nrna_zero	0	gdna	mrna	24
gdna_high_ss_0.50_nrna_zero	7	gdna	nrna	68
gdna_high_ss_0.50_nrna_zero	13	gdna	mrna	8
gdna_high_ss_0.50_nrna_zero	3	gdna	mrna	36
gdna_high_ss_0.50_nrna_zero	2	gdna	mrna	45
gdna_high_ss_0.50_nrna_zero	47	gdna	mrna	61
gdna_high_ss_0.50_nrna_zero	33	gdna	mrna	31
gdna_high_ss_0.50_nrna_zero	18	gdna	mrna	7
gdna_high_ss_0.50_nrna_zero	46	gdna	mrna	37
gdna_high_ss_0.50_nrna_zero	28	gdna	mrna	11
gdna_high_ss_0.50_nrna_zero	48	gdna	mrna	6
gdna_high_ss_0.50_nrna_zero	49	gdna	mrna	10
gdna_high_ss_0.50_nrna_zero	34	mrna	mrna	35879
gdna_high_ss_0.50_nrna_zero	43	mrna	mrna	14260
gdna_high_ss_0.50_nrna_zero	26	mrna	mrna	8662
gdna_high_ss_0.50_nrna_zero	10	mrna	mrna	8226
gdna_high_ss_0.50_nrna_zero	17	mrna	mrna	4424
gdna_high_ss_0.50_nrna_zero	20	mrna	nrna	3365
gdna_high_ss_0.50_nrna_zero	7	mrna	nrna	2109
gdna_high_ss_0.50_nrna_zero	19	mrna	mrna	1052
gdna_high_ss_0.50_nrna_zero	25	mrna	mrna	1276
gdna_high_ss_0.50_nrna_zero	14	mrna	mrna	102
gdna_high_ss_0.50_nrna_zero	15	mrna	mrna	177828
gdna_high_ss_0.50_nrna_zero	28	mrna	mrna	20
gdna_high_ss_0.50_nrna_zero	39	mrna	mrna	65545
gdna_high_ss_0.50_nrna_zero	13	mrna	mrna	11
gdna_high_ss_0.50_nrna_zero	1	mrna	mrna	4392
gdna_high_ss_0.50_nrna_zero	18	mrna	mrna	25
gdna_high_ss_0.50_nrna_zero	2	mrna	mrna	210
gdna_high_ss_0.50_nrna_zero	41	mrna	mrna	5480
gdna_high_ss_0.50_nrna_zero	8	gdna	mrna	7
gdna_high_ss_0.50_nrna_zero	21	mrna	mrna	77440
gdna_high_ss_0.50_nrna_zero	22	mrna	mrna	4328
gdna_high_ss_0.50_nrna_zero	31	mrna	nrna	3928
gdna_high_ss_0.50_nrna_zero	32	mrna	mrna	22485
gdna_high_ss_0.50_nrna_zero	33	mrna	mrna	406
gdna_high_ss_0.50_nrna_zero	47	mrna	mrna	132
gdna_high_ss_0.50_nrna_zero	38	mrna	mrna	9
gdna_high_ss_0.50_nrna_zero	38	gdna	mrna	2
gdna_high_ss_0.50_nrna_zero	37	mrna	mrna	478
gdna_high_ss_0.50_nrna_zero	46	mrna	mrna	74
gdna_high_ss_0.99_nrna_zero	24	mrna	mrna	110629
gdna_high_ss_0.99_nrna_zero	-1	mrna	gdna	15043
gdna_high_ss_0.99_nrna_zero	27	mrna	mrna	72312
gdna_high_ss_0.99_nrna_zero	30	mrna	mrna	34901
gdna_high_ss_0.99_nrna_zero	44	mrna	mrna	94067
gdna_high_ss_0.99_nrna_zero	5	mrna	mrna	10406
gdna_high_ss_0.99_nrna_zero	9	mrna	mrna	6815
gdna_high_ss_0.99_nrna_zero	6	mrna	mrna	11915
gdna_high_ss_0.99_nrna_zero	3	mrna	mrna	3861
gdna_high_ss_0.99_nrna_zero	35	mrna	mrna	2157
gdna_high_ss_0.99_nrna_zero	45	mrna	mrna	34780
gdna_high_ss_0.99_nrna_zero	12	mrna	mrna	525
gdna_high_ss_0.99_nrna_zero	0	mrna	mrna	365
gdna_high_ss_0.99_nrna_zero	52	mrna	mrna	69072
gdna_high_ss_0.99_nrna_zero	8	mrna	mrna	133
gdna_high_ss_0.99_nrna_zero	49	mrna	mrna	37
gdna_high_ss_0.99_nrna_zero	48	mrna	mrna	9
gdna_high_ss_0.99_nrna_zero	42	mrna	nrna	911
gdna_high_ss_0.99_nrna_zero	4	mrna	mrna	83701
gdna_high_ss_0.99_nrna_zero	36	mrna	mrna	1131
gdna_high_ss_0.99_nrna_zero	-1	gdna	gdna	1991040
gdna_high_ss_0.99_nrna_zero	39	gdna	mrna	379
gdna_high_ss_0.99_nrna_zero	24	gdna	mrna	643
gdna_high_ss_0.99_nrna_zero	52	gdna	mrna	551
gdna_high_ss_0.99_nrna_zero	27	gdna	mrna	447
gdna_high_ss_0.99_nrna_zero	32	gdna	mrna	345
gdna_high_ss_0.99_nrna_zero	10	gdna	mrna	154
gdna_high_ss_0.99_nrna_zero	35	gdna	mrna	174
gdna_high_ss_0.99_nrna_zero	45	gdna	mrna	198
gdna_high_ss_0.99_nrna_zero	17	gdna	mrna	119
gdna_high_ss_0.99_nrna_zero	19	gdna	mrna	154
gdna_high_ss_0.99_nrna_zero	34	gdna	mrna	359
gdna_high_ss_0.99_nrna_zero	41	gdna	mrna	391
gdna_high_ss_0.99_nrna_zero	21	gdna	mrna	843
gdna_high_ss_0.99_nrna_zero	5	gdna	mrna	239
gdna_high_ss_0.99_nrna_zero	4	gdna	mrna	445
gdna_high_ss_0.99_nrna_zero	26	gdna	mrna	352
gdna_high_ss_0.99_nrna_zero	15	gdna	mrna	615
gdna_high_ss_0.99_nrna_zero	43	gdna	mrna	343
gdna_high_ss_0.99_nrna_zero	31	gdna	nrna	108
gdna_high_ss_0.99_nrna_zero	8	gdna	mrna	12
gdna_high_ss_0.99_nrna_zero	44	gdna	mrna	363
gdna_high_ss_0.99_nrna_zero	6	gdna	mrna	314
gdna_high_ss_0.99_nrna_zero	2	gdna	mrna	34
gdna_high_ss_0.99_nrna_zero	25	gdna	mrna	134
gdna_high_ss_0.99_nrna_zero	37	gdna	mrna	124
gdna_high_ss_0.99_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.99_nrna_zero	12	gdna	mrna	25
gdna_high_ss_0.99_nrna_zero	1	gdna	mrna	127
gdna_high_ss_0.99_nrna_zero	42	gdna	nrna	52
gdna_high_ss_0.99_nrna_zero	22	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	20	gdna	nrna	77
gdna_high_ss_0.99_nrna_zero	49	gdna	mrna	12
gdna_high_ss_0.99_nrna_zero	36	gdna	mrna	54
gdna_high_ss_0.99_nrna_zero	30	gdna	mrna	132
gdna_high_ss_0.99_nrna_zero	46	gdna	mrna	45
gdna_high_ss_0.99_nrna_zero	7	gdna	nrna	44
gdna_high_ss_0.99_nrna_zero	0	gdna	mrna	25
gdna_high_ss_0.99_nrna_zero	9	gdna	mrna	109
gdna_high_ss_0.99_nrna_zero	13	gdna	mrna	8
gdna_high_ss_0.99_nrna_zero	47	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	3	gdna	mrna	27
gdna_high_ss_0.99_nrna_zero	28	gdna	mrna	22
gdna_high_ss_0.99_nrna_zero	33	gdna	mrna	25
gdna_high_ss_0.99_nrna_zero	14	gdna	mrna	36
gdna_high_ss_0.99_nrna_zero	48	gdna	mrna	6
gdna_high_ss_0.99_nrna_zero	18	gdna	mrna	7
gdna_high_ss_0.99_nrna_zero	34	mrna	mrna	36350
gdna_high_ss_0.99_nrna_zero	43	mrna	mrna	14589
gdna_high_ss_0.99_nrna_zero	26	mrna	mrna	9176
gdna_high_ss_0.99_nrna_zero	10	mrna	mrna	8395
gdna_high_ss_0.99_nrna_zero	17	mrna	mrna	4552
gdna_high_ss_0.99_nrna_zero	20	mrna	nrna	3466
gdna_high_ss_0.99_nrna_zero	7	mrna	nrna	2156
gdna_high_ss_0.99_nrna_zero	19	mrna	mrna	1260
gdna_high_ss_0.99_nrna_zero	25	mrna	mrna	1451
gdna_high_ss_0.99_nrna_zero	14	mrna	mrna	126
gdna_high_ss_0.99_nrna_zero	15	mrna	mrna	177942
gdna_high_ss_0.99_nrna_zero	28	mrna	mrna	33
gdna_high_ss_0.99_nrna_zero	39	mrna	mrna	65987
gdna_high_ss_0.99_nrna_zero	13	mrna	mrna	20
gdna_high_ss_0.99_nrna_zero	1	mrna	mrna	4559
gdna_high_ss_0.99_nrna_zero	18	mrna	mrna	24
gdna_high_ss_0.99_nrna_zero	2	mrna	mrna	247
gdna_high_ss_0.99_nrna_zero	41	mrna	mrna	5923
gdna_high_ss_0.99_nrna_zero	38	gdna	mrna	3
gdna_high_ss_0.99_nrna_zero	21	mrna	mrna	78437
gdna_high_ss_0.99_nrna_zero	22	mrna	mrna	4375
gdna_high_ss_0.99_nrna_zero	31	mrna	nrna	4020
gdna_high_ss_0.99_nrna_zero	32	mrna	mrna	22816
gdna_high_ss_0.99_nrna_zero	33	mrna	mrna	424
gdna_high_ss_0.99_nrna_zero	47	mrna	mrna	191
gdna_high_ss_0.99_nrna_zero	38	mrna	mrna	9
gdna_high_ss_0.99_nrna_zero	37	mrna	mrna	614
gdna_high_ss_0.99_nrna_zero	46	mrna	mrna	88
gdna_zero_ss_0.50_nrna_low	-1	mrna	gdna	15926
gdna_zero_ss_0.50_nrna_low	23	mrna	mrna	107775
gdna_zero_ss_0.50_nrna_low	26	mrna	mrna	72872
gdna_zero_ss_0.50_nrna_low	28	mrna	mrna	35073
gdna_zero_ss_0.50_nrna_low	41	mrna	mrna	92208
gdna_zero_ss_0.50_nrna_low	5	mrna	mrna	10304
gdna_zero_ss_0.50_nrna_low	9	mrna	mrna	7067
gdna_zero_ss_0.50_nrna_low	6	mrna	mrna	12109
gdna_zero_ss_0.50_nrna_low	3	mrna	mrna	3919
gdna_zero_ss_0.50_nrna_low	33	mrna	mrna	2498
gdna_zero_ss_0.50_nrna_low	42	mrna	mrna	34993
gdna_zero_ss_0.50_nrna_low	12	mrna	mrna	572
gdna_zero_ss_0.50_nrna_low	0	mrna	mrna	410
gdna_zero_ss_0.50_nrna_low	47	mrna	mrna	69736
gdna_zero_ss_0.50_nrna_low	8	mrna	mrna	138
gdna_zero_ss_0.50_nrna_low	46	mrna	mrna	61
gdna_zero_ss_0.50_nrna_low	45	mrna	mrna	26
gdna_zero_ss_0.50_nrna_low	39	mrna	nrna	928
gdna_zero_ss_0.50_nrna_low	4	mrna	mrna	84278
gdna_zero_ss_0.50_nrna_low	34	mrna	mrna	1167
gdna_zero_ss_0.50_nrna_low	-1	nrna	gdna	48616
gdna_zero_ss_0.50_nrna_low	23	nrna	mrna	3066
gdna_zero_ss_0.50_nrna_low	10	nrna	mrna	102
gdna_zero_ss_0.50_nrna_low	25	nrna	mrna	129
gdna_zero_ss_0.50_nrna_low	34	nrna	mrna	16
gdna_zero_ss_0.50_nrna_low	5	nrna	mrna	333
gdna_zero_ss_0.50_nrna_low	35	nrna	mrna	6
gdna_zero_ss_0.50_nrna_low	44	nrna	mrna	3
gdna_zero_ss_0.50_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.50_nrna_low	43	nrna	mrna	2
gdna_zero_ss_0.50_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.50_nrna_low	32	mrna	mrna	36865
gdna_zero_ss_0.50_nrna_low	40	mrna	mrna	14601
gdna_zero_ss_0.50_nrna_low	25	mrna	mrna	9399
gdna_zero_ss_0.50_nrna_low	10	mrna	mrna	8417
gdna_zero_ss_0.50_nrna_low	16	mrna	mrna	4581
gdna_zero_ss_0.50_nrna_low	19	mrna	nrna	3523
gdna_zero_ss_0.50_nrna_low	7	mrna	nrna	2203
gdna_zero_ss_0.50_nrna_low	18	mrna	mrna	1555
gdna_zero_ss_0.50_nrna_low	24	mrna	mrna	1788
gdna_zero_ss_0.50_nrna_low	14	mrna	mrna	216
gdna_zero_ss_0.50_nrna_low	15	mrna	mrna	176158
gdna_zero_ss_0.50_nrna_low	27	mrna	mrna	88
gdna_zero_ss_0.50_nrna_low	37	mrna	mrna	66531
gdna_zero_ss_0.50_nrna_low	13	mrna	mrna	54
gdna_zero_ss_0.50_nrna_low	1	mrna	mrna	4636
gdna_zero_ss_0.50_nrna_low	17	mrna	mrna	41
gdna_zero_ss_0.50_nrna_low	2	mrna	mrna	264
gdna_zero_ss_0.50_nrna_low	38	mrna	mrna	6731
gdna_zero_ss_0.50_nrna_low	41	nrna	mrna	2063
gdna_zero_ss_0.50_nrna_low	20	nrna	mrna	1682
gdna_zero_ss_0.50_nrna_low	30	nrna	mrna	449
gdna_zero_ss_0.50_nrna_low	6	nrna	mrna	98
gdna_zero_ss_0.50_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.50_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.50_nrna_low	16	nrna	mrna	108
gdna_zero_ss_0.50_nrna_low	20	mrna	mrna	77341
gdna_zero_ss_0.50_nrna_low	21	mrna	mrna	4465
gdna_zero_ss_0.50_nrna_low	29	mrna	nrna	4080
gdna_zero_ss_0.50_nrna_low	30	mrna	mrna	22761
gdna_zero_ss_0.50_nrna_low	31	mrna	mrna	480
gdna_zero_ss_0.50_nrna_low	44	mrna	mrna	210
gdna_zero_ss_0.50_nrna_low	36	mrna	mrna	30
gdna_zero_ss_0.50_nrna_low	15	nrna	mrna	2085
gdna_zero_ss_0.50_nrna_low	47	nrna	mrna	119
gdna_zero_ss_0.50_nrna_low	8	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	46	nrna	mrna	2
gdna_zero_ss_0.50_nrna_low	35	mrna	mrna	776
gdna_zero_ss_0.50_nrna_low	43	mrna	mrna	145
gdna_zero_ss_0.50_nrna_low	11	mrna	mrna	1
gdna_zero_ss_0.50_nrna_low	1	nrna	mrna	102
gdna_zero_ss_0.50_nrna_low	40	nrna	mrna	193
gdna_zero_ss_0.50_nrna_low	0	nrna	mrna	5
gdna_zero_ss_0.50_nrna_low	27	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	3	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	23	mrna	mrna	108637
gdna_zero_ss_0.99_nrna_low	23	mrna	nrna	2789
gdna_zero_ss_0.99_nrna_low	-1	mrna	gdna	769
gdna_zero_ss_0.99_nrna_low	26	mrna	mrna	72869
gdna_zero_ss_0.99_nrna_low	28	mrna	mrna	35072
gdna_zero_ss_0.99_nrna_low	41	mrna	mrna	93528
gdna_zero_ss_0.99_nrna_low	41	mrna	nrna	928
gdna_zero_ss_0.99_nrna_low	5	mrna	mrna	10553
gdna_zero_ss_0.99_nrna_low	5	mrna	nrna	297
gdna_zero_ss_0.99_nrna_low	9	mrna	mrna	7061
gdna_zero_ss_0.99_nrna_low	6	mrna	mrna	12545
gdna_zero_ss_0.99_nrna_low	3	mrna	mrna	3919
gdna_zero_ss_0.99_nrna_low	33	mrna	mrna	2494
gdna_zero_ss_0.99_nrna_low	42	mrna	mrna	34989
gdna_zero_ss_0.99_nrna_low	42	mrna	nrna	2
gdna_zero_ss_0.99_nrna_low	12	mrna	mrna	571
gdna_zero_ss_0.99_nrna_low	0	mrna	mrna	421
gdna_zero_ss_0.99_nrna_low	0	mrna	nrna	5
gdna_zero_ss_0.99_nrna_low	47	mrna	mrna	69852
gdna_zero_ss_0.99_nrna_low	8	mrna	mrna	159
gdna_zero_ss_0.99_nrna_low	46	mrna	mrna	62
gdna_zero_ss_0.99_nrna_low	45	mrna	mrna	26
gdna_zero_ss_0.99_nrna_low	8	mrna	nrna	1
gdna_zero_ss_0.99_nrna_low	39	mrna	nrna	970
gdna_zero_ss_0.99_nrna_low	4	mrna	mrna	84250
gdna_zero_ss_0.99_nrna_low	22	mrna	nrna	3
gdna_zero_ss_0.99_nrna_low	34	mrna	mrna	1221
gdna_zero_ss_0.99_nrna_low	23	nrna	nrna	11118
gdna_zero_ss_0.99_nrna_low	-1	nrna	gdna	3188
gdna_zero_ss_0.99_nrna_low	23	nrna	mrna	3101
gdna_zero_ss_0.99_nrna_low	10	nrna	nrna	486
gdna_zero_ss_0.99_nrna_low	10	nrna	mrna	104
gdna_zero_ss_0.99_nrna_low	25	nrna	nrna	722
gdna_zero_ss_0.99_nrna_low	25	nrna	mrna	141
gdna_zero_ss_0.99_nrna_low	34	nrna	mrna	17
gdna_zero_ss_0.99_nrna_low	34	nrna	nrna	213
gdna_zero_ss_0.99_nrna_low	5	nrna	nrna	2873
gdna_zero_ss_0.99_nrna_low	5	nrna	mrna	350
gdna_zero_ss_0.99_nrna_low	35	nrna	mrna	7
gdna_zero_ss_0.99_nrna_low	44	nrna	nrna	30
gdna_zero_ss_0.99_nrna_low	44	nrna	mrna	5
gdna_zero_ss_0.99_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.99_nrna_low	43	nrna	mrna	7
gdna_zero_ss_0.99_nrna_low	41	nrna	nrna	9696
gdna_zero_ss_0.99_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.99_nrna_low	32	mrna	mrna	36854
gdna_zero_ss_0.99_nrna_low	40	mrna	mrna	15174
gdna_zero_ss_0.99_nrna_low	25	mrna	mrna	9884
gdna_zero_ss_0.99_nrna_low	10	mrna	mrna	8635
gdna_zero_ss_0.99_nrna_low	16	mrna	mrna	4750
gdna_zero_ss_0.99_nrna_low	16	mrna	nrna	54
gdna_zero_ss_0.99_nrna_low	19	mrna	nrna	3618
gdna_zero_ss_0.99_nrna_low	7	mrna	nrna	2246
gdna_zero_ss_0.99_nrna_low	18	mrna	mrna	1550
gdna_zero_ss_0.99_nrna_low	24	mrna	mrna	1786
gdna_zero_ss_0.99_nrna_low	14	mrna	mrna	221
gdna_zero_ss_0.99_nrna_low	15	mrna	mrna	178661
gdna_zero_ss_0.99_nrna_low	27	mrna	mrna	85
gdna_zero_ss_0.99_nrna_low	37	mrna	mrna	66517
gdna_zero_ss_0.99_nrna_low	13	mrna	mrna	56
gdna_zero_ss_0.99_nrna_low	1	mrna	mrna	4741
gdna_zero_ss_0.99_nrna_low	1	mrna	nrna	78
gdna_zero_ss_0.99_nrna_low	17	mrna	mrna	41
gdna_zero_ss_0.99_nrna_low	2	mrna	mrna	315
gdna_zero_ss_0.99_nrna_low	38	mrna	mrna	6711
gdna_zero_ss_0.99_nrna_low	41	nrna	mrna	2104
gdna_zero_ss_0.99_nrna_low	20	nrna	nrna	3633
gdna_zero_ss_0.99_nrna_low	20	nrna	mrna	1403
gdna_zero_ss_0.99_nrna_low	30	nrna	nrna	1692
gdna_zero_ss_0.99_nrna_low	30	nrna	mrna	466
gdna_zero_ss_0.99_nrna_low	6	nrna	mrna	100
gdna_zero_ss_0.99_nrna_low	6	nrna	nrna	211
gdna_zero_ss_0.99_nrna_low	42	nrna	nrna	100
gdna_zero_ss_0.99_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.99_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.99_nrna_low	16	nrna	mrna	110
gdna_zero_ss_0.99_nrna_low	16	nrna	nrna	422
gdna_zero_ss_0.99_nrna_low	37	nrna	nrna	1
gdna_zero_ss_0.99_nrna_low	20	mrna	mrna	78617
gdna_zero_ss_0.99_nrna_low	20	mrna	nrna	1060
gdna_zero_ss_0.99_nrna_low	15	mrna	nrna	22
gdna_zero_ss_0.99_nrna_low	21	mrna	mrna	4463
gdna_zero_ss_0.99_nrna_low	29	mrna	nrna	4248
gdna_zero_ss_0.99_nrna_low	30	mrna	mrna	23291
gdna_zero_ss_0.99_nrna_low	30	mrna	nrna	277
gdna_zero_ss_0.99_nrna_low	10	mrna	nrna	3
gdna_zero_ss_0.99_nrna_low	34	mrna	nrna	15
gdna_zero_ss_0.99_nrna_low	31	mrna	mrna	478
gdna_zero_ss_0.99_nrna_low	44	mrna	mrna	299
gdna_zero_ss_0.99_nrna_low	44	mrna	nrna	12
gdna_zero_ss_0.99_nrna_low	36	mrna	mrna	33
gdna_zero_ss_0.99_nrna_low	15	nrna	nrna	12969
gdna_zero_ss_0.99_nrna_low	15	nrna	mrna	2123
gdna_zero_ss_0.99_nrna_low	47	nrna	nrna	219
gdna_zero_ss_0.99_nrna_low	47	nrna	mrna	118
gdna_zero_ss_0.99_nrna_low	4	nrna	nrna	2
gdna_zero_ss_0.99_nrna_low	8	nrna	nrna	23
gdna_zero_ss_0.99_nrna_low	8	nrna	mrna	6
gdna_zero_ss_0.99_nrna_low	46	nrna	mrna	2
gdna_zero_ss_0.99_nrna_low	40	mrna	nrna	3
gdna_zero_ss_0.99_nrna_low	35	mrna	mrna	973
gdna_zero_ss_0.99_nrna_low	43	mrna	mrna	235
gdna_zero_ss_0.99_nrna_low	11	mrna	mrna	1
gdna_zero_ss_0.99_nrna_low	1	nrna	mrna	103
gdna_zero_ss_0.99_nrna_low	1	nrna	nrna	747
gdna_zero_ss_0.99_nrna_low	40	nrna	nrna	316
gdna_zero_ss_0.99_nrna_low	40	nrna	mrna	157
gdna_zero_ss_0.99_nrna_low	0	nrna	nrna	91
