condition	true_pool	pred_pool	count	row_fraction	overall_fraction	mean_winner_posterior
gdna_low_ss_0.99_nrna_high	nrna	nrna	208872	0.7570980662232452	0.13688580725284016	0.5633632071078534
gdna_low_ss_0.99_nrna_high	nrna	gdna	21094	0.07645939431284775	0.013824108632039768	0.3588849059850468
gdna_low_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	3.407858390376732e-05	0.0
gdna_low_ss_0.99_nrna_high	gdna	mrna	1489	0.005956	0.000975827142936722	0.5910726920285627
gdna_low_ss_0.99_nrna_high	gdna	nrna	2914	0.011656	0.0019097114133764996	0.45751438067021716
gdna_low_ss_0.99_nrna_high	gdna	gdna	245576	0.982304	0.16094004462983777	0.9954946182138061
gdna_low_ss_0.99_nrna_high	gdna	unresolved	21	8.4e-05	1.376250503805988e-05	0.0
gdna_low_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.50_nrna_high	mrna	mrna	928969	0.928969	0.4081792357698214	0.6517327759328178
gdna_med_ss_0.50_nrna_high	mrna	nrna	28643	0.028643	0.012585433798280669	0.33933080414550904
gdna_med_ss_0.50_nrna_high	mrna	gdna	42388	0.042388	0.01862484264363094	0.19762222509752708
gdna_med_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.50_nrna_high	nrna	mrna	45475	0.1648331732424742	0.01998123806782856	0.6187230842223841
gdna_med_ss_0.50_nrna_high	nrna	nrna	115017	0.4169019700237418	0.0505372635260569	0.4229135581811967
gdna_med_ss_0.50_nrna_high	nrna	gdna	115342	0.418079997100241	0.05068006511752571	0.6445411057153
gdna_med_ss_0.50_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.50_nrna_high	gdna	mrna	5258	0.005258	0.0023103100552092923	0.5633838743291307
gdna_med_ss_0.50_nrna_high	gdna	nrna	4839	0.004839	0.002126205849592576	0.3569367369765843
gdna_med_ss_0.50_nrna_high	gdna	gdna	989768	0.989768	0.43489367872278256	0.9965960447912948
gdna_med_ss_0.50_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.99_nrna_high	mrna	mrna	940792	0.940792	0.41337413797270073	0.6706317887211836
gdna_med_ss_0.99_nrna_high	mrna	nrna	48084	0.048084	0.021127605305188972	0.2510056722040605
gdna_med_ss_0.99_nrna_high	mrna	gdna	11124	0.011124	0.0048877689338433184	0.26904057792338676
gdna_med_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.99_nrna_high	nrna	mrna	45296	0.16418435217572538	0.01990258734514266	0.6260781519931277
gdna_med_ss_0.99_nrna_high	nrna	nrna	195585	0.7089366946372583	0.0859379977459318	0.5599183319399252
gdna_med_ss_0.99_nrna_high	nrna	gdna	34953	0.12669409355347336	0.015357981620336704	0.3970951125652919
gdna_med_ss_0.99_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.99_nrna_high	gdna	mrna	4498	0.004498	0.0019763740259283753	0.561151644341704
gdna_med_ss_0.99_nrna_high	gdna	nrna	8110	0.00811	0.0035634489440371547	0.44213129116495575
gdna_med_ss_0.99_nrna_high	gdna	gdna	987257	0.987257	0.4337903716576189	0.9962621627884619
gdna_med_ss_0.99_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.50_nrna_high	mrna	mrna	922591	0.922591	0.2816310706877683	0.6470324316538376
gdna_high_ss_0.50_nrna_high	mrna	nrna	27729	0.027729	0.008464582853183186	0.3380106925081566
gdna_high_ss_0.50_nrna_high	mrna	gdna	49680	0.04968	0.01516536752663784	0.22001543350998784
gdna_high_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.50_nrna_high	nrna	mrna	45082	0.16340866665458434	0.013761777351769065	0.6081227593998053
gdna_high_ss_0.50_nrna_high	nrna	nrna	108929	0.39483480435688784	0.03325177776387144	0.4026626448761705
gdna_high_ss_0.50_nrna_high	nrna	gdna	121822	0.44156804465628796	0.03718750810849587	0.6552920407294041
gdna_high_ss_0.50_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.50_nrna_high	gdna	mrna	9943	0.0049715	0.003035210332475041	0.566038465965661
gdna_high_ss_0.50_nrna_high	gdna	nrna	8754	0.004377	0.0026722549784256775	0.3337737789937385
gdna_high_ss_0.50_nrna_high	gdna	gdna	1981080	0.99054	0.60474650361658	0.9967621699870189
gdna_high_ss_0.50_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.99_nrna_high	mrna	mrna	937091	0.937091	0.2860573554932484	0.6605100735281202
gdna_high_ss_0.99_nrna_high	mrna	nrna	44424	0.044424	0.01356091559990659	0.2602281007272673
gdna_high_ss_0.99_nrna_high	mrna	gdna	18485	0.018485	0.00564274997443439	0.27473641175545965
gdna_high_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.99_nrna_high	nrna	mrna	45015	0.16316581184189063	0.013741324863357536	0.6150443827552988
gdna_high_ss_0.99_nrna_high	nrna	nrna	181848	0.659144208637657	0.05551110615909899	0.5022740235331273
gdna_high_ss_0.99_nrna_high	nrna	gdna	48970	0.17750149518821248	0.014948632201679852	0.44149472091865416
gdna_high_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.99_nrna_high	gdna	mrna	7792	0.003896	0.0023785938761586565	0.5543470019231994
gdna_high_ss_0.99_nrna_high	gdna	nrna	12688	0.006344	0.003873151835305574	0.39731645063834187
gdna_high_ss_0.99_nrna_high	gdna	gdna	1979297	0.9896485	0.6042022232160165	0.9966385433995383
gdna_high_ss_0.99_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
