condition	true_pool	pred_pool	count	row_fraction	overall_fraction	mean_winner_posterior
gdna_low_ss_0.99_nrna_high	nrna	nrna	208651	0.7562970078112257	0.13674097327124915	0.5631183521483821
gdna_low_ss_0.99_nrna_high	nrna	gdna	21245	0.07700672381608278	0.013923067596837245	0.3564734540952058
gdna_low_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	3.407858390376732e-05	0.0
gdna_low_ss_0.99_nrna_high	gdna	mrna	1477	0.005908	0.0009679628543435449	0.5976480919036689
gdna_low_ss_0.99_nrna_high	gdna	nrna	2890	0.01156	0.0018939828361901453	0.45675831758626656
gdna_low_ss_0.99_nrna_high	gdna	gdna	245612	0.982448	0.1609636374956173	0.99546947805438
gdna_low_ss_0.99_nrna_high	gdna	unresolved	21	8.4e-05	1.376250503805988e-05	0.0
gdna_low_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.50_nrna_high	mrna	mrna	928793	0.928793	0.40810190321567213	0.6541521993481403
gdna_med_ss_0.50_nrna_high	mrna	nrna	28696	0.028696	0.012608721442427891	0.3403043155335443
gdna_med_ss_0.50_nrna_high	mrna	gdna	42511	0.042511	0.01867888755363298	0.1973318987651334
gdna_med_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.50_nrna_high	nrna	mrna	45414	0.16461206662196204	0.019954435307583642	0.625652016980011
gdna_med_ss_0.50_nrna_high	nrna	nrna	115780	0.41966761512949236	0.050872517723874446	0.4239401778131421
gdna_med_ss_0.50_nrna_high	nrna	gdna	114640	0.41553545861500263	0.050371613679953076	0.6426805247437821
gdna_med_ss_0.50_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.50_nrna_high	gdna	mrna	5284	0.005284	0.0023217341825267973	0.5644726896188649
gdna_med_ss_0.50_nrna_high	gdna	nrna	4880	0.00488	0.002144220819593257	0.35745667777936446
gdna_med_ss_0.50_nrna_high	gdna	gdna	989701	0.989701	0.4348642396254644	0.9966053850644072
gdna_med_ss_0.50_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.99_nrna_high	mrna	mrna	940946	0.940946	0.41344180395758134	0.6697283051494816
gdna_med_ss_0.99_nrna_high	mrna	nrna	48048	0.048048	0.021111787282749348	0.2509989497123143
gdna_med_ss_0.99_nrna_high	mrna	gdna	11006	0.011006	0.004835920971402333	0.2694221548331614
gdna_med_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.99_nrna_high	nrna	mrna	45234	0.1639596208565163	0.01987534519538553	0.6246987635704765
gdna_med_ss_0.99_nrna_high	nrna	nrna	195962	0.7103032060459974	0.08610364759203562	0.5580603287633809
gdna_med_ss_0.99_nrna_high	nrna	gdna	34638	0.1255523134639433	0.015219573923990008	0.39905990556085613
gdna_med_ss_0.99_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.99_nrna_high	gdna	mrna	4505	0.004505	0.001979449752513857	0.5626117488197759
gdna_med_ss_0.99_nrna_high	gdna	nrna	8105	0.008105	0.003561251996476096	0.438428801434881
gdna_med_ss_0.99_nrna_high	gdna	gdna	987255	0.987255	0.4337894928785945	0.9962249477601871
gdna_med_ss_0.99_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.50_nrna_high	mrna	mrna	921934	0.921934	0.28143051419692694	0.6462508635242543
gdna_high_ss_0.50_nrna_high	mrna	nrna	27995	0.027995	0.008545782284787164	0.33512799540658705
gdna_high_ss_0.50_nrna_high	mrna	gdna	50071	0.050071	0.015284724585875268	0.22130070919533787
gdna_high_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.50_nrna_high	nrna	mrna	44931	0.1628613371513493	0.013715682937587858	0.606870819397459
gdna_high_ss_0.50_nrna_high	nrna	nrna	109178	0.39573735433242113	0.033327787758117275	0.4037966666797907
gdna_high_ss_0.50_nrna_high	nrna	gdna	121724	0.4412128241839897	0.037157592528431246	0.6540511451591932
gdna_high_ss_0.50_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.50_nrna_high	gdna	mrna	9879	0.0049395	0.0030156736271267155	0.5644116336381739
gdna_high_ss_0.50_nrna_high	gdna	nrna	8739	0.0043695	0.0026676760631096637	0.33858092204906454
gdna_high_ss_0.50_nrna_high	gdna	gdna	1981159	0.9905795	0.6047706192372443	0.9967352055481218
gdna_high_ss_0.50_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.99_nrna_high	mrna	mrna	936136	0.936136	0.2857658312181288	0.6618114385299129
gdna_high_ss_0.99_nrna_high	mrna	nrna	45044	0.045044	0.013750177432968495	0.2560304952758494
gdna_high_ss_0.99_nrna_high	mrna	gdna	18820	0.01882	0.005745012416492032	0.27436723712199307
gdna_high_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.99_nrna_high	nrna	mrna	45173	0.16373851423600413	0.013789556104686214	0.6161438900856105
gdna_high_ss_0.99_nrna_high	nrna	nrna	181067	0.6563133189553618	0.055272697301645204	0.4969645856517038
gdna_high_ss_0.99_nrna_high	nrna	gdna	49593	0.17975968247639415	0.015138809817804959	0.4420494242549266
gdna_high_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.99_nrna_high	gdna	mrna	7778	0.003889	0.00237432022186371	0.5553292622498777
gdna_high_ss_0.99_nrna_high	gdna	nrna	12694	0.006347	0.0038749834014319795	0.39651347831923445
gdna_high_ss_0.99_nrna_high	gdna	gdna	1979305	0.9896525	0.6042046653041849	0.9966771517363635
gdna_high_ss_0.99_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
