condition	true_pool	pred_pool	zc	zs	count
gdna_zero_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2404
gdna_zero_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37519
gdna_zero_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	15227
gdna_zero_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	129682
gdna_zero_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	9248
gdna_zero_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	55391
gdna_zero_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	166609
gdna_zero_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	33545
gdna_zero_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10485
gdna_zero_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	6015
gdna_zero_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	3778
gdna_zero_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	62
gdna_zero_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	779
gdna_zero_ss_0.50_nrna_high	mrna	gdna	unambig	unspliced	2
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	616961
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	153369
gdna_zero_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	41299
gdna_zero_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	2758
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2404
gdna_zero_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37519
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	134916
gdna_zero_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	9071
gdna_zero_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	922
gdna_zero_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	58041
gdna_zero_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	156686
gdna_zero_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35210
gdna_zero_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	12036
gdna_zero_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10269
gdna_zero_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	3581
gdna_zero_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	62
gdna_zero_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	779
gdna_zero_ss_0.99_nrna_high	mrna	gdna	unambig	unspliced	2
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	603014
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	152499
gdna_low_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	21322
gdna_low_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	37191
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2376
gdna_low_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37772
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	133313
gdna_low_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	9942
gdna_low_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	36030
gdna_low_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	106816
gdna_low_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10843
gdna_low_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	62030
gdna_low_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	25255
gdna_low_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34859
gdna_low_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	52
gdna_low_ss_0.50_nrna_high	gdna	gdna	.	unknown	219495
gdna_low_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	24659
gdna_low_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	3349
gdna_low_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	630
gdna_low_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	1136
gdna_low_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	56
gdna_low_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	312
gdna_low_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	342
gdna_low_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	21
gdna_low_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	1770
gdna_low_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	801
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	617106
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	152499
gdna_low_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	39908
gdna_low_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	4513
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2376
gdna_low_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37772
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	135990
gdna_low_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	7794
gdna_low_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	1241
gdna_low_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	57293
gdna_low_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	16718
gdna_low_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	151358
gdna_low_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10308
gdna_low_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35629
gdna_low_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	4527
gdna_low_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	52
gdna_low_ss_0.99_nrna_high	gdna	gdna	.	unknown	219495
gdna_low_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	2165
gdna_low_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	23081
gdna_low_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	2980
gdna_low_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	725
gdna_low_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	1179
gdna_low_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	56
gdna_low_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	298
gdna_low_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	21
gdna_low_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	801
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	603270
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151872
gdna_med_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	25378
gdna_med_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	33650
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2357
gdna_med_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37682
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	132856
gdna_med_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	8861
gdna_med_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	82839
gdna_med_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	32941
gdna_med_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	28519
gdna_med_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10747
gdna_med_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	86121
gdna_med_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34667
gdna_med_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	51
gdna_med_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	96774
gdna_med_ss_0.50_nrna_high	gdna	gdna	.	unknown	879867
gdna_med_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	12894
gdna_med_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	3209
gdna_med_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	4164
gdna_med_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	1671
gdna_med_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	1120
gdna_med_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	166
gdna_med_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	135
gdna_med_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	3318
gdna_med_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	756
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	613800
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151872
gdna_med_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	39840
gdna_med_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	8658
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2357
gdna_med_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37682
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	134479
gdna_med_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	2348
gdna_med_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	8208
gdna_med_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	141859
gdna_med_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	7981
gdna_med_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	54103
gdna_med_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10123
gdna_med_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35111
gdna_med_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	26657
gdna_med_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	51
gdna_med_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	94600
gdna_med_ss_0.99_nrna_high	gdna	gdna	.	unknown	879867
gdna_med_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	12622
gdna_med_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	5947
gdna_med_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	3600
gdna_med_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	2158
gdna_med_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	905
gdna_med_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	166
gdna_med_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	135
gdna_med_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	756
gdna_high_ss_0.50_nrna_high	mrna	gdna	ambig_same_strand	unspliced	39672
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	unspliced	598278
gdna_high_ss_0.50_nrna_high	mrna	nrna	ambig_same_strand	unspliced	24818
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151732
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2364
gdna_high_ss_0.50_nrna_high	mrna	mrna	unambig	spliced_annot	37369
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	131413
gdna_high_ss_0.50_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	10398
gdna_high_ss_0.50_nrna_high	nrna	nrna	ambig_same_strand	unspliced	78946
gdna_high_ss_0.50_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	30232
gdna_high_ss_0.50_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	31234
gdna_high_ss_0.50_nrna_high	nrna	gdna	ambig_same_strand	unspliced	90490
gdna_high_ss_0.50_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10750
gdna_high_ss_0.50_nrna_high	nrna	mrna	ambig_same_strand	unspliced	34181
gdna_high_ss_0.50_nrna_high	nrna	unresolved	.	unspliced	52
gdna_high_ss_0.50_nrna_high	gdna	gdna	.	unknown	1759164
gdna_high_ss_0.50_nrna_high	gdna	gdna	ambig_same_strand	unspliced	195138
gdna_high_ss_0.50_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	26484
gdna_high_ss_0.50_nrna_high	gdna	nrna	ambig_same_strand	unspliced	5953
gdna_high_ss_0.50_nrna_high	gdna	mrna	ambig_same_strand	unspliced	7794
gdna_high_ss_0.50_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	2786
gdna_high_ss_0.50_nrna_high	gdna	gdna	unambig	unspliced	373
gdna_high_ss_0.50_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	2085
gdna_high_ss_0.50_nrna_high	gdna	unresolved	.	unspliced	223
gdna_high_ss_0.50_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	3177
gdna_high_ss_0.50_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	778
gdna_high_ss_0.50_nrna_high	mrna	gdna	unambig	unspliced	1
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	unspliced	611120
gdna_high_ss_0.99_nrna_high	mrna	nrna	ambig_same_strand	unspliced	37020
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_annot	151732
gdna_high_ss_0.99_nrna_high	mrna	gdna	ambig_same_strand	unspliced	14628
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_same_strand	spliced_implicit	2364
gdna_high_ss_0.99_nrna_high	mrna	mrna	unambig	spliced_annot	37369
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	unspliced	132773
gdna_high_ss_0.99_nrna_high	mrna	gdna	ambig_opp_strand	unspliced	4191
gdna_high_ss_0.99_nrna_high	mrna	nrna	ambig_opp_strand	unspliced	8024
gdna_high_ss_0.99_nrna_high	nrna	nrna	ambig_same_strand	unspliced	130579
gdna_high_ss_0.99_nrna_high	nrna	nrna	ambig_opp_strand	unspliced	50488
gdna_high_ss_0.99_nrna_high	nrna	gdna	ambig_opp_strand	unspliced	11562
gdna_high_ss_0.99_nrna_high	nrna	gdna	ambig_same_strand	unspliced	38031
gdna_high_ss_0.99_nrna_high	nrna	mrna	ambig_opp_strand	unspliced	10166
gdna_high_ss_0.99_nrna_high	nrna	mrna	ambig_same_strand	unspliced	35007
gdna_high_ss_0.99_nrna_high	nrna	unresolved	.	unspliced	52
gdna_high_ss_0.99_nrna_high	gdna	gdna	.	unknown	1759164
gdna_high_ss_0.99_nrna_high	gdna	gdna	ambig_same_strand	unspliced	193532
gdna_high_ss_0.99_nrna_high	gdna	gdna	ambig_opp_strand	unspliced	26236
gdna_high_ss_0.99_nrna_high	gdna	nrna	ambig_same_strand	unspliced	9166
gdna_high_ss_0.99_nrna_high	gdna	nrna	ambig_opp_strand	unspliced	3528
gdna_high_ss_0.99_nrna_high	gdna	mrna	ambig_same_strand	unspliced	6187
gdna_high_ss_0.99_nrna_high	gdna	gdna	unambig	unspliced	373
gdna_high_ss_0.99_nrna_high	gdna	mrna	ambig_opp_strand	unspliced	1591
gdna_high_ss_0.99_nrna_high	gdna	unresolved	.	unspliced	223
gdna_high_ss_0.99_nrna_high	mrna	mrna	ambig_opp_strand	spliced_implicit	778
gdna_high_ss_0.99_nrna_high	mrna	gdna	unambig	unspliced	1
