condition	locus_id	true_pool	pred_pool	count
gdna_med_ss_0.99_nrna_zero	26	gdna	mrna	219
gdna_med_ss_0.99_nrna_zero	15	gdna	mrna	363
gdna_med_ss_0.99_nrna_zero	35	gdna	mrna	94
gdna_med_ss_0.99_nrna_zero	1	gdna	mrna	87
gdna_med_ss_0.99_nrna_zero	34	gdna	mrna	189
gdna_med_ss_0.99_nrna_zero	32	gdna	mrna	206
gdna_med_ss_0.99_nrna_zero	20	gdna	nrna	60
gdna_med_ss_0.99_nrna_zero	27	gdna	mrna	237
gdna_med_ss_0.99_nrna_zero	6	gdna	mrna	189
gdna_med_ss_0.99_nrna_zero	17	gdna	mrna	66
gdna_med_ss_0.99_nrna_zero	24	gdna	mrna	340
gdna_med_ss_0.99_nrna_zero	41	gdna	mrna	212
gdna_med_ss_0.99_nrna_zero	37	gdna	mrna	97
gdna_med_ss_0.99_nrna_zero	-1	gdna	unresolved	128
gdna_med_ss_0.99_nrna_zero	31	gdna	nrna	69
gdna_med_ss_0.99_nrna_zero	36	gdna	mrna	35
gdna_med_ss_0.99_nrna_zero	10	gdna	mrna	95
gdna_med_ss_0.99_nrna_zero	42	gdna	nrna	32
gdna_med_ss_0.99_nrna_zero	14	gdna	mrna	30
gdna_med_ss_0.99_nrna_zero	25	gdna	mrna	107
gdna_med_ss_0.99_nrna_zero	9	gdna	mrna	62
gdna_med_ss_0.99_nrna_zero	47	gdna	mrna	32
gdna_med_ss_0.99_nrna_zero	7	gdna	nrna	35
gdna_med_ss_0.99_nrna_zero	46	gdna	mrna	50
gdna_med_ss_0.99_nrna_zero	12	gdna	mrna	18
gdna_med_ss_0.99_nrna_zero	22	gdna	mrna	25
gdna_med_ss_0.99_nrna_zero	19	gdna	mrna	98
gdna_med_ss_0.99_nrna_zero	33	gdna	mrna	22
gdna_med_ss_0.99_nrna_zero	3	gdna	mrna	11
gdna_med_ss_0.99_nrna_zero	2	gdna	mrna	25
gdna_med_ss_0.99_nrna_zero	13	gdna	mrna	8
gdna_med_ss_0.99_nrna_zero	48	gdna	mrna	6
gdna_med_ss_0.99_nrna_zero	18	gdna	mrna	8
gdna_med_ss_0.99_nrna_zero	38	gdna	mrna	8
gdna_med_ss_0.99_nrna_zero	49	gdna	mrna	11
gdna_med_ss_0.99_nrna_zero	8	gdna	mrna	7
gdna_med_ss_0.99_nrna_zero	28	gdna	mrna	20
gdna_med_ss_0.99_nrna_zero	34	mrna	mrna	36606
gdna_med_ss_0.99_nrna_zero	43	mrna	mrna	14925
gdna_med_ss_0.99_nrna_zero	26	mrna	mrna	9515
gdna_med_ss_0.99_nrna_zero	10	mrna	mrna	8541
gdna_med_ss_0.99_nrna_zero	17	mrna	mrna	4677
gdna_med_ss_0.99_nrna_zero	20	mrna	nrna	3574
gdna_med_ss_0.99_nrna_zero	7	mrna	nrna	2217
gdna_med_ss_0.99_nrna_zero	19	mrna	mrna	1355
gdna_med_ss_0.99_nrna_zero	25	mrna	mrna	1580
gdna_med_ss_0.99_nrna_zero	14	mrna	mrna	150
gdna_med_ss_0.99_nrna_zero	15	mrna	mrna	178308
gdna_med_ss_0.99_nrna_zero	28	mrna	mrna	45
gdna_med_ss_0.99_nrna_zero	39	mrna	mrna	66230
gdna_med_ss_0.99_nrna_zero	13	mrna	mrna	33
gdna_med_ss_0.99_nrna_zero	1	mrna	mrna	4674
gdna_med_ss_0.99_nrna_zero	18	mrna	mrna	21
gdna_med_ss_0.99_nrna_zero	2	mrna	mrna	258
gdna_med_ss_0.99_nrna_zero	41	mrna	mrna	6273
gdna_med_ss_0.99_nrna_zero	21	mrna	mrna	79161
gdna_med_ss_0.99_nrna_zero	22	mrna	mrna	4417
gdna_med_ss_0.99_nrna_zero	31	mrna	nrna	4154
gdna_med_ss_0.99_nrna_zero	32	mrna	mrna	23283
gdna_med_ss_0.99_nrna_zero	33	mrna	mrna	450
gdna_med_ss_0.99_nrna_zero	47	mrna	mrna	255
gdna_med_ss_0.99_nrna_zero	38	mrna	mrna	12
gdna_med_ss_0.99_nrna_zero	37	mrna	mrna	769
gdna_med_ss_0.99_nrna_zero	46	mrna	mrna	105
gdna_high_ss_0.50_nrna_zero	24	mrna	mrna	110298
gdna_high_ss_0.50_nrna_zero	-1	mrna	gdna	23224
gdna_high_ss_0.50_nrna_zero	27	mrna	mrna	71945
gdna_high_ss_0.50_nrna_zero	30	mrna	mrna	34865
gdna_high_ss_0.50_nrna_zero	44	mrna	mrna	93974
gdna_high_ss_0.50_nrna_zero	5	mrna	mrna	10087
gdna_high_ss_0.50_nrna_zero	9	mrna	mrna	6703
gdna_high_ss_0.50_nrna_zero	6	mrna	mrna	11551
gdna_high_ss_0.50_nrna_zero	3	mrna	mrna	3843
gdna_high_ss_0.50_nrna_zero	35	mrna	mrna	1961
gdna_high_ss_0.50_nrna_zero	45	mrna	mrna	34667
gdna_high_ss_0.50_nrna_zero	12	mrna	mrna	507
gdna_high_ss_0.50_nrna_zero	0	mrna	mrna	337
gdna_high_ss_0.50_nrna_zero	52	mrna	mrna	68293
gdna_high_ss_0.50_nrna_zero	8	mrna	mrna	129
gdna_high_ss_0.50_nrna_zero	49	mrna	mrna	31
gdna_high_ss_0.50_nrna_zero	48	mrna	mrna	8
gdna_high_ss_0.50_nrna_zero	42	mrna	nrna	867
gdna_high_ss_0.50_nrna_zero	4	mrna	mrna	83425
gdna_high_ss_0.50_nrna_zero	36	mrna	mrna	1064
gdna_high_ss_0.50_nrna_zero	-1	gdna	gdna	1987475
gdna_high_ss_0.50_nrna_zero	39	gdna	mrna	528
gdna_high_ss_0.50_nrna_zero	22	gdna	mrna	57
gdna_high_ss_0.50_nrna_zero	24	gdna	mrna	877
gdna_high_ss_0.50_nrna_zero	20	gdna	nrna	123
gdna_high_ss_0.50_nrna_zero	31	gdna	nrna	156
gdna_high_ss_0.50_nrna_zero	52	gdna	mrna	771
gdna_high_ss_0.50_nrna_zero	5	gdna	mrna	399
gdna_high_ss_0.50_nrna_zero	27	gdna	mrna	591
gdna_high_ss_0.50_nrna_zero	32	gdna	mrna	547
gdna_high_ss_0.50_nrna_zero	17	gdna	mrna	163
gdna_high_ss_0.50_nrna_zero	10	gdna	mrna	227
gdna_high_ss_0.50_nrna_zero	26	gdna	mrna	580
gdna_high_ss_0.50_nrna_zero	45	gdna	mrna	258
gdna_high_ss_0.50_nrna_zero	19	gdna	mrna	197
gdna_high_ss_0.50_nrna_zero	34	gdna	mrna	523
gdna_high_ss_0.50_nrna_zero	41	gdna	mrna	584
gdna_high_ss_0.50_nrna_zero	21	gdna	mrna	1170
gdna_high_ss_0.50_nrna_zero	4	gdna	mrna	601
gdna_high_ss_0.50_nrna_zero	15	gdna	mrna	779
gdna_high_ss_0.50_nrna_zero	47	gdna	mrna	55
gdna_high_ss_0.50_nrna_zero	33	gdna	mrna	26
gdna_high_ss_0.50_nrna_zero	25	gdna	mrna	208
gdna_high_ss_0.50_nrna_zero	7	gdna	nrna	76
gdna_high_ss_0.50_nrna_zero	43	gdna	mrna	471
gdna_high_ss_0.50_nrna_zero	30	gdna	mrna	170
gdna_high_ss_0.50_nrna_zero	44	gdna	mrna	471
gdna_high_ss_0.50_nrna_zero	6	gdna	mrna	465
gdna_high_ss_0.50_nrna_zero	36	gdna	mrna	88
gdna_high_ss_0.50_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.50_nrna_zero	42	gdna	nrna	86
gdna_high_ss_0.50_nrna_zero	9	gdna	mrna	184
gdna_high_ss_0.50_nrna_zero	35	gdna	mrna	253
gdna_high_ss_0.50_nrna_zero	1	gdna	mrna	203
gdna_high_ss_0.50_nrna_zero	0	gdna	mrna	20
gdna_high_ss_0.50_nrna_zero	2	gdna	mrna	37
gdna_high_ss_0.50_nrna_zero	8	gdna	mrna	14
gdna_high_ss_0.50_nrna_zero	37	gdna	mrna	183
gdna_high_ss_0.50_nrna_zero	12	gdna	mrna	41
gdna_high_ss_0.50_nrna_zero	13	gdna	mrna	6
gdna_high_ss_0.50_nrna_zero	46	gdna	mrna	46
gdna_high_ss_0.50_nrna_zero	49	gdna	mrna	11
gdna_high_ss_0.50_nrna_zero	14	gdna	mrna	36
gdna_high_ss_0.50_nrna_zero	3	gdna	mrna	31
gdna_high_ss_0.50_nrna_zero	28	gdna	mrna	7
gdna_high_ss_0.50_nrna_zero	18	gdna	mrna	3
gdna_high_ss_0.50_nrna_zero	34	mrna	mrna	35920
gdna_high_ss_0.50_nrna_zero	43	mrna	mrna	14270
gdna_high_ss_0.50_nrna_zero	26	mrna	mrna	8643
gdna_high_ss_0.50_nrna_zero	10	mrna	mrna	8236
gdna_high_ss_0.50_nrna_zero	17	mrna	mrna	4380
gdna_high_ss_0.50_nrna_zero	20	mrna	nrna	3394
gdna_high_ss_0.50_nrna_zero	7	mrna	nrna	2120
gdna_high_ss_0.50_nrna_zero	19	mrna	mrna	1041
gdna_high_ss_0.50_nrna_zero	25	mrna	mrna	1308
gdna_high_ss_0.50_nrna_zero	14	mrna	mrna	99
gdna_high_ss_0.50_nrna_zero	15	mrna	mrna	177812
gdna_high_ss_0.50_nrna_zero	28	mrna	mrna	24
gdna_high_ss_0.50_nrna_zero	39	mrna	mrna	65604
gdna_high_ss_0.50_nrna_zero	13	mrna	mrna	8
gdna_high_ss_0.50_nrna_zero	1	mrna	mrna	4444
gdna_high_ss_0.50_nrna_zero	18	mrna	mrna	24
gdna_high_ss_0.50_nrna_zero	2	mrna	mrna	210
gdna_high_ss_0.50_nrna_zero	41	mrna	mrna	5399
gdna_high_ss_0.50_nrna_zero	21	mrna	mrna	77439
gdna_high_ss_0.50_nrna_zero	22	mrna	mrna	4341
gdna_high_ss_0.50_nrna_zero	31	mrna	nrna	3909
gdna_high_ss_0.50_nrna_zero	32	mrna	mrna	22505
gdna_high_ss_0.50_nrna_zero	33	mrna	mrna	399
gdna_high_ss_0.50_nrna_zero	47	mrna	mrna	123
gdna_high_ss_0.50_nrna_zero	38	mrna	mrna	10
gdna_high_ss_0.50_nrna_zero	37	mrna	mrna	487
gdna_high_ss_0.50_nrna_zero	46	mrna	mrna	72
gdna_high_ss_0.50_nrna_zero	38	gdna	mrna	1
gdna_high_ss_0.99_nrna_zero	24	mrna	mrna	110676
gdna_high_ss_0.99_nrna_zero	-1	mrna	gdna	14956
gdna_high_ss_0.99_nrna_zero	27	mrna	mrna	72338
gdna_high_ss_0.99_nrna_zero	30	mrna	mrna	34910
gdna_high_ss_0.99_nrna_zero	44	mrna	mrna	94057
gdna_high_ss_0.99_nrna_zero	5	mrna	mrna	10354
gdna_high_ss_0.99_nrna_zero	9	mrna	mrna	6818
gdna_high_ss_0.99_nrna_zero	6	mrna	mrna	11936
gdna_high_ss_0.99_nrna_zero	3	mrna	mrna	3861
gdna_high_ss_0.99_nrna_zero	35	mrna	mrna	2156
gdna_high_ss_0.99_nrna_zero	45	mrna	mrna	34755
gdna_high_ss_0.99_nrna_zero	12	mrna	mrna	534
gdna_high_ss_0.99_nrna_zero	0	mrna	mrna	346
gdna_high_ss_0.99_nrna_zero	52	mrna	mrna	69040
gdna_high_ss_0.99_nrna_zero	8	mrna	mrna	133
gdna_high_ss_0.99_nrna_zero	49	mrna	mrna	33
gdna_high_ss_0.99_nrna_zero	48	mrna	mrna	12
gdna_high_ss_0.99_nrna_zero	42	mrna	nrna	922
gdna_high_ss_0.99_nrna_zero	4	mrna	mrna	83665
gdna_high_ss_0.99_nrna_zero	36	mrna	mrna	1127
gdna_high_ss_0.99_nrna_zero	-1	gdna	gdna	1990992
gdna_high_ss_0.99_nrna_zero	39	gdna	mrna	375
gdna_high_ss_0.99_nrna_zero	24	gdna	mrna	636
gdna_high_ss_0.99_nrna_zero	52	gdna	mrna	547
gdna_high_ss_0.99_nrna_zero	32	gdna	mrna	387
gdna_high_ss_0.99_nrna_zero	10	gdna	mrna	153
gdna_high_ss_0.99_nrna_zero	35	gdna	mrna	172
gdna_high_ss_0.99_nrna_zero	20	gdna	nrna	81
gdna_high_ss_0.99_nrna_zero	9	gdna	mrna	110
gdna_high_ss_0.99_nrna_zero	27	gdna	mrna	458
gdna_high_ss_0.99_nrna_zero	17	gdna	mrna	118
gdna_high_ss_0.99_nrna_zero	5	gdna	mrna	244
gdna_high_ss_0.99_nrna_zero	46	gdna	mrna	37
gdna_high_ss_0.99_nrna_zero	4	gdna	mrna	464
gdna_high_ss_0.99_nrna_zero	26	gdna	mrna	358
gdna_high_ss_0.99_nrna_zero	21	gdna	mrna	836
gdna_high_ss_0.99_nrna_zero	45	gdna	mrna	201
gdna_high_ss_0.99_nrna_zero	15	gdna	mrna	608
gdna_high_ss_0.99_nrna_zero	22	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	43	gdna	mrna	357
gdna_high_ss_0.99_nrna_zero	6	gdna	mrna	326
gdna_high_ss_0.99_nrna_zero	2	gdna	mrna	35
gdna_high_ss_0.99_nrna_zero	47	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	44	gdna	mrna	372
gdna_high_ss_0.99_nrna_zero	34	gdna	mrna	355
gdna_high_ss_0.99_nrna_zero	41	gdna	mrna	391
gdna_high_ss_0.99_nrna_zero	25	gdna	mrna	129
gdna_high_ss_0.99_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.99_nrna_zero	49	gdna	mrna	14
gdna_high_ss_0.99_nrna_zero	12	gdna	mrna	30
gdna_high_ss_0.99_nrna_zero	1	gdna	mrna	129
gdna_high_ss_0.99_nrna_zero	42	gdna	nrna	52
gdna_high_ss_0.99_nrna_zero	48	gdna	mrna	4
gdna_high_ss_0.99_nrna_zero	31	gdna	nrna	90
gdna_high_ss_0.99_nrna_zero	8	gdna	mrna	11
gdna_high_ss_0.99_nrna_zero	37	gdna	mrna	127
gdna_high_ss_0.99_nrna_zero	36	gdna	mrna	48
gdna_high_ss_0.99_nrna_zero	30	gdna	mrna	130
gdna_high_ss_0.99_nrna_zero	19	gdna	mrna	148
gdna_high_ss_0.99_nrna_zero	7	gdna	nrna	46
gdna_high_ss_0.99_nrna_zero	14	gdna	mrna	33
gdna_high_ss_0.99_nrna_zero	13	gdna	mrna	6
gdna_high_ss_0.99_nrna_zero	3	gdna	mrna	24
gdna_high_ss_0.99_nrna_zero	0	gdna	mrna	30
gdna_high_ss_0.99_nrna_zero	33	gdna	mrna	29
gdna_high_ss_0.99_nrna_zero	18	gdna	mrna	6
gdna_high_ss_0.99_nrna_zero	28	gdna	mrna	14
gdna_high_ss_0.99_nrna_zero	34	mrna	mrna	36309
gdna_high_ss_0.99_nrna_zero	43	mrna	mrna	14609
gdna_high_ss_0.99_nrna_zero	26	mrna	mrna	9207
gdna_high_ss_0.99_nrna_zero	10	mrna	mrna	8394
gdna_high_ss_0.99_nrna_zero	17	mrna	mrna	4581
gdna_high_ss_0.99_nrna_zero	20	mrna	nrna	3459
gdna_high_ss_0.99_nrna_zero	7	mrna	nrna	2160
gdna_high_ss_0.99_nrna_zero	19	mrna	mrna	1236
gdna_high_ss_0.99_nrna_zero	25	mrna	mrna	1435
gdna_high_ss_0.99_nrna_zero	14	mrna	mrna	126
gdna_high_ss_0.99_nrna_zero	15	mrna	mrna	177971
gdna_high_ss_0.99_nrna_zero	28	mrna	mrna	28
gdna_high_ss_0.99_nrna_zero	39	mrna	mrna	65995
gdna_high_ss_0.99_nrna_zero	13	mrna	mrna	13
gdna_high_ss_0.99_nrna_zero	1	mrna	mrna	4573
gdna_high_ss_0.99_nrna_zero	18	mrna	mrna	25
gdna_high_ss_0.99_nrna_zero	2	mrna	mrna	236
gdna_high_ss_0.99_nrna_zero	41	mrna	mrna	5886
gdna_high_ss_0.99_nrna_zero	38	gdna	mrna	3
gdna_high_ss_0.99_nrna_zero	21	mrna	mrna	78514
gdna_high_ss_0.99_nrna_zero	22	mrna	mrna	4390
gdna_high_ss_0.99_nrna_zero	31	mrna	nrna	4038
gdna_high_ss_0.99_nrna_zero	32	mrna	mrna	22842
gdna_high_ss_0.99_nrna_zero	33	mrna	mrna	427
gdna_high_ss_0.99_nrna_zero	47	mrna	mrna	196
gdna_high_ss_0.99_nrna_zero	38	mrna	mrna	12
gdna_high_ss_0.99_nrna_zero	37	mrna	mrna	614
gdna_high_ss_0.99_nrna_zero	46	mrna	mrna	95
gdna_zero_ss_0.50_nrna_low	23	mrna	mrna	107797
gdna_zero_ss_0.50_nrna_low	-1	mrna	gdna	15347
gdna_zero_ss_0.50_nrna_low	26	mrna	mrna	72864
gdna_zero_ss_0.50_nrna_low	28	mrna	mrna	35054
gdna_zero_ss_0.50_nrna_low	41	mrna	mrna	92186
gdna_zero_ss_0.50_nrna_low	5	mrna	mrna	10350
gdna_zero_ss_0.50_nrna_low	9	mrna	mrna	6968
gdna_zero_ss_0.50_nrna_low	6	mrna	mrna	12126
gdna_zero_ss_0.50_nrna_low	3	mrna	mrna	3898
gdna_zero_ss_0.50_nrna_low	33	mrna	mrna	2271
gdna_zero_ss_0.50_nrna_low	42	mrna	mrna	34991
gdna_zero_ss_0.50_nrna_low	12	mrna	mrna	541
gdna_zero_ss_0.50_nrna_low	0	mrna	mrna	355
gdna_zero_ss_0.50_nrna_low	47	mrna	mrna	69762
gdna_zero_ss_0.50_nrna_low	8	mrna	mrna	140
gdna_zero_ss_0.50_nrna_low	46	mrna	mrna	36
gdna_zero_ss_0.50_nrna_low	45	mrna	mrna	5
gdna_zero_ss_0.50_nrna_low	39	mrna	nrna	928
gdna_zero_ss_0.50_nrna_low	4	mrna	mrna	84272
gdna_zero_ss_0.50_nrna_low	22	mrna	nrna	1
gdna_zero_ss_0.50_nrna_low	34	mrna	mrna	1163
gdna_zero_ss_0.50_nrna_low	-1	nrna	gdna	42592
gdna_zero_ss_0.50_nrna_low	23	nrna	mrna	3071
gdna_zero_ss_0.50_nrna_low	10	nrna	mrna	100
gdna_zero_ss_0.50_nrna_low	25	nrna	mrna	130
gdna_zero_ss_0.50_nrna_low	34	nrna	mrna	15
gdna_zero_ss_0.50_nrna_low	5	nrna	mrna	331
gdna_zero_ss_0.50_nrna_low	35	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	44	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.50_nrna_low	43	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.50_nrna_low	32	mrna	mrna	36826
gdna_zero_ss_0.50_nrna_low	40	mrna	mrna	14553
gdna_zero_ss_0.50_nrna_low	25	mrna	mrna	9437
gdna_zero_ss_0.50_nrna_low	10	mrna	mrna	8437
gdna_zero_ss_0.50_nrna_low	16	mrna	mrna	4694
gdna_zero_ss_0.50_nrna_low	19	mrna	nrna	3511
gdna_zero_ss_0.50_nrna_low	7	mrna	nrna	2196
gdna_zero_ss_0.50_nrna_low	18	mrna	mrna	1336
gdna_zero_ss_0.50_nrna_low	24	mrna	mrna	1544
gdna_zero_ss_0.50_nrna_low	14	mrna	mrna	134
gdna_zero_ss_0.50_nrna_low	15	mrna	mrna	178413
gdna_zero_ss_0.50_nrna_low	27	mrna	mrna	33
gdna_zero_ss_0.50_nrna_low	37	mrna	mrna	66517
gdna_zero_ss_0.50_nrna_low	13	mrna	mrna	25
gdna_zero_ss_0.50_nrna_low	1	mrna	mrna	4614
gdna_zero_ss_0.50_nrna_low	17	mrna	mrna	24
gdna_zero_ss_0.50_nrna_low	2	mrna	mrna	248
gdna_zero_ss_0.50_nrna_low	38	mrna	mrna	6273
gdna_zero_ss_0.50_nrna_low	41	nrna	mrna	2078
gdna_zero_ss_0.50_nrna_low	20	nrna	mrna	1686
gdna_zero_ss_0.50_nrna_low	30	nrna	mrna	456
gdna_zero_ss_0.50_nrna_low	6	nrna	mrna	98
gdna_zero_ss_0.50_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.50_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.50_nrna_low	16	nrna	mrna	109
gdna_zero_ss_0.50_nrna_low	20	mrna	mrna	77358
gdna_zero_ss_0.50_nrna_low	21	mrna	mrna	4434
gdna_zero_ss_0.50_nrna_low	29	mrna	nrna	4057
gdna_zero_ss_0.50_nrna_low	30	mrna	mrna	22836
gdna_zero_ss_0.50_nrna_low	31	mrna	mrna	443
gdna_zero_ss_0.50_nrna_low	44	mrna	mrna	248
gdna_zero_ss_0.50_nrna_low	36	mrna	mrna	7
gdna_zero_ss_0.50_nrna_low	15	nrna	mrna	2120
gdna_zero_ss_0.50_nrna_low	15	nrna	nrna	5968
gdna_zero_ss_0.50_nrna_low	47	nrna	mrna	118
gdna_zero_ss_0.50_nrna_low	8	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	35	mrna	mrna	668
gdna_zero_ss_0.50_nrna_low	43	mrna	mrna	79
gdna_zero_ss_0.50_nrna_low	1	nrna	mrna	99
gdna_zero_ss_0.50_nrna_low	40	nrna	mrna	195
gdna_zero_ss_0.50_nrna_low	0	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	27	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	3	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	23	mrna	mrna	108749
gdna_zero_ss_0.99_nrna_low	-1	mrna	gdna	772
gdna_zero_ss_0.99_nrna_low	23	mrna	nrna	2658
gdna_zero_ss_0.99_nrna_low	26	mrna	mrna	72865
gdna_zero_ss_0.99_nrna_low	28	mrna	mrna	35073
gdna_zero_ss_0.99_nrna_low	41	mrna	mrna	93527
gdna_zero_ss_0.99_nrna_low	41	mrna	nrna	925
gdna_zero_ss_0.99_nrna_low	5	mrna	mrna	10541
gdna_zero_ss_0.99_nrna_low	5	mrna	nrna	312
gdna_zero_ss_0.99_nrna_low	9	mrna	mrna	7060
gdna_zero_ss_0.99_nrna_low	6	mrna	mrna	12543
gdna_zero_ss_0.99_nrna_low	3	mrna	mrna	3919
gdna_zero_ss_0.99_nrna_low	33	mrna	mrna	2497
gdna_zero_ss_0.99_nrna_low	42	mrna	mrna	34991
gdna_zero_ss_0.99_nrna_low	42	mrna	nrna	2
gdna_zero_ss_0.99_nrna_low	12	mrna	mrna	572
gdna_zero_ss_0.99_nrna_low	0	mrna	mrna	423
gdna_zero_ss_0.99_nrna_low	0	mrna	nrna	4
gdna_zero_ss_0.99_nrna_low	47	mrna	mrna	69854
gdna_zero_ss_0.99_nrna_low	8	mrna	mrna	156
gdna_zero_ss_0.99_nrna_low	46	mrna	mrna	58
gdna_zero_ss_0.99_nrna_low	45	mrna	mrna	24
gdna_zero_ss_0.99_nrna_low	8	mrna	nrna	2
gdna_zero_ss_0.99_nrna_low	39	mrna	nrna	963
gdna_zero_ss_0.99_nrna_low	4	mrna	mrna	84255
gdna_zero_ss_0.99_nrna_low	22	mrna	nrna	1
gdna_zero_ss_0.99_nrna_low	34	mrna	mrna	1220
gdna_zero_ss_0.99_nrna_low	-1	nrna	gdna	3207
gdna_zero_ss_0.99_nrna_low	23	nrna	nrna	11184
gdna_zero_ss_0.99_nrna_low	23	nrna	mrna	3077
gdna_zero_ss_0.99_nrna_low	10	nrna	nrna	485
gdna_zero_ss_0.99_nrna_low	10	nrna	mrna	104
gdna_zero_ss_0.99_nrna_low	25	nrna	nrna	714
gdna_zero_ss_0.99_nrna_low	25	nrna	mrna	141
gdna_zero_ss_0.99_nrna_low	34	nrna	mrna	16
gdna_zero_ss_0.99_nrna_low	34	nrna	nrna	213
gdna_zero_ss_0.99_nrna_low	5	nrna	nrna	2896
gdna_zero_ss_0.99_nrna_low	5	nrna	mrna	331
gdna_zero_ss_0.99_nrna_low	35	nrna	mrna	7
gdna_zero_ss_0.99_nrna_low	44	nrna	nrna	30
gdna_zero_ss_0.99_nrna_low	44	nrna	mrna	5
gdna_zero_ss_0.99_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.99_nrna_low	43	nrna	mrna	6
gdna_zero_ss_0.99_nrna_low	41	nrna	nrna	9703
gdna_zero_ss_0.99_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.99_nrna_low	32	mrna	mrna	36851
gdna_zero_ss_0.99_nrna_low	40	mrna	mrna	15182
gdna_zero_ss_0.99_nrna_low	25	mrna	mrna	9884
gdna_zero_ss_0.99_nrna_low	10	mrna	mrna	8630
gdna_zero_ss_0.99_nrna_low	16	mrna	mrna	4738
gdna_zero_ss_0.99_nrna_low	16	mrna	nrna	59
gdna_zero_ss_0.99_nrna_low	19	mrna	nrna	3617
gdna_zero_ss_0.99_nrna_low	7	mrna	nrna	2243
gdna_zero_ss_0.99_nrna_low	18	mrna	mrna	1547
gdna_zero_ss_0.99_nrna_low	24	mrna	mrna	1789
gdna_zero_ss_0.99_nrna_low	14	mrna	mrna	222
gdna_zero_ss_0.99_nrna_low	15	mrna	mrna	178661
gdna_zero_ss_0.99_nrna_low	27	mrna	mrna	92
gdna_zero_ss_0.99_nrna_low	37	mrna	mrna	66521
gdna_zero_ss_0.99_nrna_low	13	mrna	mrna	53
gdna_zero_ss_0.99_nrna_low	1	mrna	mrna	4736
gdna_zero_ss_0.99_nrna_low	1	mrna	nrna	87
gdna_zero_ss_0.99_nrna_low	17	mrna	mrna	43
gdna_zero_ss_0.99_nrna_low	2	mrna	mrna	316
gdna_zero_ss_0.99_nrna_low	38	mrna	mrna	6708
gdna_zero_ss_0.99_nrna_low	41	nrna	mrna	2095
gdna_zero_ss_0.99_nrna_low	20	nrna	nrna	3587
gdna_zero_ss_0.99_nrna_low	20	nrna	mrna	1410
gdna_zero_ss_0.99_nrna_low	30	nrna	nrna	1690
gdna_zero_ss_0.99_nrna_low	30	nrna	mrna	462
gdna_zero_ss_0.99_nrna_low	6	nrna	mrna	101
gdna_zero_ss_0.99_nrna_low	6	nrna	nrna	219
gdna_zero_ss_0.99_nrna_low	42	nrna	nrna	96
gdna_zero_ss_0.99_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.99_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.99_nrna_low	16	nrna	mrna	109
gdna_zero_ss_0.99_nrna_low	16	nrna	nrna	425
gdna_zero_ss_0.99_nrna_low	20	mrna	mrna	78665
gdna_zero_ss_0.99_nrna_low	20	mrna	nrna	1043
gdna_zero_ss_0.99_nrna_low	15	mrna	nrna	28
gdna_zero_ss_0.99_nrna_low	21	mrna	mrna	4461
gdna_zero_ss_0.99_nrna_low	29	mrna	nrna	4251
gdna_zero_ss_0.99_nrna_low	30	mrna	mrna	23274
gdna_zero_ss_0.99_nrna_low	30	mrna	nrna	299
gdna_zero_ss_0.99_nrna_low	10	mrna	nrna	2
gdna_zero_ss_0.99_nrna_low	34	mrna	nrna	17
gdna_zero_ss_0.99_nrna_low	31	mrna	mrna	475
gdna_zero_ss_0.99_nrna_low	44	mrna	mrna	296
gdna_zero_ss_0.99_nrna_low	44	mrna	nrna	13
gdna_zero_ss_0.99_nrna_low	36	mrna	mrna	27
gdna_zero_ss_0.99_nrna_low	15	nrna	nrna	12959
gdna_zero_ss_0.99_nrna_low	15	nrna	mrna	2122
gdna_zero_ss_0.99_nrna_low	47	nrna	nrna	227
gdna_zero_ss_0.99_nrna_low	47	nrna	mrna	118
gdna_zero_ss_0.99_nrna_low	4	nrna	nrna	5
gdna_zero_ss_0.99_nrna_low	8	nrna	nrna	18
gdna_zero_ss_0.99_nrna_low	8	nrna	mrna	5
gdna_zero_ss_0.99_nrna_low	46	nrna	nrna	1
gdna_zero_ss_0.99_nrna_low	46	nrna	mrna	2
gdna_zero_ss_0.99_nrna_low	40	mrna	nrna	6
gdna_zero_ss_0.99_nrna_low	35	mrna	mrna	966
