condition	locus_id	true_pool	pred_pool	count
gdna_med_ss_0.99_nrna_zero	27	gdna	mrna	249
gdna_med_ss_0.99_nrna_zero	26	gdna	mrna	229
gdna_med_ss_0.99_nrna_zero	6	gdna	mrna	185
gdna_med_ss_0.99_nrna_zero	17	gdna	mrna	68
gdna_med_ss_0.99_nrna_zero	24	gdna	mrna	361
gdna_med_ss_0.99_nrna_zero	28	gdna	mrna	25
gdna_med_ss_0.99_nrna_zero	-1	gdna	unresolved	128
gdna_med_ss_0.99_nrna_zero	31	gdna	nrna	69
gdna_med_ss_0.99_nrna_zero	36	gdna	mrna	42
gdna_med_ss_0.99_nrna_zero	25	gdna	mrna	99
gdna_med_ss_0.99_nrna_zero	0	gdna	mrna	25
gdna_med_ss_0.99_nrna_zero	10	gdna	mrna	91
gdna_med_ss_0.99_nrna_zero	9	gdna	mrna	61
gdna_med_ss_0.99_nrna_zero	19	gdna	mrna	96
gdna_med_ss_0.99_nrna_zero	37	gdna	mrna	110
gdna_med_ss_0.99_nrna_zero	46	gdna	mrna	50
gdna_med_ss_0.99_nrna_zero	47	gdna	mrna	30
gdna_med_ss_0.99_nrna_zero	12	gdna	mrna	17
gdna_med_ss_0.99_nrna_zero	7	gdna	nrna	37
gdna_med_ss_0.99_nrna_zero	22	gdna	mrna	19
gdna_med_ss_0.99_nrna_zero	13	gdna	mrna	12
gdna_med_ss_0.99_nrna_zero	14	gdna	mrna	33
gdna_med_ss_0.99_nrna_zero	2	gdna	mrna	27
gdna_med_ss_0.99_nrna_zero	48	gdna	mrna	8
gdna_med_ss_0.99_nrna_zero	33	gdna	mrna	21
gdna_med_ss_0.99_nrna_zero	3	gdna	mrna	13
gdna_med_ss_0.99_nrna_zero	38	gdna	mrna	8
gdna_med_ss_0.99_nrna_zero	18	gdna	mrna	4
gdna_med_ss_0.99_nrna_zero	8	gdna	mrna	7
gdna_med_ss_0.99_nrna_zero	34	mrna	mrna	36584
gdna_med_ss_0.99_nrna_zero	43	mrna	mrna	14951
gdna_med_ss_0.99_nrna_zero	26	mrna	mrna	9546
gdna_med_ss_0.99_nrna_zero	10	mrna	mrna	8530
gdna_med_ss_0.99_nrna_zero	17	mrna	mrna	4671
gdna_med_ss_0.99_nrna_zero	20	mrna	nrna	3555
gdna_med_ss_0.99_nrna_zero	7	mrna	nrna	2197
gdna_med_ss_0.99_nrna_zero	19	mrna	mrna	1364
gdna_med_ss_0.99_nrna_zero	25	mrna	mrna	1573
gdna_med_ss_0.99_nrna_zero	14	mrna	mrna	159
gdna_med_ss_0.99_nrna_zero	15	mrna	mrna	178335
gdna_med_ss_0.99_nrna_zero	28	mrna	mrna	43
gdna_med_ss_0.99_nrna_zero	39	mrna	mrna	66262
gdna_med_ss_0.99_nrna_zero	13	mrna	mrna	30
gdna_med_ss_0.99_nrna_zero	1	mrna	mrna	4651
gdna_med_ss_0.99_nrna_zero	18	mrna	mrna	18
gdna_med_ss_0.99_nrna_zero	2	mrna	mrna	257
gdna_med_ss_0.99_nrna_zero	41	mrna	mrna	6286
gdna_med_ss_0.99_nrna_zero	49	gdna	mrna	3
gdna_med_ss_0.99_nrna_zero	21	mrna	mrna	79189
gdna_med_ss_0.99_nrna_zero	22	mrna	mrna	4411
gdna_med_ss_0.99_nrna_zero	31	mrna	nrna	4134
gdna_med_ss_0.99_nrna_zero	32	mrna	mrna	23262
gdna_med_ss_0.99_nrna_zero	33	mrna	mrna	456
gdna_med_ss_0.99_nrna_zero	47	mrna	mrna	249
gdna_med_ss_0.99_nrna_zero	38	mrna	mrna	12
gdna_med_ss_0.99_nrna_zero	23	gdna	nrna	2
gdna_med_ss_0.99_nrna_zero	11	gdna	mrna	1
gdna_med_ss_0.99_nrna_zero	37	mrna	mrna	760
gdna_med_ss_0.99_nrna_zero	46	mrna	mrna	105
gdna_high_ss_0.50_nrna_zero	24	mrna	mrna	110280
gdna_high_ss_0.50_nrna_zero	-1	mrna	gdna	23473
gdna_high_ss_0.50_nrna_zero	27	mrna	mrna	71985
gdna_high_ss_0.50_nrna_zero	30	mrna	mrna	34870
gdna_high_ss_0.50_nrna_zero	44	mrna	mrna	93964
gdna_high_ss_0.50_nrna_zero	5	mrna	mrna	10091
gdna_high_ss_0.50_nrna_zero	9	mrna	mrna	6721
gdna_high_ss_0.50_nrna_zero	6	mrna	mrna	11493
gdna_high_ss_0.50_nrna_zero	3	mrna	mrna	3840
gdna_high_ss_0.50_nrna_zero	35	mrna	mrna	1936
gdna_high_ss_0.50_nrna_zero	45	mrna	mrna	34680
gdna_high_ss_0.50_nrna_zero	12	mrna	mrna	492
gdna_high_ss_0.50_nrna_zero	0	mrna	mrna	338
gdna_high_ss_0.50_nrna_zero	52	mrna	mrna	68308
gdna_high_ss_0.50_nrna_zero	8	mrna	mrna	120
gdna_high_ss_0.50_nrna_zero	49	mrna	mrna	31
gdna_high_ss_0.50_nrna_zero	48	mrna	mrna	9
gdna_high_ss_0.50_nrna_zero	42	mrna	nrna	861
gdna_high_ss_0.50_nrna_zero	4	mrna	mrna	83365
gdna_high_ss_0.50_nrna_zero	36	mrna	mrna	1070
gdna_high_ss_0.50_nrna_zero	-1	gdna	gdna	1987449
gdna_high_ss_0.50_nrna_zero	39	gdna	mrna	507
gdna_high_ss_0.50_nrna_zero	24	gdna	mrna	881
gdna_high_ss_0.50_nrna_zero	20	gdna	nrna	124
gdna_high_ss_0.50_nrna_zero	26	gdna	mrna	555
gdna_high_ss_0.50_nrna_zero	31	gdna	nrna	145
gdna_high_ss_0.50_nrna_zero	25	gdna	mrna	200
gdna_high_ss_0.50_nrna_zero	52	gdna	mrna	791
gdna_high_ss_0.50_nrna_zero	27	gdna	mrna	590
gdna_high_ss_0.50_nrna_zero	32	gdna	mrna	564
gdna_high_ss_0.50_nrna_zero	43	gdna	mrna	482
gdna_high_ss_0.50_nrna_zero	45	gdna	mrna	250
gdna_high_ss_0.50_nrna_zero	10	gdna	mrna	220
gdna_high_ss_0.50_nrna_zero	9	gdna	mrna	168
gdna_high_ss_0.50_nrna_zero	41	gdna	mrna	598
gdna_high_ss_0.50_nrna_zero	17	gdna	mrna	171
gdna_high_ss_0.50_nrna_zero	34	gdna	mrna	524
gdna_high_ss_0.50_nrna_zero	6	gdna	mrna	474
gdna_high_ss_0.50_nrna_zero	21	gdna	mrna	1203
gdna_high_ss_0.50_nrna_zero	4	gdna	mrna	583
gdna_high_ss_0.50_nrna_zero	15	gdna	mrna	776
gdna_high_ss_0.50_nrna_zero	5	gdna	mrna	389
gdna_high_ss_0.50_nrna_zero	36	gdna	mrna	87
gdna_high_ss_0.50_nrna_zero	35	gdna	mrna	244
gdna_high_ss_0.50_nrna_zero	7	gdna	nrna	80
gdna_high_ss_0.50_nrna_zero	22	gdna	mrna	66
gdna_high_ss_0.50_nrna_zero	30	gdna	mrna	175
gdna_high_ss_0.50_nrna_zero	8	gdna	mrna	13
gdna_high_ss_0.50_nrna_zero	44	gdna	mrna	478
gdna_high_ss_0.50_nrna_zero	37	gdna	mrna	161
gdna_high_ss_0.50_nrna_zero	2	gdna	mrna	54
gdna_high_ss_0.50_nrna_zero	42	gdna	nrna	85
gdna_high_ss_0.50_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.50_nrna_zero	19	gdna	mrna	218
gdna_high_ss_0.50_nrna_zero	1	gdna	mrna	193
gdna_high_ss_0.50_nrna_zero	47	gdna	mrna	50
gdna_high_ss_0.50_nrna_zero	12	gdna	mrna	40
gdna_high_ss_0.50_nrna_zero	3	gdna	mrna	36
gdna_high_ss_0.50_nrna_zero	28	gdna	mrna	11
gdna_high_ss_0.50_nrna_zero	14	gdna	mrna	45
gdna_high_ss_0.50_nrna_zero	0	gdna	mrna	24
gdna_high_ss_0.50_nrna_zero	33	gdna	mrna	29
gdna_high_ss_0.50_nrna_zero	46	gdna	mrna	39
gdna_high_ss_0.50_nrna_zero	49	gdna	mrna	7
gdna_high_ss_0.50_nrna_zero	13	gdna	mrna	6
gdna_high_ss_0.50_nrna_zero	18	gdna	mrna	8
gdna_high_ss_0.50_nrna_zero	38	gdna	mrna	4
gdna_high_ss_0.50_nrna_zero	34	mrna	mrna	35902
gdna_high_ss_0.50_nrna_zero	43	mrna	mrna	14206
gdna_high_ss_0.50_nrna_zero	26	mrna	mrna	8719
gdna_high_ss_0.50_nrna_zero	10	mrna	mrna	8268
gdna_high_ss_0.50_nrna_zero	17	mrna	mrna	4390
gdna_high_ss_0.50_nrna_zero	20	mrna	nrna	3386
gdna_high_ss_0.50_nrna_zero	7	mrna	nrna	2116
gdna_high_ss_0.50_nrna_zero	19	mrna	mrna	1054
gdna_high_ss_0.50_nrna_zero	25	mrna	mrna	1253
gdna_high_ss_0.50_nrna_zero	14	mrna	mrna	103
gdna_high_ss_0.50_nrna_zero	15	mrna	mrna	177798
gdna_high_ss_0.50_nrna_zero	28	mrna	mrna	16
gdna_high_ss_0.50_nrna_zero	39	mrna	mrna	65672
gdna_high_ss_0.50_nrna_zero	13	mrna	mrna	11
gdna_high_ss_0.50_nrna_zero	1	mrna	mrna	4367
gdna_high_ss_0.50_nrna_zero	18	mrna	mrna	25
gdna_high_ss_0.50_nrna_zero	2	mrna	mrna	208
gdna_high_ss_0.50_nrna_zero	41	mrna	mrna	5393
gdna_high_ss_0.50_nrna_zero	48	gdna	mrna	1
gdna_high_ss_0.50_nrna_zero	21	mrna	mrna	77430
gdna_high_ss_0.50_nrna_zero	22	mrna	mrna	4343
gdna_high_ss_0.50_nrna_zero	31	mrna	nrna	3917
gdna_high_ss_0.50_nrna_zero	32	mrna	mrna	22400
gdna_high_ss_0.50_nrna_zero	33	mrna	mrna	413
gdna_high_ss_0.50_nrna_zero	47	mrna	mrna	140
gdna_high_ss_0.50_nrna_zero	38	mrna	mrna	9
gdna_high_ss_0.50_nrna_zero	37	mrna	mrna	457
gdna_high_ss_0.50_nrna_zero	46	mrna	mrna	77
gdna_high_ss_0.99_nrna_zero	24	mrna	mrna	110640
gdna_high_ss_0.99_nrna_zero	-1	mrna	gdna	15171
gdna_high_ss_0.99_nrna_zero	27	mrna	mrna	72308
gdna_high_ss_0.99_nrna_zero	30	mrna	mrna	34928
gdna_high_ss_0.99_nrna_zero	44	mrna	mrna	94026
gdna_high_ss_0.99_nrna_zero	5	mrna	mrna	10352
gdna_high_ss_0.99_nrna_zero	9	mrna	mrna	6823
gdna_high_ss_0.99_nrna_zero	6	mrna	mrna	11900
gdna_high_ss_0.99_nrna_zero	3	mrna	mrna	3874
gdna_high_ss_0.99_nrna_zero	35	mrna	mrna	2173
gdna_high_ss_0.99_nrna_zero	45	mrna	mrna	34773
gdna_high_ss_0.99_nrna_zero	12	mrna	mrna	526
gdna_high_ss_0.99_nrna_zero	0	mrna	mrna	352
gdna_high_ss_0.99_nrna_zero	52	mrna	mrna	69035
gdna_high_ss_0.99_nrna_zero	8	mrna	mrna	124
gdna_high_ss_0.99_nrna_zero	49	mrna	mrna	37
gdna_high_ss_0.99_nrna_zero	48	mrna	mrna	10
gdna_high_ss_0.99_nrna_zero	42	mrna	nrna	912
gdna_high_ss_0.99_nrna_zero	4	mrna	mrna	83693
gdna_high_ss_0.99_nrna_zero	36	mrna	mrna	1126
gdna_high_ss_0.99_nrna_zero	-1	gdna	gdna	1991023
gdna_high_ss_0.99_nrna_zero	39	gdna	mrna	360
gdna_high_ss_0.99_nrna_zero	24	gdna	mrna	643
gdna_high_ss_0.99_nrna_zero	52	gdna	mrna	570
gdna_high_ss_0.99_nrna_zero	27	gdna	mrna	453
gdna_high_ss_0.99_nrna_zero	32	gdna	mrna	368
gdna_high_ss_0.99_nrna_zero	10	gdna	mrna	143
gdna_high_ss_0.99_nrna_zero	20	gdna	nrna	78
gdna_high_ss_0.99_nrna_zero	9	gdna	mrna	105
gdna_high_ss_0.99_nrna_zero	34	gdna	mrna	370
gdna_high_ss_0.99_nrna_zero	1	gdna	mrna	126
gdna_high_ss_0.99_nrna_zero	17	gdna	mrna	103
gdna_high_ss_0.99_nrna_zero	4	gdna	mrna	453
gdna_high_ss_0.99_nrna_zero	21	gdna	mrna	821
gdna_high_ss_0.99_nrna_zero	15	gdna	mrna	602
gdna_high_ss_0.99_nrna_zero	5	gdna	mrna	243
gdna_high_ss_0.99_nrna_zero	25	gdna	mrna	152
gdna_high_ss_0.99_nrna_zero	26	gdna	mrna	367
gdna_high_ss_0.99_nrna_zero	41	gdna	mrna	398
gdna_high_ss_0.99_nrna_zero	22	gdna	mrna	39
gdna_high_ss_0.99_nrna_zero	43	gdna	mrna	351
gdna_high_ss_0.99_nrna_zero	8	gdna	mrna	8
gdna_high_ss_0.99_nrna_zero	6	gdna	mrna	317
gdna_high_ss_0.99_nrna_zero	44	gdna	mrna	369
gdna_high_ss_0.99_nrna_zero	-1	gdna	unresolved	202
gdna_high_ss_0.99_nrna_zero	0	gdna	mrna	23
gdna_high_ss_0.99_nrna_zero	37	gdna	mrna	128
gdna_high_ss_0.99_nrna_zero	42	gdna	nrna	49
gdna_high_ss_0.99_nrna_zero	31	gdna	nrna	92
gdna_high_ss_0.99_nrna_zero	35	gdna	mrna	171
gdna_high_ss_0.99_nrna_zero	45	gdna	mrna	204
gdna_high_ss_0.99_nrna_zero	47	gdna	mrna	40
gdna_high_ss_0.99_nrna_zero	36	gdna	mrna	50
gdna_high_ss_0.99_nrna_zero	30	gdna	mrna	133
gdna_high_ss_0.99_nrna_zero	2	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	7	gdna	nrna	43
gdna_high_ss_0.99_nrna_zero	19	gdna	mrna	144
gdna_high_ss_0.99_nrna_zero	46	gdna	mrna	56
gdna_high_ss_0.99_nrna_zero	3	gdna	mrna	26
gdna_high_ss_0.99_nrna_zero	38	gdna	mrna	9
gdna_high_ss_0.99_nrna_zero	12	gdna	mrna	25
gdna_high_ss_0.99_nrna_zero	14	gdna	mrna	41
gdna_high_ss_0.99_nrna_zero	33	gdna	mrna	20
gdna_high_ss_0.99_nrna_zero	28	gdna	mrna	13
gdna_high_ss_0.99_nrna_zero	13	gdna	mrna	5
gdna_high_ss_0.99_nrna_zero	49	gdna	mrna	15
gdna_high_ss_0.99_nrna_zero	34	mrna	mrna	36319
gdna_high_ss_0.99_nrna_zero	43	mrna	mrna	14599
gdna_high_ss_0.99_nrna_zero	26	mrna	mrna	9152
gdna_high_ss_0.99_nrna_zero	10	mrna	mrna	8363
gdna_high_ss_0.99_nrna_zero	17	mrna	mrna	4557
gdna_high_ss_0.99_nrna_zero	20	mrna	nrna	3456
gdna_high_ss_0.99_nrna_zero	7	mrna	nrna	2173
gdna_high_ss_0.99_nrna_zero	19	mrna	mrna	1245
gdna_high_ss_0.99_nrna_zero	25	mrna	mrna	1442
gdna_high_ss_0.99_nrna_zero	14	mrna	mrna	123
gdna_high_ss_0.99_nrna_zero	15	mrna	mrna	178012
gdna_high_ss_0.99_nrna_zero	28	mrna	mrna	37
gdna_high_ss_0.99_nrna_zero	39	mrna	mrna	65974
gdna_high_ss_0.99_nrna_zero	13	mrna	mrna	19
gdna_high_ss_0.99_nrna_zero	1	mrna	mrna	4562
gdna_high_ss_0.99_nrna_zero	18	mrna	mrna	24
gdna_high_ss_0.99_nrna_zero	2	mrna	mrna	246
gdna_high_ss_0.99_nrna_zero	41	mrna	mrna	5896
gdna_high_ss_0.99_nrna_zero	48	gdna	mrna	2
gdna_high_ss_0.99_nrna_zero	18	gdna	mrna	4
gdna_high_ss_0.99_nrna_zero	21	mrna	mrna	78436
gdna_high_ss_0.99_nrna_zero	22	mrna	mrna	4378
gdna_high_ss_0.99_nrna_zero	31	mrna	nrna	4018
gdna_high_ss_0.99_nrna_zero	32	mrna	mrna	22837
gdna_high_ss_0.99_nrna_zero	33	mrna	mrna	434
gdna_high_ss_0.99_nrna_zero	47	mrna	mrna	191
gdna_high_ss_0.99_nrna_zero	38	mrna	mrna	10
gdna_high_ss_0.99_nrna_zero	23	gdna	nrna	2
gdna_high_ss_0.99_nrna_zero	37	mrna	mrna	621
gdna_high_ss_0.99_nrna_zero	46	mrna	mrna	93
gdna_zero_ss_0.50_nrna_low	23	mrna	mrna	107762
gdna_zero_ss_0.50_nrna_low	-1	mrna	gdna	18158
gdna_zero_ss_0.50_nrna_low	26	mrna	mrna	72809
gdna_zero_ss_0.50_nrna_low	28	mrna	mrna	35059
gdna_zero_ss_0.50_nrna_low	41	mrna	mrna	92199
gdna_zero_ss_0.50_nrna_low	5	mrna	mrna	10365
gdna_zero_ss_0.50_nrna_low	9	mrna	mrna	6906
gdna_zero_ss_0.50_nrna_low	6	mrna	mrna	12123
gdna_zero_ss_0.50_nrna_low	3	mrna	mrna	3895
gdna_zero_ss_0.50_nrna_low	33	mrna	mrna	2197
gdna_zero_ss_0.50_nrna_low	42	mrna	mrna	34996
gdna_zero_ss_0.50_nrna_low	12	mrna	mrna	547
gdna_zero_ss_0.50_nrna_low	0	mrna	mrna	353
gdna_zero_ss_0.50_nrna_low	47	mrna	mrna	69750
gdna_zero_ss_0.50_nrna_low	8	mrna	mrna	132
gdna_zero_ss_0.50_nrna_low	46	mrna	mrna	30
gdna_zero_ss_0.50_nrna_low	45	mrna	mrna	5
gdna_zero_ss_0.50_nrna_low	39	mrna	nrna	925
gdna_zero_ss_0.50_nrna_low	4	mrna	mrna	84272
gdna_zero_ss_0.50_nrna_low	34	mrna	mrna	1171
gdna_zero_ss_0.50_nrna_low	-1	nrna	gdna	48648
gdna_zero_ss_0.50_nrna_low	23	nrna	mrna	3042
gdna_zero_ss_0.50_nrna_low	10	nrna	mrna	101
gdna_zero_ss_0.50_nrna_low	25	nrna	mrna	130
gdna_zero_ss_0.50_nrna_low	34	nrna	mrna	16
gdna_zero_ss_0.50_nrna_low	5	nrna	mrna	335
gdna_zero_ss_0.50_nrna_low	35	nrna	mrna	3
gdna_zero_ss_0.50_nrna_low	44	nrna	mrna	5
gdna_zero_ss_0.50_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.50_nrna_low	43	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.50_nrna_low	32	mrna	mrna	36776
gdna_zero_ss_0.50_nrna_low	40	mrna	mrna	14549
gdna_zero_ss_0.50_nrna_low	25	mrna	mrna	9419
gdna_zero_ss_0.50_nrna_low	10	mrna	mrna	8426
gdna_zero_ss_0.50_nrna_low	16	mrna	mrna	4652
gdna_zero_ss_0.50_nrna_low	19	mrna	nrna	3521
gdna_zero_ss_0.50_nrna_low	7	mrna	nrna	2178
gdna_zero_ss_0.50_nrna_low	18	mrna	mrna	1231
gdna_zero_ss_0.50_nrna_low	24	mrna	mrna	1465
gdna_zero_ss_0.50_nrna_low	14	mrna	mrna	136
gdna_zero_ss_0.50_nrna_low	15	mrna	mrna	176307
gdna_zero_ss_0.50_nrna_low	27	mrna	mrna	29
gdna_zero_ss_0.50_nrna_low	37	mrna	mrna	66517
gdna_zero_ss_0.50_nrna_low	13	mrna	mrna	35
gdna_zero_ss_0.50_nrna_low	1	mrna	mrna	4618
gdna_zero_ss_0.50_nrna_low	17	mrna	mrna	23
gdna_zero_ss_0.50_nrna_low	2	mrna	mrna	244
gdna_zero_ss_0.50_nrna_low	38	mrna	mrna	6122
gdna_zero_ss_0.50_nrna_low	41	nrna	mrna	2053
gdna_zero_ss_0.50_nrna_low	20	nrna	mrna	1697
gdna_zero_ss_0.50_nrna_low	30	nrna	mrna	446
gdna_zero_ss_0.50_nrna_low	6	nrna	mrna	98
gdna_zero_ss_0.50_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.50_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.50_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.50_nrna_low	16	nrna	mrna	109
gdna_zero_ss_0.50_nrna_low	20	mrna	mrna	77385
gdna_zero_ss_0.50_nrna_low	21	mrna	mrna	4422
gdna_zero_ss_0.50_nrna_low	29	mrna	nrna	4068
gdna_zero_ss_0.50_nrna_low	30	mrna	mrna	22763
gdna_zero_ss_0.50_nrna_low	31	mrna	mrna	451
gdna_zero_ss_0.50_nrna_low	44	mrna	mrna	230
gdna_zero_ss_0.50_nrna_low	36	mrna	mrna	8
gdna_zero_ss_0.50_nrna_low	15	nrna	mrna	2083
gdna_zero_ss_0.50_nrna_low	47	nrna	mrna	118
gdna_zero_ss_0.50_nrna_low	8	nrna	mrna	5
gdna_zero_ss_0.50_nrna_low	35	mrna	mrna	690
gdna_zero_ss_0.50_nrna_low	43	mrna	mrna	81
gdna_zero_ss_0.50_nrna_low	1	nrna	mrna	100
gdna_zero_ss_0.50_nrna_low	40	nrna	mrna	190
gdna_zero_ss_0.50_nrna_low	0	nrna	mrna	4
gdna_zero_ss_0.50_nrna_low	3	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	23	mrna	mrna	108675
gdna_zero_ss_0.99_nrna_low	23	mrna	nrna	2747
gdna_zero_ss_0.99_nrna_low	-1	mrna	gdna	799
gdna_zero_ss_0.99_nrna_low	26	mrna	mrna	72869
gdna_zero_ss_0.99_nrna_low	28	mrna	mrna	35072
gdna_zero_ss_0.99_nrna_low	41	mrna	mrna	92437
gdna_zero_ss_0.99_nrna_low	41	mrna	nrna	2019
gdna_zero_ss_0.99_nrna_low	5	mrna	mrna	10519
gdna_zero_ss_0.99_nrna_low	5	mrna	nrna	336
gdna_zero_ss_0.99_nrna_low	9	mrna	mrna	7061
gdna_zero_ss_0.99_nrna_low	6	mrna	mrna	12546
gdna_zero_ss_0.99_nrna_low	3	mrna	mrna	3918
gdna_zero_ss_0.99_nrna_low	33	mrna	mrna	2493
gdna_zero_ss_0.99_nrna_low	42	mrna	mrna	34986
gdna_zero_ss_0.99_nrna_low	42	mrna	nrna	3
gdna_zero_ss_0.99_nrna_low	12	mrna	mrna	571
gdna_zero_ss_0.99_nrna_low	0	mrna	mrna	425
gdna_zero_ss_0.99_nrna_low	0	mrna	nrna	1
gdna_zero_ss_0.99_nrna_low	47	mrna	mrna	69847
gdna_zero_ss_0.99_nrna_low	8	mrna	mrna	153
gdna_zero_ss_0.99_nrna_low	46	mrna	mrna	60
gdna_zero_ss_0.99_nrna_low	45	mrna	mrna	27
gdna_zero_ss_0.99_nrna_low	8	mrna	nrna	4
gdna_zero_ss_0.99_nrna_low	39	mrna	nrna	973
gdna_zero_ss_0.99_nrna_low	4	mrna	mrna	84246
gdna_zero_ss_0.99_nrna_low	22	mrna	nrna	1
gdna_zero_ss_0.99_nrna_low	34	mrna	mrna	1220
gdna_zero_ss_0.99_nrna_low	23	nrna	nrna	11153
gdna_zero_ss_0.99_nrna_low	23	nrna	mrna	3082
gdna_zero_ss_0.99_nrna_low	-1	nrna	gdna	3123
gdna_zero_ss_0.99_nrna_low	10	nrna	nrna	481
gdna_zero_ss_0.99_nrna_low	10	nrna	mrna	102
gdna_zero_ss_0.99_nrna_low	25	nrna	nrna	764
gdna_zero_ss_0.99_nrna_low	25	nrna	mrna	138
gdna_zero_ss_0.99_nrna_low	34	nrna	nrna	218
gdna_zero_ss_0.99_nrna_low	34	nrna	mrna	17
gdna_zero_ss_0.99_nrna_low	5	nrna	nrna	2898
gdna_zero_ss_0.99_nrna_low	5	nrna	mrna	338
gdna_zero_ss_0.99_nrna_low	35	nrna	mrna	6
gdna_zero_ss_0.99_nrna_low	44	nrna	nrna	27
gdna_zero_ss_0.99_nrna_low	44	nrna	mrna	5
gdna_zero_ss_0.99_nrna_low	-1	nrna	unresolved	7
gdna_zero_ss_0.99_nrna_low	43	nrna	mrna	7
gdna_zero_ss_0.99_nrna_low	41	nrna	nrna	9756
gdna_zero_ss_0.99_nrna_low	4	nrna	mrna	29
gdna_zero_ss_0.99_nrna_low	32	mrna	mrna	36853
gdna_zero_ss_0.99_nrna_low	40	mrna	mrna	15184
gdna_zero_ss_0.99_nrna_low	25	mrna	mrna	9805
gdna_zero_ss_0.99_nrna_low	25	mrna	nrna	80
gdna_zero_ss_0.99_nrna_low	10	mrna	mrna	8571
gdna_zero_ss_0.99_nrna_low	10	mrna	nrna	67
gdna_zero_ss_0.99_nrna_low	16	mrna	mrna	4704
gdna_zero_ss_0.99_nrna_low	16	mrna	nrna	97
gdna_zero_ss_0.99_nrna_low	19	mrna	nrna	3613
gdna_zero_ss_0.99_nrna_low	7	mrna	nrna	2245
gdna_zero_ss_0.99_nrna_low	18	mrna	mrna	1553
gdna_zero_ss_0.99_nrna_low	24	mrna	mrna	1786
gdna_zero_ss_0.99_nrna_low	14	mrna	mrna	221
gdna_zero_ss_0.99_nrna_low	15	mrna	mrna	178657
gdna_zero_ss_0.99_nrna_low	27	mrna	mrna	88
gdna_zero_ss_0.99_nrna_low	37	mrna	mrna	66517
gdna_zero_ss_0.99_nrna_low	13	mrna	mrna	52
gdna_zero_ss_0.99_nrna_low	1	mrna	mrna	4707
gdna_zero_ss_0.99_nrna_low	1	mrna	nrna	113
gdna_zero_ss_0.99_nrna_low	17	mrna	mrna	38
gdna_zero_ss_0.99_nrna_low	2	mrna	mrna	318
gdna_zero_ss_0.99_nrna_low	38	mrna	mrna	6700
gdna_zero_ss_0.99_nrna_low	41	nrna	mrna	2068
gdna_zero_ss_0.99_nrna_low	20	nrna	nrna	3587
gdna_zero_ss_0.99_nrna_low	20	nrna	mrna	1419
gdna_zero_ss_0.99_nrna_low	30	nrna	nrna	1689
gdna_zero_ss_0.99_nrna_low	30	nrna	mrna	462
gdna_zero_ss_0.99_nrna_low	6	nrna	mrna	100
gdna_zero_ss_0.99_nrna_low	6	nrna	nrna	224
gdna_zero_ss_0.99_nrna_low	42	nrna	nrna	104
gdna_zero_ss_0.99_nrna_low	42	nrna	mrna	36
gdna_zero_ss_0.99_nrna_low	2	nrna	mrna	1
gdna_zero_ss_0.99_nrna_low	37	nrna	mrna	3
gdna_zero_ss_0.99_nrna_low	37	nrna	nrna	1
gdna_zero_ss_0.99_nrna_low	16	nrna	mrna	109
gdna_zero_ss_0.99_nrna_low	16	nrna	nrna	428
gdna_zero_ss_0.99_nrna_low	20	mrna	mrna	78613
gdna_zero_ss_0.99_nrna_low	20	mrna	nrna	1058
gdna_zero_ss_0.99_nrna_low	15	mrna	nrna	33
gdna_zero_ss_0.99_nrna_low	21	mrna	mrna	4463
gdna_zero_ss_0.99_nrna_low	29	mrna	nrna	4250
gdna_zero_ss_0.99_nrna_low	30	mrna	mrna	23295
gdna_zero_ss_0.99_nrna_low	30	mrna	nrna	265
gdna_zero_ss_0.99_nrna_low	34	mrna	nrna	18
gdna_zero_ss_0.99_nrna_low	31	mrna	mrna	479
gdna_zero_ss_0.99_nrna_low	44	mrna	mrna	304
gdna_zero_ss_0.99_nrna_low	44	mrna	nrna	5
gdna_zero_ss_0.99_nrna_low	36	mrna	mrna	32
gdna_zero_ss_0.99_nrna_low	15	nrna	nrna	12963
gdna_zero_ss_0.99_nrna_low	15	nrna	mrna	2124
gdna_zero_ss_0.99_nrna_low	47	nrna	nrna	216
gdna_zero_ss_0.99_nrna_low	47	nrna	mrna	118
gdna_zero_ss_0.99_nrna_low	4	nrna	nrna	9
gdna_zero_ss_0.99_nrna_low	8	nrna	nrna	16
gdna_zero_ss_0.99_nrna_low	8	nrna	mrna	6
gdna_zero_ss_0.99_nrna_low	46	nrna	nrna	1
gdna_zero_ss_0.99_nrna_low	46	nrna	mrna	2
gdna_zero_ss_0.99_nrna_low	40	mrna	nrna	6
gdna_zero_ss_0.99_nrna_low	35	mrna	mrna	974
gdna_zero_ss_0.99_nrna_low	43	mrna	mrna	226
gdna_zero_ss_0.99_nrna_low	11	mrna	mrna	2
gdna_zero_ss_0.99_nrna_low	1	nrna	mrna	102
gdna_zero_ss_0.99_nrna_low	1	nrna	nrna	767
