condition	true_pool	pred_pool	count	row_fraction	overall_fraction	mean_winner_posterior
gdna_low_ss_0.99_nrna_high	nrna	nrna	209213	0.7583340884788952	0.13710928412036294	0.5684193385045354
gdna_low_ss_0.99_nrna_high	nrna	gdna	20838	0.07553147144643602	0.01365633714205199	0.35468371066902404
gdna_low_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	3.407858390376732e-05	0.0
gdna_low_ss_0.99_nrna_high	gdna	mrna	1468	0.005872	0.0009620646378986621	0.5972629849854806
gdna_low_ss_0.99_nrna_high	gdna	nrna	2941	0.011764	0.001927406062711148	0.45786928437303137
gdna_low_ss_0.99_nrna_high	gdna	gdna	245570	0.98228	0.16093611248554118	0.9954952200481556
gdna_low_ss_0.99_nrna_high	gdna	unresolved	21	8.4e-05	1.376250503805988e-05	0.0
gdna_low_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_low_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.50_nrna_high	mrna	mrna	928742	0.928742	0.40807949435054935	0.6519544708676914
gdna_med_ss_0.50_nrna_high	mrna	nrna	28361	0.028361	0.01246152595583696	0.3421387018428726
gdna_med_ss_0.50_nrna_high	mrna	gdna	42897	0.042897	0.018848491905346713	0.19603583483821302
gdna_med_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.50_nrna_high	nrna	mrna	45334	0.16432209072620838	0.019919284146606705	0.6206065433247738
gdna_med_ss_0.50_nrna_high	nrna	nrna	115167	0.4174456748282799	0.05060317195288866	0.4228432263982128
gdna_med_ss_0.50_nrna_high	nrna	gdna	115333	0.41804737481196874	0.050676110611915806	0.6439441076735258
gdna_med_ss_0.50_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.50_nrna_high	gdna	mrna	5282	0.005282	0.002320855403502374	0.5675292304254693
gdna_med_ss_0.50_nrna_high	gdna	nrna	4859	0.004859	0.0021349936398368107	0.3580514458277406
gdna_med_ss_0.50_nrna_high	gdna	gdna	989724	0.989724	0.43487434558424526	0.9966244321145085
gdna_med_ss_0.50_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_med_ss_0.99_nrna_high	mrna	mrna	943410	0.94341	0.41452445971567103	0.6636787460951734
gdna_med_ss_0.99_nrna_high	mrna	nrna	45461	0.045461	0.019975086614657595	0.2641677562748362
gdna_med_ss_0.99_nrna_high	mrna	gdna	11129	0.011129	0.004889965881404377	0.26723289899472796
gdna_med_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_med_ss_0.99_nrna_high	nrna	mrna	45437	0.16469543469199122	0.019964541266364513	0.6204176559784551
gdna_med_ss_0.99_nrna_high	nrna	nrna	195665	0.7092266705330119	0.08597314890690874	0.5546608099941011
gdna_med_ss_0.99_nrna_high	nrna	gdna	34732	0.12589303514145386	0.01526087653813791	0.39485407882563334
gdna_med_ss_0.99_nrna_high	nrna	unresolved	51	0.00018485963354296174	2.2408865122798384e-05	0.0
gdna_med_ss_0.99_nrna_high	gdna	mrna	4510	0.00451	0.001981646700074916	0.5599637383814001
gdna_med_ss_0.99_nrna_high	gdna	nrna	8138	0.008138	0.0035757518503790834	0.43913402879882113
gdna_med_ss_0.99_nrna_high	gdna	gdna	987217	0.987217	0.43377279607713043	0.9962223832218682
gdna_med_ss_0.99_nrna_high	gdna	unresolved	135	0.000135	5.931758414858396e-05	0.0
gdna_med_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_med_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.50_nrna_high	mrna	mrna	921927	0.921927	0.28142837736977944	0.6464819214033712
gdna_high_ss_0.50_nrna_high	mrna	nrna	27656	0.027656	0.008442298798645251	0.33888250500505124
gdna_high_ss_0.50_nrna_high	mrna	gdna	50417	0.050417	0.015390344899164653	0.21955805736512937
gdna_high_ss_0.50_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.50_nrna_high	nrna	mrna	45080	0.16340141725719048	0.01376116682972693	0.6072638052115721
gdna_high_ss_0.50_nrna_high	nrna	nrna	108669	0.39389238269568844	0.033172409898393866	0.4042459876207999
gdna_high_ss_0.50_nrna_high	nrna	gdna	122084	0.4425177157148812	0.03726748649601558	0.6545221311436327
gdna_high_ss_0.50_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.50_nrna_high	gdna	mrna	9882	0.004941	0.003016589410189918	0.5651950586607547
gdna_high_ss_0.50_nrna_high	gdna	nrna	8742	0.004371	0.0026685918461728663	0.33757411378636715
gdna_high_ss_0.50_nrna_high	gdna	gdna	1981153	0.9905765	0.6047687876711179	0.9967497649909115
gdna_high_ss_0.50_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.50_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.50_nrna_high	unresolved	unresolved	0		0.0	
gdna_high_ss_0.99_nrna_high	mrna	mrna	935899	0.935899	0.28569348435613584	0.6611758940460751
gdna_high_ss_0.99_nrna_high	mrna	nrna	45453	0.045453	0.01387502919058514	0.2539029029281938
gdna_high_ss_0.99_nrna_high	mrna	gdna	18648	0.018648	0.005692507520868407	0.2759852029050767
gdna_high_ss_0.99_nrna_high	mrna	unresolved	0	0.0	0.0	
gdna_high_ss_0.99_nrna_high	nrna	mrna	44953	0.16294108052268155	0.013722398680051345	0.6141367356943004
gdna_high_ss_0.99_nrna_high	nrna	nrna	181557	0.658089421316853	0.055422275201968324	0.4938355740647733
gdna_high_ss_0.99_nrna_high	nrna	gdna	49323	0.17878101382822553	0.01505638934211671	0.44075044629167837
gdna_high_ss_0.99_nrna_high	nrna	unresolved	52	0.00018848433223988257	1.5873573095514646e-05	0.0
gdna_high_ss_0.99_nrna_high	gdna	mrna	7719	0.0038595	0.0023563098216207224	0.5590016255465284
gdna_high_ss_0.99_nrna_high	gdna	nrna	12567	0.0062835	0.0038362152517563957	0.3957654969278953
gdna_high_ss_0.99_nrna_high	gdna	gdna	1979491	0.9897455	0.6042614438541035	0.9966242279729508
gdna_high_ss_0.99_nrna_high	gdna	unresolved	223	0.0001115	6.807320769807243e-05	0.0
gdna_high_ss_0.99_nrna_high	unresolved	mrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	nrna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	gdna	0		0.0	
gdna_high_ss_0.99_nrna_high	unresolved	unresolved	0		0.0	
