target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA DYSF ENST00000258104.8	chr2	40891903	71686745	19	5.702859413710034e-06	19	0	9	10	19	0.5429506348936182	0.9354556202888489	0.05263157894736842
mRNA HS1BP3 ENST00000406618.3	chr2	20640112	20641171	19	5.702859413710034e-06	19	0	19	0	19	0.7921866586333827	0.8874896764755249	0.0
mRNA ADAM21 ENST00000679631.1	chr14	70457619	70460002	19	5.702859413710034e-06	19	0	0	19	19	0.2626394907894887	0.9256106615066528	0.10526315789473684
nRNA chr9:137,062,126-137,070,557(-)	chr9	137064521	137069857	18	5.4027089182516115e-06	0	18	17	1	18	0.3841567548612754	0.5959029197692871	0.0
mRNA KIAA1328 ENST00000592611.5	chr18	37066969	37067545	18	5.4027089182516115e-06	18	0	18	0	18	0.2248193638192283	0.2350362241268158	0.0
mRNA TIMM9 ENST00000395159.7	chr14	58407465	58409151	18	5.4027089182516115e-06	18	0	0	16	18	0.824059408571985	0.9772953391075134	0.5555555555555556
nRNA chr7:2,215,956-2,225,598(-)	chr7	2215964	2225458	18	5.4027089182516115e-06	0	18	18	0	18	0.08728749253269699	0.2066335380077362	0.0
mRNA CD22 ENST00000596492.5	chr19	35332018	35332901	18	5.4027089182516115e-06	18	0	18	0	18	0.2724073967999882	0.4088939428329468	0.0
nRNA chr17:28,633,685-28,634,670(-)	chr17	28633697	28634654	18	5.4027089182516115e-06	0	18	0	18	18	0.29713865886959767	0.470183789730072	0.0
nRNA chr22:44,883,085-45,010,005(-)	chr22	44889501	44965106	18	5.4027089182516115e-06	0	18	17	1	16	0.08458524321516354	0.2337930053472519	0.0
nRNA chr3:9,033,430-9,081,287(-)	chr3	9038160	9080233	18	5.4027089182516115e-06	0	18	18	0	18	0.10454731776068608	0.16140848398208618	0.0
mRNA PDLIM3 ENST00000620787.5	chr4	185502090	185502476	18	5.4027089182516115e-06	18	0	0	18	18	0.5144622756375207	0.553178071975708	0.0
mRNA CLASP1 ENST00000472776.1	chr2	121364659	121388048	18	5.4027089182516115e-06	18	0	18	0	18	0.760760001010365	0.9040325284004211	0.2222222222222222
mRNA PADI3 ENST00000375460.3	chr1	17248872	17283385	18	5.4027089182516115e-06	18	0	17	0	17	0.42325625610020423	0.9508399367332458	0.05555555555555555
mRNA COPB2 ENST00000677073.1	chr3	139355424	139357127	18	5.4027089182516115e-06	18	0	0	18	18	0.29478170060449177	0.32879921793937683	0.0
mRNA HR ENST00000522759.1	chr8	22128228	22130431	18	5.4027089182516115e-06	18	0	17	0	18	0.4531722641032603	0.6221409440040588	0.0
nRNA chr17:42,609,715-42,611,267(+)	chr17	42609805	42610756	18	5.4027089182516115e-06	0	18	0	18	18	0.489960511525472	0.6631951332092285	0.0
nRNA chr16:23,755,025-23,758,935(+)	chr16	23755514	23757892	18	5.4027089182516115e-06	0	18	14	4	18	0.3438478861418035	0.4817966818809509	0.0
mRNA ZNF823 ENST00000586121.1	chr19	11722715	11723315	18	5.4027089182516115e-06	18	0	18	0	18	0.3467413948641883	0.36412787437438965	0.0
nRNA chr2:221,425,900-221,434,249(-)	chr2	221425914	221434246	18	5.4027089182516115e-06	0	18	18	0	18	0.4900387078523636	0.5847500562667847	0.0
mRNA PAICSP5 ENST00000430406.1	chr7	143545442	143546283	18	5.4027089182516115e-06	18	0	6	0	18	0.8319748772515191	0.9354429841041565	0.2222222222222222
mRNA NSUN3 ENST00000476588.5	chr3	94084113	94084829	18	5.4027089182516115e-06	18	0	18	0	18	0.7854347609811358	0.9423122406005859	0.5
mRNA HOXC5 ENST00000312492.3	chr12	54033051	54034684	18	5.4027089182516115e-06	18	0	18	0	18	0.3272738895482487	0.395267516374588	0.0
nRNA ENST00000450406.1	chr7	27491686	27492707	18	5.4027089182516115e-06	0	18	0	0	18	0.5821423356731733	0.7536250352859497	0.0
mRNA METTL3 ENST00000544500.5	chr14	21500937	21503813	18	5.4027089182516115e-06	18	0	18	0	18	0.28655261422197026	0.4682682752609253	0.0
nRNA chr1:11,672,522-11,681,148(-)	chr1	11673201	11680521	18	5.4027089182516115e-06	0	18	11	7	18	0.062375630562504135	0.07586176693439484	0.0
mRNA MLLT1 ENST00000252674.9	chr19	6212616	6222681	18	5.4027089182516115e-06	18	0	18	0	18	0.8138495531554023	0.9959924221038818	0.6111111111111112
nRNA chr10:24,607,443-24,607,878(-)	chr10	24607476	24607868	18	5.4027089182516115e-06	0	18	18	0	18	0.9575224154525332	0.9778719544410706	0.9444444444444444
nRNA chr11:78,215,292-78,341,880(-)	chr11	78219500	78338919	18	5.4027089182516115e-06	0	18	10	8	18	0.09047094742870992	0.1311989277601242	0.0
nRNA chrX:38,269,162-38,327,544(-)	chrX	38269500	38323033	18	5.4027089182516115e-06	0	18	0	18	18	0.03162314432362715	0.049984369426965714	0.0
mRNA ZNF358 ENST00000596712.1	chr19	7519206	7519738	18	5.4027089182516115e-06	18	0	18	0	18	0.4148612750901116	0.44714730978012085	0.0
nRNA chr5:112,228,282-112,257,309(+)	chr5	112234517	112241045	18	5.4027089182516115e-06	0	18	0	18	18	0.21115994536214405	0.3017541170120239	0.0
nRNA chr1:35,079,381-35,115,859(+)	chr1	35093782	35113169	18	5.4027089182516115e-06	0	18	18	0	18	0.13030679358376396	0.1954943686723709	0.0
nRNA chr7:2,363,020-2,367,024(+)	chr7	2363466	2366748	18	5.4027089182516115e-06	0	18	18	0	18	0.22222214606073168	0.3005126416683197	0.0
mRNA PHLDB2 ENST00000477695.5	chr3	111913411	111914125	18	5.4027089182516115e-06	18	0	18	0	18	0.4630870897736814	0.5950282216072083	0.0
nRNA chr3:42,654,504-42,667,580(+)	chr3	42658044	42664499	18	5.4027089182516115e-06	0	18	18	0	18	0.1306363915403684	0.2598729133605957	0.0
mRNA C11orf65 ENST00000525729.5	chr11	108308568	108406944	18	5.4027089182516115e-06	18	0	2	16	18	0.7093926204575433	0.8453918099403381	0.0
nRNA chr7:77,759,594-77,778,611(+)	chr7	77765315	77778584	18	5.4027089182516115e-06	0	18	18	0	17	0.2423330611652798	0.9486591815948486	0.05555555555555555
mRNA PTP4A3 ENST00000521578.6	chr8	141421885	141431672	18	5.4027089182516115e-06	18	0	18	0	18	0.4581739372677273	0.8524722456932068	0.0
nRNA chr15:55,319,244-55,334,007(+)	chr15	55320238	55333978	18	5.4027089182516115e-06	0	18	18	0	18	0.23502002366715008	0.3008185029029846	0.0
nRNA chr17:41,867,760-41,870,719(-)	chr17	41867857	41869790	18	5.4027089182516115e-06	0	18	18	0	18	0.4346449797352155	0.5589957237243652	0.0
mRNA ENSG00000234117 ENST00000420595.2	chr6	116496644	116497082	18	5.4027089182516115e-06	18	0	0	18	18	0.8556924644443724	0.9103216528892517	0.2777777777777778
mRNA PLEKHA5 ENST00000706618.1	chr12	19269783	19270334	18	5.4027089182516115e-06	18	0	18	0	18	0.7818140329586135	0.9070180058479309	0.2222222222222222
mRNA KLHDC2 ENST00000554589.5	chr14	49768187	49783087	18	5.4027089182516115e-06	18	0	16	2	18	0.5089611609776815	0.5255681872367859	0.0
nRNA chr10:115,301,972-115,549,527(+)	chr10	115315447	115519371	18	5.4027089182516115e-06	0	18	18	0	18	0.21079152284397018	0.2842337191104889	0.0
nRNA ENST00000538528.1	chr6	167975819	167976919	18	5.4027089182516115e-06	0	18	5	0	12	0.8853569560580783	1.0	0.7222222222222222
nRNA chr6:168,441,183-168,667,994(+)	chr6	168448532	168664876	18	5.4027089182516115e-06	0	18	17	0	17	0.0888402486840884	0.500216007232666	0.0
nRNA chr7:75,879,171-75,888,583(+)	chr7	75881278	75888279	18	5.4027089182516115e-06	0	18	18	0	18	0.07950399215850565	0.10584384948015213	0.0
mRNA TMEM143 ENST00000601522.1	chr19	48363292	48363673	18	5.4027089182516115e-06	18	0	18	0	18	0.7410534123579661	0.886542797088623	0.0
nRNA chr14:34,780,115-34,785,974(-)	chr14	34780133	34784005	18	5.4027089182516115e-06	0	18	18	0	18	0.3441190837054617	0.5376786589622498	0.0
nRNA chr8:11,802,765-11,803,832(+)	chr8	11802783	11803624	18	5.4027089182516115e-06	0	18	18	0	18	0.7796117332246568	0.947927713394165	0.3888888888888889
mRNA TMC2 ENST00000358864.2	chr20	2597296	2641772	18	5.4027089182516115e-06	18	0	17	0	18	0.3929541427642107	0.5710153579711914	0.0
nRNA chr14:77,468,795-77,469,472(+)	chr14	77468851	77469454	18	5.4027089182516115e-06	0	18	16	0	16	0.8278802831967672	0.9642858505249023	0.6111111111111112
nRNA chr5:36,676,891-36,680,589(+)	chr5	36676907	36680519	18	5.4027089182516115e-06	0	18	0	18	18	0.41137904508246315	0.48601746559143066	0.0
mRNA NPVF ENST00000222674.2	chr7	25224801	25227025	18	5.4027089182516115e-06	18	0	18	0	18	0.3779502858718236	0.4763190746307373	0.0
nRNA chr1:78,891,093-78,922,328(-)	chr1	78891283	78921807	18	5.4027089182516115e-06	0	18	18	0	18	0.1886722913218869	0.2689100503921509	0.0
nRNA chr9:2,181,232-2,192,796(+)	chr9	2181362	2191403	18	5.4027089182516115e-06	0	18	18	0	18	0.36046144780185485	0.5561874508857727	0.0
nRNA chr1:6,450,373-6,451,949(+)	chr1	6450548	6451942	18	5.4027089182516115e-06	0	18	18	0	18	0.39490538814829457	0.5927583575248718	0.0
mRNA TARS2 ENST00000369064.8	chr1	150487871	150507365	18	5.4027089182516115e-06	18	0	18	0	18	0.6478723858793577	0.9283291101455688	0.16666666666666666
mRNA FKTN ENST00000674767.1	chr9	105596603	105598479	18	5.4027089182516115e-06	18	0	18	0	18	0.6316697084241443	0.8072153925895691	0.0
mRNA DDX60 ENST00000680771.1	chr4	168216608	168306715	18	5.4027089182516115e-06	18	0	18	0	18	0.4634311381313536	0.6958675384521484	0.0
nRNA chr9:35,104,111-35,111,588(-)	chr9	35105137	35108355	18	5.4027089182516115e-06	0	18	18	0	18	0.05158427466327945	0.09497249126434326	0.0
mRNA MAPK4 ENST00000400384.7	chr18	50663737	50730011	18	5.4027089182516115e-06	18	0	18	0	18	0.13510838482115003	0.16539956629276276	0.0
nRNA chr19:48,149,802-48,154,564(-)	chr19	48150070	48154208	18	5.4027089182516115e-06	0	18	18	0	15	0.25309722849892247	0.8223878741264343	0.0
nRNA chrX:41,167,144-41,168,242(+)	chrX	41167145	41168239	18	5.4027089182516115e-06	0	18	18	0	18	0.6162252790398068	0.8299880027770996	0.0
mRNA SDC3 ENST00000339394.7	chr1	30871198	30877112	18	5.4027089182516115e-06	18	0	18	0	18	0.49284328023592633	0.6199763417243958	0.0
nRNA chr8:143,721,547-143,722,132(+)	chr8	143721555	143722036	18	5.4027089182516115e-06	0	18	18	0	18	0.40070165362623	0.5232871770858765	0.0
nRNA chr19:45,672,617-45,675,412(+)	chr19	45672666	45674946	18	5.4027089182516115e-06	0	18	17	1	18	0.20698784664273262	0.3188898265361786	0.0
nRNA chr7:30,594,858-30,634,033(+)	chr7	30598678	30632507	18	5.4027089182516115e-06	0	18	18	0	18	0.04965289599365658	0.08984724432229996	0.0
nRNA chr2:238,183,715-238,188,594(-)	chr2	238183856	238188429	18	5.4027089182516115e-06	0	18	18	0	18	0.3395485447512733	0.49372032284736633	0.0
nRNA chr12:62,689,749-62,788,484(-)	chr12	62693666	62788464	18	5.4027089182516115e-06	0	18	16	2	18	0.15553790455063185	0.243152916431427	0.0
mRNA PSRC1 ENST00000369909.7	chr1	109279757	109282059	18	5.4027089182516115e-06	18	0	18	0	18	0.3728301939037111	0.5022667050361633	0.0
nRNA chr11:44,081,017-44,083,893(+)	chr11	44081077	44083775	18	5.4027089182516115e-06	0	18	18	0	18	0.30223890849285656	0.43768852949142456	0.0
nRNA chr17:1,730,460-1,731,227(+)	chr17	1730470	1731222	18	5.4027089182516115e-06	0	18	0	18	18	0.46853243394030464	0.5637159943580627	0.0
nRNA chrX:10,186,360-10,187,916(+)	chrX	10187136	10191893	18	5.4027089182516115e-06	0	18	17	0	18	0.6297838236722682	0.8519065380096436	0.0
nRNA chr19:5,679,043-5,680,516(-)	chr19	5679524	5680486	18	5.4027089182516115e-06	0	18	0	18	18	0.5506815831694338	0.7342048287391663	0.0
mRNA PLAAT5 ENST00000539221.5	chr11	63463264	63491067	18	5.4027089182516115e-06	18	0	18	0	18	0.34976917174127364	0.4501568078994751	0.0
nRNA chr22:37,629,461-37,630,299(+)	chr22	37629474	37630272	18	5.4027089182516115e-06	0	18	18	0	18	0.6481712559858958	0.8124496936798096	0.0
mRNA JPH4 ENST00000553505.1	chr14	23575026	23577558	18	5.4027089182516115e-06	18	0	18	0	18	0.28582632003559005	0.33957070112228394	0.0
mRNA GIN1 ENST00000399004.7	chr5	103087606	103104844	18	5.4027089182516115e-06	18	0	18	0	18	0.3509117927816179	0.7277917861938477	0.0
mRNA SLC35E1 ENST00000595753.6	chr19	16553217	16572396	18	5.4027089182516115e-06	18	0	18	0	18	0.7149728919482894	0.963422954082489	0.6111111111111112
nRNA chr11:95,787,624-95,789,782(-)	chr11	95787629	95789776	18	5.4027089182516115e-06	0	18	18	0	18	0.3351779921601216	0.5402007102966309	0.0
mRNA KIFC2 ENST00000531425.5	chr8	144472610	144473154	18	5.4027089182516115e-06	18	0	18	0	18	0.496485377351443	0.6628064513206482	0.0
nRNA chr15:43,003,253-43,015,869(-)	chr15	43003675	43015842	18	5.4027089182516115e-06	0	18	18	0	18	0.31300285789701676	0.3548585772514343	0.0
nRNA chr16:19,607,775-19,608,726(+)	chr16	19601721	19608559	18	5.4027089182516115e-06	0	18	16	0	17	0.762460481789377	0.9056519865989685	0.05555555555555555
nRNA chr1:19,978,245-19,979,067(-)	chr1	19978276	19979063	18	5.4027089182516115e-06	0	18	18	0	18	0.5114504984683461	0.831446647644043	0.0
mRNA GSTZ1 ENST00000553838.5	chr14	77327477	77328250	18	5.4027089182516115e-06	18	0	18	0	18	0.4613474609537257	0.66230708360672	0.0
nRNA chr10:86,654,546-86,666,460(+)	chr10	86654836	86666077	18	5.4027089182516115e-06	0	18	18	0	18	0.06325653992179367	0.10064563900232315	0.0
nRNA chr17:73,749,269-73,760,961(-)	chr17	73750204	73758247	18	5.4027089182516115e-06	0	18	3	15	18	0.43152450614919263	0.6452740430831909	0.0
mRNA KDM4C ENST00000543771.5	chr9	6984199	7076884	18	5.4027089182516115e-06	18	0	18	0	18	0.6443064241773553	0.9033058285713196	0.1111111111111111
mRNA ATG7 ENST00000470474.1	chr3	11298688	11299141	18	5.4027089182516115e-06	18	0	18	0	18	0.9533433616161346	0.97220379114151	0.9444444444444444
mRNA SUPT6H ENST00000584285.1	chr17	28674751	28675143	18	5.4027089182516115e-06	18	0	18	0	18	0.6410120444165336	0.6982275247573853	0.0
nRNA chr7:100,435,358-100,436,473(-)	chr7	100435364	100436447	18	5.4027089182516115e-06	0	18	0	18	18	0.1580058572192987	0.38577964901924133	0.0
mRNA EIF3M ENST00000531120.6	chr11	32602597	32603297	18	5.4027089182516115e-06	18	0	0	18	18	0.7639823108911514	0.884440541267395	0.0
nRNA chr10:73,841,832-73,847,115(+)	chr10	73841907	73842771	18	5.4027089182516115e-06	0	18	0	18	18	0.41150662551323575	0.5053800940513611	0.0
nRNA ENST00000425123.1	chr1	103569556	103570617	18	5.4027089182516115e-06	0	18	18	0	18	0.8818045341306262	0.946692168712616	0.7777777777777778
mRNA G3BP1 ENST00000519832.1	chr5	151790889	151791409	18	5.4027089182516115e-06	18	0	18	0	18	0.605813153915935	0.6549504995346069	0.0
nRNA chr17:81,822,800-81,823,820(-)	chr17	81823029	81823686	18	5.4027089182516115e-06	0	18	18	0	18	0.3428029666344325	0.54142165184021	0.0
nRNA chr14:103,338,734-103,340,561(+)	chr14	103338740	103340530	18	5.4027089182516115e-06	0	18	18	0	18	0.5040727283598648	0.6598321199417114	0.0
mRNA SLCO5A1 ENST00000532388.5	chr8	69704911	69832858	18	5.4027089182516115e-06	18	0	18	0	18	0.3169645261433389	0.9075073599815369	0.05555555555555555
mRNA MLF2 ENST00000536249.1	chr12	6751830	6752337	18	5.4027089182516115e-06	18	0	18	0	18	0.5018950932555728	0.5305577516555786	0.0
mRNA PPP1R7 ENST00000407025.5	chr2	241182647	241183013	18	5.4027089182516115e-06	18	0	18	0	18	0.5752228266663022	0.6042323708534241	0.0
nRNA chr17:47,899,630-47,941,392(-)	chr17	47915284	47925404	18	5.4027089182516115e-06	0	18	0	18	18	0.10043448023498058	0.13128593564033508	0.0
mRNA OR2AG2 ENST00000641124.1	chr11	6767889	6769085	18	5.4027089182516115e-06	18	0	18	0	18	0.16451371875074175	0.2347983717918396	0.0
mRNA GTF3A ENST00000381140.10	chr13	27424622	27435820	18	5.4027089182516115e-06	18	0	10	8	18	0.9187931385305192	0.9929585456848145	0.8333333333333334
nRNA chr18:79,303,603-79,307,440(+)	chr18	79303613	79307307	18	5.4027089182516115e-06	0	18	17	0	18	0.5377081856131554	0.7975391149520874	0.0
mRNA ADAM17 ENST00000699318.1	chr2	9489947	9555834	18	5.4027089182516115e-06	18	0	3	15	18	0.3316853952904542	0.8807022571563721	0.0
mRNA GLYATL2 ENST00000532258.1	chr11	58834149	58834814	18	5.4027089182516115e-06	18	0	18	0	18	0.3983743058310615	0.4265355169773102	0.0
nRNA chr14:100,140,292-100,144,236(+)	chr14	100140835	100143984	18	5.4027089182516115e-06	0	18	17	1	18	0.2406261677129401	0.5538781881332397	0.0
mRNA RFNG ENST00000584515.1	chr17	82050036	82050756	18	5.4027089182516115e-06	18	0	16	2	18	0.238983200966484	0.33396437764167786	0.0
nRNA chr21:32,333,112-32,334,334(-)	chr21	32333171	32334328	18	5.4027089182516115e-06	0	18	18	0	18	0.5235110695163409	0.6772976517677307	0.0
mRNA PAFAH1B1 ENST00000675084.1	chr17	2680171	2680643	18	5.4027089182516115e-06	18	0	18	0	18	0.7506221433480581	0.79851233959198	0.0
nRNA ENST00000604992.2	chr3	37243177	37243856	18	5.4027089182516115e-06	0	18	0	18	18	0.6502988073560927	0.7603813409805298	0.0
mRNA PSMB8 ENST00000650793.2	chr6	32841561	32842979	18	5.4027089182516115e-06	18	0	18	0	18	0.28030672503842247	0.3577664792537689	0.0
mRNA LRCH1 ENST00000443945.6	chr13	46553290	46705618	18	5.4027089182516115e-06	18	0	17	0	18	0.8249733050664266	0.9847476482391357	0.6666666666666666
nRNA chr18:26,454,973-26,549,435(-)	chr18	26455607	26548558	18	5.4027089182516115e-06	0	18	18	0	18	0.2003526518949204	0.29625314474105835	0.0
mRNA FAM13A ENST00000513837.5	chr4	88728227	88823151	18	5.4027089182516115e-06	18	0	3	15	18	0.6176489525371127	0.7373727560043335	0.0
mRNA ZNF438 ENST00000361310.7	chr10	30844749	30850280	18	5.4027089182516115e-06	18	0	18	0	18	0.03759412136342791	0.0438012070953846	0.0
mRNA MAN2C1 ENST00000564785.5	chr15	75358258	75362831	18	5.4027089182516115e-06	18	0	17	0	18	0.051620995004971824	0.12256454676389694	0.0
mRNA ERCC8 ENST00000683199.1	chr5	60890714	60891080	18	5.4027089182516115e-06	18	0	18	0	18	0.778956671555837	0.7859081625938416	0.0
mRNA CTTN ENST00000415461.2	chr11	70419747	70420235	18	5.4027089182516115e-06	18	0	18	0	18	0.8581231385469437	0.9587486982345581	0.5555555555555556
nRNA chr2:196,890,866-196,927,796(-)	chr2	196893023	196926710	18	5.4027089182516115e-06	0	18	18	0	18	0.08751093368563387	0.12517553567886353	0.0
nRNA chr20:8,649,390-8,652,011(+)	chr20	8649392	8651731	18	5.4027089182516115e-06	0	18	18	0	18	0.6223581234614054	0.7629819512367249	0.0
mRNA SLTM ENST00000380516.7	chr15	58879705	58899937	18	5.4027089182516115e-06	18	0	0	18	18	0.6460187364783552	0.9477896094322205	0.16666666666666666
mRNA CSMD2 ENST00000373380.5	chr1	33592130	33709496	18	5.4027089182516115e-06	18	0	18	0	18	0.6686274939113193	0.7271896004676819	0.0
mRNA EAF1 ENST00000396842.7	chr3	15439110	15439751	18	5.4027089182516115e-06	18	0	0	18	18	0.9019972350862291	0.9749792218208313	0.8888888888888888
nRNA chr13:30,208,479-30,307,044(-)	chr13	30208680	30296329	18	5.4027089182516115e-06	0	18	17	1	18	0.11057506336106195	0.1616080403327942	0.0
nRNA chr13:43,879,903-43,893,932(+)	chr13	43881187	43890491	18	5.4027089182516115e-06	0	18	18	0	18	0.10186329892733031	0.14650923013687134	0.0
nRNA chr6:142,402,751-142,411,349(+)	chr6	142403750	142410176	18	5.4027089182516115e-06	0	18	18	0	18	0.35261908421913785	0.534955620765686	0.0
nRNA chr12:40,426,159-40,428,071(+)	chr12	40426240	40428071	18	5.4027089182516115e-06	0	18	0	18	18	0.2980705197486613	0.48485901951789856	0.0
nRNA chr17:66,302,612-66,810,743(+)	chr17	66305980	66799557	18	5.4027089182516115e-06	0	18	17	0	18	0.04895614687767294	0.06967759132385254	0.0
nRNA chr17:42,682,530-42,699,993(+)	chr17	42684944	42698070	18	5.4027089182516115e-06	0	18	0	18	18	0.03209387557581067	0.04609372466802597	0.0
mRNA SAMD11 ENST00000455979.1	chr1	942663	944248	18	5.4027089182516115e-06	18	0	15	3	18	0.4220627695322037	0.7332150340080261	0.0
nRNA chr14:96,534,222-96,537,059(+)	chr14	96534344	96536360	18	5.4027089182516115e-06	0	18	18	0	18	0.3530591927054856	0.5166059732437134	0.0
nRNA chr17:68,347,144-68,359,786(+)	chr17	68351404	68356962	18	5.4027089182516115e-06	0	18	18	0	18	0.453872208793958	0.5468445420265198	0.0
mRNA SLC13A3 ENST00000495082.5	chr20	46559998	46613882	18	5.4027089182516115e-06	18	0	18	0	18	0.692375843723615	0.8367519378662109	0.0
nRNA chrX:131,274,106-131,276,092(-)	chrX	131274107	131275872	18	5.4027089182516115e-06	0	18	18	0	18	0.17329805882440674	0.1964741200208664	0.0
mRNA UBAP2L ENST00000433615.5	chr1	154257119	154271451	18	5.4027089182516115e-06	18	0	18	0	18	0.7081173501080937	0.9701537489891052	0.4444444444444444
mRNA ZNF687 ENST00000449313.5	chr1	151286466	151291311	18	5.4027089182516115e-06	18	0	18	0	18	0.05818509558836619	0.06555012613534927	0.0
nRNA chr12:110,491,730-110,496,217(-)	chr12	110491848	110496173	18	5.4027089182516115e-06	0	18	18	0	18	0.287482228078362	0.4026307761669159	0.0
nRNA chr14:70,592,577-70,600,655(-)	chr14	70592965	70600654	18	5.4027089182516115e-06	0	18	17	1	18	0.3241472126295169	0.44971349835395813	0.0
nRNA chr14:73,206,152-73,219,396(+)	chr14	73206176	73219383	18	5.4027089182516115e-06	0	18	18	0	18	0.3558125580764479	0.47585877776145935	0.0
nRNA chr3:138,161,053-138,164,868(-)	chr3	138161793	138164068	18	5.4027089182516115e-06	0	18	18	0	18	0.3076378891451491	0.464221328496933	0.0
mRNA TLR3 ENST00000513189.1	chr4	186076623	186082525	18	5.4027089182516115e-06	18	0	18	0	18	0.47355345719390446	0.6635730266571045	0.0
nRNA chr12:43,835,966-43,844,984(+)	chr12	43838260	43844960	18	5.4027089182516115e-06	0	18	18	0	18	0.6847761138859723	0.86055588722229	0.0
nRNA chr12:8,455,961-8,478,330(+)	chr12	8456220	8477518	18	5.4027089182516115e-06	0	18	18	0	18	0.11595793937643369	0.18041780591011047	0.0
nRNA chr6:22,146,036-22,147,715(+)	chr6	22146376	22147471	18	5.4027089182516115e-06	0	18	3	15	18	0.48264682872427833	0.8932657241821289	0.0
mRNA CHAMP1 ENST00000645174.2	chr13	114324227	114326486	18	5.4027089182516115e-06	18	0	18	0	18	0.13823703676462173	0.14953987300395966	0.0
nRNA chr13:36,282,827-36,297,842(-)	chr13	36283428	36297825	18	5.4027089182516115e-06	0	18	18	0	18	0.3275781555308236	0.3955037295818329	0.0
nRNA chr19:3,936,621-3,942,174(+)	chr19	3937044	3941293	18	5.4027089182516115e-06	0	18	0	17	18	0.3197633839315838	0.4034334123134613	0.0
nRNA chr20:62,008,850-62,010,133(-)	chr20	62008850	62009352	18	5.4027089182516115e-06	0	18	18	0	18	0.6987850086556541	0.9220450520515442	0.3333333333333333
nRNA chr9:37,780,805-37,801,437(-)	chr9	37781898	37801143	18	5.4027089182516115e-06	0	18	10	8	18	0.1956006752120124	0.25248223543167114	0.0
nRNA chr4:75,950,285-75,990,945(-)	chr4	75956049	75982159	18	5.4027089182516115e-06	0	18	15	3	18	0.05834200595402055	0.09243693947792053	0.0
mRNA NFS1 ENST00000397425.5	chr20	35669164	35669662	18	5.4027089182516115e-06	18	0	18	0	18	0.8270337416066064	0.9249147772789001	0.5555555555555556
nRNA chr1:35,404,843-35,408,052(+)	chr1	35404912	35405662	18	5.4027089182516115e-06	0	18	0	18	18	0.4787454307079315	0.5416182279586792	0.0
nRNA chr15:64,841,914-64,868,002(+)	chr15	64848428	64865180	18	5.4027089182516115e-06	0	18	18	0	18	0.07001983664102024	0.11160505563020706	0.0
mRNA PPDPF ENST00000370179.8	chr20	63521685	63522204	18	5.4027089182516115e-06	18	0	18	0	18	0.957240621248881	0.9922038316726685	0.8888888888888888
nRNA chr6:102,035,236-102,055,951(+)	chr6	102035296	102055554	18	5.4027089182516115e-06	0	18	18	0	18	0.4620788761725028	0.6504584550857544	0.0
mRNA OR13A1 ENST00000553795.6	chr10	45303125	45304385	18	5.4027089182516115e-06	18	0	18	0	18	0.1575482998871141	0.18612337112426758	0.0
nRNA chr1:42,849,290-42,851,264(+)	chr1	42849305	42851191	18	5.4027089182516115e-06	0	18	18	0	18	0.2791062916318576	0.4009339213371277	0.0
nRNA chr17:63,688,741-63,689,997(+)	chr17	63688757	63689896	18	5.4027089182516115e-06	0	18	0	18	18	0.3743240030275451	0.7653981447219849	0.0
nRNA chr18:31,545,348-31,556,876(-)	chr18	31545717	31546962	18	5.4027089182516115e-06	0	18	0	18	18	0.1771889515221119	0.2567163407802582	0.0
nRNA chr18:624,955-627,572(+)	chr18	626865	627446	18	5.4027089182516115e-06	0	18	18	0	18	0.43646199018177056	0.6226508021354675	0.0
mRNA EFEMP2 ENST00000307998.11	chr11	65866445	65867056	18	5.4027089182516115e-06	18	0	0	18	18	0.0608910096084906	0.07825125753879547	0.0
mRNA CD300LD-AS1 ENST00000392620.5	chr17	74591988	74593071	18	5.4027089182516115e-06	18	0	10	8	18	0.13996021946271262	0.17534300684928894	0.0
nRNA ENST00000519581.1	chr5	105099480	105100093	18	5.4027089182516115e-06	0	18	0	18	18	0.9009953737258911	0.9862129092216492	0.6666666666666666
nRNA chr2:158,642,519-158,661,764(+)	chr2	158642528	158661614	18	5.4027089182516115e-06	0	18	10	8	18	0.4840557956033283	0.5848770141601562	0.0
nRNA ENST00000408979.3	chr7	144109622	144110528	18	5.4027089182516115e-06	0	18	0	0	18	0.14565774467256334	0.19310709834098816	0.0
mRNA STXBP5 ENST00000367480.7	chr6	147315522	147364167	18	5.4027089182516115e-06	18	0	18	0	18	0.5476453207019303	0.638587236404419	0.0
mRNA CLASP2 ENST00000494261.1	chr3	33544706	33545111	18	5.4027089182516115e-06	18	0	18	0	18	0.8874331480926938	0.8971683979034424	0.0
mRNA NFATC3 ENST00000562926.5	chr16	68122061	68226856	18	5.4027089182516115e-06	18	0	14	4	18	0.10236653768353993	0.25025704503059387	0.0
mRNA ENTREP1 ENST00000377216.4	chr9	69377375	69392362	18	5.4027089182516115e-06	18	0	17	0	18	0.5412568582428826	0.7152747511863708	0.0
mRNA AP3S1 ENST00000515066.6	chr5	115842000	115903331	18	5.4027089182516115e-06	18	0	18	0	17	0.8858111105445359	0.9565330147743225	0.8333333333333334
