locus_id	locus_key	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unambig	unspliced	mean_zw	max_zw	zw_ge_90_rate	top_target	top_target_count
14822	chr3:14822	chr3	32996711	33097176	401	0.00012036034867882757	345	56	380	21	0	401	0.6531150759618144	0.967768132686615	0.1596009975062344	mRNA TMPPE ENST00000342462.5	232
20898	chr8:20898	chr8	101686780	101872296	401	0.00012036034867882757	202	199	140	258	0	401	0.753961057028271	0.9944136738777161	0.5910224438902744	mRNA NCALD ENST00000519508.6	178
19034	chr6:19034	chr6	166997488	167137716	401	0.00012036034867882757	220	181	389	10	0	401	0.4717065752541967	0.8280376195907593	0.0	mRNA CCR6 ENST00000643861.1	122
774	chr1:774	chr1	53196816	53213685	401	0.00012036034867882757	167	234	2	399	0	401	0.6084857438214848	0.9387239217758179	0.10224438902743142	nRNA chr1:53,209,782-53,213,472(-)	186
11719	chr2:11719	chr2	25233973	25314154	400	0.00012006019818336914	36	364	400	0	0	400	0.40035419711843134	0.940229594707489	0.0375	nRNA chr2:25,234,196-25,252,311(-)	200
5544	chr12:5544	chr12	108516723	108561369	400	0.00012006019818336914	287	113	298	101	0	400	0.6114486005087383	0.9583110213279724	0.0175	mRNA FICD ENST00000361549.2	206
758	chr2:758	chr2	159003926	159231317	400	0.00012006019818336914	327	73	395	0	0	396	0.7802112021204084	0.9978500604629517	0.5675	mRNA TANC1 ENST00000263635.8	278
21078	chr8:21078	chr8	142700168	142703994	400	0.00012006019818336914	251	149	30	370	0	400	0.44573584499303254	0.819517970085144	0.0	mRNA LNCOC1 ENST00000665898.1	135
5632	chr12:5632	chr12	118150318	118255673	400	0.00012006019818336914	103	297	388	8	0	397	0.5968211766169407	0.9986996650695801	0.2425	nRNA chr12:118,150,908-118,152,753(-)	86
20258	chr8:20258	chr8	6406427	6645219	400	0.00012006019818336914	137	263	159	241	0	392	0.38409323666710404	1.0	0.05	nRNA chr8:6,406,642-6,545,713(+)	107
21212	chr9:21212	chr9	14087878	14470900	400	0.00012006019818336914	121	279	397	1	0	400	0.576046425155364	0.9799090623855591	0.095	nRNA chr9:14,081,842-14,180,802(-)	191
3549	chr11:3549	chr11	32583834	32683526	400	0.00012006019818336914	199	201	374	26	0	400	0.6182951008086093	0.9910091757774353	0.3275	mRNA CCDC73 ENST00000335185.10	170
15487	chr3:15487	chr3	142449268	142563638	400	0.00012006019818336914	100	300	352	45	0	400	0.49093959206249566	0.912364661693573	0.0025	nRNA chr3:142,549,579-142,565,466(-)	140
12718	chr2:12718	chr2	190880797	191010607	400	0.00012006019818336914	148	252	232	167	0	400	0.3628507241723128	0.9578724503517151	0.01	nRNA chr2:190,974,048-191,014,231(-)	136
18924	chr6:18924	chr6	146029168	146435114	400	0.00012006019818336914	400	0	400	0	0	400	0.49127552449470385	0.9130157828330994	0.0025	mRNA GRM1 ENST00000355289.8	257
9691	chr17:9691	chr17	75543469	75575166	399	0.00011976004768791071	18	381	399	0	0	397	0.5254358667483493	0.8956125378608704	0.0	nRNA chr17:75,567,919-75,575,209(+)	211
10026	chr18:10026	chr18	34755854	34890806	399	0.00011976004768791071	32	367	388	8	0	399	0.574838156137326	0.9383724927902222	0.047619047619047616	nRNA chr18:34,820,596-34,867,218(+)	138
3976	chr11:3976	chr11	63761245	63766294	399	0.00011976004768791071	112	287	399	0	0	399	0.4029947625902624	0.6735323071479797	0.0	nRNA chr11:63,763,302-63,765,962(-)	287
884	chr1:884	chr1	74568357	74631926	399	0.00011976004768791071	359	40	344	54	0	399	0.7026277285928192	0.893561065196991	0.0	mRNA ERICH3 ENST00000433746.2	308
5097	chr12:5097	chr12	50176695	50248910	399	0.00011976004768791071	327	72	286	113	0	399	0.4670589965182289	0.963746190071106	0.08020050125313283	mRNA LIMA1 ENST00000552720.5	145
10402	chr19:10402	chr19	5206561	5286208	399	0.00011976004768791071	101	298	398	1	0	398	0.4429924813633724	0.9490830302238464	0.03258145363408521	nRNA chr19:5,206,367-5,286,240(-)	192
3430	chr21:3430	chr21	6506860	43170257	399	0.00011976004768791071	106	293	19	3	0	399	0.6257177331463847	0.990151047706604	0.14035087719298245	mRNA ENSG00000228120 ENST00000433840.1	105
7271	chr15:7271	chr15	22851649	22947328	399	0.00011976004768791071	128	271	396	3	0	398	0.47322302489753876	0.9500073790550232	0.02756892230576441	nRNA chr15:22,869,465-22,947,285(-)	100
5222	chr12:5222	chr12	56153856	56189541	399	0.00011976004768791071	93	306	303	93	2	396	0.44774248903818	1.0	0.03258145363408521	nRNA chr12:56,171,393-56,174,732(-)	85
21678	chr9:21678	chr9	104526268	104537144	398	0.0001194598971924523	98	300	5	393	0	398	0.7408852433486275	0.9734860062599182	0.4271356783919598	nRNA ENST00000277216.3	125
18400	chr6:18400	chr6	42821842	42865705	398	0.0001194598971924523	381	17	398	0	0	398	0.5671573498768349	0.7758235335350037	0.0	mRNA BICRAL ENST00000314073.10	294
888	chr1:888	chr1	75724444	143250309	398	0.0001194598971924523	178	220	321	76	0	397	0.43841727533560226	0.9883137345314026	0.007537688442211055	nRNA chr1:75,724,430-75,735,094(+)	58
8023	chr16:8023	chr16	4882753	5033833	398	0.0001194598971924523	288	110	304	93	0	398	0.4226261289607752	0.9004219770431519	0.002512562814070352	mRNA PPL ENST00000592772.1	142
4392	chr11:4392	chr11	103909331	104164207	398	0.0001194598971924523	17	381	46	351	0	398	0.7805008473642283	0.9942225217819214	0.6457286432160804	nRNA ENST00000302259.5	325
12768	chr2:12768	chr2	201701352	201767375	398	0.0001194598971924523	305	93	393	0	0	395	0.3035046444227685	0.9175389409065247	0.007537688442211055	mRNA ALS2 ENST00000679701.1	78
1770	chr1:1770	chr1	183647255	183926568	397	0.00011915974669699387	168	229	225	171	0	397	0.6156169475063269	1.0	0.22670025188916876	nRNA chr1:183,805,119-183,928,532(+)	210
16769	chr4:16769	chr4	183099257	183322427	397	0.00011915974669699387	183	214	264	105	17	396	0.5337546846761324	0.9658761620521545	0.12846347607052896	mRNA WWC2 ENST00000403733.8	105
8453	chr16:8453	chr16	58515509	58599492	397	0.00011915974669699387	124	273	362	33	0	397	0.5504316348179011	0.9756999611854553	0.12846347607052896	nRNA chr16:58,516,131-58,517,190(+)	59
14648	chr22:14648	chr22	49883360	49887482	397	0.00011915974669699387	397	0	397	0	0	397	0.9064466155202172	0.9910024404525757	0.7506297229219143	mRNA ZBED4 ENST00000216268.6	397
6557	chr14:6557	chr14	24143550	24166419	397	0.00011915974669699387	108	289	372	25	0	397	0.34480561935331117	0.7948886156082153	0.0	nRNA chr14:24,147,733-24,151,961(+)	129
13603	chr20:13603	chr20	50084008	50153721	397	0.00011915974669699387	21	376	396	0	0	397	0.6340830672945199	0.9104257225990295	0.042821158690176324	nRNA chr20:50,124,043-50,153,734(-)	139
8829	chr17:8829	chr17	7420326	7456981	397	0.00011915974669699387	51	346	285	112	0	397	0.5164237501737791	0.8983455300331116	0.0	nRNA chr17:7,425,615-7,427,568(+)	109
12488	chr2:12488	chr2	134789459	134902043	397	0.00011915974669699387	30	367	2	394	0	397	0.6124865244370263	1.0	0.04785894206549118	nRNA chr2:134,838,615-134,873,661(+)	202
12319	chr8:12319	chr8	56436675	56539856	397	0.00011915974669699387	234	163	309	88	0	397	0.5802743789230846	0.9761559963226318	0.11838790931989925	mRNA PENK ENST00000314922.3	113
15861	chr4:15861	chr4	2071932	2241206	397	0.00011915974669699387	202	195	396	0	0	397	0.4899708472675543	0.9685323238372803	0.06801007556675064	mRNA HAUS3 ENST00000506763.5	98
2039	chr1:2039	chr1	220787024	220885056	396	0.00011885959620153546	126	270	328	67	0	396	0.42697097298764447	0.8852218985557556	0.0	nRNA chr1:220,879,442-220,885,059(+)	109
9316	chr17:9316	chr17	42536402	42555114	396	0.00011885959620153546	72	324	160	234	0	395	0.6403148076943865	0.9999675154685974	0.27525252525252525	nRNA ENST00000590513.3	146
9280	chr17:9280	chr17	41407478	41424707	396	0.00011885959620153546	96	300	0	396	0	396	0.688930217750521	0.9243456721305847	0.18686868686868688	nRNA chr17:41,420,546-41,424,585(-)	282
14924	chr3:14924	chr3	46857911	46903798	396	0.00011885959620153546	1	395	394	0	0	395	0.4904016160848315	0.8973045349121094	0.0	nRNA chr3:46,883,356-46,903,799(+)	187
19803	chr7:19803	chr7	105963284	106033419	396	0.00011885959620153546	9	387	396	0	0	396	0.37220577693854767	0.7032707929611206	0.0	nRNA chr7:106,001,474-106,033,773(+)	243
22047	chr9:22047	chr9	137877786	138122306	395	0.00011855944570607703	207	188	302	78	0	381	0.3524700756903879	0.9263390302658081	0.010126582278481013	nRNA chr9:137,877,781-138,122,179(+)	143
19271	chr7:19271	chr7	27748319	28241140	395	0.00011855944570607703	116	279	338	56	0	395	0.40827521448365495	0.967614471912384	0.1518987341772152	nRNA chr7:27,740,141-27,829,767(+)	95
9513	chr17:9513	chr17	57105444	57120893	395	0.00011855944570607703	271	124	394	0	0	395	0.5717105758152431	0.8960857391357422	0.0	mRNA AKAP1 ENST00000572557.5	226
4941	chr12:4941	chr12	27121946	27692984	395	0.00011855944570607703	30	365	341	51	0	394	0.6851961284027069	0.9676143527030945	0.14430379746835442	nRNA chr12:27,682,623-27,693,127(+)	136
3125	chr4:3125	chr4	127782076	127833042	395	0.00011855944570607703	15	380	393	1	0	394	0.45522057423485984	0.838249921798706	0.0	nRNA chr4:127,781,820-127,833,042(+)	278
1542	chr1:1542	chr1	159062490	159201209	395	0.00011855944570607703	15	380	221	172	0	395	0.6575257079227815	0.9082668423652649	0.020253164556962026	nRNA chr1:159,171,608-159,202,012(+)	173
5163	chr8:5163	chr8	74603252	74849541	394	0.0001182592952106186	80	314	0	391	0	394	0.5673502584597861	0.9728658199310303	0.1319796954314721	nRNA chr8:74,816,050-74,866,939(-)	124
21758	chr9:21758	chr9	114167702	114310971	394	0.0001182592952106186	283	111	394	0	0	393	0.6802860517834838	0.9164896607398987	0.19543147208121828	mRNA COL27A1 ENST00000451716.5	259
7703	chr15:7703	chr15	78961885	79090770	394	0.0001182592952106186	210	184	225	166	0	394	0.4361994402450013	0.9525538682937622	0.05583756345177665	nRNA chr15:78,978,379-79,064,663(-)	114
19284	chr7:19284	chr7	30496693	30633959	393	0.00011795914471516018	95	298	383	10	0	393	0.37903458759918546	0.8107050657272339	0.0	nRNA chr7:30,594,858-30,605,448(+)	77
601	chr1:601	chr1	39491766	39770821	393	0.00011795914471516018	69	324	295	93	0	393	0.509913844317103	0.9993043541908264	0.15267175572519084	nRNA chr1:39,738,878-39,742,481(+)	71
5314	chr12:5314	chr12	66348779	67039046	393	0.00011795914471516018	65	328	391	1	0	392	0.3487269225963996	1.0	0.07633587786259542	nRNA chr12:66,348,824-66,539,108(-)	178
9474	chr17:9474	chr17	50561302	50627069	393	0.00011795914471516018	172	221	384	8	0	392	0.3916925411533953	0.8969467878341675	0.0	mRNA CACNA1G ENST00000442258.6	126
5476	chr12:5476	chr12	98514906	98548871	393	0.00011795914471516018	312	81	337	55	0	393	0.7471259849634183	1.0	0.4860050890585242	mRNA TMPO ENST00000266732.8	264
13417	chr20:13417	chr20	34844849	34927840	393	0.00011795914471516018	69	324	391	1	0	392	0.5282367403991046	0.9296833872795105	0.015267175572519083	nRNA chr20:34,920,531-34,926,276(+)	146
19676	chr7:19676	chr7	92246150	92399980	393	0.00011795914471516018	189	204	393	0	0	393	0.4866379691576988	0.9821509718894958	0.007633587786259542	mRNA ANKIB1 ENST00000265742.8	95
500	chr1:500	chr1	31506202	31587283	393	0.00011795914471516018	51	342	346	44	0	383	0.3408443723110904	0.9192278385162354	0.020356234096692113	nRNA chr1:31,583,512-31,587,686(+)	86
17840	chr5:17840	chr5	180899084	181006130	392	0.00011765899421970176	273	119	389	0	0	389	0.4018766918595006	0.9451295733451843	0.002551020408163265	nRNA chr5:180,988,845-181,006,727(+)	116
10894	chr19:10894	chr19	34364851	34421658	392	0.00011765899421970176	104	288	390	0	0	392	0.5778140545399784	1.0	0.10204081632653061	nRNA chr19:34,365,021-34,366,807(+)	98
2248	chrX:2248	chrX	53532942	53648327	392	0.00011765899421970176	75	317	390	0	0	392	0.4283676622482967	0.940746545791626	0.007653061224489796	nRNA chrX:53,532,095-53,654,107(-)	234
14112	chr3:14112	chr3	179198744	179266996	392	0.00011765899421970176	176	216	358	33	0	392	0.4649983823313663	1.0	0.04591836734693878	nRNA chr3:179,196,018-179,235,371(+)	114
9487	chr17:9487	chr17	50964536	51120862	392	0.00011765899421970176	114	278	386	5	0	392	0.5602100848206034	0.9883053302764893	0.14540816326530612	nRNA chr17:50,974,869-50,990,585(-)	110
7817	chr15:7817	chr15	94273503	94479480	392	0.00011765899421970176	129	263	307	84	0	392	0.5413855994809229	0.9385946393013	0.04336734693877551	nRNA chr15:94,355,973-94,403,264(+)	194
2527	chr10:2527	chr10	35010020	35212112	392	0.00011765899421970176	138	254	390	0	0	390	0.35482772195958817	0.890387237071991	0.0	nRNA chr10:35,010,010-35,035,691(-)	60
5212	chr12:5212	chr12	55685137	55724685	391	0.00011735884372424334	111	280	391	0	0	391	0.5503008040311315	0.8462440967559814	0.0	nRNA chr12:55,693,618-55,694,997(-)	137
13236	chr20:13236	chr20	17942944	18057897	391	0.00011735884372424334	160	231	194	196	0	391	0.549798803253914	0.9879055023193359	0.20971867007672634	mRNA MGME1 ENST00000377710.10	95
2695	chr10:2695	chr10	68283982	68407251	391	0.00011735884372424334	140	251	338	51	0	391	0.5039114670451644	0.9601531028747559	0.04603580562659847	nRNA chr10:68,338,339-68,342,273(+)	78
7384	chr15:7384	chr15	40764113	40814509	391	0.00011735884372424334	123	268	279	111	0	390	0.4393406191202419	0.9811049699783325	0.04092071611253197	nRNA chr15:40,767,872-40,775,621(-)	56
15037	chr3:15037	chr3	53179444	53192543	390	0.00011705869322878491	29	361	389	0	0	390	0.5997093273278994	0.946286678314209	0.002564102564102564	nRNA chr3:53,181,259-53,192,577(+)	356
2081	chr2:2081	chr2	174561854	174764472	390	0.00011705869322878491	104	286	0	387	0	390	0.5482983170172725	0.8659292459487915	0.0	nRNA chr2:174,747,659-174,764,472(-)	126
8537	chr16:8537	chr16	70120444	74360860	390	0.00011705869322878491	126	264	117	273	0	390	0.5098612380906558	0.9445651769638062	0.13846153846153847	nRNA chr16:70,138,336-70,173,483(-)	82
3397	chr11:3397	chr11	6932104	7001519	390	0.00011705869322878491	368	22	140	250	0	390	0.7892909513356594	0.9803304672241211	0.5358974358974359	mRNA ZNF214 ENST00000536068.5	209
4497	chr11:4497	chr11	117427954	117843010	390	0.00011705869322878491	171	219	263	127	0	389	0.5240197119517969	0.9215130805969238	0.07435897435897436	nRNA chr11:117,837,983-117,842,261(-)	96
4907	chr12:4907	chr12	19200326	19369903	390	0.00011705869322878491	282	108	390	0	0	390	0.5175939163885629	0.9707355499267578	0.06923076923076923	mRNA PLEKHA5 ENST00000706613.1	39
5547	chr12:5547	chr12	108622789	108631914	390	0.00011705869322878491	387	3	225	2	162	215	0.9093298182321282	1.0	0.7974358974358975	mRNA SELPLG ENST00000388962.4	387
7312	chr15:7312	chr15	30899499	30960916	390	0.00011705869322878491	321	69	267	122	0	390	0.4403419322071549	0.886978805065155	0.0	mRNA FAN1 ENST00000657391.1	120
13380	chr20:13380	chr20	32443441	32608893	389	0.00011675854273332648	156	233	188	199	0	387	0.5525348829919506	0.9794769883155823	0.13624678663239073	nRNA chr20:32,452,883-32,483,497(-)	103
522	chr5:522	chr5	14710710	14871736	388	0.00011645839223786807	129	259	388	0	0	388	0.7296073421567064	0.9876801371574402	0.44072164948453607	nRNA chr5:14,711,087-14,717,088(-)	184
9449	chr17:9449	chr17	49495351	49582258	388	0.00011645839223786807	192	196	205	182	0	388	0.4801928783051631	0.9539856910705566	0.06701030927835051	nRNA chr17:49,497,390-49,513,372(+)	102
21978	chr9:21978	chr9	135693409	135792678	388	0.00011645839223786807	37	351	386	0	0	376	0.3920187361984869	0.8654671311378479	0.0	nRNA chr9:135,753,750-135,786,399(+)	185
7495	chr15:7495	chr15	54012688	54627234	387	0.00011615824174240964	355	32	377	9	0	387	0.7388709366865437	0.9263522624969482	0.3643410852713178	mRNA UNC13C ENST00000260323.16	333
3012	chr10:3012	chr10	102783466	102837465	387	0.00011615824174240964	139	248	183	203	0	387	0.5052653880529973	0.9225272536277771	0.0103359173126615	nRNA chr10:102,830,530-102,837,472(-)	158
20140	chr7:20140	chr7	149070185	149080745	387	0.00011615824174240964	384	3	387	0	0	387	0.541139961800295	0.7516672015190125	0.0	mRNA ZNF786 ENST00000491431.2	292
18524	chr6:18524	chr6	53497966	53545010	387	0.00011615824174240964	50	337	264	122	0	386	0.6325704188974097	0.9735910296440125	0.028423772609819122	nRNA chr6:53,497,340-53,510,448(-)	99
16968	chr5:16968	chr5	23508711	23528093	387	0.00011615824174240964	176	211	352	0	0	359	0.5626906069808998	0.8705553412437439	0.0	nRNA chr5:23,507,608-23,528,093(+)	179
1434	chr14:1434	chr14	96204703	96268646	387	0.00011615824174240964	155	232	153	231	0	386	0.7331666596840287	0.9976077079772949	0.35658914728682173	nRNA ENST00000611804.1	121
0	chr2:0	chr2	94871139	94900911	387	0.00011615824174240964	75	312	10	376	0	387	0.7220639071453757	0.9882063269615173	0.35917312661498707	nRNA chr2:94,871,429-94,876,823(+)	248
11429	chr19:11429	chr19	54250576	54636951	387	0.00011615824174240964	5	382	385	1	0	386	0.28483642935415954	0.9656599760055542	0.002583979328165375	nRNA chr19:54,250,545-54,257,262(-)	101
987	chr1:987	chr1	92080373	92184618	386	0.00011585809124695123	321	65	385	0	0	386	0.29313513107472366	0.8507587313652039	0.0	mRNA BTBD8 ENST00000637221.2	115
2800	chr10:2800	chr10	79582298	79982193	386	0.00011585809124695123	91	295	78	306	0	386	0.5001050147922815	0.9159675240516663	0.0025906735751295338	nRNA chr10:79,931,710-79,950,336(+)	125
21206	chr9:21206	chr9	13106640	13247907	386	0.00011585809124695123	30	356	384	0	0	384	0.2354792150996934	0.7092027068138123	0.0	nRNA chr9:13,106,490-13,136,181(-)	91
18702	chr6:18702	chr6	99435351	99576190	386	0.00011585809124695123	94	292	188	198	0	386	0.38614043702704376	0.9534607529640198	0.025906735751295335	nRNA chr6:99,520,975-99,569,096(+)	65
17335	chr5:17335	chr5	102865833	103029325	386	0.00011585809124695123	67	319	384	0	0	386	0.4408079583265389	0.9601568579673767	0.06217616580310881	nRNA chr5:103,007,006-103,029,267(+)	142
20997	chr8:20997	chr8	124474903	124487931	386	0.00011585809124695123	385	1	386	0	0	386	0.8589715120223366	0.9717852473258972	0.6398963730569949	mRNA RNF139 ENST00000303545.4	384
14350	chr22:14350	chr22	26433406	26482199	386	0.00011585809124695123	384	2	375	11	0	386	0.4704238286174332	0.9182413220405579	0.05699481865284974	mRNA ASPHD2 ENST00000215906.6	108
20632	chr8:20632	chr8	56165986	56168567	385	0.0001155579407514928	323	62	385	0	0	385	0.612936821062263	0.8390242457389832	0.0	mRNA PLAG1 ENST00000423799.6	274
146	chr1:146	chr1	7784665	7853507	385	0.0001155579407514928	223	162	227	89	64	305	0.39870194943936227	1.0	0.16623376623376623	mRNA PER3 ENST00000614998.4	127
710	chr1:710	chr1	46248074	46303615	385	0.0001155579407514928	266	119	245	139	0	385	0.4289689204449971	0.9084149599075317	0.007792207792207792	mRNA LRRC41 ENST00000615587.4	87
10741	chr19:10741	chr19	18737043	18777793	385	0.0001155579407514928	67	318	381	0	0	381	0.575644950317098	0.905088484287262	0.0025974025974025974	nRNA chr19:18,742,909-18,777,952(+)	272
9392	chr17:9392	chr17	44959870	45105822	385	0.0001155579407514928	230	155	192	192	0	380	0.5879402161273476	0.9770097136497498	0.13766233766233765	mRNA C1QL1 ENST00000253407.4	72
10966	chr19:10966	chr19	36182282	36237650	385	0.0001155579407514928	385	0	208	177	0	385	0.8638769185678525	0.9896740913391113	0.638961038961039	mRNA ZNF565 ENST00000304116.10	185
18937	chr6:18937	chr6	149218462	149410154	385	0.0001155579407514928	301	84	383	0	0	383	0.6682901439341632	0.9331027865409851	0.2701298701298701	mRNA TAB2 ENST00000703213.1	255
20770	chr8:20770	chr8	80485426	80521251	385	0.0001155579407514928	325	60	361	24	0	383	0.6486860798502511	0.9947367310523987	0.015584415584415584	mRNA ZBTB10 ENST00000379091.8	195
21204	chr9:21204	chr9	12693522	12822093	385	0.0001155579407514928	157	228	208	169	0	385	0.6708296249898804	1.0	0.18441558441558442	nRNA chr9:12,693,384-12,710,285(+)	108
15568	chr3:15568	chr3	158697416	158829431	384	0.00011525779025603437	37	347	377	5	0	384	0.537921753403983	0.8906458616256714	0.0	nRNA chr3:158,819,546-158,829,163(+)	106
19321	chr7:19321	chr7	36326508	36452967	384	0.00011525779025603437	149	235	381	3	0	384	0.5012818258134454	0.9465243816375732	0.052083333333333336	nRNA chr7:36,420,223-36,426,034(+)	115
17115	chr5:17115	chr5	56909375	56939159	384	0.00011525779025603437	88	296	168	215	0	384	0.5707754469112842	0.933117151260376	0.07552083333333333	nRNA chr5:56,909,351-56,925,532(+)	143
17594	chr5:17594	chr5	149820452	149847753	383	0.00011495763976057595	213	170	383	0	0	383	0.4508286255458005	0.8194891810417175	0.0	nRNA chr5:149,833,014-149,847,718(+)	135
19853	chr7:19853	chr7	120273541	120748080	383	0.00011495763976057595	256	127	367	15	0	383	0.886358601238102	0.9908294081687927	0.7101827676240209	mRNA KCND2 ENST00000331113.9	256
1556	chr1:1556	chr1	159826813	159899982	383	0.00011495763976057595	30	353	148	235	0	383	0.4928006476822355	0.8924122452735901	0.0	nRNA chr1:159,854,315-159,862,657(-)	142
4742	chr12:4742	chr12	5948909	6123489	383	0.00011495763976057595	36	347	381	0	0	382	0.2602069705588544	0.8365338444709778	0.0	nRNA chr12:5,948,876-6,124,674(-)	235
105	chr1:105	chr1	3488267	3611488	383	0.00011495763976057595	15	368	381	0	0	381	0.43307447397240073	0.7351123094558716	0.0	nRNA chr1:3,489,919-3,531,448(-)	298
5728	chr12:5728	chr12	125186408	125655059	382	0.00011465748926511753	355	27	377	0	0	378	0.7511654518476409	0.984851598739624	0.4109947643979058	mRNA TMEM132B ENST00000535886.2	176
4752	chr12:4752	chr12	6445313	6466503	382	0.00011465748926511753	117	265	156	225	0	382	0.3408154273815258	0.8775206208229065	0.0	nRNA chr12:6,452,230-6,466,517(+)	95
8834	chr17:8834	chr17	7583665	7633200	382	0.00011465748926511753	71	311	191	191	0	382	0.4436675276295209	0.8761724829673767	0.0	nRNA chr17:7,586,468-7,587,817(+)	58
7614	chr2:7614	chr2	197804836	198147360	382	0.00011465748926511753	382	0	381	0	0	382	0.8449263329988258	0.9593883752822876	0.6832460732984293	mRNA PLCL1 ENST00000487695.6	364
13835	chr21:13835	chr21	18245068	18266533	382	0.00011465748926511753	12	370	382	0	0	382	0.5854138435079126	0.9262070059776306	0.02356020942408377	nRNA chr21:18,256,501-18,267,373(+)	229
8403	chr16:8403	chr16	56432262	56520062	382	0.00011465748926511753	137	245	247	135	0	381	0.4747730458950068	0.9976311326026917	0.07068062827225131	nRNA chr16:56,451,553-56,476,335(+)	56
17542	chr5:17542	chr5	140668305	140691399	382	0.00011465748926511753	148	234	239	143	0	382	0.4572990896126636	0.8413481712341309	0.0	nRNA chr5:140,673,034-140,680,355(-)	147
20738	chr8:20738	chr8	73420008	73831739	382	0.00011465748926511753	283	99	308	74	0	382	0.4859202033425657	0.9670623540878296	0.03926701570680628	mRNA STAU2 ENST00000521451.5	159
4066	chr11:4066	chr11	65961729	65979296	382	0.00011465748926511753	43	339	382	0	0	381	0.49367174636865163	0.9996612668037415	0.007853403141361256	nRNA chr11:65,961,727-65,967,316(+)	165
18914	chr6:18914	chr6	143677964	143937882	382	0.00011465748926511753	103	279	371	9	0	382	0.6602560965202905	0.9723910093307495	0.21204188481675393	nRNA chr6:143,843,337-143,863,812(+)	223
1018	chr6:1018	chr6	73461603	73521002	381	0.00011435733876965911	125	256	332	47	1	375	0.4464897916620485	1.0	0.08923884514435695	nRNA chr6:73,461,577-73,501,096(+)	132
19103	chr7:19103	chr7	1693083	1747244	381	0.00011435733876965911	317	64	291	90	0	381	0.7716611377855768	0.9734106063842773	0.5800524934383202	mRNA ELFN1 ENST00000691883.1	291
9825	chr17:9825	chr17	82392292	82449496	381	0.00011435733876965911	189	192	262	119	0	375	0.3889991455831201	0.8964791893959045	0.0	mRNA CYBC1 ENST00000698819.1	54
9785	chr17:9785	chr17	81399442	81464004	381	0.00011435733876965911	178	203	254	126	0	379	0.4889285536116268	1.0	0.005249343832020997	nRNA chr17:81,459,390-81,461,192(+)	112
15919	chr4:15919	chr4	7193029	7742489	381	0.00011435733876965911	4	377	125	252	0	372	0.7333401901515451	1.0	0.5170603674540682	nRNA ENST00000319098.7	240
1330	chr13:1330	chr13	40933114	41083289	381	0.00011435733876965911	202	179	381	0	0	381	0.5793610479184023	0.9656111598014832	0.09973753280839895	nRNA chr13:40,933,438-40,982,899(-)	105
17606	chr5:17606	chr5	150618195	150657448	381	0.00011435733876965911	380	1	380	0	0	381	0.3459922733846221	0.8980463147163391	0.0	mRNA SYNPO ENST00000307662.5	128
6244	chr13:6244	chr13	99642829	99950466	381	0.00011435733876965911	108	273	8	369	0	381	0.5470143883437739	0.9691498875617981	0.09186351706036745	nRNA chr13:99,866,316-99,892,894(+)	74
6919	chr14:6919	chr14	90256614	90317706	381	0.00011435733876965911	288	93	240	138	0	376	0.5957008350024543	1.0	0.049868766404199474	mRNA NRDE2 ENST00000553409.5	120
9055	chr17:9055	chr17	29390525	29543637	380	0.00011405718827420068	130	250	376	3	0	380	0.6751341322804556	0.9957115054130554	0.18421052631578946	nRNA chr17:29,480,070-29,514,997(+)	222
3459	chr11:3459	chr11	14457518	14611137	380	0.00011405718827420068	37	343	376	0	0	380	0.4371607228084222	0.985291600227356	0.04473684210526316	nRNA chr11:14,457,505-14,499,811(-)	177
542	chr1:542	chr1	35093766	35115546	380	0.00011405718827420068	286	94	379	0	0	380	0.35769223028695896	0.6414552330970764	0.0	mRNA ZMYM1 ENST00000359858.9	146
18945	chr6:18945	chr6	149749501	149923106	380	0.00011405718827420068	128	252	86	293	0	379	0.547548470727021	0.9966875314712524	0.12631578947368421	nRNA chr6:149,884,430-149,919,508(+)	66
13124	chr20:13124	chr20	2296029	2341080	380	0.00011405718827420068	70	310	380	0	0	380	0.5662882377344527	0.7802850604057312	0.0	nRNA chr20:2,296,000-2,341,079(+)	310
6038	chr13:6038	chr13	45956787	46045656	380	0.00011405718827420068	336	44	379	0	0	379	0.5040326533005818	0.9894680976867676	0.05526315789473684	mRNA ZC3H13 ENST00000282007.7	243
9710	chr17:9710	chr17	76528321	76545616	380	0.00011405718827420068	94	286	0	380	0	380	0.3383604449195493	0.6623313426971436	0.0	nRNA chr17:76,528,533-76,551,175(-)	124
6905	chr14:6905	chr14	85621295	85623712	380	0.00011405718827420068	380	0	380	0	0	380	0.899539293740925	0.9890099763870239	0.7578947368421053	mRNA FLRT2 ENST00000554746.1	380
7106	chr14:7106	chr14	105399302	105470456	379	0.00011375703777874227	42	337	205	171	0	378	0.4079703714988516	0.910961389541626	0.047493403693931395	nRNA chr14:105,467,792-105,470,617(-)	82
8530	chr16:8530	chr16	69565925	69695600	379	0.00011375703777874227	348	31	379	0	0	379	0.677960063298884	0.9962136745452881	0.052770448548812667	mRNA NFAT5 ENST00000566899.6	285
7636	chr15:7636	chr15	73926350	73952137	379	0.00011375703777874227	152	227	168	211	0	379	0.6972586808131521	0.9306826591491699	0.3007915567282322	nRNA chr15:73,946,367-73,949,575(+)	150
