target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
nRNA chr1:171,090,900-171,117,819(+)	chr1	171092609	171117694	147	5.567498534270794e-05	0	147	0	147	147	0.639741770314927	0.8525546193122864	0.0
nRNA chr12:55,938,937-55,942,648(+)	chr12	55938942	55942468	147	5.567498534270794e-05	0	147	147	0	137	0.5090655561055051	0.9808974266052246	0.047619047619047616
nRNA chr15:78,159,969-78,170,542(+)	chr15	78159973	78169300	147	5.567498534270794e-05	0	147	123	24	146	0.4713056997275677	0.7743605375289917	0.0
mRNA HUNK ENST00000270112.7	chr21	31873463	31999943	147	5.567498534270794e-05	147	0	147	0	147	0.7902672125571439	0.9377605319023132	0.41496598639455784
mRNA STAU2 ENST00000521451.5	chr8	73550578	73552316	147	5.567498534270794e-05	147	0	147	0	147	0.6542590330576613	0.7821807861328125	0.0
mRNA SERPIND1 ENST00000406799.1	chr22	20779186	20787232	147	5.567498534270794e-05	147	0	0	147	147	0.7633429583744938	0.8831557631492615	0.0
mRNA SLC45A3 ENST00000367145.4	chr1	205658851	205664840	147	5.567498534270794e-05	147	0	147	0	147	0.8603786415591532	0.9946092367172241	0.7346938775510204
nRNA chr3:127,675,485-127,680,926(+)	chr3	127675803	127680875	147	5.567498534270794e-05	0	147	147	0	136	0.4982192305987384	0.7631857395172119	0.0
nRNA chr11:125,893,484-125,896,330(-)	chr11	125893598	125896317	147	5.567498534270794e-05	0	147	0	147	147	0.5751355342110809	0.8873735666275024	0.0
nRNA chrX:54,530,182-54,560,853(+)	chrX	54532261	54560746	147	5.567498534270794e-05	0	147	147	0	143	0.46642068806452813	0.8557726144790649	0.0
mRNA LRRC8E ENST00000306708.11	chr19	7898662	7901034	147	5.567498534270794e-05	147	0	0	147	147	0.7553396160606625	0.9236615896224976	0.29931972789115646
mRNA SLC7A13 ENST00000297524.8	chr8	86214117	86230366	147	5.567498534270794e-05	147	0	147	0	147	0.826931960335901	0.9321149587631226	0.6258503401360545
nRNA chr11:78,657,806-78,702,004(-)	chr11	78657828	78701811	147	5.567498534270794e-05	0	147	147	0	147	0.38543929461212384	0.6320776343345642	0.0
nRNA chr2:101,839,827-101,891,496(+)	chr2	101839868	101891372	147	5.567498534270794e-05	0	147	147	0	147	0.331849203476695	0.5105053186416626	0.0
mRNA TRIM42 ENST00000286349.4	chr3	140678067	140701142	147	5.567498534270794e-05	147	0	147	0	147	0.7606919603992481	0.894870400428772	0.0
mRNA PRDM9 ENST00000296682.4	chr5	23526237	23528093	147	5.567498534270794e-05	147	0	147	0	121	0.7452175241647935	0.8494182825088501	0.0
mRNA TOGARAM1 ENST00000361462.7	chr14	44962214	45073897	146	5.529624394581877e-05	146	0	18	128	146	0.43989685389583244	0.9251944422721863	0.0136986301369863
mRNA RTL9 ENST00000540313.1	chrX	110450586	110454660	146	5.529624394581877e-05	146	0	146	0	146	0.4671139607257018	0.5371296405792236	0.0
mRNA TRPM3 ENST00000360823.6	chr9	70535109	70620345	146	5.529624394581877e-05	146	0	146	0	146	0.4832581866481533	0.5746591687202454	0.0
nRNA chr12:45,921,408-45,929,965(-)	chr12	45921692	45929062	146	5.529624394581877e-05	0	146	146	0	146	0.4823174773498553	0.7821984887123108	0.0
nRNA chr19:5,206,367-5,286,240(-)	chr19	5206671	5286208	146	5.529624394581877e-05	0	146	145	1	129	0.38821275587104365	0.9805698394775391	0.1095890410958904
nRNA ENST00000377169.2	chr6	29111658	29112875	146	5.529624394581877e-05	0	146	146	0	146	0.7565877579969086	0.8974204063415527	0.0
nRNA chr17:38,457,399-38,466,272(+)	chr17	38457918	38466269	146	5.529624394581877e-05	0	146	146	0	137	0.653065846811929	0.9966153502464294	0.06164383561643835
mRNA ENSG00000257225 ENST00000547824.1	chr12	42459375	42466117	146	5.529624394581877e-05	146	0	0	146	146	0.6614402521350612	0.7486832737922668	0.0
nRNA chr3:164,978,897-165,078,496(-)	chr3	164979215	167240696	146	5.529624394581877e-05	0	146	146	0	142	0.2648857536228144	1.0	0.0273972602739726
mRNA EMILIN3 ENST00000332312.4	chr20	41360487	41363857	146	5.529624394581877e-05	146	0	145	1	146	0.4973115304816667	0.6448472738265991	0.0
nRNA chr8:130,052,103-130,180,862(-)	chr8	130054536	130180859	146	5.529624394581877e-05	0	146	146	0	145	0.29426689021774144	0.4072868227958679	0.0
mRNA CHD7 ENST00000695853.1	chr8	60741286	60866288	146	5.529624394581877e-05	146	0	146	0	142	0.20775606462170612	0.8080451488494873	0.0
mRNA ENSG00000291159 ENST00000348993.9	chr15	84631718	84646508	146	5.529624394581877e-05	146	0	0	146	140	0.5309613658982801	0.9965395331382751	0.0410958904109589
nRNA chr11:71,453,202-71,477,225(+)	chr11	71453206	71476247	146	5.529624394581877e-05	0	146	146	0	146	0.5291048001804172	0.8594142198562622	0.0
mRNA NUP214 ENST00000652454.1	chr9	11136659	131199008	146	5.529624394581877e-05	146	0	127	19	144	0.3483804655261338	0.5798993110656738	0.0
mRNA NXPH4 ENST00000349394.6	chr12	57224881	57226379	146	5.529624394581877e-05	146	0	146	0	146	0.7918041893855146	0.9658851027488708	0.4041095890410959
nRNA chr5:176,880,868-176,888,647(-)	chr5	176880869	176888615	146	5.529624394581877e-05	0	146	144	2	120	0.34323446586575	0.9978587031364441	0.1506849315068493
mRNA CACNA1G ENST00000442258.6	chr17	50561324	50627069	146	5.529624394581877e-05	146	0	137	9	139	0.4649694274651678	0.6940948963165283	0.0
nRNA chr7:2,906,179-2,922,729(-)	chr7	2906343	2919823	146	5.529624394581877e-05	0	146	146	0	145	0.5552567725057063	0.7404434680938721	0.0
nRNA ENST00000370078.2	chr1	107056707	107058318	146	5.529624394581877e-05	0	146	144	0	146	0.8566360452072057	0.9782537221908569	0.678082191780822
nRNA chr8:138,142,859-138,152,404(-)	chr8	129450139	138152378	146	5.529624394581877e-05	0	146	146	0	145	0.6664406679608949	0.9760090708732605	0.2808219178082192
mRNA SLC22A9 ENST00000536333.5	chr11	63369864	63406703	146	5.529624394581877e-05	146	0	146	0	146	0.7421590780762777	0.8525422811508179	0.0
mRNA NLRP11 ENST00000592953.5	chr19	55785411	55810320	146	5.529624394581877e-05	146	0	146	0	146	0.5246718650913402	0.6109386682510376	0.0
mRNA KLHL31 ENST00000407079.1	chr6	53651598	53655263	146	5.529624394581877e-05	146	0	0	146	146	0.7601369260236213	0.8540400266647339	0.0
mRNA CKAP4 ENST00000378026.5	chr12	106238707	106247993	145	5.4917502548929604e-05	145	0	145	0	145	0.8649091176688671	0.9936952590942383	0.6413793103448275
mRNA BTD ENST00000646371.1	chr3	15635437	15645787	145	5.4917502548929604e-05	145	0	145	0	145	0.4698969936704841	0.7224091291427612	0.0
mRNA MTMR3 ENST00000406629.1	chr22	30012373	30026028	145	5.4917502548929604e-05	145	0	0	145	145	0.6432818036397984	0.7194544672966003	0.0
nRNA chr17:44,665,103-44,671,220(+)	chr17	44665174	44669620	145	5.4917502548929604e-05	0	145	145	0	145	0.4213306549936533	0.6621515154838562	0.0
mRNA NSD1 ENST00000689326.1	chr5	177135108	177212123	145	5.4917502548929604e-05	145	0	145	0	145	0.23646608683569678	0.3507324159145355	0.0
mRNA JAG1 ENST00000254958.10	chr20	10639031	10673888	145	5.4917502548929604e-05	145	0	115	30	145	0.793495115355171	0.9685149192810059	0.5172413793103449
mRNA TUBA4A ENST00000248437.9	chr2	219249869	219252229	145	5.4917502548929604e-05	145	0	90	55	145	0.7724118116215385	0.9925834536552429	0.4827586206896552
nRNA chr11:65,086,338-65,087,416(+)	chr11	65086341	65087415	145	5.4917502548929604e-05	0	145	0	145	142	0.5494029901151	0.9338670372962952	0.006896551724137931
nRNA chr3:184,354,309-184,359,107(-)	chr3	184354319	184359081	145	5.4917502548929604e-05	0	145	145	0	116	0.5447646274391947	0.9671362042427063	0.2
nRNA chr11:71,998,917-72,005,715(+)	chr11	71998921	72005553	145	5.4917502548929604e-05	0	145	66	79	143	0.4206610873983852	0.8350951075553894	0.0
mRNA KIDINS220 ENST00000488729.5	chr2	8730436	8788799	145	5.4917502548929604e-05	145	0	145	0	145	0.5499383161422507	0.6141060590744019	0.0
nRNA chr7:143,262,403-143,287,997(-)	chr7	143263129	143287241	145	5.4917502548929604e-05	0	145	1	144	144	0.45514251203115647	0.9172452092170715	0.006896551724137931
nRNA chr1:156,934,839-156,945,631(-)	chr1	156935811	156945250	145	5.4917502548929604e-05	0	145	145	0	145	0.5589317318437428	0.7608377933502197	0.0
mRNA ASNSD1 ENST00000260952.9	chr2	189666052	189670821	145	5.4917502548929604e-05	145	0	145	0	145	0.6470954736116631	0.9415361285209656	0.027586206896551724
nRNA chr11:72,821,887-72,829,635(+)	chr11	72821983	72829493	145	5.4917502548929604e-05	0	145	145	0	144	0.3620071508247277	0.8390054106712341	0.0
mRNA SLC46A1 ENST00000582590.1	chr17	28404315	28406162	145	5.4917502548929604e-05	145	0	112	33	145	0.762779106597962	0.9536219239234924	0.25517241379310346
nRNA chr18:21,451,098-21,508,715(+)	chr18	21451144	21508714	145	5.4917502548929604e-05	0	145	145	0	144	0.4007355124143691	0.9948408603668213	0.006896551724137931
nRNA chr12:122,974,816-122,979,439(+)	chr12	122975081	122979413	145	5.4917502548929604e-05	0	145	0	145	143	0.39982599377118305	0.7672195434570312	0.0
mRNA N4BP1 ENST00000564124.5	chr16	48560759	48562428	145	5.4917502548929604e-05	145	0	0	145	145	0.7878049845197077	0.8818435668945312	0.0
nRNA chr17:58,519,836-58,556,925(+)	chr17	58520575	58544417	145	5.4917502548929604e-05	0	145	0	145	140	0.29774952226414764	0.9962380528450012	0.034482758620689655
nRNA chr1:81,965,853-81,991,817(+)	chr1	81965865	81991155	145	5.4917502548929604e-05	0	145	145	0	145	0.36179331408749366	0.5800295472145081	0.0
nRNA chr1:42,926,155-42,931,769(-)	chr1	42926893	42931289	145	5.4917502548929604e-05	0	145	145	0	142	0.5944447658699135	0.9962668418884277	0.020689655172413793
mRNA TRIM60 ENST00000512596.6	chr4	165040073	165041695	145	5.4917502548929604e-05	145	0	145	0	145	0.7328700829168846	0.8285277485847473	0.0
nRNA chr6:106,086,319-106,107,508(+)	chr6	106086329	106107458	145	5.4917502548929604e-05	0	145	0	145	145	0.5563104452244166	0.854183554649353	0.0
nRNA chr19:13,104,901-13,116,657(-)	chr19	13104916	13116510	145	5.4917502548929604e-05	0	145	145	0	126	0.45387910957094924	0.9609978795051575	0.1310344827586207
mRNA POLH ENST00000372226.1	chr6	43587274	43614774	145	5.4917502548929604e-05	145	0	4	141	144	0.7512365764071202	0.9045358300209045	0.006896551724137931
nRNA chr7:100,373,527-100,374,742(+)	chr7	100373530	100374743	145	5.4917502548929604e-05	0	145	145	0	145	0.8207724631860338	0.9556884169578552	0.43448275862068964
mRNA TUT7 ENST00000375963.8	chr9	86288433	86353217	145	5.4917502548929604e-05	145	0	145	0	145	0.6569337614651384	0.7166534066200256	0.0
mRNA ANKRD50 ENST00000504087.6	chr4	124666166	124710824	145	5.4917502548929604e-05	145	0	145	0	145	0.3225689768791199	0.8923271298408508	0.0
mRNA LINC03042 ENST00000649111.1	chr8	38511857	38528921	145	5.4917502548929604e-05	145	0	145	0	145	0.7793615580118936	0.928345263004303	0.19310344827586207
nRNA chr6:30,945,978-30,954,862(-)	chr6	30948397	30953439	145	5.4917502548929604e-05	0	145	0	145	135	0.5974088953743721	0.9976755976676941	0.06896551724137931
nRNA chr9:111,686,170-111,759,533(-)	chr9	111686686	111759350	145	5.4917502548929604e-05	0	145	145	0	132	0.23180958995402887	0.9820426106452942	0.0896551724137931
mRNA ERRFI1 ENST00000377482.10	chr1	8012871	8015692	145	5.4917502548929604e-05	145	0	145	0	145	0.6805233907853735	0.9767491817474365	0.32413793103448274
mRNA FAM110A ENST00000541082.2	chr20	844725	845958	145	5.4917502548929604e-05	145	0	145	0	145	0.7931578789805543	0.9149134159088135	0.5655172413793104
mRNA FZD5 ENST00000295417.4	chr2	207766711	207768927	144	5.453876115204043e-05	144	0	144	0	144	0.7526798421103094	0.894829273223877	0.0
mRNA TYR ENST00000526139.1	chr11	89177898	89191408	144	5.453876115204043e-05	144	0	144	0	144	0.8516373086668965	0.9606476426124573	0.6736111111111112
nRNA ENST00000320065.1	chr1	247588359	247589316	144	5.453876115204043e-05	0	144	0	144	144	0.9010759363364842	0.9854111671447754	0.7847222222222222
nRNA chr20:62,845,137-62,861,763(-)	chr20	62845447	62861359	144	5.453876115204043e-05	0	144	140	4	138	0.4372965783113614	0.9188169240951538	0.041666666666666664
mRNA LIMA1 ENST00000552720.5	chr12	50177015	50222477	144	5.453876115204043e-05	144	0	113	31	144	0.5138975302688777	0.7039139866828918	0.0
mRNA NOVA1 ENST00000465357.6	chr14	26446111	26448962	144	5.453876115204043e-05	144	0	144	0	144	0.7936371454399906	0.9692354202270508	0.5416666666666666
nRNA chr7:117,710,740-117,791,780(-)	chr7	117711475	117791762	144	5.453876115204043e-05	0	144	138	6	140	0.2487377951296771	0.9794999361038208	0.027777777777777776
mRNA POLR3H ENST00000355209.9	chr22	41525989	41544321	144	5.453876115204043e-05	144	0	5	139	143	0.7086978337417046	0.8537919521331787	0.0
nRNA chr17:28,728,787-28,742,429(+)	chr17	28733855	28742208	144	5.453876115204043e-05	0	144	0	144	131	0.25804390220178497	0.9905778765678406	0.09027777777777778
nRNA chr8:85,206,162-85,216,209(+)	chr8	85206167	85215227	144	5.453876115204043e-05	0	144	125	19	144	0.5709120174352493	0.7426201105117798	0.0
nRNA chr5:112,878,084-112,922,230(-)	chr5	112878548	112922218	144	5.453876115204043e-05	0	144	35	109	144	0.6995320441201329	0.8386588096618652	0.0
nRNA chr3:9,834,083-9,835,208(+)	chr3	9834147	9835204	144	5.453876115204043e-05	0	144	144	0	144	0.7723272917792201	0.9504344463348389	0.4583333333333333
mRNA PPP1R9B ENST00000612501.2	chr17	50135997	50150616	144	5.453876115204043e-05	144	0	141	3	144	0.8399866234718097	0.9580364227294922	0.6041666666666666
nRNA chr17:68,537,120-68,543,669(-)	chr17	68537299	68543031	144	5.453876115204043e-05	0	144	0	144	144	0.7368020489811897	0.8696706295013428	0.0
mRNA TMEM115 ENST00000266025.4	chr3	50354991	50359352	144	5.453876115204043e-05	144	0	0	144	144	0.8646211083849065	0.9815694689750671	0.7152777777777778
nRNA ENST00000368090.5	chr1	160030070	160031980	144	5.453876115204043e-05	0	144	144	0	144	0.8413599487394094	0.9725167751312256	0.6527777777777778
nRNA chr12:55,693,618-55,694,997(-)	chr12	55693661	55694992	144	5.453876115204043e-05	0	144	144	0	127	0.7215937411981739	0.9451069235801697	0.11805555555555555
mRNA SLC39A7 ENST00000374677.8	chr6	33200876	33204116	144	5.453876115204043e-05	144	0	144	0	144	0.5775106579013582	0.7239437699317932	0.0
nRNA chr18:196,538-211,268(+)	chr18	196543	211248	144	5.453876115204043e-05	0	144	144	0	144	0.4883209527340821	0.6385884284973145	0.0
mRNA PGAP4 ENST00000374847.5	chr9	101475571	101477147	144	5.453876115204043e-05	144	0	0	144	144	0.7589414696105652	0.8790376782417297	0.0
mRNA ZBTB18 ENST00000696615.1	chr1	244053787	244055439	144	5.453876115204043e-05	144	0	144	0	141	0.7951102599941401	0.9938897490501404	0.13194444444444445
nRNA ENST00000239451.7	chr5	141302667	141304039	144	5.453876115204043e-05	0	144	144	0	144	0.8404080058292797	0.9834802746772766	0.7152777777777778
nRNA chr6:109,444,061-109,455,645(-)	chr6	109444089	109454262	144	5.453876115204043e-05	0	144	144	0	135	0.333979777196267	0.9633728861808777	0.041666666666666664
nRNA chr20:45,948,659-45,972,203(-)	chr20	45948836	45971473	144	5.453876115204043e-05	0	144	144	0	98	0.43612343323830927	1.0	0.3194444444444444
mRNA PAX1 ENST00000444366.2	chr20	21706227	21715093	144	5.453876115204043e-05	144	0	144	0	144	0.7763986009069614	0.914568305015564	0.05555555555555555
nRNA chr7:107,179,917-107,197,122(+)	chr7	107179918	107196254	144	5.453876115204043e-05	0	144	144	0	141	0.604461844674208	0.9639108777046204	0.020833333333333332
nRNA ENST00000408922.3	chr7	144003929	144004984	144	5.453876115204043e-05	0	144	144	0	144	0.7807484484381146	0.9313159584999084	0.3611111111111111
mRNA R3HCC1L ENST00000314594.6	chr10	98208108	98244584	144	5.453876115204043e-05	144	0	144	0	144	0.49165787034305847	0.5511528849601746	0.0
nRNA chr3:41,233,193-41,237,436(+)	chr3	41233213	41236898	144	5.453876115204043e-05	0	144	144	0	134	0.4384021095142493	0.6501892805099487	0.0
mRNA SLC20A1 ENST00000272542.8	chr2	112646579	112663387	144	5.453876115204043e-05	144	0	144	0	141	0.801362363414632	0.9981757402420044	0.2569444444444444
nRNA chr12:6,965,463-6,970,664(-)	chr12	6965476	6970569	144	5.453876115204043e-05	0	144	144	0	141	0.5570132279923806	0.9313832521438599	0.013888888888888888
mRNA MUC3A ENST00000414964.5	chr7	100957993	100967491	144	5.453876115204043e-05	144	0	141	3	137	0.17653197747939783	0.3847602605819702	0.0
mRNA PAK5 ENST00000378423.5	chr20	9539207	9644331	144	5.453876115204043e-05	144	0	104	40	144	0.8652623570006754	0.9574099779129028	0.6319444444444444
mRNA DNTTIP2 ENST00000359208.6	chr1	93872102	93877853	143	5.416001975515126e-05	143	0	143	0	143	0.7039975672569516	0.8189456462860107	0.0
mRNA ABTB2 ENST00000435224.3	chr11	34152041	34357991	143	5.416001975515126e-05	143	0	141	0	141	0.8817601713084883	1.0	0.7762237762237763
nRNA chr10:52,314,280-52,317,657(+)	chr10	52314283	52317197	143	5.416001975515126e-05	0	143	105	38	142	0.7916804685198761	0.9890328049659729	0.4195804195804196
nRNA chr3:9,819,302-9,855,138(+)	chr3	9820267	9854839	143	5.416001975515126e-05	0	143	56	87	142	0.2924123564018653	0.9950175881385803	0.006993006993006993
mRNA GREB1 ENST00000234142.9	chr2	11556352	11640798	143	5.416001975515126e-05	143	0	143	0	143	0.863212798780703	0.9881152510643005	0.6783216783216783
mRNA CHD8 ENST00000557364.6	chr14	21385504	21431851	143	5.416001975515126e-05	143	0	143	0	142	0.5224519098581343	0.6932123303413391	0.0
mRNA PCMTD1-DT ENST00000518942.3	chr8	51946437	51949029	143	5.416001975515126e-05	143	0	143	0	143	0.5741281206426504	0.7896177768707275	0.0
nRNA chr19:47,678,961-47,703,222(+)	chr19	47679285	47701882	143	5.416001975515126e-05	0	143	143	0	140	0.4585036136717959	0.9904066324234009	0.02097902097902098
mRNA NLRP14 ENST00000299481.5	chr11	7038565	7071494	143	5.416001975515126e-05	143	0	143	0	143	0.7411398422363755	0.8925087451934814	0.0
mRNA CEP170B ENST00000414716.8	chr14	104882830	104896708	143	5.416001975515126e-05	143	0	143	0	142	0.5084884386197045	0.5999130010604858	0.0
nRNA chr6:158,621,919-158,635,041(+)	chr6	24980612	158632075	143	5.416001975515126e-05	0	143	142	1	139	0.6526012040570482	0.9405972957611084	0.027972027972027972
nRNA chr8:72,029,725-72,053,322(+)	chr8	72032108	72052914	143	5.416001975515126e-05	0	143	0	143	143	0.5982802133043329	0.7485106587409973	0.0
mRNA FAM186B ENST00000257894.2	chr12	49587527	49605610	143	5.416001975515126e-05	143	0	0	143	143	0.5057058580792867	0.8230364918708801	0.0
nRNA chr3:49,805,208-49,813,953(-)	chr3	49805214	49813946	143	5.416001975515126e-05	0	143	142	1	92	0.3659882540260995	1.0	0.21678321678321677
nRNA chr1:6,094,315-6,101,193(+)	chr1	6094341	6100254	143	5.416001975515126e-05	0	143	143	0	139	0.48250484437896657	0.8200250267982483	0.0
nRNA ENST00000317121.6	chr11	5736449	5737728	143	5.416001975515126e-05	0	143	0	143	143	0.7687272892131672	0.950174868106842	0.3706293706293706
mRNA ZIK1 ENST00000599456.1	chr19	57584262	57591553	143	5.416001975515126e-05	143	0	143	0	143	0.6221426822036713	0.7758581638336182	0.0
mRNA FAM120B ENST00000537664.5	chr6	170317397	170319117	143	5.416001975515126e-05	143	0	143	0	141	0.8006886394720498	0.9133844375610352	0.17482517482517482
nRNA chr15:91,225,869-91,301,308(+)	chr15	91225968	91292840	143	5.416001975515126e-05	0	143	143	0	143	0.3126919045653585	0.47421327233314514	0.0
mRNA EVPL ENST00000586740.1	chr17	76007228	76024023	143	5.416001975515126e-05	143	0	143	0	142	0.16736798290606145	0.1935443878173828	0.0
nRNA chr13:110,615,544-110,639,993(+)	chr13	110615587	110638653	143	5.416001975515126e-05	0	143	140	3	131	0.2101359147044433	0.7084726691246033	0.0
mRNA NR3C2 ENST00000511528.1	chr4	148154594	148436834	143	5.416001975515126e-05	143	0	140	3	143	0.412278362738711	0.8748617768287659	0.0
mRNA KCNC3 ENST00000670667.1	chr19	50314560	50329211	143	5.416001975515126e-05	143	0	143	0	143	0.7192221472521761	0.8527573347091675	0.0
nRNA chr9:134,379,294-134,436,777(+)	chr9	134381022	134436731	143	5.416001975515126e-05	0	143	143	0	140	0.4163410803693887	0.9933165311813354	0.02097902097902098
mRNA KDM2A ENST00000530342.2	chr11	67240093	67255943	143	5.416001975515126e-05	143	0	62	81	141	0.2771088927853983	0.9405955672264099	0.013986013986013986
nRNA ENST00000399635.4	chr22	19131308	19132610	143	5.416001975515126e-05	0	143	0	143	143	0.7297285565963159	0.8692766427993774	0.0
nRNA chr11:64,768,170-64,769,669(-)	chr11	64768175	64769665	143	5.416001975515126e-05	0	143	143	0	114	0.7160202896001039	0.9880329370498657	0.20279720279720279
nRNA chr17:36,535,251-36,542,243(-)	chr17	36536869	36538801	143	5.416001975515126e-05	0	143	0	143	143	0.43734233573704334	0.5679441690444946	0.0
mRNA GLYCTK ENST00000486393.5	chr3	52290363	52293476	143	5.416001975515126e-05	143	0	1	142	142	0.6758448732105065	0.8650835752487183	0.0
nRNA chr12:132,028,945-132,051,016(+)	chr12	132029636	132050804	143	5.416001975515126e-05	0	143	143	0	134	0.38605134161775345	0.9401655793190002	0.06293706293706294
mRNA ZNF547 ENST00000282282.4	chr19	57377128	57379127	143	5.416001975515126e-05	143	0	143	0	143	0.7471367286427038	0.8997722268104553	0.0
mRNA RTL5 ENST00000479991.1	chrX	72129574	72131743	143	5.416001975515126e-05	143	0	0	143	143	0.8612873404827359	0.9735581874847412	0.6713286713286714
mRNA PRC1-AS1 ENST00000654370.1	chr15	90980792	90985052	143	5.416001975515126e-05	143	0	0	143	139	0.6501775610202051	0.9440565705299377	0.02097902097902098
mRNA NAXE ENST00000680529.1	chr1	72116957	156599180	143	5.416001975515126e-05	143	0	7	136	137	0.3691556478713776	0.8704770803451538	0.0
mRNA PURA ENST00000651386.1	chr5	140114048	140115280	143	5.416001975515126e-05	143	0	143	0	143	0.8567313950482782	0.9939176440238953	0.6853146853146853
nRNA ENST00000302625.6	chr2	218959693	218961320	143	5.416001975515126e-05	0	143	0	143	143	0.8391232316518997	0.9846957921981812	0.7062937062937062
nRNA ENST00000248073.2	chr19	14799168	14800208	143	5.416001975515126e-05	0	143	143	0	143	0.8677086341813519	0.9739515781402588	0.7132867132867133
mRNA TOB2 ENST00000327492.4	chr22	41435822	41437392	143	5.416001975515126e-05	143	0	143	0	143	0.8563030198659305	0.9826957583427429	0.7202797202797203
nRNA chr19:36,014,492-36,019,528(+)	chr19	36015830	36019514	143	5.416001975515126e-05	0	143	0	143	141	0.6518188317443108	0.9611149430274963	0.013986013986013986
mRNA JHY ENST00000531316.1	chr11	122885759	122959750	142	5.378127835826209e-05	142	0	142	0	142	0.7751342358172569	0.9612529277801514	0.39436619718309857
nRNA chr6:26,087,280-26,094,987(+)	chr6	26087283	26094743	142	5.378127835826209e-05	0	142	0	142	138	0.46775982746670786	0.900806188583374	0.028169014084507043
mRNA ARHGAP24 ENST00000514229.5	chr4	85942077	85995655	142	5.378127835826209e-05	142	0	2	140	142	0.5776763827028409	0.6168504357337952	0.0
mRNA OVOL1 ENST00000532448.1	chr11	65793716	65795708	142	5.378127835826209e-05	142	0	142	0	142	0.5266244196870797	0.6759563088417053	0.0
mRNA LRRC17 ENST00000249377.4	chr7	102933777	102944910	142	5.378127835826209e-05	142	0	0	142	142	0.8226442338413441	0.9664945006370544	0.36619718309859156
mRNA TRIM75 ENST00000503032.3	chr4	165058913	165060551	142	5.378127835826209e-05	142	0	141	1	141	0.7333304518177896	1.0	0.007042253521126761
mRNA ZNF585B ENST00000531805.5	chr19	37184979	37190316	142	5.378127835826209e-05	142	0	142	0	142	0.5682012357972037	0.7768345475196838	0.0
nRNA chr1:12,299,280-12,373,848(+)	chr1	12299782	12369784	142	5.378127835826209e-05	0	142	142	0	142	0.22934715197959415	0.35332754254341125	0.0
mRNA ALMS1 ENST00000682801.1	chr2	73424620	125769889	142	5.378127835826209e-05	142	0	142	0	141	0.10665041848387517	0.9782946705818176	0.007042253521126761
mRNA TAB3 ENST00000378932.6	chrX	30830975	30855559	142	5.378127835826209e-05	142	0	57	85	141	0.7672041661145401	0.8533318638801575	0.0
nRNA chr22:17,477,092-17,558,151(+)	chr22	17477449	17552221	142	5.378127835826209e-05	0	142	50	92	141	0.2898834496605354	0.9923492074012756	0.007042253521126761
nRNA chr20:35,433,346-35,438,228(-)	chr20	35433443	35438183	142	5.378127835826209e-05	0	142	33	109	142	0.5166906813343226	0.8480145931243896	0.0
nRNA ENST00000383640.4	chr6	29587672	29588960	142	5.378127835826209e-05	0	142	0	142	142	0.7862090091155448	0.92300945520401	0.352112676056338
mRNA C11orf87 ENST00000327419.7	chr11	109423375	109425063	142	5.378127835826209e-05	142	0	0	142	142	0.7962489759182216	0.8900434970855713	0.0
mRNA CAND1 ENST00000544619.1	chr12	67302343	67314550	142	5.378127835826209e-05	142	0	142	0	140	0.5920443831300232	0.6773738861083984	0.0
nRNA chr21:42,285,933-42,295,352(+)	chr21	42287592	42294819	142	5.378127835826209e-05	0	142	142	0	138	0.3840721909376517	0.5113224387168884	0.0
mRNA PML ENST00000565898.5	chr15	73998021	74045431	142	5.378127835826209e-05	142	0	140	2	142	0.7127695697766374	0.9004916548728943	0.007042253521126761
mRNA AP2A2 ENST00000448903.7	chr11	972070	1011980	142	5.378127835826209e-05	142	0	142	0	140	0.7550496526167426	0.9212235808372498	0.4084507042253521
mRNA PDE4DIP ENST00000313431.13	chr1	148952475	148993866	142	5.378127835826209e-05	142	0	142	0	142	0.7775812128716162	0.9374364018440247	0.5
mRNA MEG8 ENST00000699458.1	chr14	100883059	100884366	142	5.378127835826209e-05	142	0	0	142	142	0.8268258490297996	0.9393082857131958	0.49295774647887325
mRNA TLCD5 ENST00000314475.6	chr11	120327145	120330783	142	5.378127835826209e-05	142	0	142	0	142	0.8187933527457882	0.9498422741889954	0.4859154929577465
mRNA ZNF510 ENST00000375231.5	chr9	96758566	96760469	142	5.378127835826209e-05	142	0	0	142	142	0.8400832173860514	0.9590969681739807	0.6126760563380281
mRNA ZNF775 ENST00000329630.10	chr7	150396519	150398503	142	5.378127835826209e-05	142	0	142	0	142	0.8740341861692953	0.9699865579605103	0.7112676056338029
nRNA ENST00000377175.2	chr6	29044221	29045169	142	5.378127835826209e-05	0	142	0	142	142	0.8712509841671292	0.9821583032608032	0.7253521126760564
nRNA chr6:152,433,768-152,458,780(-)	chr6	152433820	152457023	142	5.378127835826209e-05	0	142	142	0	142	0.5136190353774689	0.6721569895744324	0.0
mRNA ANKUB1 ENST00000462519.3	chr3	149766749	149792464	142	5.378127835826209e-05	142	0	142	0	142	0.7320524356131193	0.9414591193199158	0.2112676056338028
nRNA chr9:123,121,616-123,184,310(-)	chr9	123122085	123184302	142	5.378127835826209e-05	0	142	142	0	142	0.33349836712808045	0.4408562481403351	0.0
